,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,V Sibanda,Sohail Tanvir,CJ Chibhabha,4,0,4,4,137,4,1,0,-,1.0,0,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Left arm Medium
1,V Sibanda,Sohail Tanvir,CJ Chibhabha,0,0,0,4,137,4,2,0,-,2.0,0,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Left arm Medium
2,V Sibanda,Sohail Tanvir,CJ Chibhabha,1,0,1,5,136,5,3,0,-,3.0,0,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Left arm Medium
3,CJ Chibhabha,Sohail Tanvir,V Sibanda,1,0,1,6,135,1,1,0,-,4.0,0,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Left arm Medium
4,V Sibanda,Sohail Tanvir,CJ Chibhabha,0,0,0,6,135,5,4,0,-,5.0,0,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Left arm Medium
5,V Sibanda,Sohail Tanvir,CJ Chibhabha,2,0,2,8,133,7,5,0,-,6.0,0,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Left arm Medium
6,CJ Chibhabha,Sohail Khan,V Sibanda,0,0,0,8,133,1,2,0,-,1.0,1,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Right arm Fast
7,CJ Chibhabha,Sohail Khan,V Sibanda,0,0,0,8,133,1,3,0,-,2.0,1,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Right arm Fast
8,CJ Chibhabha,Sohail Khan,V Sibanda,0,1,1,9,132,1,4,0,legbyes,3.0,1,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Right arm Fast
9,V Sibanda,Sohail Khan,CJ Chibhabha,0,1,1,10,131,7,6,0,legbyes,4.0,1,0,,,bat,Pakistan,2,Harare Sports Club,2011,09,Zimbabwe_Pakistan_2011-09-18,Pakistan,Zimbabwe,Pakistan,False,136,Right hand Bat,Right hand Bat,Right arm Fast
