,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
15,Hazratullah,Mohammad Saifuddin,Rahmanullah Gurbaz,0,0,0,9,146,4,7,0,2,-,3,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
16,Hazratullah,Mohammad Saifuddin,Rahmanullah Gurbaz,1,0,1,10,145,5,8,0,3,-,3,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
17,Rahmanullah Gurbaz,Mohammad Saifuddin,Hazratullah,0,0,0,10,145,3,10,0,4,-,3,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
18,Rahmanullah Gurbaz,Mohammad Saifuddin,Hazratullah,1,0,1,11,144,4,11,0,5,-,3,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
19,Hazratullah,Mohammad Saifuddin,Rahmanullah Gurbaz,1,0,1,12,143,6,9,0,6,-,3,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
20,Hazratullah,Shafiul Islam,Rahmanullah Gurbaz,4,0,4,16,139,10,10,0,1,-,4,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
21,Hazratullah,Shafiul Islam,Rahmanullah Gurbaz,4,0,4,20,135,14,11,0,2,-,4,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
22,Hazratullah,Shafiul Islam,Rahmanullah Gurbaz,1,0,1,21,134,15,12,0,3,-,4,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
23,Rahmanullah Gurbaz,Shafiul Islam,Hazratullah,4,0,4,25,130,8,12,0,4,-,4,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
24,Rahmanullah Gurbaz,Shafiul Islam,Hazratullah,0,0,0,25,130,8,13,0,5,-,4,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
25,Rahmanullah Gurbaz,Shafiul Islam,Hazratullah,0,0,0,25,130,8,14,0,6,-,4,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
26,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,0,0,0,25,130,15,13,0,1,-,5,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
27,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,0,0,0,25,130,15,14,0,2,-,5,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
28,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,0,0,0,25,130,15,15,0,3,-,5,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
29,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,0,0,0,25,130,15,16,0,4,-,5,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
30,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,0,0,0,25,130,15,17,0,5,-,5,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
31,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,1,0,1,26,129,16,18,0,6,-,5,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
32,Hazratullah,Mahmudullah,Rahmanullah Gurbaz,4,0,4,30,125,20,19,0,1,-,6,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
33,Hazratullah,Mahmudullah,Rahmanullah Gurbaz,4,0,4,34,121,24,20,0,2,-,6,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
34,Hazratullah,Mahmudullah,Rahmanullah Gurbaz,0,0,0,34,121,24,21,0,3,-,6,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
35,Hazratullah,Mahmudullah,Rahmanullah Gurbaz,2,0,2,36,119,26,22,0,4,-,6,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
36,Hazratullah,Mahmudullah,Rahmanullah Gurbaz,0,0,0,36,119,26,23,0,5,-,6,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
37,Hazratullah,Mahmudullah,Rahmanullah Gurbaz,6,0,6,42,113,32,24,0,6,-,6,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
38,Rahmanullah Gurbaz,Shakib Al Hasan,Hazratullah,0,0,0,42,113,8,15,0,1,-,7,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
39,Rahmanullah Gurbaz,Shakib Al Hasan,Hazratullah,6,0,6,48,107,14,16,0,2,-,7,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
40,Rahmanullah Gurbaz,Shakib Al Hasan,Hazratullah,1,0,1,49,106,15,17,0,3,-,7,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
41,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,0,0,0,49,106,32,25,0,4,-,7,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
42,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,0,1,1,50,105,32,26,0,5,wides,7,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
43,Hazratullah,Shakib Al Hasan,Rahmanullah Gurbaz,1,0,1,51,104,33,27,0,6,-,7,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
44,Rahmanullah Gurbaz,Shakib Al Hasan,Hazratullah,0,0,0,51,104,15,18,0,7,-,7,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
45,Hazratullah,Mustafizur Rahman,Rahmanullah Gurbaz,4,0,4,55,100,37,28,0,1,-,8,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
46,Hazratullah,Mustafizur Rahman,Rahmanullah Gurbaz,1,0,1,56,99,38,29,0,2,-,8,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
47,Rahmanullah Gurbaz,Mustafizur Rahman,Hazratullah,1,0,1,57,98,16,19,0,3,-,8,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
48,Hazratullah,Mustafizur Rahman,Rahmanullah Gurbaz,6,0,6,63,92,44,30,0,4,-,8,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
49,Hazratullah,Mustafizur Rahman,Rahmanullah Gurbaz,1,0,1,64,91,45,31,0,5,-,8,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
50,Rahmanullah Gurbaz,Mustafizur Rahman,Hazratullah,1,0,1,65,90,17,20,0,6,-,8,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
51,Rahmanullah Gurbaz,Mosaddek Hossain,Hazratullah,0,0,0,65,90,17,21,0,1,-,9,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
52,Rahmanullah Gurbaz,Mosaddek Hossain,Hazratullah,6,0,6,71,84,23,22,0,2,-,9,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
53,Rahmanullah Gurbaz,Mosaddek Hossain,Hazratullah,1,0,1,72,83,24,23,0,3,-,9,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
54,Hazratullah,Mosaddek Hossain,Rahmanullah Gurbaz,1,0,1,73,82,46,32,0,4,-,9,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
55,Rahmanullah Gurbaz,Mosaddek Hossain,Hazratullah,1,0,1,74,81,25,24,0,5,-,9,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
56,Hazratullah,Mosaddek Hossain,Rahmanullah Gurbaz,1,0,1,75,80,47,33,0,6,-,9,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
57,Hazratullah,Afif Hossain,Rahmanullah Gurbaz,0,0,0,75,80,47,34,0,1,-,10,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
58,Hazratullah,Afif Hossain,Rahmanullah Gurbaz,0,0,0,75,80,47,35,0,2,-,10,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
59,Hazratullah,Afif Hossain,Rahmanullah Gurbaz,0,0,0,75,80,47,36,1,3,-,10,caught,Hazratullah,Mustafizur Rahman,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
60,Asghar Stanikzai,Afif Hossain,Rahmanullah Gurbaz,0,0,0,75,80,0,1,1,4,-,10,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
61,Asghar Stanikzai,Afif Hossain,Rahmanullah Gurbaz,0,0,0,75,80,0,2,2,5,-,10,caught,Asghar Stanikzai,Nazmul Hossain Shanto,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
62,Rahmanullah Gurbaz,Afif Hossain,Najibullah Zadran,0,0,0,75,80,25,25,2,6,-,10,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
63,Najibullah Zadran,Mustafizur Rahman,Rahmanullah Gurbaz,1,0,1,76,79,1,1,2,1,-,11,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
64,Rahmanullah Gurbaz,Mustafizur Rahman,Najibullah Zadran,0,0,0,76,79,25,26,2,2,-,11,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
65,Rahmanullah Gurbaz,Mustafizur Rahman,Najibullah Zadran,4,0,4,80,75,29,27,2,3,-,11,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
66,Rahmanullah Gurbaz,Mustafizur Rahman,Najibullah Zadran,0,0,0,80,75,29,28,3,4,-,11,caught and bowled,Rahmanullah Gurbaz,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
67,Mohammad Nabi,Mustafizur Rahman,Najibullah Zadran,0,1,1,81,74,0,1,3,5,wides,11,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
68,Mohammad Nabi,Mustafizur Rahman,Najibullah Zadran,0,1,1,82,73,0,2,3,6,wides,11,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
69,Mohammad Nabi,Mustafizur Rahman,Najibullah Zadran,0,0,0,82,73,0,3,3,7,-,11,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
70,Mohammad Nabi,Mustafizur Rahman,Najibullah Zadran,1,0,1,83,72,1,4,3,8,-,11,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
71,Mohammad Nabi,Afif Hossain,Najibullah Zadran,1,0,1,84,71,2,5,3,1,-,12,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
72,Najibullah Zadran,Afif Hossain,Mohammad Nabi,0,0,0,84,71,1,2,3,2,-,12,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
73,Najibullah Zadran,Afif Hossain,Mohammad Nabi,0,0,0,84,71,1,3,3,3,-,12,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
74,Najibullah Zadran,Afif Hossain,Mohammad Nabi,0,0,0,84,71,1,4,3,4,-,12,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
75,Najibullah Zadran,Afif Hossain,Mohammad Nabi,1,0,1,85,70,2,5,3,5,-,12,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
76,Mohammad Nabi,Afif Hossain,Najibullah Zadran,1,0,1,86,69,3,6,3,6,-,12,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
77,Mohammad Nabi,Shakib Al Hasan,Najibullah Zadran,1,0,1,87,68,4,7,3,1,-,13,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
78,Najibullah Zadran,Shakib Al Hasan,Mohammad Nabi,0,0,0,87,68,2,6,3,2,-,13,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
79,Najibullah Zadran,Shakib Al Hasan,Mohammad Nabi,0,1,1,88,67,2,7,3,3,legbyes,13,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
80,Mohammad Nabi,Shakib Al Hasan,Najibullah Zadran,0,0,0,88,67,4,8,4,4,-,13,lbw,Mohammad Nabi,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
81,Gulbadin Naib,Shakib Al Hasan,Najibullah Zadran,1,0,1,89,66,1,1,4,5,-,13,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
82,Najibullah Zadran,Shakib Al Hasan,Gulbadin Naib,1,0,1,90,65,3,8,4,6,-,13,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
83,Najibullah Zadran,Afif Hossain,Gulbadin Naib,6,0,6,96,59,9,9,4,1,-,14,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
84,Najibullah Zadran,Afif Hossain,Gulbadin Naib,0,0,0,96,59,9,10,5,2,-,14,run out,Gulbadin Naib,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
85,Shafiqullah,Afif Hossain,Najibullah Zadran,0,0,0,96,59,0,1,5,3,-,14,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
86,Shafiqullah,Afif Hossain,Najibullah Zadran,0,0,0,96,59,0,2,5,4,-,14,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
87,Shafiqullah,Afif Hossain,Najibullah Zadran,0,0,0,96,59,0,3,5,5,-,14,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
88,Shafiqullah,Afif Hossain,Najibullah Zadran,0,0,0,96,59,0,4,5,6,-,14,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
89,Najibullah Zadran,Shakib Al Hasan,Shafiqullah,1,0,1,97,58,10,11,5,1,-,15,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
90,Shafiqullah,Shakib Al Hasan,Najibullah Zadran,6,0,6,103,52,6,5,5,2,-,15,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
91,Shafiqullah,Shakib Al Hasan,Najibullah Zadran,1,0,1,104,51,7,6,5,3,-,15,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
92,Najibullah Zadran,Shakib Al Hasan,Shafiqullah,0,0,0,104,51,10,12,5,4,-,15,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
93,Najibullah Zadran,Shakib Al Hasan,Shafiqullah,2,0,2,106,49,12,13,5,5,-,15,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
94,Najibullah Zadran,Shakib Al Hasan,Shafiqullah,1,0,1,107,48,13,14,5,6,-,15,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
95,Najibullah Zadran,Mohammad Saifuddin,Shafiqullah,1,0,1,108,47,14,15,5,1,-,16,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
96,Shafiqullah,Mohammad Saifuddin,Najibullah Zadran,0,0,0,108,47,7,7,5,2,-,16,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
