,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
10,Tilak Varma,Mujeeb Ur Rahman,Shubman Gill,0,0,0,7,151,2,5,1,5,0,,,2,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
11,Tilak Varma,Mujeeb Ur Rahman,Shubman Gill,1,0,1,8,150,3,6,1,6,0,,,2,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
12,Tilak Varma,Fazalhaq Farooqi,Shubman Gill,0,0,0,8,150,3,7,1,1,0,,,3,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
13,Tilak Varma,Fazalhaq Farooqi,Shubman Gill,1,0,1,9,149,4,8,1,2,0,,,3,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
14,Shubman Gill,Fazalhaq Farooqi,Tilak Varma,4,0,4,13,145,9,5,1,3,0,,,3,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
15,Shubman Gill,Fazalhaq Farooqi,Tilak Varma,0,0,0,13,145,9,6,1,4,0,,,3,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
16,Shubman Gill,Fazalhaq Farooqi,Tilak Varma,4,0,4,17,141,13,7,1,5,0,,,3,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
17,Shubman Gill,Fazalhaq Farooqi,Tilak Varma,2,0,2,19,139,15,8,1,6,0,,,3,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
18,Tilak Varma,Mujeeb Ur Rahman,Shubman Gill,1,0,1,20,138,5,9,1,1,0,,,4,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
19,Shubman Gill,Mujeeb Ur Rahman,Tilak Varma,4,0,4,24,134,19,9,1,2,0,,,4,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
20,Shubman Gill,Mujeeb Ur Rahman,Tilak Varma,0,0,0,24,134,19,10,1,3,0,,,4,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
21,Shubman Gill,Mujeeb Ur Rahman,Tilak Varma,4,0,4,28,130,23,11,1,4,0,,,4,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
22,Shubman Gill,Mujeeb Ur Rahman,Tilak Varma,0,0,0,28,130,23,12,2,5,stumped,Shubman Gill,Rahmanullah Gurbaz,4,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
23,S Dube,Mujeeb Ur Rahman,Tilak Varma,0,0,0,28,130,0,1,2,6,0,,,4,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
24,Tilak Varma,Mohammad Nabi,S Dube,0,0,0,28,130,5,10,2,1,0,,,5,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
25,Tilak Varma,Mohammad Nabi,S Dube,1,0,1,29,129,6,11,2,2,0,,,5,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
26,S Dube,Mohammad Nabi,Tilak Varma,1,0,1,30,128,1,2,2,3,0,,,5,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
27,Tilak Varma,Mohammad Nabi,S Dube,0,0,0,30,128,6,12,2,4,0,,,5,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
28,Tilak Varma,Mohammad Nabi,S Dube,1,0,1,31,127,7,13,2,5,0,,,5,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
29,S Dube,Mohammad Nabi,Tilak Varma,5,0,5,36,122,6,3,2,6,0,,,5,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
30,S Dube,Mujeeb Ur Rahman,Tilak Varma,0,0,0,36,122,6,4,2,1,0,,,6,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
31,S Dube,Mujeeb Ur Rahman,Tilak Varma,0,0,0,36,122,6,5,2,2,0,,,6,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
32,S Dube,Mujeeb Ur Rahman,Tilak Varma,0,0,0,36,122,6,6,2,3,0,,,6,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
33,S Dube,Mujeeb Ur Rahman,Tilak Varma,0,0,0,36,122,6,7,2,4,0,,,6,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
34,S Dube,Mujeeb Ur Rahman,Tilak Varma,0,0,0,36,122,6,8,2,5,0,,,6,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
35,S Dube,Mujeeb Ur Rahman,Tilak Varma,0,0,0,36,122,6,9,2,6,0,,,6,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
36,Tilak Varma,Mohammad Nabi,S Dube,1,0,1,37,121,8,14,2,1,0,,,7,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
37,S Dube,Mohammad Nabi,Tilak Varma,6,0,6,43,115,12,10,2,2,0,,,7,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
38,S Dube,Mohammad Nabi,Tilak Varma,0,1,1,44,114,12,11,2,3,0,,,7,wides,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
39,S Dube,Mohammad Nabi,Tilak Varma,1,0,1,45,113,13,12,2,4,0,,,7,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
40,Tilak Varma,Mohammad Nabi,S Dube,0,1,1,46,112,8,15,2,5,0,,,7,wides,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
41,Tilak Varma,Mohammad Nabi,S Dube,1,0,1,47,111,9,16,2,6,0,,,7,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
42,S Dube,Mohammad Nabi,Tilak Varma,1,0,1,48,110,14,13,2,7,0,,,7,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
43,Tilak Varma,Mohammad Nabi,S Dube,4,0,4,52,106,13,17,2,8,0,,,7,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
44,S Dube,Naveen-ul-Haq,Tilak Varma,1,0,1,53,105,15,14,2,1,0,,,8,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
45,Tilak Varma,Naveen-ul-Haq,S Dube,6,0,6,59,99,19,18,2,2,0,,,8,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
46,Tilak Varma,Naveen-ul-Haq,S Dube,1,0,1,60,98,20,19,2,3,0,,,8,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
47,S Dube,Naveen-ul-Haq,Tilak Varma,1,0,1,61,97,16,15,2,4,0,,,8,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
48,Tilak Varma,Naveen-ul-Haq,S Dube,1,0,1,62,96,21,20,2,5,0,,,8,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
49,S Dube,Naveen-ul-Haq,Tilak Varma,4,0,4,66,92,20,16,2,6,0,,,8,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
50,Tilak Varma,Azmatullah Omarzai,S Dube,1,0,1,67,91,22,21,2,1,0,,,9,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
51,S Dube,Azmatullah Omarzai,Tilak Varma,1,0,1,68,90,21,17,2,2,0,,,9,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
52,Tilak Varma,Azmatullah Omarzai,S Dube,4,0,4,72,86,26,22,2,3,0,,,9,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
53,Tilak Varma,Azmatullah Omarzai,S Dube,0,0,0,72,86,26,23,3,4,caught,Tilak Varma,Gulbadin Naib,9,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
54,JM Sharma,Azmatullah Omarzai,S Dube,1,0,1,73,85,1,1,3,5,0,,,9,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
55,S Dube,Azmatullah Omarzai,JM Sharma,1,0,1,74,84,22,18,3,6,0,,,9,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
56,S Dube,Naveen-ul-Haq,JM Sharma,2,0,2,76,82,24,19,3,1,0,,,10,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
57,S Dube,Naveen-ul-Haq,JM Sharma,1,0,1,77,81,25,20,3,2,0,,,10,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
58,JM Sharma,Naveen-ul-Haq,S Dube,4,0,4,81,77,5,2,3,3,0,,,10,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
59,JM Sharma,Naveen-ul-Haq,S Dube,0,0,0,81,77,5,3,3,4,0,,,10,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
60,JM Sharma,Naveen-ul-Haq,S Dube,1,0,1,82,76,6,4,3,5,0,,,10,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
61,S Dube,Naveen-ul-Haq,JM Sharma,1,0,1,83,75,26,21,3,6,0,,,10,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
62,S Dube,Azmatullah Omarzai,JM Sharma,0,0,0,83,75,26,22,3,1,0,,,11,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
63,S Dube,Azmatullah Omarzai,JM Sharma,1,0,1,84,74,27,23,3,2,0,,,11,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
64,JM Sharma,Azmatullah Omarzai,S Dube,0,0,0,84,74,6,5,3,3,0,,,11,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
65,JM Sharma,Azmatullah Omarzai,S Dube,1,0,1,85,73,7,6,3,4,0,,,11,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
66,S Dube,Azmatullah Omarzai,JM Sharma,1,0,1,86,72,28,24,3,5,0,,,11,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
67,JM Sharma,Azmatullah Omarzai,S Dube,4,0,4,90,68,11,7,3,6,0,,,11,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
68,S Dube,Gulbadin Naib,JM Sharma,4,0,4,94,64,32,25,3,1,0,,,12,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
69,S Dube,Gulbadin Naib,JM Sharma,1,0,1,95,63,33,26,3,2,0,,,12,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
70,JM Sharma,Gulbadin Naib,S Dube,0,0,0,95,63,11,8,3,3,0,,,12,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
71,JM Sharma,Gulbadin Naib,S Dube,4,0,4,99,59,15,9,3,4,0,,,12,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
72,JM Sharma,Gulbadin Naib,S Dube,2,0,2,101,57,17,10,3,5,0,,,12,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
73,JM Sharma,Gulbadin Naib,S Dube,1,0,1,102,56,18,11,3,6,0,,,12,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
74,JM Sharma,Azmatullah Omarzai,S Dube,4,0,4,106,52,22,12,3,1,0,,,13,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
75,JM Sharma,Azmatullah Omarzai,S Dube,2,0,2,108,50,24,13,3,2,0,,,13,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
76,JM Sharma,Azmatullah Omarzai,S Dube,2,0,2,110,48,26,14,3,3,0,,,13,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
77,JM Sharma,Azmatullah Omarzai,S Dube,1,0,1,111,47,27,15,3,4,0,,,13,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
78,S Dube,Azmatullah Omarzai,JM Sharma,1,0,1,112,46,34,27,3,5,0,,,13,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
79,JM Sharma,Azmatullah Omarzai,S Dube,0,0,0,112,46,27,16,3,6,0,,,13,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
80,S Dube,Mujeeb Ur Rahman,JM Sharma,1,0,1,113,45,35,28,3,1,0,,,14,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
81,JM Sharma,Mujeeb Ur Rahman,S Dube,0,0,0,113,45,27,17,3,2,0,,,14,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
82,JM Sharma,Mujeeb Ur Rahman,S Dube,4,0,4,117,41,31,18,3,3,0,,,14,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
83,JM Sharma,Mujeeb Ur Rahman,S Dube,0,0,0,117,41,31,19,3,4,0,,,14,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
84,JM Sharma,Mujeeb Ur Rahman,S Dube,0,0,0,117,41,31,20,4,5,caught,JM Sharma,Ibrahim Zadran,14,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
85,RK Singh,Mujeeb Ur Rahman,S Dube,4,0,4,121,37,4,1,4,6,0,,,14,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
86,S Dube,Fazalhaq Farooqi,RK Singh,0,0,0,121,37,35,29,4,1,0,,,15,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
87,S Dube,Fazalhaq Farooqi,RK Singh,4,0,4,125,33,39,30,4,2,0,,,15,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
88,S Dube,Fazalhaq Farooqi,RK Singh,1,0,1,126,32,40,31,4,3,0,,,15,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
89,RK Singh,Fazalhaq Farooqi,S Dube,2,0,2,128,30,6,2,4,4,0,,,15,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
90,RK Singh,Fazalhaq Farooqi,S Dube,0,1,1,129,29,6,3,4,5,0,,,15,wides,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
91,RK Singh,Fazalhaq Farooqi,S Dube,1,0,1,130,28,7,4,4,6,0,,,15,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
92,S Dube,Fazalhaq Farooqi,RK Singh,1,0,1,131,27,41,32,4,7,0,,,15,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
93,S Dube,Naveen-ul-Haq,RK Singh,4,0,4,135,23,45,33,4,1,0,,,16,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
94,S Dube,Naveen-ul-Haq,RK Singh,1,0,1,136,22,46,34,4,2,0,,,16,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
95,RK Singh,Naveen-ul-Haq,S Dube,1,0,1,137,21,8,5,4,3,0,,,16,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
96,S Dube,Naveen-ul-Haq,RK Singh,1,0,1,138,20,47,35,4,4,0,,,16,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
97,RK Singh,Naveen-ul-Haq,S Dube,1,0,1,139,19,9,6,4,5,0,,,16,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
98,S Dube,Naveen-ul-Haq,RK Singh,1,0,1,140,18,48,36,4,6,0,,,16,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
99,S Dube,Azmatullah Omarzai,RK Singh,1,0,1,141,17,49,37,4,1,0,,,17,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
100,RK Singh,Azmatullah Omarzai,S Dube,4,0,4,145,13,13,7,4,2,0,,,17,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
101,RK Singh,Azmatullah Omarzai,S Dube,1,0,1,146,12,14,8,4,3,0,,,17,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
102,S Dube,Azmatullah Omarzai,RK Singh,0,0,0,146,12,49,38,4,4,0,,,17,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
103,S Dube,Azmatullah Omarzai,RK Singh,1,0,1,147,11,50,39,4,5,0,,,17,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
104,RK Singh,Azmatullah Omarzai,S Dube,1,0,1,148,10,15,9,4,6,0,,,17,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
105,RK Singh,Naveen-ul-Haq,S Dube,1,0,1,149,9,16,10,4,1,0,,,18,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
106,S Dube,Naveen-ul-Haq,RK Singh,6,0,6,155,3,56,40,4,2,0,,,18,-,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,India,Afghanistan,159
