,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
41,Fakhar Zaman,GF Linde,Mohammad Rizwan,0,0,0,57,131,13,8,1,4,6,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
42,Fakhar Zaman,GF Linde,Mohammad Rizwan,4,0,4,61,127,17,9,1,5,6,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
43,Fakhar Zaman,GF Linde,Mohammad Rizwan,1,0,1,62,126,18,10,1,6,6,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
44,Fakhar Zaman,T Shamsi,Mohammad Rizwan,0,0,0,62,126,18,11,1,1,7,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
45,Fakhar Zaman,T Shamsi,Mohammad Rizwan,1,0,1,63,125,19,12,1,2,7,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
46,Mohammad Rizwan,T Shamsi,Fakhar Zaman,0,0,0,63,125,27,21,1,3,7,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
47,Mohammad Rizwan,T Shamsi,Fakhar Zaman,4,0,4,67,121,31,22,1,4,7,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
48,Mohammad Rizwan,T Shamsi,Fakhar Zaman,1,0,1,68,120,32,23,1,5,7,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
49,Fakhar Zaman,T Shamsi,Mohammad Rizwan,0,0,0,68,120,19,13,1,6,7,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
50,Mohammad Rizwan,SSB Magala,Fakhar Zaman,0,1,1,69,119,32,24,1,1,8,wides,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
51,Mohammad Rizwan,SSB Magala,Fakhar Zaman,0,0,0,69,119,32,25,1,2,8,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
52,Mohammad Rizwan,SSB Magala,Fakhar Zaman,1,0,1,70,118,33,26,1,3,8,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
53,Fakhar Zaman,SSB Magala,Mohammad Rizwan,0,1,1,71,117,19,14,1,4,8,wides,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
54,Fakhar Zaman,SSB Magala,Mohammad Rizwan,0,0,0,71,117,19,15,1,5,8,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
55,Fakhar Zaman,SSB Magala,Mohammad Rizwan,1,0,1,72,116,20,16,1,6,8,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
56,Mohammad Rizwan,SSB Magala,Fakhar Zaman,1,0,1,73,115,34,27,1,7,8,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
57,Fakhar Zaman,SSB Magala,Mohammad Rizwan,0,0,0,73,115,20,17,1,8,8,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
58,Mohammad Rizwan,T Shamsi,Fakhar Zaman,4,0,4,77,111,38,28,1,1,9,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
59,Mohammad Rizwan,T Shamsi,Fakhar Zaman,1,0,1,78,110,39,29,1,2,9,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
60,Fakhar Zaman,T Shamsi,Mohammad Rizwan,1,0,1,79,109,21,18,1,3,9,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
61,Mohammad Rizwan,T Shamsi,Fakhar Zaman,1,0,1,80,108,40,30,1,4,9,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
62,Fakhar Zaman,T Shamsi,Mohammad Rizwan,6,0,6,86,102,27,19,1,5,9,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
63,Fakhar Zaman,T Shamsi,Mohammad Rizwan,0,0,0,86,102,27,20,2,6,9,-,caught,Fakhar Zaman,JN Malan,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
64,Mohammad Rizwan,GF Linde,Mohammad Hafeez,0,0,0,86,102,40,31,2,1,10,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
65,Mohammad Rizwan,GF Linde,Mohammad Hafeez,4,0,4,90,98,44,32,2,2,10,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
66,Mohammad Rizwan,GF Linde,Mohammad Hafeez,1,0,1,91,97,45,33,2,3,10,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
67,Mohammad Hafeez,GF Linde,Mohammad Rizwan,4,0,4,95,93,4,1,2,4,10,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
68,Mohammad Hafeez,GF Linde,Mohammad Rizwan,1,0,1,96,92,5,2,2,5,10,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
69,Mohammad Rizwan,GF Linde,Mohammad Hafeez,4,0,4,100,88,49,34,2,6,10,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
70,Mohammad Hafeez,T Shamsi,Mohammad Rizwan,0,0,0,100,88,5,3,2,1,11,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
71,Mohammad Hafeez,T Shamsi,Mohammad Rizwan,1,0,1,101,87,6,4,2,2,11,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
72,Mohammad Rizwan,T Shamsi,Mohammad Hafeez,0,0,0,101,87,49,35,2,3,11,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
73,Mohammad Rizwan,T Shamsi,Mohammad Hafeez,1,0,1,102,86,50,36,2,4,11,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
74,Mohammad Hafeez,T Shamsi,Mohammad Rizwan,0,0,0,102,86,6,5,2,5,11,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
75,Mohammad Hafeez,T Shamsi,Mohammad Rizwan,1,0,1,103,85,7,6,2,6,11,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
76,Mohammad Hafeez,AL Phehlukwayo,Mohammad Rizwan,2,0,2,105,83,9,7,2,1,12,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
77,Mohammad Hafeez,AL Phehlukwayo,Mohammad Rizwan,1,0,1,106,82,10,8,2,2,12,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
78,Mohammad Rizwan,AL Phehlukwayo,Mohammad Hafeez,1,0,1,107,81,51,37,2,3,12,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
79,Mohammad Hafeez,AL Phehlukwayo,Mohammad Rizwan,2,0,2,109,79,12,9,2,4,12,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
80,Mohammad Hafeez,AL Phehlukwayo,Mohammad Rizwan,1,0,1,110,78,13,10,2,5,12,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
81,Mohammad Rizwan,AL Phehlukwayo,Mohammad Hafeez,0,0,0,110,78,51,38,2,6,12,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
82,Mohammad Hafeez,T Shamsi,Mohammad Rizwan,0,0,0,110,78,13,11,3,1,13,-,stumped,Mohammad Hafeez,H Klaasen,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
83,Haider Ali,T Shamsi,Mohammad Rizwan,0,1,1,111,77,0,1,3,2,13,legbyes,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
84,Mohammad Rizwan,T Shamsi,Haider Ali,1,0,1,112,76,52,39,3,3,13,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
85,Haider Ali,T Shamsi,Mohammad Rizwan,4,0,4,116,72,4,2,3,4,13,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
86,Haider Ali,T Shamsi,Mohammad Rizwan,1,0,1,117,71,5,3,3,5,13,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
87,Mohammad Rizwan,T Shamsi,Haider Ali,1,0,1,118,70,53,40,3,6,13,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
88,Mohammad Rizwan,AL Phehlukwayo,Haider Ali,0,1,1,119,69,53,41,3,1,14,wides,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
89,Mohammad Rizwan,AL Phehlukwayo,Haider Ali,0,1,1,120,68,53,42,3,2,14,wides,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
90,Mohammad Rizwan,AL Phehlukwayo,Haider Ali,1,0,1,121,67,54,43,3,3,14,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
91,Haider Ali,AL Phehlukwayo,Mohammad Rizwan,4,0,4,125,63,9,4,3,4,14,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
92,Haider Ali,AL Phehlukwayo,Mohammad Rizwan,0,0,0,125,63,9,5,3,5,14,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
93,Haider Ali,AL Phehlukwayo,Mohammad Rizwan,4,0,4,129,59,13,6,3,6,14,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
94,Haider Ali,AL Phehlukwayo,Mohammad Rizwan,1,0,1,130,58,14,7,3,7,14,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
95,Mohammad Rizwan,AL Phehlukwayo,Haider Ali,2,0,2,132,56,56,44,3,8,14,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
96,Haider Ali,BE Hendricks,Mohammad Rizwan,0,0,0,132,56,14,8,4,1,15,-,lbw,Haider Ali,,"{'by': 'Pakistan', 'umpire': 'A Paleker', 'batter': 'Haider Ali', 'decision': 'struck down'}",bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
97,Mohammad Nawaz (3),BE Hendricks,Mohammad Rizwan,0,0,0,132,56,0,1,5,2,15,-,caught,Mohammad Nawaz (3),H Klaasen,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
98,Faheem Ashraf,BE Hendricks,Mohammad Rizwan,4,0,4,136,52,4,1,5,3,15,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
99,Faheem Ashraf,BE Hendricks,Mohammad Rizwan,1,0,1,137,51,5,2,5,4,15,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
100,Mohammad Rizwan,BE Hendricks,Faheem Ashraf,0,0,0,137,51,56,45,5,5,15,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
101,Mohammad Rizwan,BE Hendricks,Faheem Ashraf,0,0,0,137,51,56,46,5,6,15,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
102,Faheem Ashraf,LB Williams,Mohammad Rizwan,4,0,4,141,47,9,3,5,1,16,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
103,Faheem Ashraf,LB Williams,Mohammad Rizwan,1,0,1,142,46,10,4,5,2,16,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
104,Mohammad Rizwan,LB Williams,Faheem Ashraf,1,0,1,143,45,57,47,5,3,16,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
105,Faheem Ashraf,LB Williams,Mohammad Rizwan,1,0,1,144,44,11,5,5,4,16,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
