,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,MDKJ Perera,Arafat Sunny,TM Dilshan,0,0,0,0,120,0,1,0,-,1.0,0,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
1,MDKJ Perera,Arafat Sunny,TM Dilshan,6,0,6,6,114,6,2,0,-,2.0,0,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
2,MDKJ Perera,Arafat Sunny,TM Dilshan,0,0,0,6,114,6,3,0,-,3.0,0,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
3,MDKJ Perera,Arafat Sunny,TM Dilshan,0,0,0,6,114,6,4,0,-,4.0,0,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
4,MDKJ Perera,Arafat Sunny,TM Dilshan,1,0,1,7,113,7,5,0,-,5.0,0,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
5,TM Dilshan,Arafat Sunny,MDKJ Perera,0,0,0,7,113,0,1,0,-,6.0,0,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
6,MDKJ Perera,Mashrafe Mortaza,TM Dilshan,4,0,4,11,109,11,6,0,-,1.0,1,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
7,MDKJ Perera,Mashrafe Mortaza,TM Dilshan,0,0,0,11,109,11,7,0,-,2.0,1,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
8,MDKJ Perera,Mashrafe Mortaza,TM Dilshan,4,0,4,15,105,15,8,0,-,3.0,1,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
9,MDKJ Perera,Mashrafe Mortaza,TM Dilshan,0,0,0,15,105,15,9,0,-,4.0,1,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
10,MDKJ Perera,Mashrafe Mortaza,TM Dilshan,0,0,0,15,105,15,10,0,-,5.0,1,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
11,MDKJ Perera,Mashrafe Mortaza,TM Dilshan,0,0,0,15,105,15,11,0,-,6.0,1,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
12,TM Dilshan,Rubel Hossain,MDKJ Perera,1,0,1,16,104,1,2,0,-,1.0,2,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
13,MDKJ Perera,Rubel Hossain,TM Dilshan,0,0,0,16,104,15,12,0,-,2.0,2,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
14,MDKJ Perera,Rubel Hossain,TM Dilshan,4,0,4,20,100,19,13,0,-,3.0,2,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
15,MDKJ Perera,Rubel Hossain,TM Dilshan,0,0,0,20,100,19,14,0,-,4.0,2,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
16,MDKJ Perera,Rubel Hossain,TM Dilshan,2,0,2,22,98,21,15,0,-,5.0,2,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
17,MDKJ Perera,Rubel Hossain,TM Dilshan,0,0,0,22,98,21,16,0,-,6.0,2,0,,,bat,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Sri Lanka,Bangladesh,True,123
