,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,MJ Guptill,JC Tredwell,HD Rutherford,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
1,MJ Guptill,JC Tredwell,HD Rutherford,1,0,1,1,,1,2,0,-,2.0,0,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
2,HD Rutherford,JC Tredwell,MJ Guptill,1,0,1,2,,1,1,0,-,3.0,0,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
3,MJ Guptill,JC Tredwell,HD Rutherford,6,0,6,8,,7,3,0,-,4.0,0,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
4,MJ Guptill,JC Tredwell,HD Rutherford,1,0,1,9,,8,4,0,-,5.0,0,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
5,HD Rutherford,JC Tredwell,MJ Guptill,1,0,1,10,,2,2,0,-,6.0,0,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
6,HD Rutherford,SCJ Broad,MJ Guptill,0,0,0,10,,2,3,0,-,1.0,1,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
7,HD Rutherford,SCJ Broad,MJ Guptill,1,0,1,11,,3,4,0,-,2.0,1,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
8,MJ Guptill,SCJ Broad,HD Rutherford,0,0,0,11,,8,5,0,-,3.0,1,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
9,MJ Guptill,SCJ Broad,HD Rutherford,1,0,1,12,,9,6,0,-,4.0,1,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
10,HD Rutherford,SCJ Broad,MJ Guptill,2,0,2,14,,5,5,0,-,5.0,1,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
11,HD Rutherford,SCJ Broad,MJ Guptill,6,0,6,20,,11,6,0,-,6.0,1,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
12,MJ Guptill,ST Finn,HD Rutherford,0,0,0,20,,9,7,0,-,1.0,2,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
13,MJ Guptill,ST Finn,HD Rutherford,1,0,1,21,,10,8,0,-,2.0,2,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
14,HD Rutherford,ST Finn,MJ Guptill,0,0,0,21,,11,7,0,-,3.0,2,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
15,HD Rutherford,ST Finn,MJ Guptill,1,0,1,22,,12,8,0,-,4.0,2,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
16,MJ Guptill,ST Finn,HD Rutherford,0,0,0,22,,10,9,0,-,5.0,2,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
17,MJ Guptill,ST Finn,HD Rutherford,4,0,4,26,,14,10,0,-,6.0,2,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
18,HD Rutherford,SCJ Broad,MJ Guptill,1,0,1,27,,13,9,0,-,1.0,3,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
19,MJ Guptill,SCJ Broad,HD Rutherford,1,0,1,28,,15,11,0,-,2.0,3,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
20,HD Rutherford,SCJ Broad,MJ Guptill,2,0,2,30,,15,10,0,-,3.0,3,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
21,HD Rutherford,SCJ Broad,MJ Guptill,2,0,2,32,,17,11,0,-,4.0,3,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
22,HD Rutherford,SCJ Broad,MJ Guptill,1,0,1,33,,18,12,0,-,5.0,3,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
23,MJ Guptill,SCJ Broad,HD Rutherford,1,0,1,34,,16,12,0,-,6.0,3,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
24,MJ Guptill,ST Finn,HD Rutherford,0,0,0,34,,16,13,0,-,1.0,4,0,,,field,England,1,Seddon Park,2013,02,New Zealand_England_2013-02-12,New Zealand,New Zealand,England,True,192
