,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,DJ Mitchell,M Theekshana,JDS Neesham,1,0,1,1,,1,1,0,-,1.0,0,,,0,field,New Zealand,3,"Eden Park, Auckland",2023,04,Sri Lanka_New Zealand_2023-04-02,tie,New Zealand,Sri Lanka,,8
1,JDS Neesham,M Theekshana,DJ Mitchell,0,1,1,2,,0,1,0,wides,1.0,0,,,0,field,New Zealand,3,"Eden Park, Auckland",2023,04,Sri Lanka_New Zealand_2023-04-02,tie,New Zealand,Sri Lanka,,8
2,JDS Neesham,M Theekshana,DJ Mitchell,0,0,0,2,,0,2,1,-,2.0,caught and bowled,JDS Neesham,,0,field,New Zealand,3,"Eden Park, Auckland",2023,04,Sri Lanka_New Zealand_2023-04-02,tie,New Zealand,Sri Lanka,,8
3,MS Chapman,M Theekshana,DJ Mitchell,0,0,0,2,,0,1,1,-,3.0,0,,,0,field,New Zealand,3,"Eden Park, Auckland",2023,04,Sri Lanka_New Zealand_2023-04-02,tie,New Zealand,Sri Lanka,,8
4,MS Chapman,M Theekshana,DJ Mitchell,2,0,2,4,,2,2,1,-,4.0,0,,,0,field,New Zealand,3,"Eden Park, Auckland",2023,04,Sri Lanka_New Zealand_2023-04-02,tie,New Zealand,Sri Lanka,,8
5,MS Chapman,M Theekshana,DJ Mitchell,4,0,4,8,,6,3,1,-,5.0,0,,,0,field,New Zealand,3,"Eden Park, Auckland",2023,04,Sri Lanka_New Zealand_2023-04-02,tie,New Zealand,Sri Lanka,,8
6,MS Chapman,M Theekshana,DJ Mitchell,0,0,0,8,,6,4,2,-,6.0,bowled,MS Chapman,,0,field,New Zealand,3,"Eden Park, Auckland",2023,04,Sri Lanka_New Zealand_2023-04-02,tie,New Zealand,Sri Lanka,,8
