,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,L Vincent,JM Anderson,BB McCullum,0,1,1,1,,0,1,0,wides,0.0,0,,,0,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
1,L Vincent,JM Anderson,BB McCullum,0,1,1,2,,0,2,0,wides,0.0,0,,,0,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
2,L Vincent,JM Anderson,BB McCullum,0,1,1,3,,0,3,0,legbyes,1.0,0,,,0,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
3,BB McCullum,JM Anderson,L Vincent,4,0,4,7,,4,1,0,-,2.0,0,,,0,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
4,BB McCullum,JM Anderson,L Vincent,0,0,0,7,,4,2,0,-,3.0,0,,,0,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
5,BB McCullum,JM Anderson,L Vincent,0,0,0,7,,4,3,0,-,4.0,0,,,0,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
6,BB McCullum,JM Anderson,L Vincent,0,0,0,7,,4,4,0,-,5.0,0,,,0,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
7,BB McCullum,JM Anderson,L Vincent,0,0,0,7,,4,5,1,-,6.0,caught,BB McCullum,VS Solanki,0,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
8,L Vincent,SCJ Broad,PG Fulton,0,0,0,7,,0,4,1,-,1.0,0,,,1,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
9,L Vincent,SCJ Broad,PG Fulton,0,0,0,7,,0,5,1,-,2.0,0,,,1,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
10,L Vincent,SCJ Broad,PG Fulton,2,0,2,9,,2,6,1,-,3.0,0,,,1,field,England,1,Kingsmead,2007,09,England_New Zealand_2007-09-18,New Zealand,New Zealand,England,True,164,Right hand Bat,Right hand Bat,Right arm Fast
