,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
10,Ishan Kishan,B Fernando,SS Iyer,1,0,1,14,169,12,8,1,-,4.0,0,,,1,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Left arm Medium
11,SS Iyer,B Fernando,Ishan Kishan,4,0,4,18,165,4,1,1,-,5.0,0,,,1,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Left arm Medium
12,SS Iyer,B Fernando,Ishan Kishan,0,0,0,18,165,4,2,1,-,6.0,0,,,1,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Left arm Medium
13,Ishan Kishan,PVD Chameera,SS Iyer,0,1,1,19,164,12,8,1,wides,0.0,0,,,2,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Fast
14,Ishan Kishan,PVD Chameera,SS Iyer,1,0,1,20,163,13,9,1,-,1.0,0,,,2,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Fast
15,SS Iyer,PVD Chameera,Ishan Kishan,0,0,0,20,163,4,3,1,-,2.0,0,,,2,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Fast
16,SS Iyer,PVD Chameera,Ishan Kishan,0,0,0,20,163,4,4,1,-,3.0,0,,,2,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Fast
17,SS Iyer,PVD Chameera,Ishan Kishan,1,0,1,21,162,5,5,1,-,4.0,0,,,2,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Fast
18,Ishan Kishan,PVD Chameera,SS Iyer,1,0,1,22,161,14,10,1,-,5.0,0,,,2,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Fast
19,SS Iyer,PVD Chameera,Ishan Kishan,0,1,1,23,160,5,6,1,legbyes,6.0,0,,,2,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Fast
20,SS Iyer,CBRLS Kumara,Ishan Kishan,0,1,1,24,159,5,7,1,legbyes,1.0,0,,,3,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Fast
21,Ishan Kishan,CBRLS Kumara,SS Iyer,0,0,0,24,159,14,11,1,-,2.0,0,,,3,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Fast
22,Ishan Kishan,CBRLS Kumara,SS Iyer,1,0,1,25,158,15,12,1,-,3.0,0,,,3,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Fast
23,SS Iyer,CBRLS Kumara,Ishan Kishan,4,0,4,29,154,9,8,1,-,4.0,0,,,3,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Fast
24,SS Iyer,CBRLS Kumara,Ishan Kishan,1,0,1,30,153,10,9,1,-,5.0,0,,,3,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Fast
25,Ishan Kishan,CBRLS Kumara,SS Iyer,0,0,0,30,153,15,13,1,-,6.0,0,,,3,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Fast
26,SS Iyer,B Fernando,Ishan Kishan,1,0,1,31,152,11,10,1,-,1.0,0,,,4,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Left arm Medium
27,Ishan Kishan,B Fernando,SS Iyer,1,0,1,32,151,16,14,1,-,2.0,0,,,4,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Left arm Medium
28,SS Iyer,B Fernando,Ishan Kishan,0,0,0,32,151,11,11,1,-,3.0,0,,,4,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Left arm Medium
29,SS Iyer,B Fernando,Ishan Kishan,4,0,4,36,147,15,12,1,-,4.0,0,,,4,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Left arm Medium
30,SS Iyer,B Fernando,Ishan Kishan,4,0,4,40,143,19,13,1,-,5.0,0,,,4,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Left arm Medium
31,SS Iyer,B Fernando,Ishan Kishan,4,0,4,44,139,23,14,1,-,6.0,0,,,4,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Left arm Medium
32,Ishan Kishan,CBRLS Kumara,SS Iyer,0,0,0,44,139,16,15,2,-,1.0,caught,Ishan Kishan,MD Shanaka,5,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Fast
33,SV Samson,CBRLS Kumara,SS Iyer,0,0,0,44,139,0,1,2,-,2.0,0,,,5,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
34,SV Samson,CBRLS Kumara,SS Iyer,0,0,0,44,139,0,2,2,-,3.0,0,,,5,"{'by': 'Sri Lanka', 'umpire': 'KN Ananthapadmanabhan', 'batter': 'SV Samson', 'decision': 'struck down'}",field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
35,SV Samson,CBRLS Kumara,SS Iyer,0,0,0,44,139,0,3,2,-,4.0,0,,,5,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
36,SV Samson,CBRLS Kumara,SS Iyer,1,0,1,45,138,1,4,2,-,5.0,0,,,5,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
37,SS Iyer,CBRLS Kumara,SV Samson,1,0,1,46,137,24,15,2,-,6.0,0,,,5,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
38,SS Iyer,P Jayawickrama,SV Samson,1,0,1,47,136,25,16,2,-,1.0,0,,,6,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
39,SV Samson,P Jayawickrama,SS Iyer,1,0,1,48,135,2,5,2,-,2.0,0,,,6,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
40,SS Iyer,P Jayawickrama,SV Samson,2,0,2,50,133,27,17,2,-,3.0,0,,,6,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
41,SS Iyer,P Jayawickrama,SV Samson,1,0,1,51,132,28,18,2,-,4.0,0,,,6,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
42,SV Samson,P Jayawickrama,SS Iyer,0,0,0,51,132,2,6,2,-,5.0,0,,,6,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
43,SV Samson,P Jayawickrama,SS Iyer,0,0,0,51,132,2,7,2,-,6.0,0,,,6,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
44,SS Iyer,C Karunaratne,SV Samson,1,0,1,52,131,29,19,2,-,1.0,0,,,7,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
45,SV Samson,C Karunaratne,SS Iyer,1,0,1,53,130,3,8,2,-,2.0,0,,,7,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
46,SS Iyer,C Karunaratne,SV Samson,1,0,1,54,129,30,20,2,-,3.0,0,,,7,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
47,SV Samson,C Karunaratne,SS Iyer,0,0,0,54,129,3,9,2,-,4.0,0,,,7,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
48,SV Samson,C Karunaratne,SS Iyer,0,0,0,54,129,3,10,2,-,5.0,0,,,7,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
49,SV Samson,C Karunaratne,SS Iyer,2,0,2,56,127,5,11,2,-,6.0,0,,,7,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
50,SS Iyer,P Jayawickrama,SV Samson,0,0,0,56,127,30,21,2,-,1.0,0,,,8,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
51,SS Iyer,P Jayawickrama,SV Samson,6,0,6,62,121,36,22,2,-,2.0,0,,,8,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
52,SS Iyer,P Jayawickrama,SV Samson,6,0,6,68,115,42,23,2,-,3.0,0,,,8,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
53,SS Iyer,P Jayawickrama,SV Samson,0,0,0,68,115,42,24,2,-,4.0,0,,,8,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
54,SS Iyer,P Jayawickrama,SV Samson,1,0,1,69,114,43,25,2,-,5.0,0,,,8,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
55,SV Samson,P Jayawickrama,SS Iyer,1,0,1,70,113,6,12,2,-,6.0,0,,,8,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Left arm Orthodox
56,SV Samson,MD Shanaka,SS Iyer,4,0,4,74,109,10,13,2,-,1.0,0,,,9,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
57,SV Samson,MD Shanaka,SS Iyer,2,0,2,76,107,12,14,2,-,2.0,0,,,9,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
58,SV Samson,MD Shanaka,SS Iyer,1,0,1,77,106,13,15,2,-,3.0,0,,,9,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
59,SS Iyer,MD Shanaka,SV Samson,1,0,1,78,105,44,26,2,-,4.0,0,,,9,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
60,SV Samson,MD Shanaka,SS Iyer,1,0,1,79,104,14,16,2,-,5.0,0,,,9,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
61,SS Iyer,MD Shanaka,SV Samson,1,0,1,80,103,45,27,2,-,6.0,0,,,9,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
62,SS Iyer,C Karunaratne,SV Samson,1,0,1,81,102,46,28,2,-,1.0,0,,,10,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
63,SV Samson,C Karunaratne,SS Iyer,1,0,1,82,101,15,17,2,-,2.0,0,,,10,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
64,SS Iyer,C Karunaratne,SV Samson,1,0,1,83,100,47,29,2,-,3.0,0,,,10,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
65,SV Samson,C Karunaratne,SS Iyer,1,0,1,84,99,16,18,2,-,4.0,0,,,10,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
66,SS Iyer,C Karunaratne,SV Samson,6,0,6,90,93,53,30,2,-,5.0,0,,,10,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
67,SS Iyer,C Karunaratne,SV Samson,1,0,1,91,92,54,31,2,-,6.0,0,,,10,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
68,SS Iyer,MD Shanaka,SV Samson,0,0,0,91,92,54,32,2,-,1.0,0,,,11,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
69,SS Iyer,MD Shanaka,SV Samson,6,0,6,97,86,60,33,2,-,2.0,0,,,11,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
70,SS Iyer,MD Shanaka,SV Samson,1,0,1,98,85,61,34,2,-,3.0,0,,,11,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
71,SV Samson,MD Shanaka,SS Iyer,0,2,2,100,83,16,18,2,wides,3.0,0,,,11,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
72,SS Iyer,MD Shanaka,SV Samson,1,0,1,101,82,62,35,2,-,4.0,0,,,11,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
73,SV Samson,MD Shanaka,SS Iyer,0,1,1,102,81,16,18,2,wides,4.0,0,,,11,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
74,SV Samson,MD Shanaka,SS Iyer,1,0,1,103,80,17,19,2,-,5.0,0,,,11,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
75,SS Iyer,MD Shanaka,SV Samson,2,0,2,105,78,64,36,2,-,6.0,0,,,11,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Medium
76,SV Samson,CBRLS Kumara,SS Iyer,4,0,4,109,74,21,20,2,-,1.0,0,,,12,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
77,SV Samson,CBRLS Kumara,SS Iyer,6,0,6,115,68,27,21,2,-,2.0,0,,,12,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
78,SV Samson,CBRLS Kumara,SS Iyer,0,1,1,116,67,27,21,2,wides,2.0,0,,,12,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
79,SV Samson,CBRLS Kumara,SS Iyer,6,0,6,122,61,33,22,2,-,3.0,0,,,12,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
80,SV Samson,CBRLS Kumara,SS Iyer,0,0,0,122,61,33,23,2,-,4.0,0,,,12,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
81,SV Samson,CBRLS Kumara,SS Iyer,6,0,6,128,55,39,24,2,-,5.0,0,,,12,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
82,SV Samson,CBRLS Kumara,SS Iyer,0,0,0,128,55,39,25,3,-,6.0,caught,SV Samson,B Fernando,12,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Right hand Bat,Right arm Fast
83,SS Iyer,C Karunaratne,RA Jadeja,1,0,1,129,54,65,37,3,-,1.0,0,,,13,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Medium
84,RA Jadeja,C Karunaratne,SS Iyer,4,0,4,133,50,4,1,3,-,2.0,0,,,13,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Medium
85,RA Jadeja,C Karunaratne,SS Iyer,1,0,1,134,49,5,2,3,-,3.0,0,,,13,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Medium
86,SS Iyer,C Karunaratne,RA Jadeja,1,0,1,135,48,66,38,3,-,4.0,0,,,13,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Right hand Bat,Left hand Bat,Right arm Medium
87,RA Jadeja,C Karunaratne,SS Iyer,0,0,0,135,48,5,3,3,-,5.0,0,,,13,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Medium
88,RA Jadeja,C Karunaratne,SS Iyer,1,0,1,136,47,6,4,3,-,6.0,0,,,13,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Right arm Medium
89,RA Jadeja,B Fernando,SS Iyer,4,1,5,141,42,10,4,3,noballs,0.0,0,,,14,,field,India,2,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,02,Sri Lanka_India_2022-02-26,India,India,Sri Lanka,True,186,Left hand Bat,Right hand Bat,Left arm Medium
