,batter,bowler,non_striker,extras,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
49,Khalid Latif,S Badree,Babar Azam,,0,0,0,44,8,17,6,-,8,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
50,Babar Azam,CR Brathwaite,Khalid Latif,,0,0,0,44,11,15,1,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
51,Babar Azam,CR Brathwaite,Khalid Latif,,1,0,1,45,12,16,2,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
52,Khalid Latif,CR Brathwaite,Babar Azam,,1,0,1,46,9,18,3,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
53,Babar Azam,CR Brathwaite,Khalid Latif,,6,0,6,52,18,17,4,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
54,Babar Azam,CR Brathwaite,Khalid Latif,,0,0,0,52,18,18,5,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
55,Babar Azam,CR Brathwaite,Khalid Latif,{'noballs': 1},4,1,5,57,22,19,6,noballs,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
56,Babar Azam,CR Brathwaite,Khalid Latif,,6,0,6,63,28,20,7,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
57,Khalid Latif,KA Pollard,Babar Azam,,1,0,1,64,10,19,1,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
58,Babar Azam,KA Pollard,Khalid Latif,,1,0,1,65,29,21,2,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
59,Khalid Latif,KA Pollard,Babar Azam,,1,0,1,66,11,20,3,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
60,Babar Azam,KA Pollard,Khalid Latif,,4,0,4,70,33,22,4,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
61,Babar Azam,KA Pollard,Khalid Latif,,0,0,0,70,33,23,5,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
62,Babar Azam,KA Pollard,Khalid Latif,,1,0,1,71,34,24,6,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
63,Babar Azam,SP Narine,Khalid Latif,,1,0,1,72,35,25,1,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
64,Khalid Latif,SP Narine,Babar Azam,,1,0,1,73,12,21,2,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
65,Babar Azam,SP Narine,Khalid Latif,,1,0,1,74,36,26,3,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
66,Khalid Latif,SP Narine,Babar Azam,,4,0,4,78,16,22,4,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
67,Khalid Latif,SP Narine,Babar Azam,,1,0,1,79,17,23,5,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
68,Babar Azam,SP Narine,Khalid Latif,,1,0,1,80,37,27,6,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
69,Babar Azam,KA Pollard,Khalid Latif,,1,0,1,81,38,28,1,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
70,Khalid Latif,KA Pollard,Babar Azam,{'wides': 1},0,1,1,82,17,24,2,wides,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
71,Khalid Latif,KA Pollard,Babar Azam,,0,0,0,82,17,25,3,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
72,Khalid Latif,KA Pollard,Babar Azam,,1,0,1,83,18,26,4,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
73,Babar Azam,KA Pollard,Khalid Latif,,1,0,1,84,39,29,5,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
74,Khalid Latif,KA Pollard,Babar Azam,,1,0,1,85,19,27,6,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
75,Babar Azam,KA Pollard,Khalid Latif,,1,0,1,86,40,30,7,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
76,Babar Azam,DJ Bravo,Khalid Latif,,4,0,4,90,44,31,1,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
77,Babar Azam,DJ Bravo,Khalid Latif,,1,0,1,91,45,32,2,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
78,Khalid Latif,DJ Bravo,Babar Azam,,4,0,4,95,23,28,3,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
79,Khalid Latif,DJ Bravo,Babar Azam,,0,0,0,95,23,29,4,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
80,Khalid Latif,DJ Bravo,Babar Azam,,1,0,1,96,24,30,5,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
81,Babar Azam,DJ Bravo,Khalid Latif,,1,0,1,97,46,33,6,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
82,Babar Azam,SP Narine,Khalid Latif,,0,0,0,97,46,34,1,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
83,Babar Azam,SP Narine,Khalid Latif,,1,0,1,98,47,35,2,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
84,Khalid Latif,SP Narine,Babar Azam,,4,0,4,102,28,31,3,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
85,Khalid Latif,SP Narine,Babar Azam,,0,0,0,102,28,32,4,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
86,Khalid Latif,SP Narine,Babar Azam,,6,0,6,108,34,33,5,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
87,Khalid Latif,SP Narine,Babar Azam,,0,0,0,108,34,34,6,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
88,Babar Azam,CR Brathwaite,Khalid Latif,,4,0,4,112,51,36,1,-,15,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
89,Babar Azam,CR Brathwaite,Khalid Latif,,4,0,4,116,55,37,2,-,15,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2016-09-23,Pakistan,West Indies
