,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
15,Anamul Haque,TM Dilshan,Shakib Al Hasan,6,0,6,25,143,10,5,2,4,0,,,3,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
16,Anamul Haque,TM Dilshan,Shakib Al Hasan,4,0,4,29,139,14,6,2,5,0,,,3,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
17,Anamul Haque,TM Dilshan,Shakib Al Hasan,6,0,6,35,133,20,7,2,6,0,,,3,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
18,Shakib Al Hasan,SMSM Senanayake,Anamul Haque,0,0,0,35,133,12,5,2,1,0,,,4,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
19,Shakib Al Hasan,SMSM Senanayake,Anamul Haque,0,0,0,35,133,12,6,3,2,caught,Shakib Al Hasan,KMDN Kulasekara,4,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
20,Anamul Haque,SMSM Senanayake,Nasir Hossain,1,0,1,36,132,21,8,3,3,0,,,4,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
21,Nasir Hossain,SMSM Senanayake,Anamul Haque,1,0,1,37,131,1,1,3,4,0,,,4,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
22,Anamul Haque,SMSM Senanayake,Nasir Hossain,1,0,1,38,130,22,9,3,5,0,,,4,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
23,Nasir Hossain,SMSM Senanayake,Anamul Haque,0,0,0,38,130,1,2,3,6,0,,,4,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
24,Anamul Haque,SL Malinga,Nasir Hossain,0,0,0,38,130,22,10,3,1,0,,,5,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
25,Anamul Haque,SL Malinga,Nasir Hossain,0,0,0,38,130,22,11,3,2,0,,,5,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
26,Anamul Haque,SL Malinga,Nasir Hossain,0,0,0,38,130,22,12,3,3,0,,,5,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
27,Anamul Haque,SL Malinga,Nasir Hossain,0,0,0,38,130,22,13,3,4,0,,,5,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
28,Anamul Haque,SL Malinga,Nasir Hossain,0,0,0,38,130,22,14,3,5,0,,,5,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
29,Anamul Haque,SL Malinga,Nasir Hossain,1,0,1,39,129,23,15,3,6,0,,,5,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
30,Anamul Haque,SMSM Senanayake,Nasir Hossain,1,0,1,40,128,24,16,3,1,0,,,6,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
31,Nasir Hossain,SMSM Senanayake,Anamul Haque,1,0,1,41,127,2,3,3,2,0,,,6,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
32,Anamul Haque,SMSM Senanayake,Nasir Hossain,0,0,0,41,127,24,17,4,3,caught,Anamul Haque,MDKJ Perera,6,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
33,Nasir Hossain,SMSM Senanayake,Sabbir Rahman,1,0,1,42,126,3,4,4,4,0,,,6,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
34,Sabbir Rahman,SMSM Senanayake,Nasir Hossain,0,0,0,42,126,0,1,4,5,0,,,6,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
35,Sabbir Rahman,SMSM Senanayake,Nasir Hossain,0,0,0,42,126,0,2,4,6,0,,,6,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
36,Nasir Hossain,AD Mathews,Sabbir Rahman,0,0,0,42,126,3,5,4,1,0,,,7,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
37,Nasir Hossain,AD Mathews,Sabbir Rahman,2,0,2,44,124,5,6,4,2,0,,,7,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
38,Nasir Hossain,AD Mathews,Sabbir Rahman,0,0,0,44,124,5,7,4,3,0,,,7,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
39,Nasir Hossain,AD Mathews,Sabbir Rahman,0,0,0,44,124,5,8,4,4,0,,,7,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
40,Nasir Hossain,AD Mathews,Sabbir Rahman,0,0,0,44,124,5,9,4,5,0,,,7,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
41,Nasir Hossain,AD Mathews,Sabbir Rahman,1,0,1,45,123,6,10,4,6,0,,,7,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
42,Nasir Hossain,BAW Mendis,Sabbir Rahman,2,0,2,47,121,8,11,4,1,0,,,8,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
43,Nasir Hossain,BAW Mendis,Sabbir Rahman,0,0,0,47,121,8,12,4,2,0,,,8,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
44,Nasir Hossain,BAW Mendis,Sabbir Rahman,0,0,0,47,121,8,13,5,3,caught,Nasir Hossain,LD Chandimal,8,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
45,Mahmudullah,BAW Mendis,Sabbir Rahman,0,0,0,47,121,0,1,5,4,0,,,8,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
46,Mahmudullah,BAW Mendis,Sabbir Rahman,0,0,0,47,121,0,2,5,5,0,,,8,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
47,Mahmudullah,BAW Mendis,Sabbir Rahman,2,0,2,49,119,2,3,5,6,0,,,8,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
48,Sabbir Rahman,AD Mathews,Mahmudullah,1,0,1,50,118,1,3,5,1,0,,,9,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
49,Mahmudullah,AD Mathews,Sabbir Rahman,4,0,4,54,114,6,4,5,2,0,,,9,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
50,Mahmudullah,AD Mathews,Sabbir Rahman,0,0,0,54,114,6,5,5,3,0,,,9,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
51,Mahmudullah,AD Mathews,Sabbir Rahman,0,0,0,54,114,6,6,5,4,0,,,9,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
52,Mahmudullah,AD Mathews,Sabbir Rahman,1,0,1,55,113,7,7,5,5,0,,,9,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
53,Sabbir Rahman,AD Mathews,Mahmudullah,0,0,0,55,113,1,4,5,6,0,,,9,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
54,Mahmudullah,BAW Mendis,Sabbir Rahman,0,0,0,55,113,7,8,5,1,0,,,10,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
55,Mahmudullah,BAW Mendis,Sabbir Rahman,1,0,1,56,112,8,9,5,2,0,,,10,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
56,Sabbir Rahman,BAW Mendis,Mahmudullah,0,0,0,56,112,1,5,5,3,0,,,10,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
57,Sabbir Rahman,BAW Mendis,Mahmudullah,1,0,1,57,111,2,6,5,4,0,,,10,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
58,Mahmudullah,BAW Mendis,Sabbir Rahman,1,0,1,58,110,9,10,5,5,0,,,10,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
59,Sabbir Rahman,BAW Mendis,Mahmudullah,1,0,1,59,109,3,7,5,6,0,,,10,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
60,Sabbir Rahman,KMDN Kulasekara,Mahmudullah,0,0,0,59,109,3,8,5,1,0,,,11,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
61,Sabbir Rahman,KMDN Kulasekara,Mahmudullah,0,0,0,59,109,3,9,5,2,0,,,11,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
62,Sabbir Rahman,KMDN Kulasekara,Mahmudullah,0,0,0,59,109,3,10,6,3,run out,Mahmudullah,TM Dilshan,11,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
63,Sabbir Rahman,KMDN Kulasekara,Farhad Reza,2,0,2,61,107,5,11,6,4,0,,,11,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
64,Sabbir Rahman,KMDN Kulasekara,Farhad Reza,1,0,1,62,106,6,12,6,5,0,,,11,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
65,Farhad Reza,KMDN Kulasekara,Sabbir Rahman,1,0,1,63,105,1,1,6,6,0,,,11,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
66,Farhad Reza,SMSM Senanayake,Sabbir Rahman,0,0,0,63,105,1,2,6,1,0,,,12,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
67,Farhad Reza,SMSM Senanayake,Sabbir Rahman,0,0,0,63,105,1,3,6,2,0,,,12,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
68,Farhad Reza,SMSM Senanayake,Sabbir Rahman,0,0,0,63,105,1,4,6,3,0,,,12,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
69,Farhad Reza,SMSM Senanayake,Sabbir Rahman,0,0,0,63,105,1,5,6,4,0,,,12,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
70,Farhad Reza,SMSM Senanayake,Sabbir Rahman,3,0,3,66,102,4,6,6,5,0,,,12,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
71,Sabbir Rahman,SMSM Senanayake,Farhad Reza,0,0,0,66,102,6,13,6,6,0,,,12,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
72,Farhad Reza,BAW Mendis,Sabbir Rahman,0,1,1,67,101,4,7,6,1,0,,,13,wides,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
73,Farhad Reza,BAW Mendis,Sabbir Rahman,3,0,3,70,98,7,8,6,2,0,,,13,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
74,Sabbir Rahman,BAW Mendis,Farhad Reza,0,0,0,70,98,6,14,6,3,0,,,13,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
75,Sabbir Rahman,BAW Mendis,Farhad Reza,0,0,0,70,98,6,15,6,4,0,,,13,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
76,Sabbir Rahman,BAW Mendis,Farhad Reza,0,0,0,70,98,6,16,6,5,0,,,13,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
77,Sabbir Rahman,BAW Mendis,Farhad Reza,0,0,0,70,98,6,17,6,6,0,,,13,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
78,Sabbir Rahman,BAW Mendis,Farhad Reza,0,0,0,70,98,6,18,6,7,0,,,13,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
79,Farhad Reza,SMSM Senanayake,Sabbir Rahman,0,2,2,72,96,7,9,6,1,0,,,14,legbyes,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
80,Farhad Reza,SMSM Senanayake,Sabbir Rahman,0,0,0,72,96,7,10,6,2,0,,,14,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
81,Farhad Reza,SMSM Senanayake,Sabbir Rahman,0,0,0,72,96,7,11,6,3,0,,,14,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
82,Farhad Reza,SMSM Senanayake,Sabbir Rahman,0,0,0,72,96,7,12,6,4,0,,,14,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
83,Farhad Reza,SMSM Senanayake,Sabbir Rahman,1,0,1,73,95,8,13,6,5,0,,,14,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
84,Sabbir Rahman,SMSM Senanayake,Farhad Reza,1,0,1,74,94,7,19,6,6,0,,,14,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
85,Sabbir Rahman,KMDN Kulasekara,Farhad Reza,0,1,1,75,93,7,20,6,1,0,,,15,legbyes,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
86,Farhad Reza,KMDN Kulasekara,Sabbir Rahman,1,0,1,76,92,9,14,6,2,0,,,15,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
87,Sabbir Rahman,KMDN Kulasekara,Farhad Reza,2,0,2,78,90,9,21,6,3,0,,,15,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
88,Sabbir Rahman,KMDN Kulasekara,Farhad Reza,1,0,1,79,89,10,22,6,4,0,,,15,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
89,Farhad Reza,KMDN Kulasekara,Sabbir Rahman,0,1,1,80,88,9,15,6,5,0,,,15,wides,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
90,Farhad Reza,KMDN Kulasekara,Sabbir Rahman,0,0,0,80,88,9,16,7,6,caught,Farhad Reza,LD Chandimal,15,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
91,Mashrafe Mortaza,KMDN Kulasekara,Sabbir Rahman,4,0,4,84,84,4,1,7,7,0,,,15,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
92,Sabbir Rahman,SL Malinga,Mashrafe Mortaza,0,0,0,84,84,10,23,7,1,0,,,16,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
93,Sabbir Rahman,SL Malinga,Mashrafe Mortaza,1,0,1,85,83,11,24,7,2,0,,,16,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
94,Mashrafe Mortaza,SL Malinga,Sabbir Rahman,0,0,0,85,83,4,2,7,3,0,,,16,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
95,Mashrafe Mortaza,SL Malinga,Sabbir Rahman,1,0,1,86,82,5,3,7,4,0,,,16,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
96,Sabbir Rahman,SL Malinga,Mashrafe Mortaza,1,0,1,87,81,12,25,7,5,0,,,16,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
