,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,RG Sharma,Mohammad Amir,S Dhawan,0,0,0,0,118,0,1,0,-,1.0,0,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Right hand Bat,Left hand Bat,Left arm Fast
1,RG Sharma,Mohammad Amir,S Dhawan,0,0,0,0,118,0,2,0,-,2.0,0,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Right hand Bat,Left hand Bat,Left arm Fast
2,RG Sharma,Mohammad Amir,S Dhawan,0,1,1,1,117,0,3,0,wides,2.0,0,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Right hand Bat,Left hand Bat,Left arm Fast
3,RG Sharma,Mohammad Amir,S Dhawan,0,1,1,2,116,0,4,0,legbyes,3.0,0,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Right hand Bat,Left hand Bat,Left arm Fast
4,S Dhawan,Mohammad Amir,RG Sharma,1,0,1,3,115,1,1,0,-,4.0,0,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Left hand Bat,Right hand Bat,Left arm Fast
5,RG Sharma,Mohammad Amir,S Dhawan,1,0,1,4,114,1,5,0,-,5.0,0,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Right hand Bat,Left hand Bat,Left arm Fast
6,S Dhawan,Mohammad Amir,RG Sharma,0,0,0,4,114,1,2,0,-,6.0,0,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Left hand Bat,Right hand Bat,Left arm Fast
7,RG Sharma,Mohammad Irfan,S Dhawan,4,0,4,8,110,5,6,0,-,1.0,1,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Right hand Bat,Left hand Bat,Left arm Fast
8,RG Sharma,Mohammad Irfan,S Dhawan,0,1,1,9,109,5,7,0,wides,1.0,1,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Right hand Bat,Left hand Bat,Left arm Fast
9,RG Sharma,Mohammad Irfan,S Dhawan,0,0,0,9,109,5,8,0,-,2.0,1,0,,,field,India,2,Eden Gardens,2016,03,India_Pakistan_2016-03-19,India,India,Pakistan,True,119,Right hand Bat,Left hand Bat,Left arm Fast
