,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,T Banton,TG Southee,DJ Malan,0,0,0,0,180,0,1,0,-,1.0,0,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
1,T Banton,TG Southee,DJ Malan,1,0,1,1,179,1,2,0,-,2.0,0,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
2,DJ Malan,TG Southee,T Banton,1,0,1,2,178,1,1,0,-,3.0,0,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
3,T Banton,TG Southee,DJ Malan,4,0,4,6,174,5,3,0,-,4.0,0,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
4,T Banton,TG Southee,DJ Malan,1,0,1,7,173,6,4,0,-,5.0,0,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
5,DJ Malan,TG Southee,T Banton,4,0,4,11,169,5,2,0,-,6.0,0,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
6,T Banton,LH Ferguson,DJ Malan,1,0,1,12,168,7,5,0,-,1.0,1,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
7,DJ Malan,LH Ferguson,T Banton,1,0,1,13,167,6,3,0,-,2.0,1,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
8,T Banton,LH Ferguson,DJ Malan,6,0,6,19,161,13,6,0,-,3.0,1,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
9,T Banton,LH Ferguson,DJ Malan,4,0,4,23,157,17,7,0,-,4.0,1,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
10,T Banton,LH Ferguson,DJ Malan,0,1,1,24,156,17,8,0,wides,4.0,1,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
11,T Banton,LH Ferguson,DJ Malan,0,1,1,25,155,17,9,0,legbyes,5.0,1,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
12,DJ Malan,LH Ferguson,T Banton,0,0,0,25,155,6,4,0,-,6.0,1,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
13,T Banton,BM Tickner,DJ Malan,1,0,1,26,154,18,10,0,-,1.0,2,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
14,DJ Malan,BM Tickner,T Banton,0,0,0,26,154,6,5,0,-,2.0,2,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
15,DJ Malan,BM Tickner,T Banton,0,0,0,26,154,6,6,0,-,3.0,2,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
16,DJ Malan,BM Tickner,T Banton,1,0,1,27,153,7,7,0,-,4.0,2,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
17,T Banton,BM Tickner,DJ Malan,0,0,0,27,153,18,11,1,-,5.0,2,bowled,T Banton,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
18,JM Vince,BM Tickner,DJ Malan,0,0,0,27,153,0,1,1,-,6.0,2,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
19,DJ Malan,LH Ferguson,JM Vince,4,0,4,31,149,11,8,1,-,1.0,3,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
20,DJ Malan,LH Ferguson,JM Vince,1,0,1,32,148,12,9,1,-,2.0,3,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
21,JM Vince,LH Ferguson,DJ Malan,0,0,0,32,148,0,2,1,-,3.0,3,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
22,JM Vince,LH Ferguson,DJ Malan,0,0,0,32,148,0,3,1,-,4.0,3,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
23,JM Vince,LH Ferguson,DJ Malan,0,0,0,32,148,0,4,1,-,5.0,3,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
24,JM Vince,LH Ferguson,DJ Malan,0,0,0,32,148,0,5,1,-,6.0,3,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
25,DJ Malan,BM Tickner,JM Vince,0,0,0,32,148,12,10,1,-,1.0,4,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
26,DJ Malan,BM Tickner,JM Vince,0,0,0,32,148,12,11,1,-,2.0,4,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
27,DJ Malan,BM Tickner,JM Vince,0,0,0,32,148,12,12,1,-,3.0,4,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
28,DJ Malan,BM Tickner,JM Vince,1,0,1,33,147,13,13,1,-,4.0,4,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
29,JM Vince,BM Tickner,DJ Malan,1,0,1,34,146,1,6,1,-,5.0,4,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
30,DJ Malan,BM Tickner,JM Vince,2,0,2,36,144,15,14,1,-,6.0,4,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
31,JM Vince,TG Southee,DJ Malan,1,0,1,37,143,2,7,1,-,1.0,5,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
32,DJ Malan,TG Southee,JM Vince,4,0,4,41,139,19,15,1,-,2.0,5,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
33,DJ Malan,TG Southee,JM Vince,0,0,0,41,139,19,16,1,-,3.0,5,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
34,DJ Malan,TG Southee,JM Vince,0,0,0,41,139,19,17,1,-,4.0,5,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
35,DJ Malan,TG Southee,JM Vince,4,0,4,45,135,23,18,1,-,5.0,5,0,,,bat,New Zealand,2,Saxton Oval,2019,11,New Zealand_England_2019-11-05,New Zealand,England,New Zealand,False,166
