,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,RJ Nicol,R Rampaul,MJ Guptill,1,0,1,1,138,1,1,0,-,1.0,0,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
1,MJ Guptill,R Rampaul,RJ Nicol,0,0,0,1,138,0,1,0,-,2.0,0,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
2,MJ Guptill,R Rampaul,RJ Nicol,0,0,0,1,138,0,2,0,-,3.0,0,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
3,MJ Guptill,R Rampaul,RJ Nicol,1,0,1,2,137,1,3,0,-,4.0,0,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
4,RJ Nicol,R Rampaul,MJ Guptill,1,0,1,3,136,2,2,0,-,5.0,0,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
5,MJ Guptill,R Rampaul,RJ Nicol,1,0,1,4,135,2,4,0,-,6.0,0,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
6,MJ Guptill,S Badree,RJ Nicol,1,0,1,5,134,3,5,0,-,1.0,1,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
7,RJ Nicol,S Badree,MJ Guptill,1,0,1,6,133,3,3,0,-,2.0,1,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
8,MJ Guptill,S Badree,RJ Nicol,0,0,0,6,133,3,6,0,-,3.0,1,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
9,MJ Guptill,S Badree,RJ Nicol,0,0,0,6,133,3,7,0,-,4.0,1,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
10,MJ Guptill,S Badree,RJ Nicol,0,0,0,6,133,3,8,0,-,5.0,1,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
11,MJ Guptill,S Badree,RJ Nicol,2,0,2,8,131,5,9,0,-,6.0,1,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
12,RJ Nicol,R Rampaul,MJ Guptill,0,0,0,8,131,3,4,0,-,1.0,2,0,,,field,New Zealand,2,Pallekele International Cricket Stadium,2012,10,New Zealand_West Indies_2012-10-01,tie,New Zealand,West Indies,,139
