,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,DA Warner,FH Edwards,SR Watson,0,0,0,0,191,0,1,0,1,-,0,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
1,DA Warner,FH Edwards,SR Watson,0,1,1,1,190,0,2,0,2,wides,0,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
2,DA Warner,FH Edwards,SR Watson,4,0,4,5,186,4,3,0,3,-,0,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
3,DA Warner,FH Edwards,SR Watson,0,0,0,5,186,4,4,0,4,-,0,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
4,DA Warner,FH Edwards,SR Watson,2,0,2,7,184,6,5,0,5,-,0,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
5,DA Warner,FH Edwards,SR Watson,0,0,0,7,184,6,6,0,6,-,0,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
6,DA Warner,FH Edwards,SR Watson,1,0,1,8,183,7,7,0,7,-,0,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
7,DA Warner,R Rampaul,SR Watson,6,0,6,14,177,13,8,0,1,-,1,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
8,DA Warner,R Rampaul,SR Watson,0,0,0,14,177,13,9,0,2,-,1,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
9,DA Warner,R Rampaul,SR Watson,4,0,4,18,173,17,10,0,3,-,1,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
10,DA Warner,R Rampaul,SR Watson,6,0,6,24,167,23,11,0,4,-,1,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
11,DA Warner,R Rampaul,SR Watson,0,1,1,25,166,23,12,0,5,noballs,1,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
12,DA Warner,R Rampaul,SR Watson,4,0,4,29,162,27,13,0,6,-,1,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
13,DA Warner,R Rampaul,SR Watson,1,0,1,30,161,28,14,0,7,-,1,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
14,DA Warner,FH Edwards,SR Watson,0,0,0,30,161,28,15,1,1,-,2,caught,DA Warner,D Ramdin,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
15,MEK Hussey,FH Edwards,SR Watson,1,0,1,31,160,1,1,1,2,-,2,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
16,SR Watson,FH Edwards,MEK Hussey,1,0,1,32,159,1,1,1,3,-,2,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
17,MEK Hussey,FH Edwards,SR Watson,4,0,4,36,155,5,2,1,4,-,2,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
18,MEK Hussey,FH Edwards,SR Watson,1,0,1,37,154,6,3,1,5,-,2,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
19,SR Watson,FH Edwards,MEK Hussey,1,0,1,38,153,2,2,1,6,-,2,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
20,SR Watson,SP Narine,MEK Hussey,1,0,1,39,152,3,3,1,1,-,3,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
21,MEK Hussey,SP Narine,SR Watson,1,0,1,40,151,7,4,1,2,-,3,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
22,SR Watson,SP Narine,MEK Hussey,0,0,0,40,151,3,4,1,3,-,3,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
23,SR Watson,SP Narine,MEK Hussey,1,0,1,41,150,4,5,1,4,-,3,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
24,MEK Hussey,SP Narine,SR Watson,0,0,0,41,150,7,5,1,5,-,3,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
25,MEK Hussey,SP Narine,SR Watson,1,0,1,42,149,8,6,1,6,-,3,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
26,MEK Hussey,DJG Sammy,SR Watson,1,0,1,43,148,9,7,1,1,-,4,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
27,SR Watson,DJG Sammy,MEK Hussey,1,0,1,44,147,5,6,1,2,-,4,0,,,bat,West Indies,2,R Premadasa Stadium,2012,09,Australia_West Indies_2012-09-22,Australia,Australia,West Indies,True,100
