,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,0,117,0,1,0,-,1.0,0,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Orthodox
1,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,0,117,0,2,0,-,2.0,0,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Orthodox
2,PR Stirling,WP Masakadza,KJ O'Brien,4,0,4,4,113,4,3,0,-,3.0,0,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Orthodox
3,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,4,113,4,4,0,-,4.0,0,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Orthodox
4,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,4,113,4,5,0,-,5.0,0,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Orthodox
5,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,4,113,4,6,0,-,6.0,0,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Orthodox
6,KJ O'Brien,R Ngarava,PR Stirling,0,0,0,4,113,0,1,0,-,1.0,1,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
7,KJ O'Brien,R Ngarava,PR Stirling,0,0,0,4,113,0,2,0,-,2.0,1,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
8,KJ O'Brien,R Ngarava,PR Stirling,0,0,0,4,113,0,3,0,-,3.0,1,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
9,KJ O'Brien,R Ngarava,PR Stirling,0,0,0,4,113,0,4,0,-,4.0,1,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
10,KJ O'Brien,R Ngarava,PR Stirling,0,0,0,4,113,0,5,0,-,5.0,1,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
11,KJ O'Brien,R Ngarava,PR Stirling,0,0,0,4,113,0,6,0,-,6.0,1,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
12,PR Stirling,TL Chatara,KJ O'Brien,4,0,4,8,109,8,7,0,-,1.0,2,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
13,PR Stirling,TL Chatara,KJ O'Brien,2,0,2,10,107,10,8,0,-,2.0,2,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
14,PR Stirling,TL Chatara,KJ O'Brien,4,0,4,14,103,14,9,0,-,3.0,2,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
15,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,14,103,14,10,0,-,4.0,2,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
16,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,14,103,14,11,0,-,5.0,2,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
17,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,14,103,14,12,0,-,6.0,2,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
18,KJ O'Brien,R Ngarava,PR Stirling,0,0,0,14,103,0,7,0,-,1.0,3,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
19,KJ O'Brien,R Ngarava,PR Stirling,0,0,0,14,103,0,8,0,-,2.0,3,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
20,KJ O'Brien,R Ngarava,PR Stirling,1,0,1,15,102,1,9,0,-,3.0,3,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
21,PR Stirling,R Ngarava,KJ O'Brien,4,0,4,19,98,18,13,0,-,4.0,3,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
22,PR Stirling,R Ngarava,KJ O'Brien,4,0,4,23,94,22,14,0,-,5.0,3,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
23,PR Stirling,R Ngarava,KJ O'Brien,0,0,0,23,94,22,15,0,-,6.0,3,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Left arm Fast
24,KJ O'Brien,TL Chatara,PR Stirling,0,0,0,23,94,1,10,0,-,1.0,4,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
25,KJ O'Brien,TL Chatara,PR Stirling,1,0,1,24,93,2,11,0,-,2.0,4,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
26,PR Stirling,TL Chatara,KJ O'Brien,1,0,1,25,92,23,16,0,-,3.0,4,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
27,KJ O'Brien,TL Chatara,PR Stirling,1,0,1,26,91,3,12,0,-,4.0,4,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
28,PR Stirling,TL Chatara,KJ O'Brien,1,0,1,27,90,24,17,0,-,5.0,4,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
29,KJ O'Brien,TL Chatara,PR Stirling,0,0,0,27,90,3,13,0,-,6.0,4,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
30,PR Stirling,LM Jongwe,KJ O'Brien,0,0,0,27,90,24,18,0,-,1.0,5,0,,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
31,PR Stirling,LM Jongwe,KJ O'Brien,0,0,0,27,90,24,19,1,-,2.0,5,bowled,PR Stirling,,field,Ireland,2,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Ireland,Zimbabwe,False,114,Right hand Bat,Right hand Bat,Right arm Fast
