,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
23,DJ Malan,Mohammad Amir,T Banton,1,0,1,19,,7,9,1,-,6.0,0,,,3,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
24,DJ Malan,Shaheen Shah Afridi,T Banton,0,0,0,19,,7,10,1,-,1.0,0,,,4,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
25,DJ Malan,Shaheen Shah Afridi,T Banton,4,0,4,23,,11,11,1,-,2.0,0,,,4,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
26,DJ Malan,Shaheen Shah Afridi,T Banton,0,0,0,23,,11,12,1,-,3.0,0,,,4,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
27,DJ Malan,Shaheen Shah Afridi,T Banton,0,0,0,23,,11,13,1,-,4.0,0,,,4,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
28,DJ Malan,Shaheen Shah Afridi,T Banton,1,0,1,24,,12,14,1,-,5.0,0,,,4,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
29,T Banton,Shaheen Shah Afridi,DJ Malan,1,0,1,25,,11,12,1,-,6.0,0,,,4,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Left arm Fast
30,T Banton,Mohammad Amir,DJ Malan,1,0,1,26,,12,13,1,-,1.0,0,,,5,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Left arm Fast
31,DJ Malan,Mohammad Amir,T Banton,0,0,0,26,,12,15,1,-,2.0,0,,,5,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
32,DJ Malan,Mohammad Amir,T Banton,2,0,2,28,,14,16,1,-,3.0,0,,,5,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
33,DJ Malan,Mohammad Amir,T Banton,1,0,1,29,,15,17,1,-,4.0,0,,,5,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Fast
34,T Banton,Mohammad Amir,DJ Malan,4,0,4,33,,16,14,1,-,5.0,0,,,5,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Left arm Fast
35,T Banton,Mohammad Amir,DJ Malan,1,0,1,34,,17,15,1,-,6.0,0,,,5,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Left arm Fast
36,T Banton,Haris Rauf,DJ Malan,0,1,1,35,,17,15,1,wides,0.0,0,,,6,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
37,T Banton,Haris Rauf,DJ Malan,1,0,1,36,,18,16,1,-,1.0,0,,,6,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
38,DJ Malan,Haris Rauf,T Banton,1,0,1,37,,16,18,1,-,2.0,0,,,6,"{'by': 'Pakistan', 'umpire': 'AG Wharf', 'batter': 'DJ Malan', 'decision': 'struck down'}",field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Fast
39,T Banton,Haris Rauf,DJ Malan,1,0,1,38,,19,17,1,-,3.0,0,,,6,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
40,DJ Malan,Haris Rauf,T Banton,1,0,1,39,,17,19,1,-,4.0,0,,,6,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Fast
41,T Banton,Haris Rauf,DJ Malan,0,0,0,39,,19,18,1,-,5.0,0,,,6,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
42,T Banton,Haris Rauf,DJ Malan,1,0,1,40,,20,19,1,-,6.0,0,,,6,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
43,T Banton,Shadab Khan,DJ Malan,6,0,6,46,,26,20,1,-,1.0,0,,,7,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
44,T Banton,Shadab Khan,DJ Malan,1,0,1,47,,27,21,1,-,2.0,0,,,7,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
45,DJ Malan,Shadab Khan,T Banton,0,0,0,47,,17,20,1,-,3.0,0,,,7,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Legbreak
46,DJ Malan,Shadab Khan,T Banton,1,0,1,48,,18,21,1,-,4.0,0,,,7,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Legbreak
47,T Banton,Shadab Khan,DJ Malan,0,0,0,48,,27,22,1,-,5.0,0,,,7,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
48,T Banton,Shadab Khan,DJ Malan,1,0,1,49,,28,23,1,-,6.0,0,,,7,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
49,T Banton,Haris Rauf,DJ Malan,2,0,2,51,,30,24,1,-,1.0,0,,,8,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
50,T Banton,Haris Rauf,DJ Malan,1,0,1,52,,31,25,1,-,2.0,0,,,8,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
51,DJ Malan,Haris Rauf,T Banton,1,0,1,53,,19,22,1,-,3.0,0,,,8,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Fast
52,T Banton,Haris Rauf,DJ Malan,4,0,4,57,,35,26,1,-,4.0,0,,,8,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
53,T Banton,Haris Rauf,DJ Malan,1,0,1,58,,36,27,1,-,5.0,0,,,8,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
54,DJ Malan,Haris Rauf,T Banton,4,0,4,62,,23,23,1,-,6.0,0,,,8,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Fast
55,T Banton,Shadab Khan,DJ Malan,6,0,6,68,,42,28,1,-,1.0,0,,,9,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
56,T Banton,Shadab Khan,DJ Malan,6,0,6,74,,48,29,1,-,2.0,0,,,9,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
57,T Banton,Shadab Khan,DJ Malan,0,0,0,74,,48,30,2,-,3.0,run out,DJ Malan,,9,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
58,T Banton,Shadab Khan,EJG Morgan,0,0,0,74,,48,31,2,-,4.0,0,,,9,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
59,T Banton,Shadab Khan,EJG Morgan,1,0,1,75,,49,32,2,-,5.0,0,,,9,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
60,EJG Morgan,Shadab Khan,T Banton,4,0,4,79,,4,1,2,-,6.0,0,,,9,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Legbreak
61,T Banton,Imad Wasim,EJG Morgan,1,0,1,80,,50,33,2,-,1.0,0,,,10,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Left arm Orthodox
62,EJG Morgan,Imad Wasim,T Banton,0,0,0,80,,4,2,2,-,2.0,0,,,10,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Orthodox
63,EJG Morgan,Imad Wasim,T Banton,6,0,6,86,,10,3,2,-,3.0,0,,,10,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Orthodox
64,EJG Morgan,Imad Wasim,T Banton,1,0,1,87,,11,4,2,-,4.0,0,,,10,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Left arm Orthodox
65,T Banton,Imad Wasim,EJG Morgan,6,0,6,93,,56,34,2,-,5.0,0,,,10,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Left arm Orthodox
66,T Banton,Imad Wasim,EJG Morgan,1,0,1,94,,57,35,2,-,6.0,0,,,10,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Left arm Orthodox
67,T Banton,Haris Rauf,EJG Morgan,4,0,4,98,,61,36,2,-,1.0,0,,,11,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
68,T Banton,Haris Rauf,EJG Morgan,2,0,2,100,,63,37,2,-,2.0,0,,,11,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
69,T Banton,Haris Rauf,EJG Morgan,6,0,6,106,,69,38,2,-,3.0,0,,,11,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
70,T Banton,Haris Rauf,EJG Morgan,0,0,0,106,,69,39,2,-,4.0,0,,,11,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
71,T Banton,Haris Rauf,EJG Morgan,1,0,1,107,,70,40,2,-,5.0,0,,,11,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Fast
72,EJG Morgan,Haris Rauf,T Banton,0,0,0,107,,11,5,2,-,6.0,0,,,11,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Fast
73,T Banton,Shadab Khan,EJG Morgan,1,0,1,108,,71,41,2,-,1.0,0,,,12,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
74,EJG Morgan,Shadab Khan,T Banton,1,0,1,109,,12,6,2,-,2.0,0,,,12,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Legbreak
75,T Banton,Shadab Khan,EJG Morgan,0,0,0,109,,71,42,3,-,3.0,caught,T Banton,Imad Wasim,12,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
76,EJG Morgan,Shadab Khan,MM Ali,0,0,0,109,,12,7,3,-,4.0,0,,,12,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Legbreak
77,EJG Morgan,Shadab Khan,MM Ali,1,0,1,110,,13,8,3,-,5.0,0,,,12,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Legbreak
78,MM Ali,Shadab Khan,EJG Morgan,1,0,1,111,,1,1,3,-,6.0,0,,,12,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Legbreak
79,MM Ali,Iftikhar Ahmed,EJG Morgan,4,0,4,115,,5,2,3,-,1.0,0,,,13,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Offbreak
80,MM Ali,Iftikhar Ahmed,EJG Morgan,0,0,0,115,,5,3,3,-,2.0,0,,,13,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Offbreak
81,MM Ali,Iftikhar Ahmed,EJG Morgan,1,0,1,116,,6,4,3,-,3.0,0,,,13,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Offbreak
82,EJG Morgan,Iftikhar Ahmed,MM Ali,1,0,1,117,,14,9,3,-,4.0,0,,,13,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Offbreak
83,MM Ali,Iftikhar Ahmed,EJG Morgan,1,0,1,118,,7,5,3,-,5.0,0,,,13,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Offbreak
84,EJG Morgan,Iftikhar Ahmed,MM Ali,0,0,0,118,,14,10,4,-,6.0,lbw,EJG Morgan,,13,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Left hand Bat,Right arm Offbreak
85,MM Ali,Shadab Khan,SW Billings,1,0,1,119,,8,6,4,-,1.0,0,,,14,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Legbreak
86,SW Billings,Shadab Khan,MM Ali,0,0,0,119,,0,1,4,-,2.0,0,,,14,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
87,SW Billings,Shadab Khan,MM Ali,1,0,1,120,,1,2,4,-,3.0,0,,,14,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Left hand Bat,Right arm Legbreak
88,MM Ali,Shadab Khan,SW Billings,0,0,0,120,,8,7,5,-,4.0,caught,MM Ali,Mohammad Rizwan,14,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Left hand Bat,Right hand Bat,Right arm Legbreak
89,L Gregory,Shadab Khan,SW Billings,1,0,1,121,,1,1,5,-,5.0,0,,,14,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Right arm Legbreak
90,SW Billings,Shadab Khan,L Gregory,0,0,0,121,,1,3,5,-,6.0,0,,,14,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Right arm Legbreak
91,L Gregory,Imad Wasim,SW Billings,1,0,1,122,,2,2,5,-,1.0,0,,,15,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Left arm Orthodox
92,SW Billings,Imad Wasim,L Gregory,1,0,1,123,,2,4,5,-,2.0,0,,,15,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Left arm Orthodox
93,L Gregory,Imad Wasim,SW Billings,0,0,0,123,,2,3,6,-,3.0,stumped,L Gregory,Mohammad Rizwan,15,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Left arm Orthodox
94,CJ Jordan,Imad Wasim,SW Billings,1,0,1,124,,1,1,6,-,4.0,0,,,15,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Left arm Orthodox
95,SW Billings,Imad Wasim,CJ Jordan,1,0,1,125,,3,5,6,-,5.0,0,,,15,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Left arm Orthodox
96,CJ Jordan,Imad Wasim,SW Billings,1,0,1,126,,2,2,6,-,6.0,0,,,15,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Left arm Orthodox
97,CJ Jordan,Mohammad Amir,SW Billings,0,4,4,130,,2,3,6,legbyes,1.0,0,,,16,,field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Left arm Fast
98,CJ Jordan,Mohammad Amir,SW Billings,0,1,1,131,,2,3,6,wides,1.0,0,,,16,"{'by': 'Pakistan', 'umpire': 'M Burns', 'batter': 'CJ Jordan', 'decision': 'struck down'}",field,Pakistan,1,Old Trafford,2020,08,England_Pakistan_2020-08-28,no result,England,Pakistan,,131,Right hand Bat,Right hand Bat,Left arm Fast
