,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
29,ME Trescothick,B Lee,A Flintoff,1,0,1,37,137,14,15,1,4,-,5,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
30,A Flintoff,B Lee,ME Trescothick,0,1,1,38,136,1,2,1,5,wides,5,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
31,A Flintoff,B Lee,ME Trescothick,1,0,1,39,135,2,3,1,6,-,5,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
32,ME Trescothick,B Lee,A Flintoff,0,1,1,40,134,14,16,1,7,legbyes,5,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
33,A Flintoff,B Lee,ME Trescothick,3,0,3,43,131,5,4,1,8,-,5,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
34,A Flintoff,MS Kasprowicz,ME Trescothick,1,0,1,44,130,6,5,1,1,-,6,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
35,ME Trescothick,MS Kasprowicz,A Flintoff,0,0,0,44,130,14,17,1,2,-,6,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
36,ME Trescothick,MS Kasprowicz,A Flintoff,4,0,4,48,126,18,18,1,3,-,6,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
37,ME Trescothick,MS Kasprowicz,A Flintoff,1,0,1,49,125,19,19,1,4,-,6,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
38,A Flintoff,MS Kasprowicz,ME Trescothick,0,0,0,49,125,6,6,2,5,-,6,caught,A Flintoff,A Symonds,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
39,KP Pietersen,MS Kasprowicz,ME Trescothick,1,0,1,50,124,1,1,2,6,-,6,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
40,KP Pietersen,JN Gillespie,ME Trescothick,1,0,1,51,123,2,2,2,1,-,7,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
41,ME Trescothick,JN Gillespie,KP Pietersen,0,0,0,51,123,19,20,2,2,-,7,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
42,ME Trescothick,JN Gillespie,KP Pietersen,1,0,1,52,122,20,21,2,3,-,7,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
43,KP Pietersen,JN Gillespie,ME Trescothick,0,0,0,52,122,2,3,2,4,-,7,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
44,KP Pietersen,JN Gillespie,ME Trescothick,4,0,4,56,118,6,4,2,5,-,7,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
45,KP Pietersen,JN Gillespie,ME Trescothick,2,0,2,58,116,8,5,2,6,-,7,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
46,ME Trescothick,MS Kasprowicz,KP Pietersen,1,0,1,59,115,21,22,2,1,-,8,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
47,KP Pietersen,MS Kasprowicz,ME Trescothick,4,0,4,63,111,12,6,2,2,-,8,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
48,KP Pietersen,MS Kasprowicz,ME Trescothick,2,0,2,65,109,14,7,2,3,-,8,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
49,KP Pietersen,MS Kasprowicz,ME Trescothick,1,0,1,66,108,15,8,2,4,-,8,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
50,ME Trescothick,MS Kasprowicz,KP Pietersen,1,0,1,67,107,22,23,2,5,-,8,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
51,KP Pietersen,MS Kasprowicz,ME Trescothick,1,0,1,68,106,16,9,2,6,-,8,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
52,KP Pietersen,JN Gillespie,ME Trescothick,1,0,1,69,105,17,10,2,1,-,9,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
53,ME Trescothick,JN Gillespie,KP Pietersen,1,0,1,70,104,23,24,2,2,-,9,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
54,KP Pietersen,JN Gillespie,ME Trescothick,1,0,1,71,103,18,11,2,3,-,9,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
55,ME Trescothick,JN Gillespie,KP Pietersen,4,0,4,75,99,27,25,2,4,-,9,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
56,ME Trescothick,JN Gillespie,KP Pietersen,1,0,1,76,98,28,26,2,5,-,9,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
57,KP Pietersen,JN Gillespie,ME Trescothick,6,0,6,82,92,24,12,2,6,-,9,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
58,ME Trescothick,MS Kasprowicz,KP Pietersen,1,0,1,83,91,29,27,2,1,-,10,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
59,KP Pietersen,MS Kasprowicz,ME Trescothick,2,0,2,85,89,26,13,2,2,-,10,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
60,KP Pietersen,MS Kasprowicz,ME Trescothick,4,0,4,89,85,30,14,2,3,-,10,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
61,KP Pietersen,MS Kasprowicz,ME Trescothick,1,0,1,90,84,31,15,2,4,-,10,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
62,ME Trescothick,MS Kasprowicz,KP Pietersen,1,0,1,91,83,30,28,2,5,-,10,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
63,KP Pietersen,MS Kasprowicz,ME Trescothick,2,0,2,93,81,33,16,2,6,-,10,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
64,ME Trescothick,MJ Clarke,KP Pietersen,1,0,1,94,80,31,29,2,1,-,11,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
65,KP Pietersen,MJ Clarke,ME Trescothick,1,0,1,95,79,34,17,2,2,-,11,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
66,ME Trescothick,MJ Clarke,KP Pietersen,4,0,4,99,75,35,30,2,3,-,11,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
67,ME Trescothick,MJ Clarke,KP Pietersen,1,0,1,100,74,36,31,2,4,-,11,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
68,KP Pietersen,MJ Clarke,ME Trescothick,0,0,0,100,74,34,18,3,5,-,11,caught,KP Pietersen,ML Hayden,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
69,ME Trescothick,MJ Clarke,MP Vaughan,1,0,1,101,73,37,32,3,6,-,11,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
70,ME Trescothick,A Symonds,MP Vaughan,1,0,1,102,72,38,33,3,1,-,12,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
71,MP Vaughan,A Symonds,ME Trescothick,0,0,0,102,72,0,1,4,2,-,12,caught,MP Vaughan,RT Ponting,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
72,PD Collingwood,A Symonds,ME Trescothick,0,0,0,102,72,0,1,4,3,-,12,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
73,PD Collingwood,A Symonds,ME Trescothick,1,0,1,103,71,1,2,4,4,-,12,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
74,ME Trescothick,A Symonds,PD Collingwood,1,0,1,104,70,39,34,4,5,-,12,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
75,PD Collingwood,A Symonds,ME Trescothick,1,0,1,105,69,2,3,4,6,-,12,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
76,PD Collingwood,MJ Clarke,ME Trescothick,1,0,1,106,68,3,4,4,1,-,13,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
77,ME Trescothick,MJ Clarke,PD Collingwood,0,0,0,106,68,39,35,4,2,-,13,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
78,ME Trescothick,MJ Clarke,PD Collingwood,1,0,1,107,67,40,36,4,3,-,13,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
79,PD Collingwood,MJ Clarke,ME Trescothick,0,0,0,107,67,3,5,4,4,-,13,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
80,PD Collingwood,MJ Clarke,ME Trescothick,1,0,1,108,66,4,6,4,5,-,13,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
81,ME Trescothick,MJ Clarke,PD Collingwood,1,0,1,109,65,41,37,4,6,-,13,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
82,ME Trescothick,A Symonds,PD Collingwood,0,0,0,109,65,41,38,5,1,-,14,caught,ME Trescothick,MEK Hussey,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
83,PD Collingwood,A Symonds,AJ Strauss,0,0,0,109,65,4,7,5,2,-,14,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
84,PD Collingwood,A Symonds,AJ Strauss,1,0,1,110,64,5,8,5,3,-,14,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
85,AJ Strauss,A Symonds,PD Collingwood,0,0,0,110,64,0,1,5,4,-,14,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
86,AJ Strauss,A Symonds,PD Collingwood,1,0,1,111,63,1,2,5,5,-,14,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
87,PD Collingwood,A Symonds,AJ Strauss,0,0,0,111,63,5,9,5,6,-,14,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
88,AJ Strauss,MJ Clarke,PD Collingwood,3,0,3,114,60,4,3,5,1,-,15,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
89,PD Collingwood,MJ Clarke,AJ Strauss,2,0,2,116,58,7,10,5,2,-,15,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
90,PD Collingwood,MJ Clarke,AJ Strauss,1,0,1,117,57,8,11,5,3,-,15,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
91,AJ Strauss,MJ Clarke,PD Collingwood,0,0,0,117,57,4,4,5,4,-,15,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
92,AJ Strauss,MJ Clarke,PD Collingwood,1,0,1,118,56,5,5,5,5,-,15,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
93,PD Collingwood,MJ Clarke,AJ Strauss,6,0,6,124,50,14,12,5,6,-,15,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
94,AJ Strauss,A Symonds,PD Collingwood,1,0,1,125,49,6,6,5,1,-,16,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
95,PD Collingwood,A Symonds,AJ Strauss,1,0,1,126,48,15,13,5,2,-,16,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
96,AJ Strauss,A Symonds,PD Collingwood,0,0,0,126,48,6,7,5,3,-,16,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
97,AJ Strauss,A Symonds,PD Collingwood,1,0,1,127,47,7,8,5,4,-,16,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
98,PD Collingwood,A Symonds,AJ Strauss,4,0,4,131,43,19,14,5,5,-,16,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
99,PD Collingwood,A Symonds,AJ Strauss,1,0,1,132,42,20,15,5,6,-,16,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
100,PD Collingwood,JN Gillespie,AJ Strauss,1,0,1,133,41,21,16,5,1,-,17,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
101,AJ Strauss,JN Gillespie,PD Collingwood,0,0,0,133,41,7,9,5,2,-,17,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
102,AJ Strauss,JN Gillespie,PD Collingwood,4,0,4,137,37,11,10,5,3,-,17,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
103,AJ Strauss,JN Gillespie,PD Collingwood,0,1,1,138,36,11,11,5,4,wides,17,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
104,AJ Strauss,JN Gillespie,PD Collingwood,1,0,1,139,35,12,12,5,5,-,17,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
105,PD Collingwood,JN Gillespie,AJ Strauss,4,0,4,143,31,25,17,5,6,-,17,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
106,PD Collingwood,JN Gillespie,AJ Strauss,6,0,6,149,25,31,18,5,7,-,17,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
107,AJ Strauss,GD McGrath,PD Collingwood,2,0,2,151,23,14,13,5,1,-,18,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
108,AJ Strauss,GD McGrath,PD Collingwood,1,0,1,152,22,15,14,5,2,-,18,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
109,PD Collingwood,GD McGrath,AJ Strauss,1,0,1,153,21,32,19,5,3,-,18,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
110,AJ Strauss,GD McGrath,PD Collingwood,2,0,2,155,19,17,15,5,4,-,18,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
111,AJ Strauss,GD McGrath,PD Collingwood,1,0,1,156,18,18,16,5,5,-,18,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
112,PD Collingwood,GD McGrath,AJ Strauss,1,0,1,157,17,33,20,5,6,-,18,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
113,PD Collingwood,JN Gillespie,AJ Strauss,1,0,1,158,16,34,21,5,1,-,19,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
114,AJ Strauss,JN Gillespie,PD Collingwood,0,0,0,158,16,18,17,6,2,-,19,bowled,AJ Strauss,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
115,VS Solanki,JN Gillespie,PD Collingwood,1,0,1,159,15,1,1,6,3,-,19,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
116,PD Collingwood,JN Gillespie,VS Solanki,0,0,0,159,15,34,22,6,4,-,19,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
117,PD Collingwood,JN Gillespie,VS Solanki,4,0,4,163,11,38,23,6,5,-,19,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
118,PD Collingwood,JN Gillespie,VS Solanki,4,0,4,167,7,42,24,6,6,-,19,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
119,VS Solanki,GD McGrath,PD Collingwood,2,0,2,169,5,3,2,6,1,-,20,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
120,VS Solanki,GD McGrath,PD Collingwood,4,0,4,173,1,7,3,6,2,-,20,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
121,VS Solanki,GD McGrath,PD Collingwood,2,0,2,175,-1,9,4,6,3,-,20,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
122,VS Solanki,GD McGrath,PD Collingwood,0,0,0,175,-1,9,5,7,4,-,20,caught,VS Solanki,MEK Hussey,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
123,PD Collingwood,GD McGrath,J Lewis,4,0,4,179,-5,46,25,7,5,-,20,0,,,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
124,PD Collingwood,GD McGrath,J Lewis,0,0,0,179,-5,46,26,8,6,-,20,caught,PD Collingwood,RT Ponting,bat,England,1,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,England,Australia,179
