,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
38,C Munro,CJ Jordan,C de Grandhomme,1,0,1,61,180,28,20,2,-,6.0,5,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
39,C Munro,MW Parkinson,C de Grandhomme,1,0,1,62,179,29,21,2,-,1.0,6,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
40,C de Grandhomme,MW Parkinson,C Munro,1,0,1,63,178,1,1,2,-,2.0,6,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
41,C Munro,MW Parkinson,C de Grandhomme,1,0,1,64,177,30,22,2,-,3.0,6,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
42,C de Grandhomme,MW Parkinson,C Munro,6,0,6,70,171,7,2,2,-,4.0,6,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
43,C de Grandhomme,MW Parkinson,C Munro,0,0,0,70,171,7,3,3,-,5.0,6,caught,C de Grandhomme,T Banton,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
44,C Munro,MW Parkinson,LRPL Taylor,0,0,0,70,171,30,23,4,-,6.0,6,caught,C Munro,PR Brown,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
45,LRPL Taylor,PR Brown,DJ Mitchell,1,0,1,71,170,1,1,4,-,1.0,7,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
46,DJ Mitchell,PR Brown,LRPL Taylor,0,1,1,72,169,0,1,4,wides,1.0,7,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
47,DJ Mitchell,PR Brown,LRPL Taylor,0,0,0,72,169,0,2,4,-,2.0,7,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
48,DJ Mitchell,PR Brown,LRPL Taylor,1,0,1,73,168,1,3,4,-,3.0,7,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
49,LRPL Taylor,PR Brown,DJ Mitchell,1,0,1,74,167,2,2,4,-,4.0,7,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
50,DJ Mitchell,PR Brown,LRPL Taylor,1,0,1,75,166,2,4,4,-,5.0,7,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
51,LRPL Taylor,PR Brown,DJ Mitchell,0,1,1,76,165,2,3,4,wides,5.0,7,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
52,LRPL Taylor,PR Brown,DJ Mitchell,1,0,1,77,164,3,4,4,-,6.0,7,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
53,LRPL Taylor,MW Parkinson,DJ Mitchell,1,0,1,78,163,4,5,4,-,1.0,8,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
54,DJ Mitchell,MW Parkinson,LRPL Taylor,0,0,0,78,163,2,5,4,-,2.0,8,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
55,DJ Mitchell,MW Parkinson,LRPL Taylor,0,0,0,78,163,2,6,5,-,3.0,8,caught,DJ Mitchell,CJ Jordan,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
56,LRPL Taylor,MW Parkinson,MJ Santner,6,0,6,84,157,10,6,5,-,4.0,8,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
57,LRPL Taylor,MW Parkinson,MJ Santner,0,0,0,84,157,10,7,5,-,5.0,8,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
58,LRPL Taylor,MW Parkinson,MJ Santner,1,0,1,85,156,11,8,5,-,6.0,8,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
59,LRPL Taylor,PR Brown,MJ Santner,2,0,2,87,154,13,9,5,-,1.0,9,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
60,LRPL Taylor,PR Brown,MJ Santner,1,0,1,88,153,14,10,5,-,2.0,9,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
61,MJ Santner,PR Brown,LRPL Taylor,1,0,1,89,152,1,1,5,-,3.0,9,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
62,LRPL Taylor,PR Brown,MJ Santner,0,0,0,89,152,14,11,6,-,4.0,9,caught,LRPL Taylor,T Banton,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
63,MJ Santner,PR Brown,TG Southee,1,0,1,90,151,2,2,6,-,5.0,9,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
64,TG Southee,PR Brown,MJ Santner,1,0,1,91,150,1,1,6,-,6.0,9,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
65,TG Southee,MW Parkinson,MJ Santner,6,0,6,97,144,7,2,6,-,1.0,10,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
66,TG Southee,MW Parkinson,MJ Santner,6,0,6,103,138,13,3,6,-,2.0,10,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
67,TG Southee,MW Parkinson,MJ Santner,0,0,0,103,138,13,4,6,-,3.0,10,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
68,TG Southee,MW Parkinson,MJ Santner,1,0,1,104,137,14,5,6,-,4.0,10,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
69,MJ Santner,MW Parkinson,TG Southee,1,0,1,105,136,3,3,6,-,5.0,10,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
70,TG Southee,MW Parkinson,MJ Santner,4,0,4,109,132,18,6,6,-,6.0,10,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
71,MJ Santner,PR Brown,TG Southee,0,1,1,110,131,3,4,6,legbyes,1.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
72,TG Southee,PR Brown,MJ Santner,2,0,2,112,129,20,7,6,-,2.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
73,TG Southee,PR Brown,MJ Santner,6,0,6,118,123,26,8,6,-,3.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
74,TG Southee,PR Brown,MJ Santner,0,1,1,119,122,26,9,6,wides,3.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
75,TG Southee,PR Brown,MJ Santner,0,0,0,119,122,26,10,6,-,4.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
76,TG Southee,PR Brown,MJ Santner,1,0,1,120,121,27,11,6,-,5.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
77,MJ Santner,PR Brown,TG Southee,0,1,1,121,120,3,5,6,wides,5.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
78,MJ Santner,PR Brown,TG Southee,0,1,1,122,119,3,6,6,wides,5.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
79,MJ Santner,PR Brown,TG Southee,4,0,4,126,115,7,7,6,-,6.0,11,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
80,TG Southee,MW Parkinson,MJ Santner,6,0,6,132,109,33,12,6,-,1.0,12,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
81,TG Southee,MW Parkinson,MJ Santner,2,0,2,134,107,35,13,6,-,2.0,12,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
82,TG Southee,MW Parkinson,MJ Santner,4,0,4,138,103,39,14,6,-,3.0,12,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
83,TG Southee,MW Parkinson,MJ Santner,0,0,0,138,103,39,15,6,-,4.0,12,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
84,TG Southee,MW Parkinson,MJ Santner,0,0,0,138,103,39,16,7,-,5.0,12,lbw,TG Southee,,"{'by': 'New Zealand', 'umpire': 'SB Haig', 'batter': 'TG Southee', 'decision': 'struck down'}",field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
85,IS Sodhi,MW Parkinson,MJ Santner,0,1,1,139,102,0,1,7,legbyes,6.0,12,0,,,"{'by': 'England', 'umpire': 'SB Haig', 'batter': 'IS Sodhi', 'decision': 'struck down'}",field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
86,IS Sodhi,SM Curran,MJ Santner,1,0,1,140,101,1,2,7,-,1.0,13,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
87,MJ Santner,SM Curran,IS Sodhi,2,0,2,142,99,9,8,7,-,2.0,13,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
88,MJ Santner,SM Curran,IS Sodhi,1,0,1,143,98,10,9,7,-,3.0,13,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
89,IS Sodhi,SM Curran,MJ Santner,0,0,0,143,98,1,3,7,-,4.0,13,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
90,IS Sodhi,SM Curran,MJ Santner,0,1,1,144,97,1,4,7,legbyes,5.0,13,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
91,MJ Santner,SM Curran,IS Sodhi,0,0,0,144,97,10,10,8,-,6.0,13,caught,MJ Santner,SW Billings,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
92,IS Sodhi,TK Curran,TA Boult,6,0,6,150,91,7,5,8,-,1.0,14,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
93,IS Sodhi,TK Curran,TA Boult,1,0,1,151,90,8,6,8,-,2.0,14,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
94,TA Boult,TK Curran,IS Sodhi,0,0,0,151,90,0,1,8,-,3.0,14,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
95,TA Boult,TK Curran,IS Sodhi,1,0,1,152,89,1,2,8,-,4.0,14,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
96,IS Sodhi,TK Curran,TA Boult,1,0,1,153,88,9,7,8,-,5.0,14,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
97,TA Boult,TK Curran,IS Sodhi,1,0,1,154,87,2,3,8,-,6.0,14,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
98,TA Boult,SM Curran,IS Sodhi,0,0,0,154,87,2,4,9,-,1.0,15,run out,IS Sodhi,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
99,TA Boult,SM Curran,BM Tickner,1,0,1,155,86,3,5,9,-,2.0,15,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
100,BM Tickner,SM Curran,TA Boult,1,0,1,156,85,1,1,9,-,3.0,15,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
101,TA Boult,SM Curran,BM Tickner,1,0,1,157,84,4,6,9,-,4.0,15,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
102,BM Tickner,SM Curran,TA Boult,2,0,2,159,82,3,2,9,-,5.0,15,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
103,BM Tickner,SM Curran,TA Boult,1,0,1,160,81,4,3,9,-,6.0,15,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
104,BM Tickner,CJ Jordan,TA Boult,0,0,0,160,81,4,4,9,-,1.0,16,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
105,BM Tickner,CJ Jordan,TA Boult,0,0,0,160,81,4,5,9,-,2.0,16,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
106,BM Tickner,CJ Jordan,TA Boult,1,0,1,161,80,5,6,9,-,3.0,16,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
107,TA Boult,CJ Jordan,BM Tickner,4,0,4,165,76,8,7,9,-,4.0,16,0,,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
108,TA Boult,CJ Jordan,BM Tickner,0,0,0,165,76,8,8,10,-,5.0,16,bowled,TA Boult,,,field,New Zealand,2,McLean Park,2019,11,New Zealand_England_2019-11-08,England,New Zealand,England,False,165
