,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
27,LD Chandimal,R Ashwin,CK Kapugedera,1,0,1,23,173,12,10,3,3,-,0,,,4,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
28,CK Kapugedera,R Ashwin,LD Chandimal,1,0,1,24,172,7,6,3,4,-,0,,,4,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
29,LD Chandimal,R Ashwin,CK Kapugedera,1,0,1,25,171,13,11,3,5,-,0,,,4,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
30,CK Kapugedera,R Ashwin,LD Chandimal,0,0,0,25,171,7,7,3,6,-,0,,,4,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
31,LD Chandimal,A Nehra,CK Kapugedera,2,0,2,27,169,15,12,3,1,-,0,,,5,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
32,LD Chandimal,A Nehra,CK Kapugedera,0,0,0,27,169,15,13,3,2,-,0,,,5,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
33,LD Chandimal,A Nehra,CK Kapugedera,1,0,1,28,168,16,14,3,3,-,0,,,5,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
34,CK Kapugedera,A Nehra,LD Chandimal,4,0,4,32,164,11,8,3,4,-,0,,,5,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
35,CK Kapugedera,A Nehra,LD Chandimal,4,0,4,36,160,15,9,3,5,-,0,,,5,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
36,CK Kapugedera,A Nehra,LD Chandimal,1,0,1,37,159,16,10,3,6,-,0,,,5,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
37,CK Kapugedera,Yuvraj Singh,LD Chandimal,1,0,1,38,158,17,11,3,1,-,0,,,6,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
38,LD Chandimal,Yuvraj Singh,CK Kapugedera,0,0,0,38,158,16,15,3,2,-,0,,,6,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
39,LD Chandimal,Yuvraj Singh,CK Kapugedera,1,0,1,39,157,17,16,3,3,-,0,,,6,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
40,CK Kapugedera,Yuvraj Singh,LD Chandimal,1,0,1,40,156,18,12,3,4,-,0,,,6,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
41,LD Chandimal,Yuvraj Singh,CK Kapugedera,0,0,0,40,156,17,17,3,5,-,0,,,6,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
42,LD Chandimal,Yuvraj Singh,CK Kapugedera,0,0,0,40,156,17,18,3,6,-,0,,,6,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
43,CK Kapugedera,RA Jadeja,LD Chandimal,1,0,1,41,155,19,13,3,1,-,0,,,7,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
44,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,42,154,18,19,3,2,-,0,,,7,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
45,CK Kapugedera,RA Jadeja,LD Chandimal,1,0,1,43,153,20,14,3,3,-,0,,,7,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
46,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,44,152,19,20,3,4,-,0,,,7,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
47,CK Kapugedera,RA Jadeja,LD Chandimal,0,0,0,44,152,20,15,3,5,-,0,,,7,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
48,CK Kapugedera,RA Jadeja,LD Chandimal,1,0,1,45,151,21,16,3,6,-,0,,,7,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
49,CK Kapugedera,Yuvraj Singh,LD Chandimal,6,0,6,51,145,27,17,3,1,-,0,,,8,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
50,CK Kapugedera,Yuvraj Singh,LD Chandimal,1,0,1,52,144,28,18,3,2,-,0,,,8,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
51,LD Chandimal,Yuvraj Singh,CK Kapugedera,0,0,0,52,144,19,21,3,3,-,0,,,8,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
52,LD Chandimal,Yuvraj Singh,CK Kapugedera,1,0,1,53,143,20,22,3,4,-,0,,,8,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
53,CK Kapugedera,Yuvraj Singh,LD Chandimal,0,0,0,53,143,28,19,3,5,-,0,,,8,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
54,CK Kapugedera,Yuvraj Singh,LD Chandimal,0,0,0,53,143,28,20,3,6,-,0,,,8,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
55,LD Chandimal,RA Jadeja,CK Kapugedera,2,0,2,55,141,22,23,3,1,-,0,,,9,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
56,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,56,140,23,24,3,2,-,0,,,9,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
57,CK Kapugedera,RA Jadeja,LD Chandimal,0,0,0,56,140,28,21,3,3,-,0,,,9,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
58,CK Kapugedera,RA Jadeja,LD Chandimal,1,0,1,57,139,29,22,3,4,-,0,,,9,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
59,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,58,138,24,25,3,5,-,0,,,9,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
60,CK Kapugedera,RA Jadeja,LD Chandimal,1,0,1,59,137,30,23,3,6,-,0,,,9,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
61,CK Kapugedera,Yuvraj Singh,LD Chandimal,1,0,1,60,136,31,24,3,1,-,0,,,10,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
62,LD Chandimal,Yuvraj Singh,CK Kapugedera,1,0,1,61,135,25,26,3,2,-,0,,,10,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
63,CK Kapugedera,Yuvraj Singh,LD Chandimal,1,0,1,62,134,32,25,3,3,-,0,,,10,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
64,LD Chandimal,Yuvraj Singh,CK Kapugedera,4,0,4,66,130,29,27,3,4,-,0,,,10,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
65,LD Chandimal,Yuvraj Singh,CK Kapugedera,1,0,1,67,129,30,28,3,5,-,0,,,10,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
66,CK Kapugedera,Yuvraj Singh,LD Chandimal,0,0,0,67,129,32,26,3,6,-,0,,,10,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
67,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,68,128,31,29,3,1,-,0,,,11,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
68,CK Kapugedera,RA Jadeja,LD Chandimal,0,0,0,68,128,32,27,4,2,-,caught,CK Kapugedera,HH Pandya,11,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
69,LD Chandimal,RA Jadeja,TAM Siriwardana,0,0,0,68,128,31,30,5,3,-,stumped,LD Chandimal,MS Dhoni,11,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
70,MD Shanaka,RA Jadeja,TAM Siriwardana,0,0,0,68,128,0,1,5,4,-,0,,,11,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
71,MD Shanaka,RA Jadeja,TAM Siriwardana,0,0,0,68,128,0,2,5,5,-,0,,,11,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
72,MD Shanaka,RA Jadeja,TAM Siriwardana,1,0,1,69,127,1,3,5,6,-,0,,,11,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
73,MD Shanaka,SK Raina,TAM Siriwardana,0,0,0,69,127,1,4,5,1,-,0,,,12,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
74,MD Shanaka,SK Raina,TAM Siriwardana,1,0,1,70,126,2,5,5,2,-,0,,,12,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
75,TAM Siriwardana,SK Raina,MD Shanaka,2,0,2,72,124,2,1,5,3,-,0,,,12,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
76,TAM Siriwardana,SK Raina,MD Shanaka,1,0,1,73,123,3,2,5,4,-,0,,,12,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
77,MD Shanaka,SK Raina,TAM Siriwardana,1,0,1,74,122,3,6,5,5,-,0,,,12,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
78,TAM Siriwardana,SK Raina,MD Shanaka,1,0,1,75,121,4,3,5,6,-,0,,,12,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
79,TAM Siriwardana,RA Jadeja,MD Shanaka,6,0,6,81,115,10,4,5,1,-,0,,,13,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
80,TAM Siriwardana,RA Jadeja,MD Shanaka,1,0,1,82,114,11,5,5,2,-,0,,,13,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
81,MD Shanaka,RA Jadeja,TAM Siriwardana,1,0,1,83,113,4,7,5,3,-,0,,,13,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
82,TAM Siriwardana,RA Jadeja,MD Shanaka,1,0,1,84,112,12,6,5,4,-,0,,,13,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
83,MD Shanaka,RA Jadeja,TAM Siriwardana,2,0,2,86,110,6,8,5,5,-,0,,,13,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
84,MD Shanaka,RA Jadeja,TAM Siriwardana,0,0,0,86,110,6,9,5,6,-,0,,,13,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
85,TAM Siriwardana,SK Raina,MD Shanaka,1,0,1,87,109,13,7,5,1,-,0,,,14,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
86,MD Shanaka,SK Raina,TAM Siriwardana,6,0,6,93,103,12,10,5,2,-,0,,,14,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
87,MD Shanaka,SK Raina,TAM Siriwardana,1,0,1,94,102,13,11,5,3,-,0,,,14,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
88,TAM Siriwardana,SK Raina,MD Shanaka,1,0,1,95,101,14,8,5,4,-,0,,,14,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
89,MD Shanaka,SK Raina,TAM Siriwardana,6,0,6,101,95,19,12,5,5,-,0,,,14,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
90,MD Shanaka,SK Raina,TAM Siriwardana,1,0,1,102,94,20,13,5,6,-,0,,,14,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
91,MD Shanaka,JJ Bumrah,TAM Siriwardana,0,0,0,102,94,20,14,5,1,-,0,,,15,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
92,MD Shanaka,JJ Bumrah,TAM Siriwardana,1,0,1,103,93,21,15,5,2,-,0,,,15,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
93,TAM Siriwardana,JJ Bumrah,MD Shanaka,4,0,4,107,89,18,9,5,3,-,0,,,15,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
94,TAM Siriwardana,JJ Bumrah,MD Shanaka,0,1,1,108,88,18,10,5,4,wides,0,,,15,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
95,TAM Siriwardana,JJ Bumrah,MD Shanaka,1,0,1,109,87,19,11,5,5,-,0,,,15,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
96,MD Shanaka,JJ Bumrah,TAM Siriwardana,0,0,0,109,87,21,16,5,6,-,0,,,15,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
97,MD Shanaka,JJ Bumrah,TAM Siriwardana,6,0,6,115,81,27,17,5,7,-,0,,,15,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
98,TAM Siriwardana,R Ashwin,MD Shanaka,1,0,1,116,80,20,12,5,1,-,0,,,16,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
99,MD Shanaka,R Ashwin,TAM Siriwardana,0,0,0,116,80,27,18,6,2,-,caught,MD Shanaka,SK Raina,16,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
100,TAM Siriwardana,R Ashwin,NLTC Perera,1,0,1,117,79,21,13,6,3,-,0,,,16,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
101,NLTC Perera,R Ashwin,TAM Siriwardana,0,0,0,117,79,0,1,7,4,-,caught,NLTC Perera,AM Rahane,16,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
102,TAM Siriwardana,R Ashwin,SMSM Senanayake,0,0,0,117,79,21,14,7,5,-,0,,,16,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
103,TAM Siriwardana,R Ashwin,SMSM Senanayake,1,0,1,118,78,22,15,7,6,-,0,,,16,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
104,TAM Siriwardana,JJ Bumrah,SMSM Senanayake,1,0,1,119,77,23,16,7,1,-,0,,,17,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
105,SMSM Senanayake,JJ Bumrah,TAM Siriwardana,0,0,0,119,77,0,1,7,2,-,0,,,17,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
106,SMSM Senanayake,JJ Bumrah,TAM Siriwardana,0,0,0,119,77,0,2,8,3,-,lbw,SMSM Senanayake,,17,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
107,PVD Chameera,JJ Bumrah,TAM Siriwardana,0,0,0,119,77,0,1,8,4,-,0,,,17,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
108,PVD Chameera,JJ Bumrah,TAM Siriwardana,0,0,0,119,77,0,2,8,5,-,0,,,17,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
109,PVD Chameera,JJ Bumrah,TAM Siriwardana,0,0,0,119,77,0,3,9,6,-,bowled,PVD Chameera,,17,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
110,TAM Siriwardana,HH Pandya,CAK Rajitha,1,0,1,120,76,24,17,9,1,-,0,,,18,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
111,CAK Rajitha,HH Pandya,TAM Siriwardana,1,0,1,121,75,1,1,9,2,-,0,,,18,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
112,TAM Siriwardana,HH Pandya,CAK Rajitha,1,0,1,122,74,25,18,9,3,-,0,,,18,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
113,CAK Rajitha,HH Pandya,TAM Siriwardana,0,0,0,122,74,1,2,9,4,-,0,,,18,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
114,CAK Rajitha,HH Pandya,TAM Siriwardana,1,0,1,123,73,2,3,9,5,-,0,,,18,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
115,TAM Siriwardana,HH Pandya,CAK Rajitha,1,0,1,124,72,26,19,9,6,-,0,,,18,field,Sri Lanka,2,JSCA International Stadium Complex,2016,02,India_Sri Lanka_2016-02-12,India,Sri Lanka,India,False,127
