,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
10,Q de Kock,Shoriful Islam,HE van der Dussen,1,0,1,7,77,2,6,1,4,-,0,,,2,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
11,HE van der Dussen,Shoriful Islam,Q de Kock,0,1,1,8,76,0,1,1,5,wides,0,,,2,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
12,HE van der Dussen,Shoriful Islam,Q de Kock,0,0,0,8,76,0,2,1,6,-,0,,,2,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
13,HE van der Dussen,Shoriful Islam,Q de Kock,0,1,1,9,75,0,3,1,7,legbyes,0,,,2,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
14,HE van der Dussen,Taskin Ahmed,Q de Kock,1,0,1,10,74,1,4,1,1,-,0,,,3,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
15,Q de Kock,Taskin Ahmed,HE van der Dussen,0,0,0,10,74,2,7,1,2,-,0,,,3,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
16,Q de Kock,Taskin Ahmed,HE van der Dussen,2,0,2,12,72,4,8,1,3,-,0,,,3,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
17,Q de Kock,Taskin Ahmed,HE van der Dussen,0,0,0,12,72,4,9,1,4,-,0,,,3,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
18,Q de Kock,Taskin Ahmed,HE van der Dussen,0,0,0,12,72,4,10,1,5,-,0,,,3,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
19,Q de Kock,Taskin Ahmed,HE van der Dussen,4,0,4,16,68,8,11,1,6,-,0,,,3,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
20,HE van der Dussen,Shoriful Islam,Q de Kock,0,0,0,16,68,1,5,1,1,-,0,,,4,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
21,HE van der Dussen,Shoriful Islam,Q de Kock,0,0,0,16,68,1,6,1,2,-,0,,,4,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
22,HE van der Dussen,Shoriful Islam,Q de Kock,0,0,0,16,68,1,7,1,3,-,0,,,4,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
23,HE van der Dussen,Shoriful Islam,Q de Kock,4,0,4,20,64,5,8,1,4,-,0,,,4,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
24,HE van der Dussen,Shoriful Islam,Q de Kock,0,0,0,20,64,5,9,1,5,-,0,,,4,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
25,HE van der Dussen,Shoriful Islam,Q de Kock,0,0,0,20,64,5,10,1,6,-,0,,,4,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
26,Q de Kock,Mahedi Hasan,HE van der Dussen,0,0,0,20,64,8,12,1,1,-,0,,,5,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
27,Q de Kock,Mahedi Hasan,HE van der Dussen,4,0,4,24,60,12,13,1,2,-,0,,,5,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
28,Q de Kock,Mahedi Hasan,HE van der Dussen,4,0,4,28,56,16,14,1,3,-,0,,,5,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
29,Q de Kock,Mahedi Hasan,HE van der Dussen,0,0,0,28,56,16,15,1,4,-,0,,,5,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
30,Q de Kock,Mahedi Hasan,HE van der Dussen,0,0,0,28,56,16,16,2,5,-,bowled,Q de Kock,,5,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
31,AK Markram,Mahedi Hasan,HE van der Dussen,0,0,0,28,56,0,1,2,6,-,0,,,5,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
32,HE van der Dussen,Taskin Ahmed,AK Markram,0,0,0,28,56,5,11,2,1,-,0,,,6,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
33,HE van der Dussen,Taskin Ahmed,AK Markram,1,0,1,29,55,6,12,2,2,-,0,,,6,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
34,AK Markram,Taskin Ahmed,HE van der Dussen,0,0,0,29,55,0,2,2,3,-,0,,,6,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
35,AK Markram,Taskin Ahmed,HE van der Dussen,0,4,4,33,51,0,3,2,4,byes,0,,,6,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
36,AK Markram,Taskin Ahmed,HE van der Dussen,0,0,0,33,51,0,4,3,5,-,caught,AK Markram,Mohammad Naim,6,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
37,T Bavuma,Taskin Ahmed,HE van der Dussen,0,0,0,33,51,0,1,3,6,-,0,,,6,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
38,HE van der Dussen,Shoriful Islam,T Bavuma,0,0,0,33,51,6,13,3,1,-,0,,,7,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
39,HE van der Dussen,Shoriful Islam,T Bavuma,0,0,0,33,51,6,14,3,2,-,0,,,7,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
40,HE van der Dussen,Shoriful Islam,T Bavuma,1,0,1,34,50,7,15,3,3,-,0,,,7,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
41,T Bavuma,Shoriful Islam,HE van der Dussen,0,0,0,34,50,0,2,3,4,-,0,,,7,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
42,T Bavuma,Shoriful Islam,HE van der Dussen,0,0,0,34,50,0,3,3,5,-,0,,,7,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
43,T Bavuma,Shoriful Islam,HE van der Dussen,3,0,3,37,47,3,4,3,6,-,0,,,7,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
44,T Bavuma,Taskin Ahmed,HE van der Dussen,0,0,0,37,47,3,5,3,1,-,0,,,8,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
45,T Bavuma,Taskin Ahmed,HE van der Dussen,0,0,0,37,47,3,6,3,2,-,0,,,8,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
46,T Bavuma,Taskin Ahmed,HE van der Dussen,0,0,0,37,47,3,7,3,3,-,0,,,8,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
47,T Bavuma,Taskin Ahmed,HE van der Dussen,4,0,4,41,43,7,8,3,4,-,0,,,8,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
48,T Bavuma,Taskin Ahmed,HE van der Dussen,0,0,0,41,43,7,9,3,5,-,0,,,8,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
49,T Bavuma,Taskin Ahmed,HE van der Dussen,0,0,0,41,43,7,10,3,6,-,0,,,8,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
50,HE van der Dussen,Nasum Ahmed,T Bavuma,1,0,1,42,42,8,16,3,1,-,0,,,9,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
51,T Bavuma,Nasum Ahmed,HE van der Dussen,0,0,0,42,42,7,11,3,2,-,0,,,9,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
52,T Bavuma,Nasum Ahmed,HE van der Dussen,2,0,2,44,40,9,12,3,3,-,0,,,9,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
53,T Bavuma,Nasum Ahmed,HE van der Dussen,6,0,6,50,34,15,13,3,4,-,0,,,9,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
54,T Bavuma,Nasum Ahmed,HE van der Dussen,0,0,0,50,34,15,14,3,5,-,0,,,9,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
55,T Bavuma,Nasum Ahmed,HE van der Dussen,0,0,0,50,34,15,15,3,6,-,0,,,9,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
56,HE van der Dussen,Shoriful Islam,T Bavuma,1,0,1,51,33,9,17,3,1,-,0,,,10,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
57,T Bavuma,Shoriful Islam,HE van der Dussen,3,0,3,54,30,18,16,3,2,-,0,,,10,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
58,HE van der Dussen,Shoriful Islam,T Bavuma,0,0,0,54,30,9,18,3,3,-,0,,,10,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
59,HE van der Dussen,Shoriful Islam,T Bavuma,1,0,1,55,29,10,19,3,4,-,0,,,10,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
60,T Bavuma,Shoriful Islam,HE van der Dussen,0,0,0,55,29,18,17,3,5,-,0,,,10,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
61,T Bavuma,Shoriful Islam,HE van der Dussen,0,0,0,55,29,18,18,3,6,-,0,,,10,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
62,HE van der Dussen,Mahedi Hasan,T Bavuma,1,0,1,56,28,11,20,3,1,-,0,,,11,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
63,T Bavuma,Mahedi Hasan,HE van der Dussen,1,0,1,57,27,19,19,3,2,-,0,,,11,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
64,HE van der Dussen,Mahedi Hasan,T Bavuma,1,0,1,58,26,12,21,3,3,-,0,,,11,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
65,T Bavuma,Mahedi Hasan,HE van der Dussen,0,0,0,58,26,19,20,3,4,-,0,,,11,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
66,T Bavuma,Mahedi Hasan,HE van der Dussen,1,0,1,59,25,20,21,3,5,-,0,,,11,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
67,HE van der Dussen,Mahedi Hasan,T Bavuma,1,0,1,60,24,13,22,3,6,-,0,,,11,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
68,HE van der Dussen,Soumya Sarkar,T Bavuma,1,0,1,61,23,14,23,3,1,-,0,,,12,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
69,T Bavuma,Soumya Sarkar,HE van der Dussen,1,0,1,62,22,21,22,3,2,-,0,,,12,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
70,HE van der Dussen,Soumya Sarkar,T Bavuma,0,0,0,62,22,14,24,3,3,-,0,,,12,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
71,HE van der Dussen,Soumya Sarkar,T Bavuma,1,0,1,63,21,15,25,3,4,-,0,,,12,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
72,T Bavuma,Soumya Sarkar,HE van der Dussen,4,0,4,67,17,25,23,3,5,-,0,,,12,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
73,T Bavuma,Soumya Sarkar,HE van der Dussen,0,0,0,67,17,25,24,3,6,-,0,,,12,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
74,HE van der Dussen,Nasum Ahmed,T Bavuma,3,0,3,70,14,18,26,3,1,-,0,,,13,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
75,T Bavuma,Nasum Ahmed,HE van der Dussen,0,1,1,71,13,25,25,3,2,wides,0,,,13,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
76,T Bavuma,Nasum Ahmed,HE van der Dussen,0,0,0,71,13,25,26,3,3,-,0,,,13,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
77,T Bavuma,Nasum Ahmed,HE van der Dussen,4,0,4,75,9,29,27,3,4,-,0,,,13,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
78,T Bavuma,Nasum Ahmed,HE van der Dussen,1,0,1,76,8,30,28,3,5,-,0,,,13,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
79,HE van der Dussen,Nasum Ahmed,T Bavuma,4,0,4,80,4,22,27,3,6,-,0,,,13,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
80,HE van der Dussen,Nasum Ahmed,T Bavuma,0,0,0,80,4,22,28,4,7,-,caught,HE van der Dussen,Shoriful Islam,13,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
81,DA Miller,Mahedi Hasan,T Bavuma,1,0,1,81,3,1,1,4,1,-,0,,,14,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
82,T Bavuma,Mahedi Hasan,DA Miller,1,0,1,82,2,31,29,4,2,-,0,,,14,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
83,DA Miller,Mahedi Hasan,T Bavuma,4,0,4,86,-2,5,2,4,3,-,0,,,14,field,South Africa,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,Bangladesh_South Africa_2021-11-02,South Africa,South Africa,Bangladesh,86
