,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
41,ADS Fletcher,MJ Santner,SD Hope,0,0,0,48,139,19,17,2,6,7,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
42,SD Hope,IS Sodhi,ADS Fletcher,1,0,1,49,138,9,9,2,1,8,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
43,ADS Fletcher,IS Sodhi,SD Hope,0,0,0,49,138,19,18,2,2,8,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
44,ADS Fletcher,IS Sodhi,SD Hope,1,0,1,50,137,20,19,2,3,8,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
45,SD Hope,IS Sodhi,ADS Fletcher,1,0,1,51,136,10,10,2,4,8,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
46,ADS Fletcher,IS Sodhi,SD Hope,1,0,1,52,135,21,20,2,5,8,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
47,SD Hope,IS Sodhi,ADS Fletcher,1,0,1,53,134,11,11,2,6,8,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
48,SD Hope,MJ Santner,ADS Fletcher,1,0,1,54,133,12,12,2,1,9,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
49,ADS Fletcher,MJ Santner,SD Hope,0,0,0,54,133,21,21,2,2,9,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
50,ADS Fletcher,MJ Santner,SD Hope,1,0,1,55,132,22,22,2,3,9,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
51,SD Hope,MJ Santner,ADS Fletcher,0,0,0,55,132,12,13,2,4,9,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
52,SD Hope,MJ Santner,ADS Fletcher,1,0,1,56,131,13,14,2,5,9,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
53,ADS Fletcher,MJ Santner,SD Hope,1,0,1,57,130,23,23,2,6,9,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
54,ADS Fletcher,IS Sodhi,SD Hope,4,0,4,61,126,27,24,2,1,10,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
55,ADS Fletcher,IS Sodhi,SD Hope,0,0,0,61,126,27,25,3,2,10,stumped,ADS Fletcher,GD Phillips,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
56,JN Mohammed,IS Sodhi,SD Hope,0,0,0,61,126,0,1,3,3,10,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
57,JN Mohammed,IS Sodhi,SD Hope,1,0,1,62,125,1,2,3,4,10,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
58,SD Hope,IS Sodhi,JN Mohammed,1,0,1,63,124,14,15,3,5,10,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
59,JN Mohammed,IS Sodhi,SD Hope,1,0,1,64,123,2,3,3,6,10,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
60,JN Mohammed,DAJ Bracewell,SD Hope,1,0,1,65,122,3,4,3,1,11,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
61,SD Hope,DAJ Bracewell,JN Mohammed,1,0,1,66,121,15,16,3,2,11,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
62,JN Mohammed,DAJ Bracewell,SD Hope,0,0,0,66,121,3,5,4,3,11,caught,JN Mohammed,LRPL Taylor,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
63,R Powell,DAJ Bracewell,SD Hope,1,0,1,67,120,1,1,4,4,11,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
64,SD Hope,DAJ Bracewell,R Powell,0,0,0,67,120,15,17,5,5,11,caught,SD Hope,C Munro,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
65,CR Brathwaite,DAJ Bracewell,R Powell,1,0,1,68,119,1,1,5,6,11,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
66,CR Brathwaite,IS Sodhi,R Powell,1,0,1,69,118,2,2,5,1,12,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
67,R Powell,IS Sodhi,CR Brathwaite,1,0,1,70,117,2,2,5,2,12,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
68,CR Brathwaite,IS Sodhi,R Powell,1,0,1,71,116,3,3,5,3,12,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
69,R Powell,IS Sodhi,CR Brathwaite,1,0,1,72,115,3,3,5,4,12,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
70,CR Brathwaite,IS Sodhi,R Powell,1,0,1,73,114,4,4,5,5,12,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
71,R Powell,IS Sodhi,CR Brathwaite,0,0,0,73,114,3,4,5,6,12,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
72,CR Brathwaite,MJ Santner,R Powell,0,0,0,73,114,4,5,5,1,13,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
73,CR Brathwaite,MJ Santner,R Powell,1,0,1,74,113,5,6,5,2,13,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
74,R Powell,MJ Santner,CR Brathwaite,0,0,0,74,113,3,5,5,3,13,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
75,R Powell,MJ Santner,CR Brathwaite,2,0,2,76,111,5,6,5,4,13,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
76,R Powell,MJ Santner,CR Brathwaite,1,0,1,77,110,6,7,5,5,13,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
77,CR Brathwaite,MJ Santner,R Powell,1,0,1,78,109,6,7,5,6,13,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
78,CR Brathwaite,IS Sodhi,R Powell,0,0,0,78,109,6,8,5,1,14,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
79,CR Brathwaite,IS Sodhi,R Powell,6,0,6,84,103,12,9,5,2,14,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
80,CR Brathwaite,IS Sodhi,R Powell,6,0,6,90,97,18,10,5,3,14,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
81,CR Brathwaite,IS Sodhi,R Powell,0,0,0,90,97,18,11,5,4,14,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
82,CR Brathwaite,IS Sodhi,R Powell,1,0,1,91,96,19,12,5,5,14,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
83,R Powell,IS Sodhi,CR Brathwaite,0,0,0,91,96,6,8,5,6,14,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
84,CR Brathwaite,TG Southee,R Powell,2,0,2,93,94,21,13,5,1,15,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
85,CR Brathwaite,TG Southee,R Powell,0,0,0,93,94,21,14,6,2,15,caught,CR Brathwaite,TC Bruce,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
86,AR Nurse,TG Southee,R Powell,1,0,1,94,93,1,1,6,3,15,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
87,R Powell,TG Southee,AR Nurse,0,0,0,94,93,6,9,7,4,15,caught,R Powell,GD Phillips,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
88,KOK Williams,TG Southee,AR Nurse,1,0,1,95,92,1,1,7,5,15,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
89,AR Nurse,TG Southee,KOK Williams,6,0,6,101,86,7,2,7,6,15,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
90,KOK Williams,MJ Santner,AR Nurse,0,0,0,101,86,1,2,7,1,16,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
91,KOK Williams,MJ Santner,AR Nurse,2,0,2,103,84,3,3,7,2,16,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
92,KOK Williams,MJ Santner,AR Nurse,0,0,0,103,84,3,4,7,3,16,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
93,KOK Williams,MJ Santner,AR Nurse,0,0,0,103,84,3,5,8,4,16,caught,KOK Williams,GD Phillips,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
94,JE Taylor,MJ Santner,AR Nurse,0,0,0,103,84,0,1,8,5,16,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
95,JE Taylor,MJ Santner,AR Nurse,6,0,6,109,78,6,2,8,6,16,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
96,AR Nurse,SHA Rance,JE Taylor,1,0,1,110,77,8,3,8,1,17,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
97,JE Taylor,SHA Rance,AR Nurse,0,0,0,110,77,6,3,8,2,17,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
98,JE Taylor,SHA Rance,AR Nurse,1,0,1,111,76,7,4,8,3,17,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
99,AR Nurse,SHA Rance,JE Taylor,1,0,1,112,75,9,4,8,4,17,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
100,JE Taylor,SHA Rance,AR Nurse,4,0,4,116,71,11,5,8,5,17,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
101,JE Taylor,SHA Rance,AR Nurse,1,0,1,117,70,12,6,8,6,17,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
102,JE Taylor,TG Southee,AR Nurse,4,0,4,121,66,16,7,8,1,18,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
103,JE Taylor,TG Southee,AR Nurse,0,1,1,122,65,16,8,8,2,18,0,,,legbyes,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
104,AR Nurse,TG Southee,JE Taylor,4,0,4,126,61,13,5,8,3,18,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
105,AR Nurse,TG Southee,JE Taylor,1,0,1,127,60,14,6,8,4,18,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
106,JE Taylor,TG Southee,AR Nurse,4,0,4,131,56,20,9,8,5,18,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
107,JE Taylor,TG Southee,AR Nurse,0,0,0,131,56,20,10,9,6,18,caught,JE Taylor,TC Bruce,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
108,S Badree,SHA Rance,AR Nurse,1,0,1,132,55,1,1,9,1,19,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
109,AR Nurse,SHA Rance,S Badree,1,0,1,133,54,15,7,9,2,19,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
110,S Badree,SHA Rance,AR Nurse,0,1,1,134,53,1,2,9,3,19,0,,,wides,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
111,S Badree,SHA Rance,AR Nurse,1,0,1,135,52,2,3,9,4,19,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
112,AR Nurse,SHA Rance,S Badree,4,0,4,139,48,19,8,9,5,19,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
113,AR Nurse,SHA Rance,S Badree,1,0,1,140,47,20,9,9,6,19,0,,,-,,field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
114,S Badree,SHA Rance,AR Nurse,0,0,0,140,47,2,4,10,7,19,lbw,S Badree,,-,"{'by': 'West Indies', 'batter': 'S Badree', 'decision': 'struck down'}",field,West Indies,2,Saxton Oval,2017,12,New Zealand_West Indies_2017-12-29,New Zealand,West Indies,New Zealand,140
