,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
82,Mashrafe Mortaza,IS Sodhi,Shuvagata Hom,1,0,1,53,92,3,4,7,4,14,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
83,Shuvagata Hom,IS Sodhi,Mashrafe Mortaza,4,0,4,57,88,9,12,7,5,14,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
84,Shuvagata Hom,IS Sodhi,Mashrafe Mortaza,1,0,1,58,87,10,13,7,6,14,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
85,Shuvagata Hom,GD Elliott,Mashrafe Mortaza,1,0,1,59,86,11,14,7,1,15,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
86,Mashrafe Mortaza,GD Elliott,Shuvagata Hom,0,0,0,59,86,3,5,8,2,15,lbw,Mashrafe Mortaza,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
87,Mustafizur Rahman,GD Elliott,Shuvagata Hom,0,0,0,59,86,0,1,8,3,15,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
88,Mustafizur Rahman,GD Elliott,Shuvagata Hom,6,0,6,65,80,6,2,8,4,15,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
89,Mustafizur Rahman,GD Elliott,Shuvagata Hom,0,0,0,65,80,6,3,9,5,15,caught,Mustafizur Rahman,L Ronchi,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
90,Al-Amin Hossain,GD Elliott,Shuvagata Hom,0,0,0,65,80,0,1,9,6,15,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
91,Shuvagata Hom,IS Sodhi,Al-Amin Hossain,0,0,0,65,80,11,15,9,1,16,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
92,Shuvagata Hom,IS Sodhi,Al-Amin Hossain,4,0,4,69,76,15,16,9,2,16,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
93,Shuvagata Hom,IS Sodhi,Al-Amin Hossain,1,0,1,70,75,16,17,9,3,16,0,,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
94,Al-Amin Hossain,IS Sodhi,Shuvagata Hom,0,0,0,70,75,0,2,10,4,16,bowled,Al-Amin Hossain,,-,bat,New Zealand,2,Eden Gardens,2016,03,Bangladesh_New Zealand_2016-03-26,New Zealand,Bangladesh,New Zealand,70
