,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,T Marumani,HT Tector,I Kaia,0,0,0,0,,0,1,0,-,1.0,0,,,0,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Offbreak
1,T Marumani,HT Tector,I Kaia,0,4,4,4,,0,2,0,byes,2.0,0,,,0,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Offbreak
2,T Marumani,HT Tector,I Kaia,0,0,0,4,,0,3,0,-,3.0,0,,,0,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Offbreak
3,T Marumani,HT Tector,I Kaia,2,0,2,6,,2,4,0,-,4.0,0,,,0,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Offbreak
4,T Marumani,HT Tector,I Kaia,0,0,0,6,,2,5,1,-,5.0,caught,T Marumani,MR Adair,0,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Offbreak
5,CR Ervine,HT Tector,I Kaia,1,0,1,7,,1,1,1,-,6.0,0,,,0,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Offbreak
6,CR Ervine,MR Adair,I Kaia,2,0,2,9,,3,2,1,-,1.0,0,,,1,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
7,CR Ervine,MR Adair,I Kaia,0,1,1,10,,3,3,1,legbyes,2.0,0,,,1,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
8,I Kaia,MR Adair,CR Ervine,4,0,4,14,,4,1,1,-,3.0,0,,,1,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Fast
9,I Kaia,MR Adair,CR Ervine,0,1,1,15,,4,2,1,legbyes,4.0,0,,,1,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Fast
10,CR Ervine,MR Adair,I Kaia,4,0,4,19,,7,4,1,-,5.0,0,,,1,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
11,CR Ervine,MR Adair,I Kaia,1,0,1,20,,8,5,1,-,6.0,0,,,1,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
12,CR Ervine,GI Hume,I Kaia,1,0,1,21,,9,6,1,-,1.0,0,,,2,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
13,I Kaia,GI Hume,CR Ervine,2,0,2,23,,6,3,1,-,2.0,0,,,2,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Fast
14,I Kaia,GI Hume,CR Ervine,1,0,1,24,,7,4,1,-,3.0,0,,,2,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Fast
15,CR Ervine,GI Hume,I Kaia,0,0,0,24,,9,7,1,-,4.0,0,,,2,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
16,CR Ervine,GI Hume,I Kaia,0,0,0,24,,9,8,1,-,5.0,0,,,2,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
17,CR Ervine,GI Hume,I Kaia,0,0,0,24,,9,9,1,-,6.0,0,,,2,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
18,I Kaia,F Hand,CR Ervine,1,0,1,25,,8,5,1,-,1.0,0,,,3,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Medium
19,CR Ervine,F Hand,I Kaia,1,0,1,26,,10,10,1,-,2.0,0,,,3,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Medium
20,I Kaia,F Hand,CR Ervine,4,0,4,30,,12,6,1,-,3.0,0,,,3,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Medium
21,I Kaia,F Hand,CR Ervine,0,1,1,31,,12,6,1,wides,3.0,0,,,3,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Medium
22,I Kaia,F Hand,CR Ervine,0,1,1,32,,12,7,1,legbyes,4.0,0,,,3,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Medium
23,CR Ervine,F Hand,I Kaia,1,0,1,33,,11,11,1,-,5.0,0,,,3,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Medium
24,I Kaia,F Hand,CR Ervine,1,0,1,34,,13,8,1,-,6.0,0,,,3,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Medium
25,I Kaia,MR Adair,CR Ervine,6,0,6,40,,19,9,1,-,1.0,0,,,4,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Fast
26,I Kaia,MR Adair,CR Ervine,0,0,0,40,,19,10,1,-,2.0,0,,,4,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Fast
27,I Kaia,MR Adair,CR Ervine,1,0,1,41,,20,11,1,-,3.0,0,,,4,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Fast
28,CR Ervine,MR Adair,I Kaia,0,0,0,41,,11,12,1,-,4.0,0,,,4,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
29,CR Ervine,MR Adair,I Kaia,4,0,4,45,,15,13,1,-,5.0,0,,,4,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
30,CR Ervine,MR Adair,I Kaia,0,0,0,45,,15,14,1,-,6.0,0,,,4,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Fast
31,I Kaia,C Campher,CR Ervine,1,0,1,46,,21,12,1,-,1.0,0,,,5,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Medium
32,CR Ervine,C Campher,I Kaia,2,0,2,48,,17,15,1,-,2.0,0,,,5,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Medium
33,CR Ervine,C Campher,I Kaia,1,0,1,49,,18,16,1,-,3.0,0,,,5,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Left hand Bat,Right hand Bat,Right arm Medium
34,I Kaia,C Campher,CR Ervine,4,0,4,53,,25,13,1,-,4.0,0,,,5,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Medium
35,I Kaia,C Campher,CR Ervine,0,1,1,54,,25,13,1,wides,4.0,0,,,5,field,Ireland,1,Harare Sports Club,2023,01,Zimbabwe_Ireland_2023-01-14,Ireland,Zimbabwe,Ireland,False,144,Right hand Bat,Left hand Bat,Right arm Medium
