,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
10,Soumya Sarkar,KMDN Kulasekara,Sabbir Rahman,0,1,1,14,,4,4,1,4,wides,0,,,1,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
11,Soumya Sarkar,KMDN Kulasekara,Sabbir Rahman,2,0,2,16,,6,5,1,5,-,0,,,1,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
12,Soumya Sarkar,KMDN Kulasekara,Sabbir Rahman,1,0,1,17,,7,6,1,6,-,0,,,1,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
13,Sabbir Rahman,KMDN Kulasekara,Soumya Sarkar,1,0,1,18,,5,6,1,7,-,0,,,1,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
14,Sabbir Rahman,JRMVB Sanjaya,Soumya Sarkar,1,0,1,19,,6,7,1,1,-,0,,,2,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
15,Soumya Sarkar,JRMVB Sanjaya,Sabbir Rahman,0,4,4,23,,7,7,1,2,legbyes,0,,,2,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
16,Soumya Sarkar,JRMVB Sanjaya,Sabbir Rahman,4,0,4,27,,11,8,1,3,-,0,,,2,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
17,Soumya Sarkar,JRMVB Sanjaya,Sabbir Rahman,1,0,1,28,,12,9,1,4,-,0,,,2,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
18,Sabbir Rahman,JRMVB Sanjaya,Soumya Sarkar,0,0,0,28,,6,8,1,5,-,0,,,2,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
19,Sabbir Rahman,JRMVB Sanjaya,Soumya Sarkar,0,0,0,28,,6,9,1,6,-,0,,,2,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
20,Soumya Sarkar,KMDN Kulasekara,Sabbir Rahman,0,1,1,29,,12,10,1,1,wides,0,,,3,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
21,Soumya Sarkar,KMDN Kulasekara,Sabbir Rahman,0,0,0,29,,12,11,1,2,-,0,,,3,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
22,Soumya Sarkar,KMDN Kulasekara,Sabbir Rahman,1,0,1,30,,13,12,1,3,-,0,,,3,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
23,Sabbir Rahman,KMDN Kulasekara,Soumya Sarkar,4,0,4,34,,10,10,1,4,-,0,,,3,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
24,Sabbir Rahman,KMDN Kulasekara,Soumya Sarkar,1,0,1,35,,11,11,1,5,-,0,,,3,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
25,Soumya Sarkar,KMDN Kulasekara,Sabbir Rahman,4,0,4,39,,17,13,1,6,-,0,,,3,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
26,Soumya Sarkar,KMDN Kulasekara,Sabbir Rahman,1,0,1,40,,18,14,1,7,-,0,,,3,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
27,Soumya Sarkar,SL Malinga,Sabbir Rahman,2,0,2,42,,20,15,1,1,-,0,,,4,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
28,Soumya Sarkar,SL Malinga,Sabbir Rahman,0,0,0,42,,20,16,1,2,-,0,,,4,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
29,Soumya Sarkar,SL Malinga,Sabbir Rahman,3,0,3,45,,23,17,1,3,-,0,,,4,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
30,Sabbir Rahman,SL Malinga,Soumya Sarkar,4,1,5,50,,15,12,1,4,noballs,0,,,4,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
31,Sabbir Rahman,SL Malinga,Soumya Sarkar,0,0,0,50,,15,13,1,5,-,0,,,4,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
32,Sabbir Rahman,SL Malinga,Soumya Sarkar,1,0,1,51,,16,14,1,6,-,0,,,4,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
33,Soumya Sarkar,SL Malinga,Sabbir Rahman,6,0,6,57,,29,18,1,7,-,0,,,4,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
34,Sabbir Rahman,JRMVB Sanjaya,Soumya Sarkar,0,0,0,57,,16,15,2,1,-,run out,Sabbir Rahman,S Prasanna,5,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
35,Soumya Sarkar,JRMVB Sanjaya,Mushfiqur Rahim,0,0,0,57,,29,19,2,2,-,0,,,5,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
36,Soumya Sarkar,JRMVB Sanjaya,Mushfiqur Rahim,0,0,0,57,,29,20,2,3,-,0,,,5,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
37,Soumya Sarkar,JRMVB Sanjaya,Mushfiqur Rahim,0,0,0,57,,29,21,2,4,-,0,,,5,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
38,Soumya Sarkar,JRMVB Sanjaya,Mushfiqur Rahim,0,0,0,57,,29,22,3,5,-,caught,Soumya Sarkar,NLTC Perera,5,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
39,Mushfiqur Rahim,JRMVB Sanjaya,Shakib Al Hasan,0,1,1,58,,0,1,3,6,legbyes,0,,,5,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
40,Mushfiqur Rahim,DAS Gunaratne,Shakib Al Hasan,0,0,0,58,,0,2,3,1,-,0,,,6,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
41,Mushfiqur Rahim,DAS Gunaratne,Shakib Al Hasan,1,0,1,59,,1,3,3,2,-,0,,,6,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
42,Shakib Al Hasan,DAS Gunaratne,Mushfiqur Rahim,0,0,0,59,,0,1,3,3,-,0,,,6,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
43,Shakib Al Hasan,DAS Gunaratne,Mushfiqur Rahim,1,0,1,60,,1,2,3,4,-,0,,,6,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
44,Mushfiqur Rahim,DAS Gunaratne,Shakib Al Hasan,4,0,4,64,,5,4,3,5,-,0,,,6,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
45,Mushfiqur Rahim,DAS Gunaratne,Shakib Al Hasan,1,0,1,65,,6,5,3,6,-,0,,,6,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
46,Mushfiqur Rahim,S Prasanna,Shakib Al Hasan,1,0,1,66,,7,6,3,1,-,0,,,7,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
47,Shakib Al Hasan,S Prasanna,Mushfiqur Rahim,0,0,0,66,,1,3,3,2,-,0,,,7,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
48,Shakib Al Hasan,S Prasanna,Mushfiqur Rahim,1,0,1,67,,2,4,3,3,-,0,,,7,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
49,Mushfiqur Rahim,S Prasanna,Shakib Al Hasan,0,0,0,67,,7,7,3,4,-,0,,,7,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
50,Mushfiqur Rahim,S Prasanna,Shakib Al Hasan,1,0,1,68,,8,8,3,5,-,0,,,7,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
51,Shakib Al Hasan,S Prasanna,Mushfiqur Rahim,1,0,1,69,,3,5,3,6,-,0,,,7,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
52,Shakib Al Hasan,DAS Gunaratne,Mushfiqur Rahim,1,0,1,70,,4,6,3,1,-,0,,,8,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
53,Mushfiqur Rahim,DAS Gunaratne,Shakib Al Hasan,0,0,0,70,,8,9,4,2,-,bowled,Mushfiqur Rahim,,8,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
54,Mosaddek Hossain,DAS Gunaratne,Shakib Al Hasan,0,0,0,70,,0,1,4,3,-,0,,,8,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
55,Mosaddek Hossain,DAS Gunaratne,Shakib Al Hasan,1,0,1,71,,1,2,4,4,-,0,,,8,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
56,Shakib Al Hasan,DAS Gunaratne,Mosaddek Hossain,0,0,0,71,,4,7,4,5,-,0,,,8,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
57,Shakib Al Hasan,DAS Gunaratne,Mosaddek Hossain,0,0,0,71,,4,8,4,6,-,0,,,8,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
58,Mosaddek Hossain,S Prasanna,Shakib Al Hasan,1,0,1,72,,2,3,4,1,-,0,,,9,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
59,Shakib Al Hasan,S Prasanna,Mosaddek Hossain,2,0,2,74,,6,9,4,2,-,0,,,9,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
60,Shakib Al Hasan,S Prasanna,Mosaddek Hossain,0,0,0,74,,6,10,4,3,-,0,,,9,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
61,Shakib Al Hasan,S Prasanna,Mosaddek Hossain,1,0,1,75,,7,11,4,4,-,0,,,9,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
62,Mosaddek Hossain,S Prasanna,Shakib Al Hasan,0,0,0,75,,2,4,4,5,-,0,,,9,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
63,Mosaddek Hossain,S Prasanna,Shakib Al Hasan,1,0,1,76,,3,5,4,6,-,0,,,9,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
64,Mosaddek Hossain,DAS Gunaratne,Shakib Al Hasan,1,0,1,77,,4,6,4,1,-,0,,,10,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
65,Shakib Al Hasan,DAS Gunaratne,Mosaddek Hossain,2,0,2,79,,9,12,4,2,-,0,,,10,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
66,Shakib Al Hasan,DAS Gunaratne,Mosaddek Hossain,1,0,1,80,,10,13,4,3,-,0,,,10,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
67,Mosaddek Hossain,DAS Gunaratne,Shakib Al Hasan,1,0,1,81,,5,7,4,4,-,0,,,10,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
68,Shakib Al Hasan,DAS Gunaratne,Mosaddek Hossain,1,0,1,82,,11,14,4,5,-,0,,,10,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
69,Mosaddek Hossain,DAS Gunaratne,Shakib Al Hasan,0,0,0,82,,5,8,4,6,-,0,,,10,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
70,Shakib Al Hasan,S Prasanna,Mosaddek Hossain,0,0,0,82,,11,15,5,1,-,caught,Shakib Al Hasan,DAS Gunaratne,11,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
71,Mahmudullah,S Prasanna,Mosaddek Hossain,2,0,2,84,,2,1,5,2,-,0,,,11,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
72,Mahmudullah,S Prasanna,Mosaddek Hossain,0,0,0,84,,2,2,5,3,-,0,,,11,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
73,Mahmudullah,S Prasanna,Mosaddek Hossain,0,0,0,84,,2,3,5,4,-,0,,,11,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
74,Mahmudullah,S Prasanna,Mosaddek Hossain,0,0,0,84,,2,4,5,5,-,0,,,11,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
75,Mahmudullah,S Prasanna,Mosaddek Hossain,1,0,1,85,,3,5,5,6,-,0,,,11,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
76,Mahmudullah,DAS Gunaratne,Mosaddek Hossain,0,0,0,85,,3,6,5,1,-,0,,,12,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
77,Mahmudullah,DAS Gunaratne,Mosaddek Hossain,2,0,2,87,,5,7,5,2,-,0,,,12,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
78,Mahmudullah,DAS Gunaratne,Mosaddek Hossain,1,0,1,88,,6,8,5,3,-,0,,,12,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
79,Mosaddek Hossain,DAS Gunaratne,Mahmudullah,1,0,1,89,,6,9,5,4,-,0,,,12,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
80,Mahmudullah,DAS Gunaratne,Mosaddek Hossain,1,0,1,90,,7,9,5,5,-,0,,,12,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
81,Mosaddek Hossain,DAS Gunaratne,Mahmudullah,4,0,4,94,,10,10,5,6,-,0,,,12,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
82,Mahmudullah,S Prasanna,Mosaddek Hossain,0,0,0,94,,7,10,5,1,-,0,,,13,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
83,Mahmudullah,S Prasanna,Mosaddek Hossain,1,0,1,95,,8,11,5,2,-,0,,,13,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
84,Mosaddek Hossain,S Prasanna,Mahmudullah,1,0,1,96,,11,11,5,3,-,0,,,13,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
85,Mahmudullah,S Prasanna,Mosaddek Hossain,0,1,1,97,,8,12,5,4,legbyes,0,,,13,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
86,Mosaddek Hossain,S Prasanna,Mahmudullah,1,0,1,98,,12,12,5,5,-,0,,,13,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
87,Mahmudullah,S Prasanna,Mosaddek Hossain,4,0,4,102,,12,13,5,6,-,0,,,13,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
88,Mosaddek Hossain,JRMVB Sanjaya,Mahmudullah,1,0,1,103,,13,13,5,1,-,0,,,14,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
89,Mahmudullah,JRMVB Sanjaya,Mosaddek Hossain,1,0,1,104,,13,14,5,2,-,0,,,14,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
90,Mosaddek Hossain,JRMVB Sanjaya,Mahmudullah,0,1,1,105,,13,14,5,3,wides,0,,,14,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
91,Mosaddek Hossain,JRMVB Sanjaya,Mahmudullah,2,0,2,107,,15,15,5,4,-,0,,,14,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
92,Mosaddek Hossain,JRMVB Sanjaya,Mahmudullah,0,1,1,108,,15,16,5,5,wides,0,,,14,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
93,Mosaddek Hossain,JRMVB Sanjaya,Mahmudullah,1,0,1,109,,16,17,5,6,-,0,,,14,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
94,Mahmudullah,JRMVB Sanjaya,Mosaddek Hossain,2,0,2,111,,15,15,5,7,-,0,,,14,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
95,Mahmudullah,JRMVB Sanjaya,Mosaddek Hossain,1,0,1,112,,16,16,5,8,-,0,,,14,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
96,Mahmudullah,KMDN Kulasekara,Mosaddek Hossain,2,0,2,114,,18,17,5,1,-,0,,,15,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
97,Mahmudullah,KMDN Kulasekara,Mosaddek Hossain,4,0,4,118,,22,18,5,2,-,0,,,15,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
98,Mahmudullah,KMDN Kulasekara,Mosaddek Hossain,1,0,1,119,,23,19,5,3,-,0,,,15,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
99,Mosaddek Hossain,KMDN Kulasekara,Mahmudullah,0,0,0,119,,16,18,5,4,-,0,,,15,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
100,Mosaddek Hossain,KMDN Kulasekara,Mahmudullah,0,0,0,119,,16,19,5,5,-,0,,,15,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-04,Sri Lanka,Bangladesh,Sri Lanka,False,155
