,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
21,Tamim Iqbal,CR Brathwaite,Liton Das,1,0,1,29,100,15,15,0,3,-,4,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
22,Liton Das,CR Brathwaite,Tamim Iqbal,0,0,0,29,100,13,8,0,4,-,4,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
23,Liton Das,CR Brathwaite,Tamim Iqbal,6,0,6,35,94,19,9,0,5,-,4,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
24,Liton Das,CR Brathwaite,Tamim Iqbal,6,0,6,41,88,25,10,0,6,-,4,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
25,Tamim Iqbal,FA Allen,Liton Das,0,1,1,42,87,15,16,0,1,wides,5,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
26,Tamim Iqbal,FA Allen,Liton Das,0,0,0,42,87,15,17,1,2,-,5,caught,Tamim Iqbal,SS Cottrell,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
27,Soumya Sarkar,FA Allen,Liton Das,1,0,1,43,86,1,1,1,3,-,5,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
28,Liton Das,FA Allen,Soumya Sarkar,0,0,0,43,86,25,11,1,4,-,5,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
29,Liton Das,FA Allen,Soumya Sarkar,4,0,4,47,82,29,12,1,5,-,5,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
30,Liton Das,FA Allen,Soumya Sarkar,0,0,0,47,82,29,13,1,6,-,5,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
31,Liton Das,FA Allen,Soumya Sarkar,0,0,0,47,82,29,14,1,7,-,5,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
32,Soumya Sarkar,O Thomas,Liton Das,0,0,0,47,82,1,2,1,1,-,6,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
33,Soumya Sarkar,O Thomas,Liton Das,1,0,1,48,81,2,3,1,2,-,6,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
34,Liton Das,O Thomas,Soumya Sarkar,6,0,6,54,75,35,15,1,3,-,6,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
35,Liton Das,O Thomas,Soumya Sarkar,6,0,6,60,69,41,16,1,4,-,6,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
36,Liton Das,O Thomas,Soumya Sarkar,0,0,0,60,69,41,17,1,5,-,6,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
37,Liton Das,O Thomas,Soumya Sarkar,0,1,1,61,68,41,18,1,6,noballs,6,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
38,Liton Das,O Thomas,Soumya Sarkar,0,0,0,61,68,41,19,1,7,-,6,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
39,Soumya Sarkar,FA Allen,Liton Das,1,0,1,62,67,3,4,1,1,-,7,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
40,Liton Das,FA Allen,Soumya Sarkar,2,0,2,64,65,43,20,1,2,-,7,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
41,Liton Das,FA Allen,Soumya Sarkar,0,0,0,64,65,43,21,1,3,-,7,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
42,Liton Das,FA Allen,Soumya Sarkar,1,0,1,65,64,44,22,1,4,-,7,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
43,Soumya Sarkar,FA Allen,Liton Das,0,0,0,65,64,3,5,1,5,-,7,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
44,Soumya Sarkar,FA Allen,Liton Das,1,0,1,66,63,4,6,1,6,-,7,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
45,Soumya Sarkar,KMA Paul,Liton Das,1,0,1,67,62,5,7,1,1,-,8,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
46,Liton Das,KMA Paul,Soumya Sarkar,1,0,1,68,61,45,23,1,2,-,8,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
47,Soumya Sarkar,KMA Paul,Liton Das,1,0,1,69,60,6,8,1,3,-,8,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
48,Liton Das,KMA Paul,Soumya Sarkar,1,0,1,70,59,46,24,1,4,-,8,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
49,Soumya Sarkar,KMA Paul,Liton Das,4,0,4,74,55,10,9,1,5,-,8,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
50,Soumya Sarkar,KMA Paul,Liton Das,1,0,1,75,54,11,10,1,6,-,8,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
51,Soumya Sarkar,CR Brathwaite,Liton Das,0,0,0,75,54,11,11,1,1,-,9,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
52,Soumya Sarkar,CR Brathwaite,Liton Das,1,0,1,76,53,12,12,1,2,-,9,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
53,Liton Das,CR Brathwaite,Soumya Sarkar,1,0,1,77,52,47,25,1,3,-,9,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
54,Soumya Sarkar,CR Brathwaite,Liton Das,1,0,1,78,51,13,13,1,4,-,9,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
55,Liton Das,CR Brathwaite,Soumya Sarkar,4,0,4,82,47,51,26,1,5,-,9,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
56,Liton Das,CR Brathwaite,Soumya Sarkar,0,1,1,83,46,51,27,1,6,wides,9,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
57,Liton Das,CR Brathwaite,Soumya Sarkar,0,0,0,83,46,51,28,1,7,-,9,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
58,Soumya Sarkar,KMA Paul,Liton Das,1,0,1,84,45,14,14,1,1,-,10,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
59,Liton Das,KMA Paul,Soumya Sarkar,4,0,4,88,41,55,29,1,2,-,10,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
60,Liton Das,KMA Paul,Soumya Sarkar,1,0,1,89,40,56,30,1,3,-,10,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
61,Soumya Sarkar,KMA Paul,Liton Das,4,0,4,93,36,18,15,1,4,-,10,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
62,Soumya Sarkar,KMA Paul,Liton Das,0,1,1,94,35,18,16,1,5,wides,10,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
63,Soumya Sarkar,KMA Paul,Liton Das,4,0,4,98,31,22,17,1,6,-,10,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
64,Soumya Sarkar,KMA Paul,Liton Das,1,0,1,99,30,23,18,1,7,-,10,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
65,Soumya Sarkar,FA Allen,Liton Das,1,0,1,100,29,24,19,1,1,-,11,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
66,Liton Das,FA Allen,Soumya Sarkar,1,0,1,101,28,57,31,1,2,-,11,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
67,Soumya Sarkar,FA Allen,Liton Das,1,0,1,102,27,25,20,1,3,-,11,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
68,Liton Das,FA Allen,Soumya Sarkar,1,0,1,103,26,58,32,1,4,-,11,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
69,Soumya Sarkar,FA Allen,Liton Das,6,0,6,109,20,31,21,1,5,-,11,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
70,Soumya Sarkar,FA Allen,Liton Das,1,0,1,110,19,32,22,1,6,-,11,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
71,Soumya Sarkar,SS Cottrell,Liton Das,0,0,0,110,19,32,23,2,1,-,12,caught,Soumya Sarkar,CR Brathwaite,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
72,Shakib Al Hasan,SS Cottrell,Liton Das,0,0,0,110,19,0,1,2,2,-,12,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
73,Shakib Al Hasan,SS Cottrell,Liton Das,1,0,1,111,18,1,2,2,3,-,12,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
74,Liton Das,SS Cottrell,Shakib Al Hasan,0,0,0,111,18,58,33,2,4,-,12,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
75,Liton Das,SS Cottrell,Shakib Al Hasan,2,0,2,113,16,60,34,2,5,-,12,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
76,Liton Das,SS Cottrell,Shakib Al Hasan,0,0,0,113,16,60,35,3,6,-,12,bowled,Liton Das,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
77,Shakib Al Hasan,O Thomas,Mushfiqur Rahim,4,0,4,117,12,5,3,3,1,-,13,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
78,Shakib Al Hasan,O Thomas,Mushfiqur Rahim,1,0,1,118,11,6,4,3,2,-,13,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
79,Mushfiqur Rahim,O Thomas,Shakib Al Hasan,1,0,1,119,10,1,1,3,3,-,13,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
80,Shakib Al Hasan,O Thomas,Mushfiqur Rahim,1,0,1,120,9,7,5,3,4,-,13,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
81,Mushfiqur Rahim,O Thomas,Shakib Al Hasan,0,0,0,120,9,1,2,3,5,-,13,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
82,Mushfiqur Rahim,O Thomas,Shakib Al Hasan,0,0,0,120,9,1,3,4,6,-,13,caught,Mushfiqur Rahim,FA Allen,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
83,Mahmudullah,SS Cottrell,Shakib Al Hasan,4,0,4,124,5,4,1,4,1,-,14,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
84,Mahmudullah,SS Cottrell,Shakib Al Hasan,4,0,4,128,1,8,2,4,2,-,14,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
85,Mahmudullah,SS Cottrell,Shakib Al Hasan,4,0,4,132,-3,12,3,4,3,-,14,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
86,Mahmudullah,SS Cottrell,Shakib Al Hasan,0,0,0,132,-3,12,4,4,4,-,14,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
87,Mahmudullah,SS Cottrell,Shakib Al Hasan,0,0,0,132,-3,12,5,4,5,-,14,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
88,Mahmudullah,SS Cottrell,Shakib Al Hasan,1,0,1,133,-4,13,6,4,6,-,14,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
89,Mahmudullah,FA Allen,Shakib Al Hasan,1,0,1,134,-5,14,7,4,1,-,15,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
90,Shakib Al Hasan,FA Allen,Mahmudullah,1,0,1,135,-6,8,6,4,2,-,15,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
91,Mahmudullah,FA Allen,Shakib Al Hasan,1,0,1,136,-7,15,8,4,3,-,15,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
92,Shakib Al Hasan,FA Allen,Mahmudullah,1,0,1,137,-8,9,7,4,4,-,15,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
93,Mahmudullah,FA Allen,Shakib Al Hasan,1,0,1,138,-9,16,9,4,5,-,15,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
94,Shakib Al Hasan,FA Allen,Mahmudullah,0,1,1,139,-10,9,8,4,6,wides,15,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
95,Shakib Al Hasan,FA Allen,Mahmudullah,1,0,1,140,-11,10,9,4,7,-,15,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
96,Shakib Al Hasan,CR Brathwaite,Mahmudullah,0,4,4,144,-15,10,10,4,1,legbyes,16,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
97,Shakib Al Hasan,CR Brathwaite,Mahmudullah,0,1,1,145,-16,10,11,4,2,wides,16,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
98,Shakib Al Hasan,CR Brathwaite,Mahmudullah,6,0,6,151,-22,16,12,4,3,-,16,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
99,Shakib Al Hasan,CR Brathwaite,Mahmudullah,0,0,0,151,-22,16,13,4,4,-,16,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
100,Shakib Al Hasan,CR Brathwaite,Mahmudullah,4,0,4,155,-26,20,14,4,5,-,16,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
101,Shakib Al Hasan,CR Brathwaite,Mahmudullah,0,1,1,156,-27,20,15,4,6,wides,16,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
102,Shakib Al Hasan,CR Brathwaite,Mahmudullah,1,0,1,157,-28,21,16,4,7,-,16,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
103,Mahmudullah,CR Brathwaite,Shakib Al Hasan,2,0,2,159,-30,18,10,4,8,-,16,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
104,Shakib Al Hasan,KMA Paul,Mahmudullah,0,3,3,162,-33,21,17,4,1,wides,17,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
105,Shakib Al Hasan,KMA Paul,Mahmudullah,4,0,4,166,-37,25,18,4,2,-,17,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
106,Shakib Al Hasan,KMA Paul,Mahmudullah,0,0,0,166,-37,25,19,4,3,-,17,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
