,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,PR Stirling,Mujeeb Ur Rahman,KJ O'Brien,1,0,1,1,183,1,1,0,-,1.0,0,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Right arm Offbreak
1,KJ O'Brien,Mujeeb Ur Rahman,PR Stirling,0,0,0,1,183,0,1,0,-,2.0,0,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Right arm Offbreak
2,KJ O'Brien,Mujeeb Ur Rahman,PR Stirling,1,0,1,2,182,1,2,0,-,3.0,0,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Right arm Offbreak
3,PR Stirling,Mujeeb Ur Rahman,KJ O'Brien,1,0,1,3,181,2,2,0,-,4.0,0,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Right arm Offbreak
4,KJ O'Brien,Mujeeb Ur Rahman,PR Stirling,1,0,1,4,180,2,3,0,-,5.0,0,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Right arm Offbreak
5,PR Stirling,Mujeeb Ur Rahman,KJ O'Brien,4,0,4,8,176,6,3,0,-,6.0,0,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Right arm Offbreak
6,KJ O'Brien,Shapoor Zadran,PR Stirling,0,0,0,8,176,2,4,0,-,1.0,1,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Left arm Fast
7,KJ O'Brien,Shapoor Zadran,PR Stirling,1,0,1,9,175,3,5,0,-,2.0,1,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Left arm Fast
8,PR Stirling,Shapoor Zadran,KJ O'Brien,0,0,0,9,175,6,4,0,-,3.0,1,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Left arm Fast
9,PR Stirling,Shapoor Zadran,KJ O'Brien,0,0,0,9,175,6,5,0,-,4.0,1,0,,,bat,Afghanistan,2,Greater Noida Sports Complex Ground,2020,03,Afghanistan_Ireland_2020-03-08,Afghanistan,Ireland,Afghanistan,False,163,Right hand Bat,Right hand Bat,Left arm Fast
