,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
10,Sarfraz Ahmed,MJ McClenaghan,Awais Zia,4,0,4,12,123,5,6,0,4,-,2,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
11,Sarfraz Ahmed,MJ McClenaghan,Awais Zia,0,0,0,12,123,5,7,0,5,-,2,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
12,Sarfraz Ahmed,MJ McClenaghan,Awais Zia,1,0,1,13,122,6,8,0,6,-,2,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
13,Sarfraz Ahmed,MJ Henry,Awais Zia,0,0,0,13,122,6,9,0,1,-,3,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
14,Sarfraz Ahmed,MJ Henry,Awais Zia,1,0,1,14,121,7,10,0,2,-,3,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
15,Awais Zia,MJ Henry,Sarfraz Ahmed,1,0,1,15,120,7,6,0,3,-,3,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
16,Sarfraz Ahmed,MJ Henry,Awais Zia,0,0,0,15,120,7,11,0,4,-,3,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
17,Sarfraz Ahmed,MJ Henry,Awais Zia,0,0,0,15,120,7,12,0,5,-,3,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
18,Sarfraz Ahmed,MJ Henry,Awais Zia,0,0,0,15,120,7,13,0,6,-,3,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
19,Awais Zia,AF Milne,Sarfraz Ahmed,4,0,4,19,116,11,7,0,1,-,4,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
20,Awais Zia,AF Milne,Sarfraz Ahmed,0,0,0,19,116,11,8,0,2,-,4,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
21,Awais Zia,AF Milne,Sarfraz Ahmed,1,0,1,20,115,12,9,0,3,-,4,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
22,Sarfraz Ahmed,AF Milne,Awais Zia,0,0,0,20,115,7,14,0,4,-,4,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
23,Sarfraz Ahmed,AF Milne,Awais Zia,0,0,0,20,115,7,15,0,5,-,4,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
24,Sarfraz Ahmed,AF Milne,Awais Zia,0,0,0,20,115,7,16,0,6,-,4,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
25,Awais Zia,MJ Henry,Sarfraz Ahmed,2,0,2,22,113,14,10,0,1,-,5,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
26,Awais Zia,MJ Henry,Sarfraz Ahmed,0,1,1,23,112,14,11,0,2,legbyes,5,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
27,Sarfraz Ahmed,MJ Henry,Awais Zia,0,0,0,23,112,7,17,0,3,-,5,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
28,Sarfraz Ahmed,MJ Henry,Awais Zia,4,0,4,27,108,11,18,0,4,-,5,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
29,Sarfraz Ahmed,MJ Henry,Awais Zia,6,0,6,33,102,17,19,0,5,-,5,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
30,Sarfraz Ahmed,MJ Henry,Awais Zia,0,0,0,33,102,17,20,0,6,-,5,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
31,Awais Zia,AP Devcich,Sarfraz Ahmed,2,0,2,35,100,16,12,0,1,-,6,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
32,Awais Zia,AP Devcich,Sarfraz Ahmed,0,0,0,35,100,16,13,0,2,-,6,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
33,Awais Zia,AP Devcich,Sarfraz Ahmed,1,0,1,36,99,17,14,0,3,-,6,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
34,Sarfraz Ahmed,AP Devcich,Awais Zia,0,0,0,36,99,17,21,0,4,-,6,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
35,Sarfraz Ahmed,AP Devcich,Awais Zia,4,0,4,40,95,21,22,0,5,-,6,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
36,Sarfraz Ahmed,AP Devcich,Awais Zia,4,0,4,44,91,25,23,0,6,-,6,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
37,Awais Zia,NL McCullum,Sarfraz Ahmed,0,1,1,45,90,17,15,0,1,wides,7,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
38,Awais Zia,NL McCullum,Sarfraz Ahmed,0,0,0,45,90,17,16,0,2,-,7,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
39,Awais Zia,NL McCullum,Sarfraz Ahmed,1,0,1,46,89,18,17,0,3,-,7,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
40,Sarfraz Ahmed,NL McCullum,Awais Zia,1,0,1,47,88,26,24,0,4,-,7,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
41,Awais Zia,NL McCullum,Sarfraz Ahmed,1,0,1,48,87,19,18,0,5,-,7,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
42,Sarfraz Ahmed,NL McCullum,Awais Zia,1,0,1,49,86,27,25,0,6,-,7,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
43,Awais Zia,NL McCullum,Sarfraz Ahmed,0,0,0,49,86,19,19,0,7,-,7,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
44,Sarfraz Ahmed,MJ McClenaghan,Awais Zia,0,0,0,49,86,27,26,0,1,-,8,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
45,Sarfraz Ahmed,MJ McClenaghan,Awais Zia,0,0,0,49,86,27,27,0,2,-,8,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
46,Sarfraz Ahmed,MJ McClenaghan,Awais Zia,0,0,0,49,86,27,28,0,3,-,8,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
47,Sarfraz Ahmed,MJ McClenaghan,Awais Zia,1,0,1,50,85,28,29,0,4,-,8,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
48,Awais Zia,MJ McClenaghan,Sarfraz Ahmed,0,0,0,50,85,19,20,0,5,-,8,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
49,Awais Zia,MJ McClenaghan,Sarfraz Ahmed,1,0,1,51,84,20,21,0,6,-,8,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
50,Awais Zia,NL McCullum,Sarfraz Ahmed,0,0,0,51,84,20,22,1,1,-,9,run out,Awais Zia,AP Devcich;NL McCullum,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
51,Sarfraz Ahmed,NL McCullum,Mohammad Hafeez,1,0,1,52,83,29,30,1,2,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
52,Mohammad Hafeez,NL McCullum,Sarfraz Ahmed,1,0,1,53,82,1,1,1,3,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
53,Sarfraz Ahmed,NL McCullum,Mohammad Hafeez,4,0,4,57,78,33,31,1,4,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
54,Sarfraz Ahmed,NL McCullum,Mohammad Hafeez,1,0,1,58,77,34,32,1,5,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
55,Mohammad Hafeez,NL McCullum,Sarfraz Ahmed,0,0,0,58,77,1,2,1,6,-,9,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
56,Sarfraz Ahmed,AF Milne,Mohammad Hafeez,1,0,1,59,76,35,33,1,1,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
57,Mohammad Hafeez,AF Milne,Sarfraz Ahmed,0,0,0,59,76,1,3,1,2,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
58,Mohammad Hafeez,AF Milne,Sarfraz Ahmed,1,0,1,60,75,2,4,1,3,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
59,Sarfraz Ahmed,AF Milne,Mohammad Hafeez,0,0,0,60,75,35,34,1,4,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
60,Sarfraz Ahmed,AF Milne,Mohammad Hafeez,0,0,0,60,75,35,35,1,5,-,10,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
61,Sarfraz Ahmed,AF Milne,Mohammad Hafeez,0,0,0,60,75,35,36,2,6,-,10,run out,Mohammad Hafeez,L Ronchi,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
62,Sarfraz Ahmed,CJ Anderson,Haris Sohail,4,0,4,64,71,39,37,2,1,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
63,Sarfraz Ahmed,CJ Anderson,Haris Sohail,4,0,4,68,67,43,38,2,2,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
64,Sarfraz Ahmed,CJ Anderson,Haris Sohail,2,0,2,70,65,45,39,2,3,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
65,Sarfraz Ahmed,CJ Anderson,Haris Sohail,0,0,0,70,65,45,40,2,4,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
66,Sarfraz Ahmed,CJ Anderson,Haris Sohail,6,0,6,76,59,51,41,2,5,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
67,Sarfraz Ahmed,CJ Anderson,Haris Sohail,1,0,1,77,58,52,42,2,6,-,11,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
68,Sarfraz Ahmed,AF Milne,Haris Sohail,1,0,1,78,57,53,43,2,1,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
69,Haris Sohail,AF Milne,Sarfraz Ahmed,0,0,0,78,57,0,1,2,2,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
70,Haris Sohail,AF Milne,Sarfraz Ahmed,0,0,0,78,57,0,2,2,3,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
71,Haris Sohail,AF Milne,Sarfraz Ahmed,0,0,0,78,57,0,3,2,4,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
72,Haris Sohail,AF Milne,Sarfraz Ahmed,4,0,4,82,53,4,4,2,5,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
73,Haris Sohail,AF Milne,Sarfraz Ahmed,2,0,2,84,51,6,5,2,6,-,12,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
74,Sarfraz Ahmed,NL McCullum,Haris Sohail,1,0,1,85,50,54,44,2,1,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
75,Haris Sohail,NL McCullum,Sarfraz Ahmed,1,0,1,86,49,7,6,2,2,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
76,Sarfraz Ahmed,NL McCullum,Haris Sohail,2,0,2,88,47,56,45,2,3,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
77,Sarfraz Ahmed,NL McCullum,Haris Sohail,1,0,1,89,46,57,46,2,4,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
78,Haris Sohail,NL McCullum,Sarfraz Ahmed,1,0,1,90,45,8,7,2,5,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
79,Sarfraz Ahmed,NL McCullum,Haris Sohail,1,0,1,91,44,58,47,2,6,-,13,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
80,Sarfraz Ahmed,AF Milne,Haris Sohail,1,0,1,92,43,59,48,2,1,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
81,Haris Sohail,AF Milne,Sarfraz Ahmed,0,0,0,92,43,8,8,2,2,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
82,Haris Sohail,AF Milne,Sarfraz Ahmed,1,0,1,93,42,9,9,2,3,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
83,Sarfraz Ahmed,AF Milne,Haris Sohail,1,0,1,94,41,60,49,2,4,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
84,Haris Sohail,AF Milne,Sarfraz Ahmed,1,0,1,95,40,10,10,2,5,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
85,Sarfraz Ahmed,AF Milne,Haris Sohail,0,0,0,95,40,60,50,2,6,-,14,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
86,Haris Sohail,MJ McClenaghan,Sarfraz Ahmed,1,0,1,96,39,11,11,2,1,-,15,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
87,Sarfraz Ahmed,MJ McClenaghan,Haris Sohail,1,0,1,97,38,61,51,2,2,-,15,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
88,Haris Sohail,MJ McClenaghan,Sarfraz Ahmed,0,0,0,97,38,11,12,3,3,-,15,caught,Haris Sohail,NL McCullum,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
89,Umar Akmal,MJ McClenaghan,Sarfraz Ahmed,1,0,1,98,37,1,1,3,4,-,15,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
90,Sarfraz Ahmed,MJ McClenaghan,Umar Akmal,1,0,1,99,36,62,52,3,5,-,15,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
91,Umar Akmal,MJ McClenaghan,Sarfraz Ahmed,1,0,1,100,35,2,2,3,6,-,15,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
92,Umar Akmal,MJ Henry,Sarfraz Ahmed,4,0,4,104,31,6,3,3,1,-,16,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
93,Umar Akmal,MJ Henry,Sarfraz Ahmed,4,0,4,108,27,10,4,3,2,-,16,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
94,Umar Akmal,MJ Henry,Sarfraz Ahmed,0,0,0,108,27,10,5,3,3,-,16,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
95,Umar Akmal,MJ Henry,Sarfraz Ahmed,1,0,1,109,26,11,6,3,4,-,16,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
96,Sarfraz Ahmed,MJ Henry,Umar Akmal,1,0,1,110,25,63,53,3,5,-,16,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
97,Umar Akmal,MJ Henry,Sarfraz Ahmed,4,0,4,114,21,15,7,3,6,-,16,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
98,Sarfraz Ahmed,NL McCullum,Umar Akmal,1,0,1,115,20,64,54,3,1,-,17,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
99,Umar Akmal,NL McCullum,Sarfraz Ahmed,1,0,1,116,19,16,8,3,2,-,17,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
100,Sarfraz Ahmed,NL McCullum,Umar Akmal,0,0,0,116,19,64,55,3,3,-,17,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
101,Sarfraz Ahmed,NL McCullum,Umar Akmal,2,0,2,118,17,66,56,3,4,-,17,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
102,Sarfraz Ahmed,NL McCullum,Umar Akmal,1,0,1,119,16,67,57,3,5,-,17,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
103,Umar Akmal,NL McCullum,Sarfraz Ahmed,2,0,2,121,14,18,9,3,6,-,17,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
104,Sarfraz Ahmed,MJ McClenaghan,Umar Akmal,1,0,1,122,13,68,58,3,1,-,18,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
105,Umar Akmal,MJ McClenaghan,Sarfraz Ahmed,0,1,1,123,12,18,10,3,2,byes,18,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
106,Sarfraz Ahmed,MJ McClenaghan,Umar Akmal,1,0,1,124,11,69,59,3,3,-,18,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
107,Umar Akmal,MJ McClenaghan,Sarfraz Ahmed,1,0,1,125,10,19,11,3,4,-,18,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
108,Sarfraz Ahmed,MJ McClenaghan,Umar Akmal,0,0,0,125,10,69,60,3,5,-,18,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
109,Sarfraz Ahmed,MJ McClenaghan,Umar Akmal,1,0,1,126,9,70,61,3,6,-,18,0,,,field,Pakistan,2,Dubai International Cricket Stadium,2014,12,New Zealand_Pakistan_2014-12-04,Pakistan,Pakistan,New Zealand,140
