,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,J Charles,AD Mathews,CH Gayle,0,0,0,0,,0,1,0,-,1.0,0,,,0,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
1,J Charles,AD Mathews,CH Gayle,0,0,0,0,,0,2,0,-,2.0,0,,,0,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
2,J Charles,AD Mathews,CH Gayle,0,0,0,0,,0,3,0,-,3.0,0,,,0,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
3,J Charles,AD Mathews,CH Gayle,0,0,0,0,,0,4,0,-,4.0,0,,,0,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
4,J Charles,AD Mathews,CH Gayle,0,0,0,0,,0,5,1,-,5.0,caught,J Charles,KMDN Kulasekara,0,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
5,MN Samuels,AD Mathews,CH Gayle,0,0,0,0,,0,1,1,-,6.0,0,,,0,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
6,CH Gayle,KMDN Kulasekara,MN Samuels,0,0,0,0,,0,1,1,-,1.0,0,,,1,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
7,CH Gayle,KMDN Kulasekara,MN Samuels,0,0,0,0,,0,2,1,-,2.0,0,,,1,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
8,CH Gayle,KMDN Kulasekara,MN Samuels,0,0,0,0,,0,3,1,-,3.0,0,,,1,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
9,CH Gayle,KMDN Kulasekara,MN Samuels,0,1,1,1,,0,3,1,wides,3.0,0,,,1,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
10,CH Gayle,KMDN Kulasekara,MN Samuels,0,0,0,1,,0,4,1,-,4.0,0,,,1,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
11,CH Gayle,KMDN Kulasekara,MN Samuels,0,0,0,1,,0,5,1,-,5.0,0,,,1,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
12,CH Gayle,KMDN Kulasekara,MN Samuels,0,0,0,1,,0,6,1,-,6.0,0,,,1,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
13,MN Samuels,AD Mathews,CH Gayle,0,0,0,1,,0,2,1,-,1.0,0,,,2,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
14,MN Samuels,AD Mathews,CH Gayle,0,0,0,1,,0,3,1,-,2.0,0,,,2,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
15,MN Samuels,AD Mathews,CH Gayle,0,0,0,1,,0,4,1,-,3.0,0,,,2,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
16,MN Samuels,AD Mathews,CH Gayle,0,0,0,1,,0,5,1,-,4.0,0,,,2,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
17,MN Samuels,AD Mathews,CH Gayle,1,0,1,2,,1,6,1,-,5.0,0,,,2,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Medium
18,CH Gayle,AD Mathews,MN Samuels,0,0,0,2,,0,7,1,-,6.0,0,,,2,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Medium
19,MN Samuels,KMDN Kulasekara,CH Gayle,4,0,4,6,,5,7,1,-,1.0,0,,,3,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Fast
20,MN Samuels,KMDN Kulasekara,CH Gayle,0,0,0,6,,5,8,1,-,2.0,0,,,3,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Fast
21,MN Samuels,KMDN Kulasekara,CH Gayle,1,0,1,7,,6,9,1,-,3.0,0,,,3,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Fast
22,CH Gayle,KMDN Kulasekara,MN Samuels,0,0,0,7,,0,8,1,-,4.0,0,,,3,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
23,CH Gayle,KMDN Kulasekara,MN Samuels,1,0,1,8,,1,9,1,-,5.0,0,,,3,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
24,MN Samuels,KMDN Kulasekara,CH Gayle,0,0,0,8,,6,10,1,-,6.0,0,,,3,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Fast
25,CH Gayle,SL Malinga,MN Samuels,1,0,1,9,,2,10,1,-,1.0,0,,,4,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
26,MN Samuels,SL Malinga,CH Gayle,1,0,1,10,,7,11,1,-,2.0,0,,,4,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Fast
27,CH Gayle,SL Malinga,MN Samuels,0,0,0,10,,2,11,1,-,3.0,0,,,4,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
28,CH Gayle,SL Malinga,MN Samuels,1,0,1,11,,3,12,1,-,4.0,0,,,4,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
29,MN Samuels,SL Malinga,CH Gayle,1,0,1,12,,8,12,1,-,5.0,0,,,4,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Right hand Bat,Left hand Bat,Right arm Fast
30,CH Gayle,SL Malinga,MN Samuels,0,0,0,12,,3,13,1,-,6.0,0,,,4,bat,West Indies,1,R Premadasa Stadium,2012,10,Sri Lanka_West Indies_2012-10-07,West Indies,West Indies,Sri Lanka,True,137,Left hand Bat,Right hand Bat,Right arm Fast
