,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
19,PR Stirling,KA Pollard,KJ O'Brien,1,0,1,50,97,9,4,0,2,-,4,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
20,KJ O'Brien,KA Pollard,PR Stirling,0,0,0,50,97,36,17,0,3,-,4,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
21,KJ O'Brien,KA Pollard,PR Stirling,0,0,0,50,97,36,18,1,4,-,4,caught,KJ O'Brien,SO Hetmyer,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
22,PR Stirling,KA Pollard,A Balbirnie,2,0,2,52,95,11,5,1,5,-,4,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
23,PR Stirling,KA Pollard,A Balbirnie,0,0,0,52,95,11,6,1,6,-,4,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
24,A Balbirnie,DJ Bravo,PR Stirling,2,0,2,54,93,2,1,1,1,-,5,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
25,A Balbirnie,DJ Bravo,PR Stirling,0,0,0,54,93,2,2,1,2,-,5,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
26,A Balbirnie,DJ Bravo,PR Stirling,0,0,0,54,93,2,3,1,3,-,5,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
27,A Balbirnie,DJ Bravo,PR Stirling,1,0,1,55,92,3,4,1,4,-,5,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
28,PR Stirling,DJ Bravo,A Balbirnie,0,0,0,55,92,11,7,2,5,-,5,lbw,PR Stirling,,"{'by': 'Ireland', 'umpire': 'PA Gustard', 'batter': 'PR Stirling', 'decision': 'struck down'}",field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
29,GJ Delany,DJ Bravo,A Balbirnie,0,0,0,55,92,0,1,2,6,-,5,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
30,A Balbirnie,KA Pollard,GJ Delany,0,0,0,55,92,3,5,2,1,-,6,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
31,A Balbirnie,KA Pollard,GJ Delany,4,0,4,59,88,7,6,2,2,-,6,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
32,A Balbirnie,KA Pollard,GJ Delany,2,0,2,61,86,9,7,2,3,-,6,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
33,A Balbirnie,KA Pollard,GJ Delany,0,0,0,61,86,9,8,2,4,-,6,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
34,A Balbirnie,KA Pollard,GJ Delany,0,0,0,61,86,9,9,2,5,-,6,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
35,A Balbirnie,KA Pollard,GJ Delany,0,0,0,61,86,9,10,2,6,-,6,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
36,GJ Delany,R Shepherd,A Balbirnie,4,0,4,65,82,4,2,2,1,-,7,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
37,GJ Delany,R Shepherd,A Balbirnie,1,0,1,66,81,5,3,2,2,-,7,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
38,A Balbirnie,R Shepherd,GJ Delany,4,0,4,70,77,13,11,2,3,-,7,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
39,A Balbirnie,R Shepherd,GJ Delany,1,0,1,71,76,14,12,2,4,-,7,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
40,GJ Delany,R Shepherd,A Balbirnie,1,0,1,72,75,6,4,2,5,-,7,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
41,A Balbirnie,R Shepherd,GJ Delany,1,0,1,73,74,15,13,2,6,-,7,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
42,A Balbirnie,KA Pollard,GJ Delany,1,0,1,74,73,16,14,2,1,-,8,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
43,GJ Delany,KA Pollard,A Balbirnie,0,0,0,74,73,6,5,3,2,-,8,caught,GJ Delany,N Pooran,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
44,HT Tector,KA Pollard,A Balbirnie,1,0,1,75,72,1,1,3,3,-,8,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
45,A Balbirnie,KA Pollard,HT Tector,1,0,1,76,71,17,15,3,4,-,8,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
46,HT Tector,KA Pollard,A Balbirnie,0,0,0,76,71,1,2,4,5,-,8,caught,HT Tector,N Pooran,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
47,GC Wilson,KA Pollard,A Balbirnie,0,0,0,76,71,0,1,4,6,-,8,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
48,A Balbirnie,DJ Bravo,GC Wilson,1,0,1,77,70,18,16,4,1,-,9,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
49,GC Wilson,DJ Bravo,A Balbirnie,4,0,4,81,66,4,2,4,2,-,9,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
50,GC Wilson,DJ Bravo,A Balbirnie,1,0,1,82,65,5,3,4,3,-,9,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
51,A Balbirnie,DJ Bravo,GC Wilson,1,0,1,83,64,19,17,4,4,-,9,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
52,GC Wilson,DJ Bravo,A Balbirnie,1,0,1,84,63,6,4,4,5,-,9,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
53,A Balbirnie,DJ Bravo,GC Wilson,4,0,4,88,59,23,18,4,6,-,9,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
54,GC Wilson,KA Pollard,A Balbirnie,0,0,0,88,59,6,5,4,1,-,10,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
55,GC Wilson,KA Pollard,A Balbirnie,0,0,0,88,59,6,6,4,2,-,10,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
56,GC Wilson,KA Pollard,A Balbirnie,1,0,1,89,58,7,7,4,3,-,10,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
57,A Balbirnie,KA Pollard,GC Wilson,2,0,2,91,56,25,19,4,4,-,10,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
58,A Balbirnie,KA Pollard,GC Wilson,0,0,0,91,56,25,20,4,5,-,10,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
59,A Balbirnie,KA Pollard,GC Wilson,1,0,1,92,55,26,21,4,6,-,10,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
60,A Balbirnie,R Shepherd,GC Wilson,1,0,1,93,54,27,22,4,1,-,11,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
61,GC Wilson,R Shepherd,A Balbirnie,0,0,0,93,54,7,8,5,2,-,11,caught,GC Wilson,LMP Simmons,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
62,A Balbirnie,R Shepherd,MR Adair,1,0,1,94,53,28,23,6,3,-,11,run out,A Balbirnie,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
63,Simi Singh,R Shepherd,MR Adair,1,0,1,95,52,1,1,6,4,-,11,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
64,MR Adair,R Shepherd,Simi Singh,0,1,1,96,51,0,1,6,5,wides,11,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
65,MR Adair,R Shepherd,Simi Singh,0,0,0,96,51,0,2,6,6,-,11,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
66,MR Adair,R Shepherd,Simi Singh,0,0,0,96,51,0,3,6,7,-,11,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
67,Simi Singh,HR Walsh,MR Adair,1,0,1,97,50,2,2,6,1,-,12,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
68,MR Adair,HR Walsh,Simi Singh,2,0,2,99,48,2,4,6,2,-,12,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
69,MR Adair,HR Walsh,Simi Singh,0,0,0,99,48,2,5,6,3,-,12,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
70,MR Adair,HR Walsh,Simi Singh,1,0,1,100,47,3,6,6,4,-,12,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
71,Simi Singh,HR Walsh,MR Adair,1,0,1,101,46,3,3,6,5,-,12,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
72,MR Adair,HR Walsh,Simi Singh,1,0,1,102,45,4,7,6,6,-,12,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
73,MR Adair,SS Cottrell,Simi Singh,0,0,0,102,45,4,8,6,1,-,13,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
74,MR Adair,SS Cottrell,Simi Singh,1,0,1,103,44,5,9,6,2,-,13,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
75,Simi Singh,SS Cottrell,MR Adair,0,0,0,103,44,3,4,6,3,-,13,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
76,Simi Singh,SS Cottrell,MR Adair,0,1,1,104,43,3,5,6,4,wides,13,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
77,Simi Singh,SS Cottrell,MR Adair,1,0,1,105,42,4,6,6,5,-,13,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
78,MR Adair,SS Cottrell,Simi Singh,1,0,1,106,41,6,10,6,6,-,13,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
79,Simi Singh,SS Cottrell,MR Adair,1,0,1,107,40,5,7,6,7,-,13,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
80,Simi Singh,SE Rutherford,MR Adair,0,0,0,107,40,5,8,7,1,-,14,run out,MR Adair,,"{'by': 'West Indies', 'umpire': 'PA Gustard', 'batter': 'MR Adair', 'decision': 'upheld'}",field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
81,BJ McCarthy,SE Rutherford,Simi Singh,1,0,1,108,39,1,1,7,2,-,14,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
82,Simi Singh,SE Rutherford,BJ McCarthy,0,0,0,108,39,5,9,8,3,-,14,caught,Simi Singh,SS Cottrell,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
83,CA Young,SE Rutherford,BJ McCarthy,1,0,1,109,38,1,1,8,4,-,14,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
84,BJ McCarthy,SE Rutherford,CA Young,2,0,2,111,36,3,2,8,5,-,14,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
85,BJ McCarthy,SE Rutherford,CA Young,1,0,1,112,35,4,3,8,6,-,14,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
86,BJ McCarthy,R Shepherd,CA Young,1,0,1,113,34,5,4,8,1,-,15,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
87,CA Young,R Shepherd,BJ McCarthy,1,0,1,114,33,2,2,8,2,-,15,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
88,BJ McCarthy,R Shepherd,CA Young,1,0,1,115,32,6,5,8,3,-,15,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
89,CA Young,R Shepherd,BJ McCarthy,0,0,0,115,32,2,3,8,4,-,15,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
90,CA Young,R Shepherd,BJ McCarthy,0,0,0,115,32,2,4,8,5,-,15,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
91,CA Young,R Shepherd,BJ McCarthy,0,0,0,115,32,2,5,8,6,-,15,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
92,BJ McCarthy,SE Rutherford,CA Young,1,0,1,116,31,7,6,8,1,-,16,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
93,CA Young,SE Rutherford,BJ McCarthy,0,0,0,116,31,2,6,8,2,-,16,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
94,CA Young,SE Rutherford,BJ McCarthy,0,0,0,116,31,2,7,8,3,-,16,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
95,CA Young,SE Rutherford,BJ McCarthy,1,0,1,117,30,3,8,8,4,-,16,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
96,BJ McCarthy,SE Rutherford,CA Young,1,0,1,118,29,8,7,8,5,-,16,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
97,CA Young,SE Rutherford,BJ McCarthy,4,0,4,122,25,7,9,8,6,-,16,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
98,BJ McCarthy,DJ Bravo,CA Young,1,0,1,123,24,9,8,8,1,-,17,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
99,CA Young,DJ Bravo,BJ McCarthy,1,0,1,124,23,8,10,8,2,-,17,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
100,BJ McCarthy,DJ Bravo,CA Young,1,0,1,125,22,10,9,8,3,-,17,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
101,CA Young,DJ Bravo,BJ McCarthy,0,0,0,125,22,8,11,9,4,-,17,caught,CA Young,LMP Simmons,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
102,J Little,DJ Bravo,BJ McCarthy,0,0,0,125,22,0,1,9,5,-,17,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
103,J Little,DJ Bravo,BJ McCarthy,1,0,1,126,21,1,2,9,6,-,17,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
104,J Little,SE Rutherford,BJ McCarthy,0,0,0,126,21,1,3,9,1,-,18,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
105,J Little,SE Rutherford,BJ McCarthy,0,0,0,126,21,1,4,9,2,-,18,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
106,J Little,SE Rutherford,BJ McCarthy,1,0,1,127,20,2,5,9,3,-,18,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
107,BJ McCarthy,SE Rutherford,J Little,1,0,1,128,19,11,10,9,4,-,18,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
108,J Little,SE Rutherford,BJ McCarthy,1,0,1,129,18,3,6,9,5,-,18,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
109,BJ McCarthy,SE Rutherford,J Little,6,0,6,135,12,17,11,9,6,-,18,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
110,J Little,SS Cottrell,BJ McCarthy,0,0,0,135,12,3,7,9,1,-,19,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
111,J Little,SS Cottrell,BJ McCarthy,0,0,0,135,12,3,8,9,2,-,19,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
112,J Little,SS Cottrell,BJ McCarthy,1,0,1,136,11,4,9,9,3,-,19,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
113,BJ McCarthy,SS Cottrell,J Little,1,0,1,137,10,18,12,9,4,-,19,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
114,J Little,SS Cottrell,BJ McCarthy,1,0,1,138,9,5,10,9,5,-,19,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
115,BJ McCarthy,SS Cottrell,J Little,0,0,0,138,9,18,13,9,6,-,19,0,,,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
116,J Little,DJ Bravo,BJ McCarthy,0,0,0,138,9,5,11,10,1,-,20,caught,J Little,N Pooran,,field,West Indies,1,"Warner Park, St Kitts",2020,01,West Indies_Ireland_2020-01-19,West Indies,Ireland,West Indies,138
