,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,review,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
35,CR Ervine,Mohammad Saifuddin,BRM Taylor,2,0,2,31,169,12,15,1,6,6,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
36,BRM Taylor,Hasan Mahmud,CR Ervine,4,0,4,35,165,13,12,1,1,7,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
37,BRM Taylor,Hasan Mahmud,CR Ervine,0,0,0,35,165,13,13,1,2,7,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
38,BRM Taylor,Hasan Mahmud,CR Ervine,0,0,0,35,165,13,14,1,3,7,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
39,BRM Taylor,Hasan Mahmud,CR Ervine,1,0,1,36,164,14,15,1,4,7,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
40,CR Ervine,Hasan Mahmud,BRM Taylor,1,0,1,37,163,13,16,1,5,7,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
41,BRM Taylor,Hasan Mahmud,CR Ervine,6,0,6,43,157,20,16,1,6,7,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
42,CR Ervine,Mahedi Hasan,BRM Taylor,1,0,1,44,156,14,17,1,1,8,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
43,BRM Taylor,Mahedi Hasan,CR Ervine,1,0,1,45,155,21,17,1,2,8,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
44,CR Ervine,Mahedi Hasan,BRM Taylor,0,0,0,45,155,14,18,1,3,8,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
45,CR Ervine,Mahedi Hasan,BRM Taylor,0,0,0,45,155,14,19,1,4,8,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
46,CR Ervine,Mahedi Hasan,BRM Taylor,1,0,1,46,154,15,20,1,5,8,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
47,BRM Taylor,Mahedi Hasan,CR Ervine,1,0,1,47,153,22,18,1,6,8,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
48,BRM Taylor,Al-Amin Hossain,CR Ervine,1,0,1,48,152,23,19,1,1,9,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
49,CR Ervine,Al-Amin Hossain,BRM Taylor,1,0,1,49,151,16,21,1,2,9,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
50,BRM Taylor,Al-Amin Hossain,CR Ervine,0,0,0,49,151,23,20,1,3,9,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
51,BRM Taylor,Al-Amin Hossain,CR Ervine,1,0,1,50,150,24,21,1,4,9,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
52,CR Ervine,Al-Amin Hossain,BRM Taylor,4,0,4,54,146,20,22,1,5,9,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
53,CR Ervine,Al-Amin Hossain,BRM Taylor,1,0,1,55,145,21,23,1,6,9,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
54,CR Ervine,Mahedi Hasan,BRM Taylor,0,0,0,55,145,21,24,1,1,10,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
55,CR Ervine,Mahedi Hasan,BRM Taylor,0,0,0,55,145,21,25,1,2,10,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
56,CR Ervine,Mahedi Hasan,BRM Taylor,2,0,2,57,143,23,26,1,3,10,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
57,CR Ervine,Mahedi Hasan,BRM Taylor,0,0,0,57,143,23,27,1,4,10,0,,,"{'by': 'Zimbabwe', 'umpire': 'Masudur Rahman', 'batter': 'CR Ervine', 'decision': 'upheld'}",-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
58,CR Ervine,Mahedi Hasan,BRM Taylor,4,0,4,61,139,27,28,1,5,10,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
59,CR Ervine,Mahedi Hasan,BRM Taylor,1,0,1,62,138,28,29,1,6,10,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
60,CR Ervine,Al-Amin Hossain,BRM Taylor,0,0,0,62,138,28,30,1,1,11,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
61,CR Ervine,Al-Amin Hossain,BRM Taylor,0,1,1,63,137,28,31,1,2,11,0,,,,legbyes,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
62,BRM Taylor,Al-Amin Hossain,CR Ervine,1,0,1,64,136,25,22,1,3,11,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
63,CR Ervine,Al-Amin Hossain,BRM Taylor,1,0,1,65,135,29,32,1,4,11,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
64,BRM Taylor,Al-Amin Hossain,CR Ervine,0,0,0,65,135,25,23,1,5,11,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
65,BRM Taylor,Al-Amin Hossain,CR Ervine,4,0,4,69,131,29,24,1,6,11,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
66,CR Ervine,Afif Hossain,BRM Taylor,0,0,0,69,131,29,33,2,1,12,caught,CR Ervine,Soumya Sarkar,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
67,BRM Taylor,Afif Hossain,SC Williams,0,0,0,69,131,29,25,2,2,12,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
68,BRM Taylor,Afif Hossain,SC Williams,1,0,1,70,130,30,26,2,3,12,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
69,SC Williams,Afif Hossain,BRM Taylor,0,0,0,70,130,0,1,2,4,12,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
70,SC Williams,Afif Hossain,BRM Taylor,0,0,0,70,130,0,2,2,5,12,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
71,SC Williams,Afif Hossain,BRM Taylor,1,0,1,71,129,1,3,2,6,12,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
72,SC Williams,Hasan Mahmud,BRM Taylor,1,0,1,72,128,2,4,2,1,13,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
73,BRM Taylor,Hasan Mahmud,SC Williams,1,0,1,73,127,31,27,2,2,13,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
74,SC Williams,Hasan Mahmud,BRM Taylor,0,0,0,73,127,2,5,2,3,13,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
75,SC Williams,Hasan Mahmud,BRM Taylor,0,0,0,73,127,2,6,2,4,13,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
76,SC Williams,Hasan Mahmud,BRM Taylor,1,0,1,74,126,3,7,2,5,13,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
77,BRM Taylor,Hasan Mahmud,SC Williams,1,0,1,75,125,32,28,2,6,13,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
78,BRM Taylor,Mahedi Hasan,SC Williams,1,0,1,76,124,33,29,2,1,14,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
79,SC Williams,Mahedi Hasan,BRM Taylor,0,0,0,76,124,3,8,3,2,14,stumped,SC Williams,Mushfiqur Rahim,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
80,Sikandar Raza,Mahedi Hasan,BRM Taylor,0,0,0,76,124,0,1,3,3,14,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
81,Sikandar Raza,Mahedi Hasan,BRM Taylor,1,0,1,77,123,1,2,3,4,14,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
82,BRM Taylor,Mahedi Hasan,Sikandar Raza,1,0,1,78,122,34,30,3,5,14,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
83,Sikandar Raza,Mahedi Hasan,BRM Taylor,0,0,0,78,122,1,3,3,6,14,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
84,BRM Taylor,Mustafizur Rahman,Sikandar Raza,1,0,1,79,121,35,31,3,1,15,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
85,Sikandar Raza,Mustafizur Rahman,BRM Taylor,0,0,0,79,121,1,4,3,2,15,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
86,Sikandar Raza,Mustafizur Rahman,BRM Taylor,0,0,0,79,121,1,5,3,3,15,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
87,Sikandar Raza,Mustafizur Rahman,BRM Taylor,4,0,4,83,117,5,6,3,4,15,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
88,Sikandar Raza,Mustafizur Rahman,BRM Taylor,1,0,1,84,116,6,7,3,5,15,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
89,BRM Taylor,Mustafizur Rahman,Sikandar Raza,1,0,1,85,115,36,32,3,6,15,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
90,BRM Taylor,Mohammad Saifuddin,Sikandar Raza,4,0,4,89,111,40,33,3,1,16,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
91,BRM Taylor,Mohammad Saifuddin,Sikandar Raza,1,0,1,90,110,41,34,3,2,16,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
92,Sikandar Raza,Mohammad Saifuddin,BRM Taylor,2,0,2,92,108,8,8,3,3,16,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
93,Sikandar Raza,Mohammad Saifuddin,BRM Taylor,4,0,4,96,104,12,9,3,4,16,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
94,Sikandar Raza,Mohammad Saifuddin,BRM Taylor,0,0,0,96,104,12,10,4,5,16,caught,Sikandar Raza,Al-Amin Hossain,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
95,R Mutumbami,Mohammad Saifuddin,BRM Taylor,1,0,1,97,103,1,1,4,6,16,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
96,R Mutumbami,Al-Amin Hossain,BRM Taylor,0,0,0,97,103,1,2,5,1,17,caught,R Mutumbami,Soumya Sarkar,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
97,BRM Taylor,Al-Amin Hossain,CT Mutombodzi,1,0,1,98,102,42,35,5,2,17,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
