,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
14,DM Bravo,JP Faulkner,J Charles,4,0,4,21,140,5,4,1,3,3,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
15,DM Bravo,JP Faulkner,J Charles,0,0,0,21,140,5,5,1,4,3,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
16,DM Bravo,JP Faulkner,J Charles,0,0,0,21,140,5,6,1,5,3,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
17,DM Bravo,JP Faulkner,J Charles,1,0,1,22,139,6,7,1,6,3,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
18,DM Bravo,JR Hazlewood,J Charles,1,0,1,23,138,7,8,1,1,4,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
19,J Charles,JR Hazlewood,DM Bravo,1,0,1,24,137,9,5,1,2,4,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
20,DM Bravo,JR Hazlewood,J Charles,3,0,3,27,134,10,9,1,3,4,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
21,J Charles,JR Hazlewood,DM Bravo,2,0,2,29,132,11,6,1,4,4,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
22,J Charles,JR Hazlewood,DM Bravo,0,0,0,29,132,11,7,1,5,4,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
23,J Charles,JR Hazlewood,DM Bravo,0,1,1,30,131,11,8,1,6,4,0,,,legbyes,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
24,J Charles,NM Coulter-Nile,DM Bravo,0,0,0,30,131,11,9,1,1,5,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
25,J Charles,NM Coulter-Nile,DM Bravo,0,0,0,30,131,11,10,1,2,5,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
26,J Charles,NM Coulter-Nile,DM Bravo,0,0,0,30,131,11,11,1,3,5,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
27,J Charles,NM Coulter-Nile,DM Bravo,4,0,4,34,127,15,12,1,4,5,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
28,J Charles,NM Coulter-Nile,DM Bravo,4,0,4,38,123,19,13,1,5,5,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
29,J Charles,NM Coulter-Nile,DM Bravo,3,0,3,41,120,22,14,1,6,5,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
30,J Charles,JP Faulkner,DM Bravo,0,0,0,41,120,22,15,1,1,6,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
31,J Charles,JP Faulkner,DM Bravo,0,0,0,41,120,22,16,1,2,6,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
32,J Charles,JP Faulkner,DM Bravo,0,0,0,41,120,22,17,1,3,6,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
33,J Charles,JP Faulkner,DM Bravo,1,0,1,42,119,23,18,1,4,6,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
34,DM Bravo,JP Faulkner,J Charles,0,0,0,42,119,10,10,1,5,6,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
35,DM Bravo,JP Faulkner,J Charles,1,0,1,43,118,11,11,1,6,6,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
36,DM Bravo,NM Coulter-Nile,J Charles,1,0,1,44,117,12,12,1,1,7,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
37,J Charles,NM Coulter-Nile,DM Bravo,1,0,1,45,116,24,19,1,2,7,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
38,DM Bravo,NM Coulter-Nile,J Charles,1,0,1,46,115,13,13,1,3,7,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
39,J Charles,NM Coulter-Nile,DM Bravo,0,0,0,46,115,24,20,1,4,7,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
40,J Charles,NM Coulter-Nile,DM Bravo,6,0,6,52,109,30,21,1,5,7,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
41,J Charles,NM Coulter-Nile,DM Bravo,1,0,1,53,108,31,22,1,6,7,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
42,J Charles,BCJ Cutting,DM Bravo,1,0,1,54,107,32,23,1,1,8,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
43,DM Bravo,BCJ Cutting,J Charles,2,0,2,56,105,15,14,1,2,8,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
44,DM Bravo,BCJ Cutting,J Charles,4,0,4,60,101,19,15,1,3,8,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
45,DM Bravo,BCJ Cutting,J Charles,1,0,1,61,100,20,16,1,4,8,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
46,J Charles,BCJ Cutting,DM Bravo,1,0,1,62,99,33,24,1,5,8,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
47,DM Bravo,BCJ Cutting,J Charles,1,0,1,63,98,21,17,1,6,8,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
48,DM Bravo,CJ McKay,J Charles,1,0,1,64,97,22,18,1,1,9,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
49,J Charles,CJ McKay,DM Bravo,2,0,2,66,95,35,25,1,2,9,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
50,J Charles,CJ McKay,DM Bravo,4,0,4,70,91,39,26,1,3,9,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
51,J Charles,CJ McKay,DM Bravo,1,0,1,71,90,40,27,1,4,9,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
52,DM Bravo,CJ McKay,J Charles,1,0,1,72,89,23,19,1,5,9,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
53,J Charles,CJ McKay,DM Bravo,4,0,4,76,85,44,28,1,6,9,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
54,DM Bravo,BCJ Cutting,J Charles,0,1,1,77,84,23,20,1,1,10,0,,,legbyes,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
55,J Charles,BCJ Cutting,DM Bravo,4,0,4,81,80,48,29,1,2,10,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
56,J Charles,BCJ Cutting,DM Bravo,1,0,1,82,79,49,30,1,3,10,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
57,DM Bravo,BCJ Cutting,J Charles,1,0,1,83,78,24,21,1,4,10,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
58,J Charles,BCJ Cutting,DM Bravo,2,0,2,85,76,51,31,1,5,10,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
59,J Charles,BCJ Cutting,DM Bravo,2,0,2,87,74,53,32,1,6,10,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
60,DM Bravo,NM Coulter-Nile,J Charles,4,0,4,91,70,28,22,1,1,11,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
61,DM Bravo,NM Coulter-Nile,J Charles,2,0,2,93,68,30,23,1,2,11,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
62,DM Bravo,NM Coulter-Nile,J Charles,0,1,1,94,67,30,24,1,3,11,0,,,wides,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
63,DM Bravo,NM Coulter-Nile,J Charles,0,1,1,95,66,30,25,1,4,11,0,,,legbyes,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
64,J Charles,NM Coulter-Nile,DM Bravo,4,0,4,99,62,57,33,1,5,11,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
65,J Charles,NM Coulter-Nile,DM Bravo,0,0,0,99,62,57,34,1,6,11,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
66,J Charles,NM Coulter-Nile,DM Bravo,0,0,0,99,62,57,35,2,7,11,bowled,J Charles,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
67,DM Bravo,JR Hazlewood,KA Pollard,1,0,1,100,61,31,26,2,1,12,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
68,KA Pollard,JR Hazlewood,DM Bravo,0,0,0,100,61,0,1,2,2,12,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
69,KA Pollard,JR Hazlewood,DM Bravo,1,0,1,101,60,1,2,2,3,12,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
70,DM Bravo,JR Hazlewood,KA Pollard,0,0,0,101,60,31,27,2,4,12,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
71,DM Bravo,JR Hazlewood,KA Pollard,1,0,1,102,59,32,28,2,5,12,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
72,KA Pollard,JR Hazlewood,DM Bravo,0,1,1,103,58,1,3,2,6,12,0,,,legbyes,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
73,KA Pollard,BCJ Cutting,DM Bravo,2,0,2,105,56,3,4,2,1,13,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
74,KA Pollard,BCJ Cutting,DM Bravo,1,0,1,106,55,4,5,3,2,13,run out,DM Bravo,CJ McKay;BJ Haddin,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
75,DJ Bravo,BCJ Cutting,KA Pollard,0,0,0,106,55,0,1,3,3,13,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
76,DJ Bravo,BCJ Cutting,KA Pollard,1,0,1,107,54,1,2,3,4,13,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
77,KA Pollard,BCJ Cutting,DJ Bravo,2,0,2,109,52,6,6,3,5,13,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
78,KA Pollard,BCJ Cutting,DJ Bravo,4,0,4,113,48,10,7,3,6,13,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
79,DJ Bravo,CJ McKay,KA Pollard,0,0,0,113,48,1,3,3,1,14,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
80,DJ Bravo,CJ McKay,KA Pollard,0,0,0,113,48,1,4,3,2,14,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
81,DJ Bravo,CJ McKay,KA Pollard,3,0,3,116,45,4,5,3,3,14,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
82,KA Pollard,CJ McKay,DJ Bravo,0,0,0,116,45,10,8,3,4,14,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
83,KA Pollard,CJ McKay,DJ Bravo,2,0,2,118,43,12,9,3,5,14,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
84,KA Pollard,CJ McKay,DJ Bravo,4,0,4,122,39,16,10,3,6,14,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
85,DJ Bravo,NM Coulter-Nile,KA Pollard,0,0,0,122,39,4,6,3,1,15,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
86,DJ Bravo,NM Coulter-Nile,KA Pollard,0,0,0,122,39,4,7,3,2,15,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
87,DJ Bravo,NM Coulter-Nile,KA Pollard,1,0,1,123,38,5,8,3,3,15,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
88,KA Pollard,NM Coulter-Nile,DJ Bravo,1,0,1,124,37,17,11,3,4,15,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
89,DJ Bravo,NM Coulter-Nile,KA Pollard,1,0,1,125,36,6,9,3,5,15,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
90,KA Pollard,NM Coulter-Nile,DJ Bravo,1,0,1,126,35,18,12,3,6,15,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
91,KA Pollard,BCJ Cutting,DJ Bravo,6,0,6,132,29,24,13,3,1,16,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
92,KA Pollard,BCJ Cutting,DJ Bravo,0,0,0,132,29,24,14,3,2,16,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
93,KA Pollard,BCJ Cutting,DJ Bravo,1,0,1,133,28,25,15,3,3,16,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
94,DJ Bravo,BCJ Cutting,KA Pollard,3,0,3,136,25,9,10,3,4,16,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
95,KA Pollard,BCJ Cutting,DJ Bravo,1,0,1,137,24,26,16,3,5,16,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
96,DJ Bravo,BCJ Cutting,KA Pollard,2,0,2,139,22,11,11,3,6,16,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
97,KA Pollard,JP Faulkner,DJ Bravo,0,0,0,139,22,26,17,4,1,17,caught,KA Pollard,SE Marsh,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
98,DJ Bravo,JP Faulkner,AD Russell,2,0,2,141,20,13,12,4,2,17,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
99,DJ Bravo,JP Faulkner,AD Russell,0,0,0,141,20,13,13,5,3,17,bowled,DJ Bravo,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
100,DJG Sammy,JP Faulkner,AD Russell,1,0,1,142,19,1,1,5,4,17,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
101,AD Russell,JP Faulkner,DJG Sammy,0,0,0,142,19,0,1,5,5,17,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
102,AD Russell,JP Faulkner,DJG Sammy,1,0,1,143,18,1,2,5,6,17,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
103,AD Russell,JR Hazlewood,DJG Sammy,2,0,2,145,16,3,3,5,1,18,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
104,AD Russell,JR Hazlewood,DJG Sammy,2,0,2,147,14,5,4,5,2,18,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
105,AD Russell,JR Hazlewood,DJG Sammy,1,0,1,148,13,6,5,5,3,18,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
106,DJG Sammy,JR Hazlewood,AD Russell,4,0,4,152,9,5,2,5,4,18,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
107,DJG Sammy,JR Hazlewood,AD Russell,1,0,1,153,8,6,3,5,5,18,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
108,AD Russell,JR Hazlewood,DJG Sammy,4,0,4,157,4,10,6,5,6,18,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
109,DJG Sammy,JP Faulkner,AD Russell,6,0,6,163,-2,12,4,5,1,19,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
110,DJG Sammy,JP Faulkner,AD Russell,2,0,2,165,-4,14,5,5,2,19,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
111,DJG Sammy,JP Faulkner,AD Russell,0,1,1,166,-5,14,6,5,3,19,0,,,wides,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
112,DJG Sammy,JP Faulkner,AD Russell,6,0,6,172,-11,20,7,5,4,19,0,,,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
113,DJG Sammy,JP Faulkner,AD Russell,0,0,0,172,-11,20,8,6,5,19,caught,DJG Sammy,SE Marsh,-,bat,West Indies,1,"Brisbane Cricket Ground, Woolloongabba",2013,02,Australia_West Indies_2013-02-13,West Indies,West Indies,Australia,191
