,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
13,TK Musakanda,Naveen-ul-Haq,TS Kamunhukamwe,0,0,0,15,183,8,6,0,2,3,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
14,TK Musakanda,Naveen-ul-Haq,TS Kamunhukamwe,3,0,3,18,180,11,7,0,3,3,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
15,TS Kamunhukamwe,Naveen-ul-Haq,TK Musakanda,1,0,1,19,179,8,9,0,4,3,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
16,TK Musakanda,Naveen-ul-Haq,TS Kamunhukamwe,1,0,1,20,178,12,8,0,5,3,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
17,TS Kamunhukamwe,Naveen-ul-Haq,TK Musakanda,1,0,1,21,177,9,10,0,6,3,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
18,TS Kamunhukamwe,Amir Hamza,TK Musakanda,0,4,4,25,173,9,11,0,1,4,byes,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
19,TS Kamunhukamwe,Amir Hamza,TK Musakanda,1,0,1,26,172,10,12,0,2,4,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
20,TK Musakanda,Amir Hamza,TS Kamunhukamwe,0,0,0,26,172,12,9,0,3,4,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
21,TK Musakanda,Amir Hamza,TS Kamunhukamwe,0,0,0,26,172,12,10,0,4,4,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
22,TK Musakanda,Amir Hamza,TS Kamunhukamwe,1,0,1,27,171,13,11,0,5,4,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
23,TS Kamunhukamwe,Amir Hamza,TK Musakanda,4,0,4,31,167,14,13,0,6,4,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
24,TK Musakanda,Fareed Ahmad,TS Kamunhukamwe,4,0,4,35,163,17,12,0,1,5,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
25,TK Musakanda,Fareed Ahmad,TS Kamunhukamwe,1,0,1,36,162,18,13,0,2,5,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
26,TS Kamunhukamwe,Fareed Ahmad,TK Musakanda,0,0,0,36,162,14,14,0,3,5,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
27,TS Kamunhukamwe,Fareed Ahmad,TK Musakanda,0,1,1,37,161,14,15,0,4,5,wides,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
28,TS Kamunhukamwe,Fareed Ahmad,TK Musakanda,1,0,1,38,160,15,16,0,5,5,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
29,TK Musakanda,Fareed Ahmad,TS Kamunhukamwe,0,0,0,38,160,18,14,1,6,5,-,caught,TK Musakanda,Ibrahim Zadran,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
30,TS Kamunhukamwe,Fareed Ahmad,SC Williams,1,0,1,39,159,16,17,1,7,5,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
31,TS Kamunhukamwe,Amir Hamza,SC Williams,1,0,1,40,158,17,18,1,1,6,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
32,SC Williams,Amir Hamza,TS Kamunhukamwe,0,0,0,40,158,0,1,1,2,6,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
33,SC Williams,Amir Hamza,TS Kamunhukamwe,0,1,1,41,157,0,2,1,3,6,legbyes,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
34,TS Kamunhukamwe,Amir Hamza,SC Williams,1,0,1,42,156,18,19,1,4,6,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
35,SC Williams,Amir Hamza,TS Kamunhukamwe,1,0,1,43,155,1,3,1,5,6,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
36,TS Kamunhukamwe,Amir Hamza,SC Williams,4,0,4,47,151,22,20,1,6,6,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
37,SC Williams,Fareed Ahmad,TS Kamunhukamwe,0,0,0,47,151,1,4,1,1,7,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
38,SC Williams,Fareed Ahmad,TS Kamunhukamwe,1,0,1,48,150,2,5,1,2,7,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
39,TS Kamunhukamwe,Fareed Ahmad,SC Williams,1,0,1,49,149,23,21,1,3,7,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
40,SC Williams,Fareed Ahmad,TS Kamunhukamwe,0,0,0,49,149,2,6,1,4,7,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
41,SC Williams,Fareed Ahmad,TS Kamunhukamwe,1,0,1,50,148,3,7,1,5,7,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
42,TS Kamunhukamwe,Fareed Ahmad,SC Williams,2,0,2,52,146,25,22,1,6,7,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
43,SC Williams,Mohammad Nabi,TS Kamunhukamwe,1,0,1,53,145,4,8,1,1,8,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
44,TS Kamunhukamwe,Mohammad Nabi,SC Williams,1,0,1,54,144,26,23,1,2,8,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
45,SC Williams,Mohammad Nabi,TS Kamunhukamwe,1,0,1,55,143,5,9,1,3,8,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
46,TS Kamunhukamwe,Mohammad Nabi,SC Williams,4,0,4,59,139,30,24,1,4,8,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
47,TS Kamunhukamwe,Mohammad Nabi,SC Williams,1,0,1,60,138,31,25,1,5,8,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
48,SC Williams,Mohammad Nabi,TS Kamunhukamwe,1,0,1,61,137,6,10,1,6,8,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
49,SC Williams,Karim Janat,TS Kamunhukamwe,0,0,0,61,137,6,11,1,1,9,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
50,SC Williams,Karim Janat,TS Kamunhukamwe,0,0,0,61,137,6,12,1,2,9,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
51,SC Williams,Karim Janat,TS Kamunhukamwe,1,0,1,62,136,7,13,1,3,9,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
52,TS Kamunhukamwe,Karim Janat,SC Williams,1,0,1,63,135,32,26,1,4,9,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
53,SC Williams,Karim Janat,TS Kamunhukamwe,0,0,0,63,135,7,14,1,5,9,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
54,SC Williams,Karim Janat,TS Kamunhukamwe,4,0,4,67,131,11,15,1,6,9,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
55,TS Kamunhukamwe,Mohammad Nabi,SC Williams,2,0,2,69,129,34,27,1,1,10,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
56,TS Kamunhukamwe,Mohammad Nabi,SC Williams,1,0,1,70,128,35,28,1,2,10,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
57,SC Williams,Mohammad Nabi,TS Kamunhukamwe,1,0,1,71,127,12,16,1,3,10,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
58,TS Kamunhukamwe,Mohammad Nabi,SC Williams,1,0,1,72,126,36,29,1,4,10,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
59,SC Williams,Mohammad Nabi,TS Kamunhukamwe,4,0,4,76,122,16,17,1,5,10,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
60,SC Williams,Mohammad Nabi,TS Kamunhukamwe,6,0,6,82,116,22,18,1,6,10,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
61,TS Kamunhukamwe,Karim Janat,SC Williams,1,0,1,83,115,37,30,1,1,11,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
62,SC Williams,Karim Janat,TS Kamunhukamwe,0,0,0,83,115,22,19,1,2,11,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
63,SC Williams,Karim Janat,TS Kamunhukamwe,0,0,0,83,115,22,20,2,3,11,-,caught,SC Williams,Hashmatullah Shahidi,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
64,TS Kamunhukamwe,Karim Janat,Sikandar Raza,0,0,0,83,115,37,31,2,4,11,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
65,TS Kamunhukamwe,Karim Janat,Sikandar Raza,1,0,1,84,114,38,32,2,5,11,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
66,Sikandar Raza,Karim Janat,TS Kamunhukamwe,1,0,1,85,113,1,1,2,6,11,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
67,Sikandar Raza,Rashid Khan,TS Kamunhukamwe,0,0,0,85,113,1,2,2,1,12,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
68,Sikandar Raza,Rashid Khan,TS Kamunhukamwe,1,0,1,86,112,2,3,2,2,12,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
69,TS Kamunhukamwe,Rashid Khan,Sikandar Raza,2,0,2,88,110,40,33,2,3,12,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
70,TS Kamunhukamwe,Rashid Khan,Sikandar Raza,1,0,1,89,109,41,34,2,4,12,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
71,Sikandar Raza,Rashid Khan,TS Kamunhukamwe,4,0,4,93,105,6,4,2,5,12,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
72,Sikandar Raza,Rashid Khan,TS Kamunhukamwe,1,0,1,94,104,7,5,2,6,12,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
73,Sikandar Raza,Naveen-ul-Haq,TS Kamunhukamwe,4,0,4,98,100,11,6,2,1,13,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
74,Sikandar Raza,Naveen-ul-Haq,TS Kamunhukamwe,4,0,4,102,96,15,7,2,2,13,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
75,Sikandar Raza,Naveen-ul-Haq,TS Kamunhukamwe,1,0,1,103,95,16,8,2,3,13,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
76,TS Kamunhukamwe,Naveen-ul-Haq,Sikandar Raza,0,0,0,103,95,41,35,2,4,13,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
77,TS Kamunhukamwe,Naveen-ul-Haq,Sikandar Raza,2,0,2,105,93,43,36,2,5,13,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
78,TS Kamunhukamwe,Naveen-ul-Haq,Sikandar Raza,1,0,1,106,92,44,37,2,6,13,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
79,TS Kamunhukamwe,Rashid Khan,Sikandar Raza,0,0,0,106,92,44,38,3,1,14,-,bowled,TS Kamunhukamwe,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
80,RP Burl,Rashid Khan,Sikandar Raza,1,0,1,107,91,1,1,3,2,14,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
81,Sikandar Raza,Rashid Khan,RP Burl,2,0,2,109,89,18,9,3,3,14,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
82,Sikandar Raza,Rashid Khan,RP Burl,1,0,1,110,88,19,10,3,4,14,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
83,RP Burl,Rashid Khan,Sikandar Raza,0,0,0,110,88,1,2,3,5,14,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
84,RP Burl,Rashid Khan,Sikandar Raza,1,0,1,111,87,2,3,3,6,14,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
85,RP Burl,Karim Janat,Sikandar Raza,0,0,0,111,87,2,4,3,1,15,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
86,RP Burl,Karim Janat,Sikandar Raza,0,0,0,111,87,2,5,3,2,15,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
87,RP Burl,Karim Janat,Sikandar Raza,0,0,0,111,87,2,6,4,3,15,-,bowled,RP Burl,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
88,R Mutumbami,Karim Janat,Sikandar Raza,1,0,1,112,86,1,1,4,4,15,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
89,Sikandar Raza,Karim Janat,R Mutumbami,1,0,1,113,85,20,11,4,5,15,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
90,R Mutumbami,Karim Janat,Sikandar Raza,0,0,0,113,85,1,2,4,6,15,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
91,Sikandar Raza,Rashid Khan,R Mutumbami,1,0,1,114,84,21,12,4,1,16,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
92,R Mutumbami,Rashid Khan,Sikandar Raza,2,0,2,116,82,3,3,4,2,16,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
93,R Mutumbami,Rashid Khan,Sikandar Raza,4,0,4,120,78,7,4,4,3,16,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
94,R Mutumbami,Rashid Khan,Sikandar Raza,0,1,1,121,77,7,5,4,4,16,legbyes,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
95,Sikandar Raza,Rashid Khan,R Mutumbami,1,0,1,122,76,22,13,4,5,16,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
96,R Mutumbami,Rashid Khan,Sikandar Raza,1,0,1,123,75,8,6,4,6,16,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
97,R Mutumbami,Fareed Ahmad,Sikandar Raza,1,0,1,124,74,9,7,4,1,17,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
98,Sikandar Raza,Fareed Ahmad,R Mutumbami,0,0,0,124,74,22,14,5,2,17,-,caught,Sikandar Raza,Ibrahim Zadran,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
99,W Madhevere,Fareed Ahmad,R Mutumbami,0,0,0,124,74,0,1,5,3,17,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
100,W Madhevere,Fareed Ahmad,R Mutumbami,1,0,1,125,73,1,2,5,4,17,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
101,R Mutumbami,Fareed Ahmad,W Madhevere,2,0,2,127,71,11,8,5,5,17,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
