,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,KL Rahul,Taskin Ahmed,RG Sharma,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Right arm Fast
1,KL Rahul,Taskin Ahmed,RG Sharma,0,0,0,0,,0,2,0,-,2.0,0,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Right arm Fast
2,KL Rahul,Taskin Ahmed,RG Sharma,0,0,0,0,,0,3,0,-,3.0,0,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Right arm Fast
3,KL Rahul,Taskin Ahmed,RG Sharma,0,0,0,0,,0,4,0,-,4.0,0,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Right arm Fast
4,KL Rahul,Taskin Ahmed,RG Sharma,1,0,1,1,,1,5,0,-,5.0,0,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Right arm Fast
5,RG Sharma,Taskin Ahmed,KL Rahul,0,0,0,1,,0,1,0,-,6.0,0,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,Right hand Bat,,Right arm Fast
6,KL Rahul,Shoriful Islam,RG Sharma,0,0,0,1,,1,6,0,-,1.0,1,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Left arm Medium
7,KL Rahul,Shoriful Islam,RG Sharma,0,1,1,2,,1,7,0,noballs,1.0,1,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Left arm Medium
8,KL Rahul,Shoriful Islam,RG Sharma,0,0,0,2,,1,8,0,-,2.0,1,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Left arm Medium
9,KL Rahul,Shoriful Islam,RG Sharma,1,0,1,3,,2,9,0,-,3.0,1,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Left arm Medium
10,RG Sharma,Shoriful Islam,KL Rahul,1,0,1,4,,1,2,0,-,4.0,1,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,Right hand Bat,,Left arm Medium
11,KL Rahul,Shoriful Islam,RG Sharma,6,0,6,10,,8,10,0,-,5.0,1,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Left arm Medium
12,KL Rahul,Shoriful Islam,RG Sharma,0,0,0,10,,8,11,0,-,6.0,1,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,,Right hand Bat,Left arm Medium
13,RG Sharma,Taskin Ahmed,KL Rahul,0,0,0,10,,1,3,0,-,1.0,2,0,,,field,Bangladesh,1,Adelaide Oval,2022,11,India_Bangladesh_2022-11-02,India,India,Bangladesh,True,184,Right hand Bat,,Right arm Fast
