,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
36,GJ Maxwell,AR Patel,SPD Smith,0,0,0,53,182,12,8,2,4,-,5,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
37,GJ Maxwell,AR Patel,SPD Smith,0,0,0,53,182,12,9,3,5,-,5,caught,GJ Maxwell,YBK Jaiswal,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
38,MP Stoinis,AR Patel,SPD Smith,0,0,0,53,182,0,1,3,6,-,5,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
39,SPD Smith,Mukesh Kumar,MP Stoinis,1,0,1,54,181,18,16,3,1,-,6,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
40,MP Stoinis,Mukesh Kumar,SPD Smith,0,0,0,54,181,0,2,3,2,-,6,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
41,MP Stoinis,Mukesh Kumar,SPD Smith,1,0,1,55,180,1,3,3,3,-,6,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
42,SPD Smith,Mukesh Kumar,MP Stoinis,1,0,1,56,179,19,17,3,4,-,6,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
43,MP Stoinis,Mukesh Kumar,SPD Smith,0,0,0,56,179,1,4,3,5,-,6,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
44,MP Stoinis,Mukesh Kumar,SPD Smith,1,0,1,57,178,2,5,3,6,-,6,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
45,MP Stoinis,M Prasidh Krishna,SPD Smith,1,0,1,58,177,3,6,3,1,-,7,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
46,SPD Smith,M Prasidh Krishna,MP Stoinis,0,0,0,58,177,19,18,4,2,-,7,caught,SPD Smith,YBK Jaiswal,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
47,TH David,M Prasidh Krishna,MP Stoinis,0,0,0,58,177,0,1,4,3,-,7,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
48,TH David,M Prasidh Krishna,MP Stoinis,1,0,1,59,176,1,2,4,4,-,7,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
49,MP Stoinis,M Prasidh Krishna,TH David,4,0,4,63,172,7,7,4,5,-,7,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
50,MP Stoinis,M Prasidh Krishna,TH David,0,4,4,67,168,7,8,4,6,legbyes,7,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
51,TH David,Ravi Bishnoi,MP Stoinis,0,0,0,67,168,1,3,4,1,-,8,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
52,TH David,Ravi Bishnoi,MP Stoinis,0,0,0,67,168,1,4,4,2,-,8,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
53,TH David,Ravi Bishnoi,MP Stoinis,1,0,1,68,167,2,5,4,3,-,8,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
54,MP Stoinis,Ravi Bishnoi,TH David,2,0,2,70,165,9,9,4,4,-,8,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
55,MP Stoinis,Ravi Bishnoi,TH David,6,0,6,76,159,15,10,4,5,-,8,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
56,MP Stoinis,Ravi Bishnoi,TH David,6,0,6,82,153,21,11,4,6,-,8,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
57,TH David,Mukesh Kumar,MP Stoinis,4,0,4,86,149,6,6,4,1,-,9,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
58,TH David,Mukesh Kumar,MP Stoinis,4,0,4,90,145,10,7,4,2,-,9,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
59,TH David,Mukesh Kumar,MP Stoinis,4,1,5,95,140,14,8,4,3,noballs,9,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
60,TH David,Mukesh Kumar,MP Stoinis,6,0,6,101,134,20,9,4,4,-,9,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
61,TH David,Mukesh Kumar,MP Stoinis,1,0,1,102,133,21,10,4,5,-,9,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
62,MP Stoinis,Mukesh Kumar,TH David,1,0,1,103,132,22,12,4,6,-,9,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
63,TH David,Mukesh Kumar,MP Stoinis,1,0,1,104,131,22,11,4,7,-,9,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
64,TH David,AR Patel,MP Stoinis,1,0,1,105,130,23,12,4,1,-,10,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
65,MP Stoinis,AR Patel,TH David,1,0,1,106,129,23,13,4,2,-,10,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
66,TH David,AR Patel,MP Stoinis,0,0,0,106,129,23,13,4,3,-,10,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
67,TH David,AR Patel,MP Stoinis,0,0,0,106,129,23,14,4,4,-,10,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
68,TH David,AR Patel,MP Stoinis,6,0,6,112,123,29,15,4,5,-,10,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
69,TH David,AR Patel,MP Stoinis,1,0,1,113,122,30,16,4,6,-,10,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
70,TH David,Arshdeep Singh,MP Stoinis,1,0,1,114,121,31,17,4,1,-,11,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
71,MP Stoinis,Arshdeep Singh,TH David,6,0,6,120,115,29,14,4,2,-,11,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
72,MP Stoinis,Arshdeep Singh,TH David,6,0,6,126,109,35,15,4,3,-,11,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
73,MP Stoinis,Arshdeep Singh,TH David,0,0,0,126,109,35,16,4,4,-,11,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
74,MP Stoinis,Arshdeep Singh,TH David,4,0,4,130,105,39,17,4,5,-,11,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
75,MP Stoinis,Arshdeep Singh,TH David,1,0,1,131,104,40,18,4,6,-,11,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
76,MP Stoinis,AR Patel,TH David,0,0,0,131,104,40,19,4,1,-,12,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
77,MP Stoinis,AR Patel,TH David,1,0,1,132,103,41,20,4,2,-,12,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
78,TH David,AR Patel,MP Stoinis,1,0,1,133,102,32,18,4,3,-,12,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
79,MP Stoinis,AR Patel,TH David,1,0,1,134,101,42,21,4,4,-,12,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
80,TH David,AR Patel,MP Stoinis,1,0,1,135,100,33,19,4,5,-,12,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
81,MP Stoinis,AR Patel,TH David,0,0,0,135,100,42,22,4,6,-,12,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
82,TH David,Ravi Bishnoi,MP Stoinis,4,0,4,139,96,37,20,4,1,-,13,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
83,TH David,Ravi Bishnoi,MP Stoinis,0,0,0,139,96,37,21,4,2,-,13,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
84,TH David,Ravi Bishnoi,MP Stoinis,0,0,0,139,96,37,22,5,3,-,13,caught,TH David,RD Gaikwad,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
85,MS Wade,Ravi Bishnoi,MP Stoinis,1,0,1,140,95,1,1,5,4,-,13,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
86,MP Stoinis,Ravi Bishnoi,MS Wade,1,0,1,141,94,43,23,5,5,-,13,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
87,MS Wade,Ravi Bishnoi,MP Stoinis,1,0,1,142,93,2,2,5,6,-,13,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
88,MS Wade,Mukesh Kumar,MP Stoinis,2,0,2,144,91,4,3,5,1,-,14,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
89,MS Wade,Mukesh Kumar,MP Stoinis,1,0,1,145,90,5,4,5,2,-,14,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
90,MP Stoinis,Mukesh Kumar,MS Wade,2,0,2,147,88,45,24,5,3,-,14,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
91,MP Stoinis,Mukesh Kumar,MS Wade,0,1,1,148,87,45,25,5,4,wides,14,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
92,MP Stoinis,Mukesh Kumar,MS Wade,0,0,0,148,87,45,26,6,5,-,14,caught,MP Stoinis,AR Patel,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
93,SA Abbott,Mukesh Kumar,MS Wade,1,0,1,149,86,1,1,6,6,-,14,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
94,MS Wade,Mukesh Kumar,SA Abbott,0,0,0,149,86,5,5,6,7,-,14,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
95,SA Abbott,M Prasidh Krishna,MS Wade,0,0,0,149,86,1,2,7,1,-,15,bowled,SA Abbott,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
96,NT Ellis,M Prasidh Krishna,MS Wade,1,0,1,150,85,1,1,7,2,-,15,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
97,MS Wade,M Prasidh Krishna,NT Ellis,1,0,1,151,84,6,6,7,3,-,15,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
98,NT Ellis,M Prasidh Krishna,MS Wade,0,0,0,151,84,1,2,7,4,-,15,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
99,NT Ellis,M Prasidh Krishna,MS Wade,0,1,1,152,83,1,3,7,5,wides,15,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
100,NT Ellis,M Prasidh Krishna,MS Wade,0,0,0,152,83,1,4,7,6,-,15,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
101,NT Ellis,M Prasidh Krishna,MS Wade,0,0,0,152,83,1,5,8,7,-,15,bowled,NT Ellis,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
102,MS Wade,Arshdeep Singh,A Zampa,1,0,1,153,82,7,7,8,1,-,16,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
103,A Zampa,Arshdeep Singh,MS Wade,1,0,1,154,81,1,1,8,2,-,16,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
104,MS Wade,Arshdeep Singh,A Zampa,1,0,1,155,80,8,8,8,3,-,16,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
105,A Zampa,Arshdeep Singh,MS Wade,0,0,0,155,80,1,2,8,4,-,16,0,,,"{'by': 'India', 'umpire': 'J Madanagopal', 'batter': 'A Zampa', 'decision': 'struck down', 'type': 'wicket'}",field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
106,A Zampa,Arshdeep Singh,MS Wade,0,0,0,155,80,1,3,9,5,-,16,bowled,A Zampa,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
107,T Sangha,Arshdeep Singh,MS Wade,0,0,0,155,80,0,1,9,6,-,16,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
108,MS Wade,M Prasidh Krishna,T Sangha,2,0,2,157,78,10,9,9,1,-,17,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
109,MS Wade,M Prasidh Krishna,T Sangha,2,0,2,159,76,12,10,9,2,-,17,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
110,MS Wade,M Prasidh Krishna,T Sangha,0,0,0,159,76,12,11,9,3,-,17,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
111,MS Wade,M Prasidh Krishna,T Sangha,1,0,1,160,75,13,12,9,4,-,17,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
112,T Sangha,M Prasidh Krishna,MS Wade,1,0,1,161,74,1,2,9,5,-,17,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
113,MS Wade,M Prasidh Krishna,T Sangha,6,0,6,167,68,19,13,9,6,-,17,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
114,T Sangha,Arshdeep Singh,MS Wade,0,0,0,167,68,1,3,9,1,-,18,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
115,T Sangha,Arshdeep Singh,MS Wade,1,0,1,168,67,2,4,9,2,-,18,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
116,MS Wade,Arshdeep Singh,T Sangha,6,0,6,174,61,25,14,9,3,-,18,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
117,MS Wade,Arshdeep Singh,T Sangha,0,0,0,174,61,25,15,9,4,-,18,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
118,MS Wade,Arshdeep Singh,T Sangha,6,0,6,180,55,31,16,9,5,-,18,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
119,MS Wade,Arshdeep Singh,T Sangha,1,0,1,181,54,32,17,9,6,-,18,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
120,MS Wade,Mukesh Kumar,T Sangha,0,0,0,181,54,32,18,9,1,-,19,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
121,MS Wade,Mukesh Kumar,T Sangha,0,0,0,181,54,32,19,9,2,-,19,0,,,,field,Australia,2,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,Australia,India,191
