,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Hafeez,KMDN Kulasekara,Ahmed Shehzad,0,0,0,0,132,0,1,1,-,1.0,caught,Mohammad Hafeez,TM Dilshan,0,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
1,Shakeel Ansar,KMDN Kulasekara,Ahmed Shehzad,0,0,0,0,132,0,1,2,-,2.0,caught,Shakeel Ansar,TM Dilshan,0,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,,Right hand Bat,Right arm Fast
2,Khalid Latif,KMDN Kulasekara,Ahmed Shehzad,0,0,0,0,132,0,1,2,-,3.0,0,,,0,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
3,Khalid Latif,KMDN Kulasekara,Ahmed Shehzad,0,0,0,0,132,0,2,2,-,4.0,0,,,0,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
4,Khalid Latif,KMDN Kulasekara,Ahmed Shehzad,0,0,0,0,132,0,3,2,-,5.0,0,,,0,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
5,Khalid Latif,KMDN Kulasekara,Ahmed Shehzad,2,0,2,2,130,2,4,2,-,6.0,0,,,0,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
6,Ahmed Shehzad,SL Malinga,Khalid Latif,4,0,4,6,126,4,1,2,-,1.0,0,,,1,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
7,Ahmed Shehzad,SL Malinga,Khalid Latif,0,0,0,6,126,4,2,2,-,2.0,0,,,1,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
8,Ahmed Shehzad,SL Malinga,Khalid Latif,0,0,0,6,126,4,3,2,-,3.0,0,,,1,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
9,Ahmed Shehzad,SL Malinga,Khalid Latif,0,0,0,6,126,4,4,2,-,4.0,0,,,1,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
10,Ahmed Shehzad,SL Malinga,Khalid Latif,2,0,2,8,124,6,5,2,-,5.0,0,,,1,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
11,Ahmed Shehzad,SL Malinga,Khalid Latif,0,0,0,8,124,6,6,2,-,6.0,0,,,1,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
12,Khalid Latif,KMDN Kulasekara,Ahmed Shehzad,0,0,0,8,124,2,5,2,-,1.0,0,,,2,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
13,Khalid Latif,KMDN Kulasekara,Ahmed Shehzad,1,0,1,9,123,3,6,2,-,2.0,0,,,2,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
14,Ahmed Shehzad,KMDN Kulasekara,Khalid Latif,0,0,0,9,123,6,7,2,-,3.0,0,,,2,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
15,Ahmed Shehzad,KMDN Kulasekara,Khalid Latif,1,0,1,10,122,7,8,2,-,4.0,0,,,2,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
16,Ahmed Shehzad,KMDN Kulasekara,Khalid Latif,0,0,0,10,122,7,9,2,-,5.0,0,,,2,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
17,Ahmed Shehzad,KMDN Kulasekara,Khalid Latif,0,0,0,10,122,7,10,2,-,6.0,0,,,2,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Fast
18,Khalid Latif,AD Mathews,Ahmed Shehzad,0,0,0,10,122,3,7,2,-,1.0,0,,,3,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Medium
19,Khalid Latif,AD Mathews,Ahmed Shehzad,0,0,0,10,122,3,8,2,-,2.0,0,,,3,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Medium
20,Khalid Latif,AD Mathews,Ahmed Shehzad,0,0,0,10,122,3,9,2,-,3.0,0,,,3,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Medium
21,Khalid Latif,AD Mathews,Ahmed Shehzad,0,0,0,10,122,3,10,2,-,4.0,0,,,3,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Medium
22,Khalid Latif,AD Mathews,Ahmed Shehzad,0,2,2,12,120,3,11,2,legbyes,5.0,0,,,3,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Medium
23,Khalid Latif,AD Mathews,Ahmed Shehzad,0,0,0,12,120,3,12,3,-,6.0,caught,Khalid Latif,KC Sangakkara,3,bat,Sri Lanka,2,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,06,Sri Lanka_Pakistan_2012-06-01,Sri Lanka,Pakistan,Sri Lanka,False,95,Right hand Bat,Right hand Bat,Right arm Medium
