,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
10,RD Gaikwad,NT Ellis,YBK Jaiswal,0,0,0,12,196,5,5,0,4,-,2,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
11,RD Gaikwad,NT Ellis,YBK Jaiswal,1,0,1,13,195,6,6,0,5,-,2,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
12,YBK Jaiswal,NT Ellis,RD Gaikwad,0,0,0,13,195,3,7,0,6,-,2,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
13,YBK Jaiswal,NT Ellis,RD Gaikwad,0,0,0,13,195,3,8,0,7,-,2,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
14,RD Gaikwad,GJ Maxwell,YBK Jaiswal,0,2,2,15,193,6,7,0,1,wides,3,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
15,YBK Jaiswal,GJ Maxwell,RD Gaikwad,4,0,4,19,189,7,9,0,2,-,3,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
16,YBK Jaiswal,GJ Maxwell,RD Gaikwad,0,0,0,19,189,7,10,0,3,-,3,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
17,YBK Jaiswal,GJ Maxwell,RD Gaikwad,4,0,4,23,185,11,11,0,4,-,3,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
18,YBK Jaiswal,GJ Maxwell,RD Gaikwad,0,0,0,23,185,11,12,0,5,-,3,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
19,YBK Jaiswal,GJ Maxwell,RD Gaikwad,1,0,1,24,184,12,13,0,6,-,3,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
20,RD Gaikwad,GJ Maxwell,YBK Jaiswal,4,0,4,28,180,10,8,0,7,-,3,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
21,YBK Jaiswal,SA Abbott,RD Gaikwad,4,0,4,32,176,16,14,0,1,-,4,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
22,YBK Jaiswal,SA Abbott,RD Gaikwad,4,0,4,36,172,20,15,0,2,-,4,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
23,YBK Jaiswal,SA Abbott,RD Gaikwad,4,0,4,40,168,24,16,0,3,-,4,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
24,YBK Jaiswal,SA Abbott,RD Gaikwad,6,0,6,46,162,30,17,0,4,-,4,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
25,YBK Jaiswal,SA Abbott,RD Gaikwad,6,0,6,52,156,36,18,0,5,-,4,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
26,YBK Jaiswal,SA Abbott,RD Gaikwad,0,0,0,52,156,36,19,0,6,-,4,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
27,RD Gaikwad,A Zampa,YBK Jaiswal,4,0,4,56,152,14,9,0,1,-,5,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
28,RD Gaikwad,A Zampa,YBK Jaiswal,0,0,0,56,152,14,10,0,2,-,5,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
29,RD Gaikwad,A Zampa,YBK Jaiswal,1,0,1,57,151,15,11,0,3,-,5,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
30,YBK Jaiswal,A Zampa,RD Gaikwad,4,0,4,61,147,40,20,0,4,-,5,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
31,YBK Jaiswal,A Zampa,RD Gaikwad,1,0,1,62,146,41,21,0,5,-,5,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
32,RD Gaikwad,A Zampa,YBK Jaiswal,0,0,0,62,146,15,12,0,6,-,5,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
33,YBK Jaiswal,NT Ellis,RD Gaikwad,0,1,1,63,145,41,22,0,1,wides,6,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
34,YBK Jaiswal,NT Ellis,RD Gaikwad,0,0,0,63,145,41,23,0,2,-,6,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
35,YBK Jaiswal,NT Ellis,RD Gaikwad,4,0,4,67,141,45,24,0,3,-,6,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
36,YBK Jaiswal,NT Ellis,RD Gaikwad,4,0,4,71,137,49,25,0,4,-,6,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
37,YBK Jaiswal,NT Ellis,RD Gaikwad,4,0,4,75,133,53,26,0,5,-,6,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
38,YBK Jaiswal,NT Ellis,RD Gaikwad,0,1,1,76,132,53,27,0,6,wides,6,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
39,YBK Jaiswal,NT Ellis,RD Gaikwad,0,1,1,77,131,53,28,0,7,wides,6,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
40,YBK Jaiswal,NT Ellis,RD Gaikwad,0,0,0,77,131,53,29,1,8,-,6,caught,YBK Jaiswal,A Zampa,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
41,Ishan Kishan,NT Ellis,RD Gaikwad,0,0,0,77,131,0,1,1,9,-,6,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
42,RD Gaikwad,T Sangha,Ishan Kishan,2,0,2,79,129,17,13,1,1,-,7,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
43,RD Gaikwad,T Sangha,Ishan Kishan,0,0,0,79,129,17,14,1,2,-,7,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
44,RD Gaikwad,T Sangha,Ishan Kishan,0,0,0,79,129,17,15,1,3,-,7,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
45,RD Gaikwad,T Sangha,Ishan Kishan,0,0,0,79,129,17,16,1,4,-,7,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
46,RD Gaikwad,T Sangha,Ishan Kishan,1,0,1,80,128,18,17,1,5,-,7,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
47,Ishan Kishan,T Sangha,RD Gaikwad,1,0,1,81,127,1,2,1,6,-,7,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
48,Ishan Kishan,A Zampa,RD Gaikwad,4,0,4,85,123,5,3,1,1,-,8,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
49,Ishan Kishan,A Zampa,RD Gaikwad,0,0,0,85,123,5,4,1,2,-,8,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
50,Ishan Kishan,A Zampa,RD Gaikwad,1,0,1,86,122,6,5,1,3,-,8,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
51,RD Gaikwad,A Zampa,Ishan Kishan,2,0,2,88,120,20,18,1,4,-,8,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
52,RD Gaikwad,A Zampa,Ishan Kishan,1,0,1,89,119,21,19,1,5,-,8,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
53,Ishan Kishan,A Zampa,RD Gaikwad,0,0,0,89,119,6,6,1,6,-,8,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
54,RD Gaikwad,T Sangha,Ishan Kishan,1,0,1,90,118,22,20,1,1,-,9,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
55,Ishan Kishan,T Sangha,RD Gaikwad,1,0,1,91,117,7,7,1,2,-,9,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
56,RD Gaikwad,T Sangha,Ishan Kishan,1,0,1,92,116,23,21,1,3,-,9,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
57,Ishan Kishan,T Sangha,RD Gaikwad,1,0,1,93,115,8,8,1,4,-,9,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
58,RD Gaikwad,T Sangha,Ishan Kishan,1,0,1,94,114,24,22,1,5,-,9,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
59,Ishan Kishan,T Sangha,RD Gaikwad,0,0,0,94,114,8,9,1,6,-,9,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
60,RD Gaikwad,SA Abbott,Ishan Kishan,2,0,2,96,112,26,23,1,1,-,10,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
61,RD Gaikwad,SA Abbott,Ishan Kishan,1,0,1,97,111,27,24,1,2,-,10,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
62,Ishan Kishan,SA Abbott,RD Gaikwad,1,0,1,98,110,9,10,1,3,-,10,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
63,RD Gaikwad,SA Abbott,Ishan Kishan,1,0,1,99,109,28,25,1,4,-,10,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
64,Ishan Kishan,SA Abbott,RD Gaikwad,1,0,1,100,108,10,11,1,5,-,10,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
65,RD Gaikwad,SA Abbott,Ishan Kishan,1,0,1,101,107,29,26,1,6,-,10,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
66,RD Gaikwad,A Zampa,Ishan Kishan,1,0,1,102,106,30,27,1,1,-,11,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
67,Ishan Kishan,A Zampa,RD Gaikwad,1,0,1,103,105,11,12,1,2,-,11,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
68,RD Gaikwad,A Zampa,Ishan Kishan,1,0,1,104,104,31,28,1,3,-,11,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
69,Ishan Kishan,A Zampa,RD Gaikwad,0,0,0,104,104,11,13,1,4,-,11,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
70,Ishan Kishan,A Zampa,RD Gaikwad,1,0,1,105,103,12,14,1,5,-,11,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
71,RD Gaikwad,A Zampa,Ishan Kishan,1,0,1,106,102,32,29,1,6,-,11,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
72,RD Gaikwad,MP Stoinis,Ishan Kishan,1,0,1,107,101,33,30,1,1,-,12,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
73,Ishan Kishan,MP Stoinis,RD Gaikwad,0,0,0,107,101,12,15,1,2,-,12,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
74,Ishan Kishan,MP Stoinis,RD Gaikwad,6,0,6,113,95,18,16,1,3,-,12,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
75,Ishan Kishan,MP Stoinis,RD Gaikwad,1,0,1,114,94,19,17,1,4,-,12,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
76,RD Gaikwad,MP Stoinis,Ishan Kishan,1,0,1,115,93,34,31,1,5,-,12,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
77,Ishan Kishan,MP Stoinis,RD Gaikwad,1,0,1,116,92,20,18,1,6,-,12,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
78,Ishan Kishan,T Sangha,RD Gaikwad,1,0,1,117,91,21,19,1,1,-,13,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
79,RD Gaikwad,T Sangha,Ishan Kishan,1,0,1,118,90,35,32,1,2,-,13,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
80,Ishan Kishan,T Sangha,RD Gaikwad,0,0,0,118,90,21,20,1,3,-,13,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
81,Ishan Kishan,T Sangha,RD Gaikwad,1,0,1,119,89,22,21,1,4,-,13,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
82,RD Gaikwad,T Sangha,Ishan Kishan,1,0,1,120,88,36,33,1,5,-,13,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
83,Ishan Kishan,T Sangha,RD Gaikwad,4,0,4,124,84,26,22,1,6,-,13,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
84,RD Gaikwad,GJ Maxwell,Ishan Kishan,1,0,1,125,83,37,34,1,1,-,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
85,Ishan Kishan,GJ Maxwell,RD Gaikwad,0,1,1,126,82,26,23,1,2,wides,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
86,Ishan Kishan,GJ Maxwell,RD Gaikwad,0,1,1,127,81,26,24,1,3,wides,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
87,Ishan Kishan,GJ Maxwell,RD Gaikwad,6,0,6,133,75,32,25,1,4,-,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
88,Ishan Kishan,GJ Maxwell,RD Gaikwad,4,0,4,137,71,36,26,1,5,-,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
89,Ishan Kishan,GJ Maxwell,RD Gaikwad,1,0,1,138,70,37,27,1,6,-,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
90,RD Gaikwad,GJ Maxwell,Ishan Kishan,6,0,6,144,64,43,35,1,7,-,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
91,RD Gaikwad,GJ Maxwell,Ishan Kishan,1,1,2,146,62,44,36,1,8,noballs,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
92,Ishan Kishan,GJ Maxwell,RD Gaikwad,1,0,1,147,61,38,28,1,9,-,14,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
93,Ishan Kishan,T Sangha,RD Gaikwad,6,0,6,153,55,44,29,1,1,-,15,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
94,Ishan Kishan,T Sangha,RD Gaikwad,1,0,1,154,54,45,30,1,2,-,15,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
95,RD Gaikwad,T Sangha,Ishan Kishan,1,0,1,155,53,45,37,1,3,-,15,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
96,Ishan Kishan,T Sangha,RD Gaikwad,6,0,6,161,47,51,31,1,4,-,15,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
97,Ishan Kishan,T Sangha,RD Gaikwad,1,0,1,162,46,52,32,1,5,-,15,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
98,RD Gaikwad,T Sangha,Ishan Kishan,2,0,2,164,44,47,38,1,6,-,15,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
99,Ishan Kishan,MP Stoinis,RD Gaikwad,0,0,0,164,44,52,33,1,1,-,16,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
100,Ishan Kishan,MP Stoinis,RD Gaikwad,0,0,0,164,44,52,34,2,2,-,16,caught,Ishan Kishan,NT Ellis,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
101,SA Yadav,MP Stoinis,RD Gaikwad,6,0,6,170,38,6,1,2,3,-,16,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
102,SA Yadav,MP Stoinis,RD Gaikwad,1,0,1,171,37,7,2,2,4,-,16,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
103,RD Gaikwad,MP Stoinis,SA Yadav,1,0,1,172,36,48,39,2,5,-,16,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
104,SA Yadav,MP Stoinis,RD Gaikwad,1,0,1,173,35,8,3,2,6,-,16,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
105,SA Yadav,A Zampa,RD Gaikwad,1,0,1,174,34,9,4,2,1,-,17,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
106,RD Gaikwad,A Zampa,SA Yadav,1,0,1,175,33,49,40,2,2,-,17,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
107,SA Yadav,A Zampa,RD Gaikwad,0,0,0,175,33,9,5,2,3,-,17,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
108,SA Yadav,A Zampa,RD Gaikwad,6,0,6,181,27,15,6,2,4,-,17,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
109,SA Yadav,A Zampa,RD Gaikwad,2,0,2,183,25,17,7,2,5,-,17,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
110,SA Yadav,A Zampa,RD Gaikwad,0,0,0,183,25,17,8,2,6,-,17,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
111,RD Gaikwad,NT Ellis,SA Yadav,2,0,2,185,23,51,41,2,1,-,18,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
112,RD Gaikwad,NT Ellis,SA Yadav,1,0,1,186,22,52,42,2,2,-,18,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
113,SA Yadav,NT Ellis,RD Gaikwad,0,1,1,187,21,17,9,2,3,wides,18,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
114,SA Yadav,NT Ellis,RD Gaikwad,2,0,2,189,19,19,10,2,4,-,18,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
115,SA Yadav,NT Ellis,RD Gaikwad,0,0,0,189,19,19,11,3,5,-,18,caught,SA Yadav,MP Stoinis,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
116,RK Singh,NT Ellis,RD Gaikwad,1,0,1,190,18,1,1,3,6,-,18,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
117,RD Gaikwad,NT Ellis,RK Singh,0,0,0,190,18,52,43,3,7,-,18,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
118,RK Singh,SA Abbott,RD Gaikwad,4,0,4,194,14,5,2,3,1,-,19,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
119,RK Singh,SA Abbott,RD Gaikwad,0,1,1,195,13,5,3,3,2,wides,19,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
120,RK Singh,SA Abbott,RD Gaikwad,0,0,0,195,13,5,4,3,3,-,19,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
121,RK Singh,SA Abbott,RD Gaikwad,6,0,6,201,7,11,5,3,4,-,19,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
