,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,over,extras,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
95,GH Dockrell,IS Sodhi,HT Tector,1,0,1,107,10,11,3,16,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
96,HT Tector,IS Sodhi,GH Dockrell,1,0,1,108,15,17,4,16,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
97,GH Dockrell,IS Sodhi,HT Tector,0,0,0,108,10,12,5,16,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
98,GH Dockrell,IS Sodhi,HT Tector,0,0,0,108,10,13,6,16,,-,bowled,GH Dockrell,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
99,HT Tector,JA Duffy,C Campher,4,0,4,112,19,18,1,17,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
100,HT Tector,JA Duffy,C Campher,4,0,4,116,23,19,2,17,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
101,HT Tector,JA Duffy,C Campher,0,0,0,116,23,20,3,17,,-,caught,HT Tector,GD Phillips,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
102,MR Adair,JA Duffy,C Campher,0,0,0,116,0,1,4,17,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
103,MR Adair,JA Duffy,C Campher,2,0,2,118,2,2,5,17,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
104,MR Adair,JA Duffy,C Campher,6,0,6,124,8,3,6,17,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
105,C Campher,BM Tickner,MR Adair,0,0,0,124,0,1,1,18,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
106,C Campher,BM Tickner,MR Adair,6,0,6,130,6,2,2,18,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
107,C Campher,BM Tickner,MR Adair,2,0,2,132,8,3,3,18,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
108,C Campher,BM Tickner,MR Adair,4,0,4,136,12,4,4,18,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
109,C Campher,BM Tickner,MR Adair,4,0,4,140,16,5,5,18,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
110,C Campher,BM Tickner,MR Adair,0,1,1,141,16,6,6,18,{'noballs': 1},noballs,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
111,C Campher,BM Tickner,MR Adair,2,0,2,143,18,7,7,18,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
112,MR Adair,JDS Neesham,C Campher,6,0,6,149,14,4,1,19,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
113,MR Adair,JDS Neesham,C Campher,4,0,4,153,18,5,2,19,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
114,MR Adair,JDS Neesham,C Campher,6,0,6,159,24,6,3,19,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
115,MR Adair,JDS Neesham,C Campher,0,0,0,159,24,7,4,19,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
116,MR Adair,JDS Neesham,C Campher,0,0,0,159,24,8,5,19,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
117,MR Adair,JDS Neesham,C Campher,2,0,2,161,26,9,6,19,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
118,C Campher,JA Duffy,MR Adair,1,0,1,162,19,8,1,20,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
119,MR Adair,JA Duffy,C Campher,4,0,4,166,30,10,2,20,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
120,MR Adair,JA Duffy,C Campher,0,0,0,166,30,11,3,20,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
121,MR Adair,JA Duffy,C Campher,6,0,6,172,36,12,4,20,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
122,MR Adair,JA Duffy,C Campher,0,1,1,173,36,13,5,20,{'noballs': 1},noballs,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
123,MR Adair,JA Duffy,C Campher,0,0,0,173,36,14,6,20,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
124,MR Adair,JA Duffy,C Campher,1,0,1,174,37,15,7,20,,-,0,,,bat,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022-07-22,Ireland,New Zealand
