,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
10,Karim Janat,DL Chahar,Ibrahim Zadran,,1,0,1,3,209,1,1,2,-,5.0,0,,,1,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
11,Ibrahim Zadran,DL Chahar,Karim Janat,,4,0,4,7,205,6,6,2,-,6.0,0,,,1,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
12,Karim Janat,B Kumar,Ibrahim Zadran,,0,0,0,7,205,1,2,2,-,1.0,0,,,2,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
13,Karim Janat,B Kumar,Ibrahim Zadran,,1,0,1,8,204,2,3,2,-,2.0,0,,,2,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
14,Ibrahim Zadran,B Kumar,Karim Janat,,1,0,1,9,203,7,7,2,-,3.0,0,,,2,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
15,Karim Janat,B Kumar,Ibrahim Zadran,,0,0,0,9,203,2,4,3,-,4.0,caught,Karim Janat,V Kohli,2,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
16,Najibullah Zadran,B Kumar,Ibrahim Zadran,,0,0,0,9,203,0,1,3,-,5.0,0,,,2,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Left hand Bat,Right hand Bat,Right arm Medium
17,Najibullah Zadran,B Kumar,Ibrahim Zadran,"{'by': 'Afghanistan', 'umpire': 'Asif Yaqoob', 'batter': 'Najibullah Zadran', 'decision': 'struck down'}",0,0,0,9,203,0,2,4,-,6.0,lbw,Najibullah Zadran,,2,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Left hand Bat,Right hand Bat,Right arm Medium
18,Ibrahim Zadran,DL Chahar,Mohammad Nabi,,0,0,0,9,203,7,8,4,-,1.0,0,,,3,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
19,Ibrahim Zadran,DL Chahar,Mohammad Nabi,,0,0,0,9,203,7,9,4,-,2.0,0,,,3,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
20,Ibrahim Zadran,DL Chahar,Mohammad Nabi,,1,0,1,10,202,8,10,4,-,3.0,0,,,3,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
21,Mohammad Nabi,DL Chahar,Ibrahim Zadran,,4,0,4,14,198,4,1,4,-,4.0,0,,,3,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
22,Mohammad Nabi,DL Chahar,Ibrahim Zadran,,3,0,3,17,195,7,2,4,-,5.0,0,,,3,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
23,Ibrahim Zadran,DL Chahar,Mohammad Nabi,,1,0,1,18,194,9,11,4,-,6.0,0,,,3,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
24,Ibrahim Zadran,B Kumar,Mohammad Nabi,,0,0,0,18,194,9,12,4,-,1.0,0,,,4,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
25,Ibrahim Zadran,B Kumar,Mohammad Nabi,,0,0,0,18,194,9,13,4,-,2.0,0,,,4,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
26,Ibrahim Zadran,B Kumar,Mohammad Nabi,,1,0,1,19,193,10,14,4,-,3.0,0,,,4,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
27,Mohammad Nabi,B Kumar,Ibrahim Zadran,,0,0,0,19,193,7,3,4,-,4.0,0,,,4,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
28,Mohammad Nabi,B Kumar,Ibrahim Zadran,,0,0,0,19,193,7,4,4,-,5.0,0,,,4,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
29,Mohammad Nabi,B Kumar,Ibrahim Zadran,"{'by': 'India', 'umpire': 'Asif Yaqoob', 'batter': 'Mohammad Nabi', 'decision': 'struck down', 'umpires_call': True}",0,0,0,19,193,7,5,4,-,6.0,0,,,4,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
30,Ibrahim Zadran,Arshdeep Singh,Mohammad Nabi,,0,0,0,19,193,10,15,4,-,1.0,0,,,5,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
31,Ibrahim Zadran,Arshdeep Singh,Mohammad Nabi,,0,0,0,19,193,10,16,4,-,2.0,0,,,5,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
32,Ibrahim Zadran,Arshdeep Singh,Mohammad Nabi,,1,0,1,20,192,11,17,4,-,3.0,0,,,5,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
33,Mohammad Nabi,Arshdeep Singh,Ibrahim Zadran,,0,0,0,20,192,7,6,4,-,4.0,0,,,5,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
34,Mohammad Nabi,Arshdeep Singh,Ibrahim Zadran,,0,0,0,20,192,7,7,5,-,5.0,lbw,Mohammad Nabi,,5,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
35,Azmatullah Omarzai,Arshdeep Singh,Ibrahim Zadran,,1,0,1,21,191,1,1,5,-,6.0,0,,,5,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
36,Azmatullah Omarzai,B Kumar,Ibrahim Zadran,,0,0,0,21,191,1,2,5,-,1.0,0,,,6,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
37,Azmatullah Omarzai,B Kumar,Ibrahim Zadran,,0,0,0,21,191,1,3,5,-,2.0,0,,,6,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
38,Azmatullah Omarzai,B Kumar,Ibrahim Zadran,,0,0,0,21,191,1,4,5,-,3.0,0,,,6,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
39,Azmatullah Omarzai,B Kumar,Ibrahim Zadran,,0,0,0,21,191,1,5,5,-,4.0,0,,,6,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
40,Azmatullah Omarzai,B Kumar,Ibrahim Zadran,,0,0,0,21,191,1,6,6,-,5.0,caught,Azmatullah Omarzai,KD Karthik,6,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
41,Rashid Khan,B Kumar,Ibrahim Zadran,,0,0,0,21,191,0,1,6,-,6.0,0,,,6,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
42,Ibrahim Zadran,Arshdeep Singh,Rashid Khan,,4,0,4,25,187,15,18,6,-,1.0,0,,,7,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
43,Ibrahim Zadran,Arshdeep Singh,Rashid Khan,,0,0,0,25,187,15,19,6,-,2.0,0,,,7,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
44,Ibrahim Zadran,Arshdeep Singh,Rashid Khan,,1,0,1,26,186,16,20,6,-,3.0,0,,,7,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
45,Rashid Khan,Arshdeep Singh,Ibrahim Zadran,,0,0,0,26,186,0,2,6,-,4.0,0,,,7,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
46,Rashid Khan,Arshdeep Singh,Ibrahim Zadran,,0,0,0,26,186,0,3,6,-,5.0,0,,,7,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
47,Rashid Khan,Arshdeep Singh,Ibrahim Zadran,,0,0,0,26,186,0,4,6,-,6.0,0,,,7,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Medium
48,Ibrahim Zadran,AR Patel,Rashid Khan,,1,0,1,27,185,17,21,6,-,1.0,0,,,8,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
49,Rashid Khan,AR Patel,Ibrahim Zadran,,1,0,1,28,184,1,5,6,-,2.0,0,,,8,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
50,Ibrahim Zadran,AR Patel,Rashid Khan,,0,0,0,28,184,17,22,6,-,3.0,0,,,8,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
51,Ibrahim Zadran,AR Patel,Rashid Khan,,0,0,0,28,184,17,23,6,-,4.0,0,,,8,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
52,Ibrahim Zadran,AR Patel,Rashid Khan,,0,0,0,28,184,17,24,6,-,5.0,0,,,8,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
53,Ibrahim Zadran,AR Patel,Rashid Khan,,1,0,1,29,183,18,25,6,-,6.0,0,,,8,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
54,Ibrahim Zadran,R Ashwin,Rashid Khan,,0,0,0,29,183,18,26,6,-,1.0,0,,,9,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
55,Ibrahim Zadran,R Ashwin,Rashid Khan,,1,0,1,30,182,19,27,6,-,2.0,0,,,9,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
56,Rashid Khan,R Ashwin,Ibrahim Zadran,,2,0,2,32,180,3,6,6,-,3.0,0,,,9,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
57,Rashid Khan,R Ashwin,Ibrahim Zadran,,0,0,0,32,180,3,7,6,-,4.0,0,,,9,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
58,Rashid Khan,R Ashwin,Ibrahim Zadran,,1,0,1,33,179,4,8,6,-,5.0,0,,,9,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
59,Ibrahim Zadran,R Ashwin,Rashid Khan,,1,0,1,34,178,20,28,6,-,6.0,0,,,9,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
60,Ibrahim Zadran,AR Patel,Rashid Khan,,1,0,1,35,177,21,29,6,-,1.0,0,,,10,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
61,Rashid Khan,AR Patel,Ibrahim Zadran,,4,0,4,39,173,8,9,6,-,2.0,0,,,10,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
62,Rashid Khan,AR Patel,Ibrahim Zadran,,0,0,0,39,173,8,10,6,-,3.0,0,,,10,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
63,Rashid Khan,AR Patel,Ibrahim Zadran,,0,0,0,39,173,8,11,6,-,4.0,0,,,10,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
64,Rashid Khan,AR Patel,Ibrahim Zadran,,0,0,0,39,173,8,12,6,-,5.0,0,,,10,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
65,Rashid Khan,AR Patel,Ibrahim Zadran,,4,0,4,43,169,12,13,6,-,6.0,0,,,10,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
66,Ibrahim Zadran,R Ashwin,Rashid Khan,,1,0,1,44,168,22,30,6,-,1.0,0,,,11,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
67,Rashid Khan,R Ashwin,Ibrahim Zadran,,0,0,0,44,168,12,14,6,-,2.0,0,,,11,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
68,Rashid Khan,R Ashwin,Ibrahim Zadran,,1,0,1,45,167,13,15,6,-,3.0,0,,,11,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
69,Ibrahim Zadran,R Ashwin,Rashid Khan,,0,0,0,45,167,22,31,6,-,4.0,0,,,11,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
70,Ibrahim Zadran,R Ashwin,Rashid Khan,,0,0,0,45,167,22,32,6,-,5.0,0,,,11,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
71,Ibrahim Zadran,R Ashwin,Rashid Khan,,2,0,2,47,165,24,33,6,-,6.0,0,,,11,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
72,Rashid Khan,AR Patel,Ibrahim Zadran,,1,0,1,48,164,14,16,6,-,1.0,0,,,12,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
73,Ibrahim Zadran,AR Patel,Rashid Khan,,1,0,1,49,163,25,34,6,-,2.0,0,,,12,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
74,Rashid Khan,AR Patel,Ibrahim Zadran,,0,0,0,49,163,14,17,6,-,3.0,0,,,12,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
75,Rashid Khan,AR Patel,Ibrahim Zadran,,1,0,1,50,162,15,18,6,-,4.0,0,,,12,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
76,Ibrahim Zadran,AR Patel,Rashid Khan,,0,0,0,50,162,25,35,6,-,5.0,0,,,12,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
77,Ibrahim Zadran,AR Patel,Rashid Khan,,4,0,4,54,158,29,36,6,-,6.0,0,,,12,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Left arm Orthodox
78,Rashid Khan,DJ Hooda,Ibrahim Zadran,,0,0,0,54,158,15,19,7,-,1.0,caught,Rashid Khan,AR Patel,13,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
79,Ibrahim Zadran,DJ Hooda,Mujeeb Ur Rahman,,0,0,0,54,158,29,37,7,-,2.0,0,,,13,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
80,Ibrahim Zadran,DJ Hooda,Mujeeb Ur Rahman,,1,0,1,55,157,30,38,7,-,3.0,0,,,13,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
81,Mujeeb Ur Rahman,DJ Hooda,Ibrahim Zadran,,0,0,0,55,157,0,1,7,-,4.0,0,,,13,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
82,Mujeeb Ur Rahman,DJ Hooda,Ibrahim Zadran,,1,0,1,56,156,1,2,7,-,5.0,0,,,13,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
83,Ibrahim Zadran,DJ Hooda,Mujeeb Ur Rahman,,1,0,1,57,155,31,39,7,-,6.0,0,,,13,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
84,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,0,0,0,57,155,31,40,7,-,1.0,0,,,14,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
85,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,2,0,2,59,153,33,41,7,-,2.0,0,,,14,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
86,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,1,0,1,60,152,34,42,7,-,3.0,0,,,14,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
87,Mujeeb Ur Rahman,DL Chahar,Ibrahim Zadran,,1,0,1,61,151,2,3,7,-,4.0,0,,,14,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
88,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,1,0,1,62,150,35,43,7,-,5.0,0,,,14,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
89,Mujeeb Ur Rahman,DL Chahar,Ibrahim Zadran,,1,0,1,63,149,3,4,7,-,6.0,0,,,14,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
90,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,4,0,4,67,145,7,5,7,-,1.0,0,,,15,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
91,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,0,0,0,67,145,7,6,7,-,2.0,0,,,15,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
92,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,0,0,0,67,145,7,7,7,-,3.0,0,,,15,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
