,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
113,Nasum Ahmed,JR Hazlewood,Mahedi Hasan,1,0,1,89,,2,4,7,3,18,-,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
114,Mahedi Hasan,JR Hazlewood,Nasum Ahmed,0,0,0,89,,8,10,7,4,18,-,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
115,Mahedi Hasan,JR Hazlewood,Nasum Ahmed,1,0,1,90,,9,11,7,5,18,-,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
116,Nasum Ahmed,JR Hazlewood,Mahedi Hasan,0,0,0,90,,2,5,7,6,18,-,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
117,Mahedi Hasan,AJ Tye,Nasum Ahmed,2,0,2,92,,11,12,7,1,19,-,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
118,Mahedi Hasan,AJ Tye,Nasum Ahmed,4,0,4,96,,15,13,7,2,19,-,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
119,Mahedi Hasan,AJ Tye,Nasum Ahmed,6,0,6,102,,21,14,7,3,19,-,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
120,Mahedi Hasan,AJ Tye,Nasum Ahmed,2,0,2,104,,23,15,7,4,19,-,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
121,Mahedi Hasan,AJ Tye,Nasum Ahmed,0,0,0,104,,23,16,8,5,19,-,caught,Mahedi Hasan,AT Carey,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
122,Shoriful Islam,AJ Tye,Nasum Ahmed,0,0,0,104,,0,1,9,6,19,-,caught,Shoriful Islam,BR McDermott,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-07,Australia,Bangladesh,Australia,False,104
