,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,date,winning_team,batting_team,bowling_team
59,Sarfraz Ahmed,TS Chisoro,Fakhar Zaman,0,0,0,78,16,14,5,10,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
60,Sarfraz Ahmed,TS Chisoro,Fakhar Zaman,0,0,0,78,16,15,6,10,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
61,Sarfraz Ahmed,TS Chisoro,Fakhar Zaman,0,0,0,78,16,16,7,10,caught,Sarfraz Ahmed,TK Musakanda,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
62,Fakhar Zaman,SF Mire,Shoaib Malik,0,0,0,78,38,27,1,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
63,Fakhar Zaman,SF Mire,Shoaib Malik,0,0,0,78,38,28,2,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
64,Fakhar Zaman,SF Mire,Shoaib Malik,1,0,1,79,39,29,3,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
65,Shoaib Malik,SF Mire,Fakhar Zaman,2,0,2,81,2,1,4,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
66,Shoaib Malik,SF Mire,Fakhar Zaman,0,0,0,81,2,2,5,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
67,Shoaib Malik,SF Mire,Fakhar Zaman,0,0,0,81,2,3,6,11,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
68,Fakhar Zaman,J Nyumbu,Shoaib Malik,1,0,1,82,40,30,1,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
69,Shoaib Malik,J Nyumbu,Fakhar Zaman,1,0,1,83,3,4,2,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
70,Fakhar Zaman,J Nyumbu,Shoaib Malik,6,0,6,89,46,31,3,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
71,Fakhar Zaman,J Nyumbu,Shoaib Malik,1,0,1,90,47,32,4,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
72,Shoaib Malik,J Nyumbu,Fakhar Zaman,4,0,4,94,7,5,5,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
73,Shoaib Malik,J Nyumbu,Fakhar Zaman,3,0,3,97,10,6,6,12,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
74,Shoaib Malik,SF Mire,Fakhar Zaman,4,0,4,101,14,7,1,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
75,Shoaib Malik,SF Mire,Fakhar Zaman,1,0,1,102,15,8,2,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
76,Fakhar Zaman,SF Mire,Shoaib Malik,1,0,1,103,48,33,3,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
77,Shoaib Malik,SF Mire,Fakhar Zaman,1,0,1,104,16,9,4,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
78,Fakhar Zaman,SF Mire,Shoaib Malik,2,0,2,106,50,34,5,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
79,Fakhar Zaman,SF Mire,Shoaib Malik,3,0,3,109,53,35,6,13,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
80,Fakhar Zaman,RP Burl,Shoaib Malik,4,0,4,113,57,36,1,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
81,Fakhar Zaman,RP Burl,Shoaib Malik,1,0,1,114,58,37,2,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
82,Shoaib Malik,RP Burl,Fakhar Zaman,1,0,1,115,17,10,3,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
83,Fakhar Zaman,RP Burl,Shoaib Malik,1,0,1,116,59,38,4,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
84,Shoaib Malik,RP Burl,Fakhar Zaman,0,0,0,116,17,11,5,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
85,Shoaib Malik,RP Burl,Fakhar Zaman,1,0,1,117,18,12,6,14,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
86,Shoaib Malik,TS Chisoro,Fakhar Zaman,1,0,1,118,19,13,1,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
87,Fakhar Zaman,TS Chisoro,Shoaib Malik,2,0,2,120,61,39,2,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
88,Fakhar Zaman,TS Chisoro,Shoaib Malik,0,0,0,120,61,40,3,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
89,Fakhar Zaman,TS Chisoro,Shoaib Malik,0,0,0,120,61,41,4,15,bowled,Fakhar Zaman,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
90,Asif Ali,TS Chisoro,Shoaib Malik,0,0,0,120,0,1,5,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
91,Asif Ali,TS Chisoro,Shoaib Malik,1,0,1,121,1,2,6,15,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
92,Asif Ali,CJ Chibhabha,Shoaib Malik,0,0,0,121,1,3,1,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
93,Asif Ali,CJ Chibhabha,Shoaib Malik,1,0,1,122,2,4,2,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
94,Shoaib Malik,CJ Chibhabha,Asif Ali,2,0,2,124,21,14,3,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
95,Shoaib Malik,CJ Chibhabha,Asif Ali,1,0,1,125,22,15,4,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
96,Asif Ali,CJ Chibhabha,Shoaib Malik,6,0,6,131,8,5,5,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
97,Asif Ali,CJ Chibhabha,Shoaib Malik,6,0,6,137,14,6,6,16,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
98,Shoaib Malik,TS Chisoro,Asif Ali,1,0,1,138,23,16,1,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
99,Asif Ali,TS Chisoro,Shoaib Malik,0,0,0,138,14,7,2,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
100,Asif Ali,TS Chisoro,Shoaib Malik,0,0,0,138,14,8,3,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
101,Asif Ali,TS Chisoro,Shoaib Malik,0,0,0,138,14,9,4,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
102,Asif Ali,TS Chisoro,Shoaib Malik,1,0,1,139,15,10,5,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
103,Shoaib Malik,TS Chisoro,Asif Ali,0,0,0,139,23,17,6,17,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
104,Asif Ali,B Muzarabani,Shoaib Malik,4,0,4,143,19,11,1,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
105,Asif Ali,B Muzarabani,Shoaib Malik,1,0,1,144,20,12,2,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
106,Shoaib Malik,B Muzarabani,Asif Ali,1,0,1,145,24,18,3,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
107,Asif Ali,B Muzarabani,Shoaib Malik,1,0,1,146,21,13,4,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
108,Shoaib Malik,B Muzarabani,Asif Ali,2,0,2,148,26,19,5,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
109,Shoaib Malik,B Muzarabani,Asif Ali,6,0,6,154,32,20,6,18,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
110,Asif Ali,SF Mire,Shoaib Malik,6,0,6,160,27,14,1,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
111,Asif Ali,SF Mire,Shoaib Malik,0,0,0,160,27,15,2,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
112,Asif Ali,SF Mire,Shoaib Malik,0,1,1,161,27,16,3,19,0,,,wides,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
113,Asif Ali,SF Mire,Shoaib Malik,2,0,2,163,29,17,4,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
114,Asif Ali,SF Mire,Shoaib Malik,2,0,2,165,31,18,5,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
115,Asif Ali,SF Mire,Shoaib Malik,1,0,1,166,32,19,6,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
116,Shoaib Malik,SF Mire,Asif Ali,0,2,2,168,32,21,7,19,0,,,wides,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
117,Asif Ali,SF Mire,Shoaib Malik,0,0,0,168,32,20,8,19,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
118,Shoaib Malik,B Muzarabani,Asif Ali,2,0,2,170,34,22,1,20,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
119,Shoaib Malik,B Muzarabani,Asif Ali,0,0,0,170,34,23,2,20,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
120,Shoaib Malik,B Muzarabani,Asif Ali,2,0,2,172,36,24,3,20,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
121,Shoaib Malik,B Muzarabani,Asif Ali,1,0,1,173,37,25,4,20,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
122,Asif Ali,B Muzarabani,Shoaib Malik,6,0,6,179,38,21,5,20,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
123,Asif Ali,B Muzarabani,Shoaib Malik,3,0,3,182,41,22,6,20,0,,,-,field,Zimbabwe,1,Harare Sports Club,2018-07-01,Pakistan,Pakistan,Zimbabwe
