,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,CH Gayle,DP Nannes,LMP Simmons,1,0,1,1,178,1,1,0,-,1.0,0,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Left hand Bat,Right hand Bat,Left arm Fast
1,LMP Simmons,DP Nannes,CH Gayle,4,0,4,5,174,4,1,0,-,2.0,0,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Right hand Bat,Left hand Bat,Left arm Fast
2,LMP Simmons,DP Nannes,CH Gayle,1,0,1,6,173,5,2,0,-,3.0,0,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Right hand Bat,Left hand Bat,Left arm Fast
3,CH Gayle,DP Nannes,LMP Simmons,0,1,1,7,172,1,2,0,legbyes,4.0,0,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Left hand Bat,Right hand Bat,Left arm Fast
4,LMP Simmons,DP Nannes,CH Gayle,0,0,0,7,172,5,3,0,-,5.0,0,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Right hand Bat,Left hand Bat,Left arm Fast
5,LMP Simmons,DP Nannes,CH Gayle,0,0,0,7,172,5,4,0,-,6.0,0,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Right hand Bat,Left hand Bat,Left arm Fast
6,CH Gayle,SW Tait,LMP Simmons,4,0,4,11,168,5,3,0,-,1.0,1,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Left hand Bat,Right hand Bat,Right arm Fast
7,CH Gayle,SW Tait,LMP Simmons,0,0,0,11,168,5,4,0,-,2.0,1,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Left hand Bat,Right hand Bat,Right arm Fast
8,CH Gayle,SW Tait,LMP Simmons,0,1,1,12,167,5,5,0,wides,2.0,1,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Left hand Bat,Right hand Bat,Right arm Fast
9,CH Gayle,SW Tait,LMP Simmons,0,0,0,12,167,5,6,1,-,3.0,1,bowled,CH Gayle,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Left hand Bat,Right hand Bat,Right arm Fast
10,N Deonarine,SW Tait,LMP Simmons,0,0,0,12,167,0,1,2,-,4.0,1,caught,N Deonarine,SR Watson,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Left hand Bat,Right hand Bat,Right arm Fast
11,KA Pollard,SW Tait,LMP Simmons,0,0,0,12,167,0,1,2,-,5.0,1,0,,,bat,Australia,2,Bellerive Oval,2010,02,Australia_West Indies_2010-02-21,Australia,West Indies,Australia,False,141,Right hand Bat,Right hand Bat,Right arm Fast
