,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Liton Das,TG Southee,Rony Talukdar,0,0,0,0,134,0,1,0,-,1.0,0,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Medium
1,Liton Das,TG Southee,Rony Talukdar,1,0,1,1,133,1,2,0,-,2.0,0,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Medium
2,Rony Talukdar,TG Southee,Liton Das,0,0,0,1,133,0,1,0,-,3.0,0,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Medium
3,Rony Talukdar,TG Southee,Liton Das,0,0,0,1,133,0,2,0,-,4.0,0,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Medium
4,Rony Talukdar,TG Southee,Liton Das,6,0,6,7,127,6,3,0,-,5.0,0,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Medium
5,Rony Talukdar,TG Southee,Liton Das,0,0,0,7,127,6,4,0,-,6.0,0,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Medium
6,Liton Das,AF Milne,Rony Talukdar,1,0,1,8,126,2,3,0,-,1.0,1,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Fast
7,Rony Talukdar,AF Milne,Liton Das,2,0,2,10,124,8,5,0,-,2.0,1,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Fast
8,Rony Talukdar,AF Milne,Liton Das,0,1,1,11,123,8,6,0,wides,2.0,1,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Fast
9,Rony Talukdar,AF Milne,Liton Das,2,0,2,13,121,10,7,0,-,3.0,1,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Fast
10,Rony Talukdar,AF Milne,Liton Das,0,0,0,13,121,10,8,1,-,4.0,1,caught,Rony Talukdar,TG Southee,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Right hand Bat,Right arm Fast
11,Nazmul Hossain Shanto,AF Milne,Liton Das,0,0,0,13,121,0,1,1,-,5.0,1,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Left hand Bat,Right hand Bat,Right arm Fast
12,Nazmul Hossain Shanto,AF Milne,Liton Das,4,0,4,17,117,4,2,1,-,6.0,1,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Left hand Bat,Right hand Bat,Right arm Fast
13,Liton Das,TG Southee,Nazmul Hossain Shanto,1,0,1,18,116,3,4,1,-,1.0,2,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Left hand Bat,Right arm Medium
14,Nazmul Hossain Shanto,TG Southee,Liton Das,0,0,0,18,116,4,3,1,-,2.0,2,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Left hand Bat,Right hand Bat,Right arm Medium
15,Nazmul Hossain Shanto,TG Southee,Liton Das,1,0,1,19,115,5,4,1,-,3.0,2,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Left hand Bat,Right hand Bat,Right arm Medium
16,Liton Das,TG Southee,Nazmul Hossain Shanto,0,1,1,20,114,3,5,1,legbyes,4.0,2,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Left hand Bat,Right arm Medium
17,Nazmul Hossain Shanto,TG Southee,Liton Das,1,0,1,21,113,6,5,1,-,5.0,2,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Left hand Bat,Right hand Bat,Right arm Medium
18,Liton Das,TG Southee,Nazmul Hossain Shanto,2,0,2,23,111,5,6,1,-,6.0,2,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Right hand Bat,Left hand Bat,Right arm Medium
19,Nazmul Hossain Shanto,AF Milne,Liton Das,4,0,4,27,107,10,6,1,-,1.0,3,0,,,,field,Bangladesh,2,"McLean Park, Napier",2023,12,New Zealand_Bangladesh_2023-12-27,Bangladesh,Bangladesh,New Zealand,True,137,Left hand Bat,Right hand Bat,Right arm Fast
