,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Left arm Orthodox
1,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,0,,0,2,0,-,2.0,0,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Left arm Orthodox
2,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,0,,0,3,0,-,3.0,0,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Left arm Orthodox
3,PR Stirling,WP Masakadza,KJ O'Brien,6,0,6,6,,6,4,0,-,4.0,0,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Left arm Orthodox
4,PR Stirling,WP Masakadza,KJ O'Brien,0,0,0,6,,6,5,0,-,5.0,0,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Left arm Orthodox
5,PR Stirling,WP Masakadza,KJ O'Brien,1,0,1,7,,7,6,0,-,6.0,0,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Left arm Orthodox
6,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,7,,7,7,0,-,1.0,1,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Right arm Fast
7,PR Stirling,TL Chatara,KJ O'Brien,4,0,4,11,,11,8,0,-,2.0,1,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Right arm Fast
8,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,11,,11,9,0,-,3.0,1,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Right arm Fast
9,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,11,,11,10,0,-,4.0,1,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Right arm Fast
10,PR Stirling,TL Chatara,KJ O'Brien,0,0,0,11,,11,11,0,-,5.0,1,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Right arm Fast
11,PR Stirling,TL Chatara,KJ O'Brien,1,0,1,12,,12,12,0,-,6.0,1,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Right arm Fast
12,PR Stirling,R Ngarava,KJ O'Brien,0,0,0,12,,12,13,0,-,1.0,2,0,,,field,Zimbabwe,1,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-01,Ireland,Ireland,Zimbabwe,True,178,Right hand Bat,Right hand Bat,Left arm Fast
