,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Rizwan,BC Fortuin,Haider Ali,0,0,0,0,164,0,1,0,-,1.0,0,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Left arm Orthodox
1,Mohammad Rizwan,BC Fortuin,Haider Ali,0,0,0,0,164,0,2,0,-,2.0,0,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Left arm Orthodox
2,Mohammad Rizwan,BC Fortuin,Haider Ali,0,0,0,0,164,0,3,0,-,3.0,0,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Left arm Orthodox
3,Mohammad Rizwan,BC Fortuin,Haider Ali,4,0,4,4,160,4,4,0,-,4.0,0,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Left arm Orthodox
4,Mohammad Rizwan,BC Fortuin,Haider Ali,0,0,0,4,160,4,5,0,-,5.0,0,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Left arm Orthodox
5,Mohammad Rizwan,BC Fortuin,Haider Ali,1,0,1,5,159,5,6,0,-,6.0,0,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Left arm Orthodox
6,Mohammad Rizwan,D Pretorius,Haider Ali,4,0,4,9,155,9,7,0,-,1.0,1,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Right arm Medium
7,Mohammad Rizwan,D Pretorius,Haider Ali,4,0,4,13,151,13,8,0,-,2.0,1,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Right arm Medium
8,Mohammad Rizwan,D Pretorius,Haider Ali,1,0,1,14,150,14,9,0,-,3.0,1,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,Right hand Bat,,Right arm Medium
9,Haider Ali,D Pretorius,Mohammad Rizwan,0,0,0,14,150,0,1,0,-,4.0,1,0,,,,field,Pakistan,2,Gaddafi Stadium,2021,02,South Africa_Pakistan_2021-02-14,Pakistan,Pakistan,South Africa,True,169,,Right hand Bat,Right arm Medium
