,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
34,LS Livingstone,O Thomas,PD Salt,1,0,1,49,218,1,1,2,5,6,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
35,PD Salt,O Thomas,LS Livingstone,1,0,1,50,217,31,19,2,6,6,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
36,PD Salt,G Motie,LS Livingstone,1,0,1,51,216,32,20,2,1,7,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
37,LS Livingstone,G Motie,PD Salt,0,3,3,54,213,1,2,2,2,7,0,,,legbyes,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
38,PD Salt,G Motie,LS Livingstone,6,0,6,60,207,38,21,2,3,7,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
39,PD Salt,G Motie,LS Livingstone,0,0,0,60,207,38,22,3,4,7,bowled,PD Salt,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
40,HC Brook,G Motie,LS Livingstone,0,0,0,60,207,0,1,3,5,7,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
41,HC Brook,G Motie,LS Livingstone,1,0,1,61,206,1,2,3,6,7,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
42,HC Brook,AD Russell,LS Livingstone,1,0,1,62,205,2,3,3,1,8,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
43,LS Livingstone,AD Russell,HC Brook,0,0,0,62,205,1,3,3,2,8,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
44,LS Livingstone,AD Russell,HC Brook,1,0,1,63,204,2,4,3,3,8,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
45,HC Brook,AD Russell,LS Livingstone,4,0,4,67,200,6,4,3,4,8,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
46,HC Brook,AD Russell,LS Livingstone,1,0,1,68,199,7,5,3,5,8,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
47,LS Livingstone,AD Russell,HC Brook,2,0,2,70,197,4,5,3,6,8,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
48,HC Brook,G Motie,LS Livingstone,0,0,0,70,197,7,6,4,1,9,caught,HC Brook,N Pooran,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
49,MM Ali,G Motie,LS Livingstone,1,0,1,71,196,1,1,4,2,9,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
50,LS Livingstone,G Motie,MM Ali,0,0,0,71,196,4,6,4,3,9,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
51,LS Livingstone,G Motie,MM Ali,1,0,1,72,195,5,7,4,4,9,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
52,MM Ali,G Motie,LS Livingstone,1,0,1,73,194,2,2,4,5,9,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
53,LS Livingstone,G Motie,MM Ali,0,0,0,73,194,5,8,4,6,9,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
54,MM Ali,JO Holder,LS Livingstone,0,0,0,73,194,2,3,4,1,10,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
55,MM Ali,JO Holder,LS Livingstone,2,0,2,75,192,4,4,4,2,10,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
56,MM Ali,JO Holder,LS Livingstone,1,0,1,76,191,5,5,4,3,10,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
57,LS Livingstone,JO Holder,MM Ali,1,0,1,77,190,6,9,4,4,10,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
58,MM Ali,JO Holder,LS Livingstone,0,0,0,77,190,5,6,4,5,10,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
59,MM Ali,JO Holder,LS Livingstone,0,0,0,77,190,5,7,4,6,10,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
60,LS Livingstone,AJ Hosein,MM Ali,0,0,0,77,190,6,10,4,1,11,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
61,LS Livingstone,AJ Hosein,MM Ali,0,0,0,77,190,6,11,4,2,11,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
62,LS Livingstone,AJ Hosein,MM Ali,1,0,1,78,189,7,12,4,3,11,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
63,MM Ali,AJ Hosein,LS Livingstone,1,0,1,79,188,6,8,4,4,11,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
64,LS Livingstone,AJ Hosein,MM Ali,1,0,1,80,187,8,13,4,5,11,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
65,MM Ali,AJ Hosein,LS Livingstone,0,0,0,80,187,6,9,4,6,11,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
66,LS Livingstone,O Thomas,MM Ali,1,0,1,81,186,9,14,4,1,12,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
67,MM Ali,O Thomas,LS Livingstone,0,0,0,81,186,6,10,4,2,12,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
68,MM Ali,O Thomas,LS Livingstone,1,0,1,82,185,7,11,4,3,12,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
69,LS Livingstone,O Thomas,MM Ali,6,0,6,88,179,15,15,4,4,12,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
70,LS Livingstone,O Thomas,MM Ali,1,0,1,89,178,16,16,4,5,12,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
71,MM Ali,O Thomas,LS Livingstone,1,0,1,90,177,8,12,4,6,12,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
72,MM Ali,G Motie,LS Livingstone,1,0,1,91,176,9,13,4,1,13,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
73,LS Livingstone,G Motie,MM Ali,1,0,1,92,175,17,17,4,2,13,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
74,MM Ali,G Motie,LS Livingstone,6,0,6,98,169,15,14,4,3,13,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
75,MM Ali,G Motie,LS Livingstone,1,0,1,99,168,16,15,4,4,13,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
76,LS Livingstone,G Motie,MM Ali,1,0,1,100,167,18,18,4,5,13,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
77,MM Ali,G Motie,LS Livingstone,2,0,2,102,165,18,16,4,6,13,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
78,LS Livingstone,AD Russell,MM Ali,1,0,1,103,164,19,19,4,1,14,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
79,MM Ali,AD Russell,LS Livingstone,4,0,4,107,160,22,17,4,2,14,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
80,MM Ali,AD Russell,LS Livingstone,0,0,0,107,160,22,18,4,3,14,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
81,MM Ali,AD Russell,LS Livingstone,0,0,0,107,160,22,19,4,4,14,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
82,MM Ali,AD Russell,LS Livingstone,1,0,1,108,159,23,20,4,5,14,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
83,LS Livingstone,AD Russell,MM Ali,1,0,1,109,158,20,20,4,6,14,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
84,LS Livingstone,AJ Hosein,MM Ali,0,0,0,109,158,20,21,4,1,15,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
85,LS Livingstone,AJ Hosein,MM Ali,1,0,1,110,157,21,22,4,2,15,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
86,MM Ali,AJ Hosein,LS Livingstone,0,0,0,110,157,23,21,5,3,15,caught,MM Ali,R Powell,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
87,SM Curran,AJ Hosein,LS Livingstone,1,0,1,111,156,1,1,5,4,15,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
88,LS Livingstone,AJ Hosein,SM Curran,0,0,0,111,156,21,23,5,5,15,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
89,LS Livingstone,AJ Hosein,SM Curran,0,0,0,111,156,21,24,5,6,15,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
90,SM Curran,JO Holder,LS Livingstone,1,0,1,112,155,2,2,5,1,16,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
91,LS Livingstone,JO Holder,SM Curran,6,0,6,118,149,27,25,5,2,16,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
92,LS Livingstone,JO Holder,SM Curran,1,0,1,119,148,28,26,5,3,16,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
93,SM Curran,JO Holder,LS Livingstone,0,0,0,119,148,2,3,5,4,16,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
94,SM Curran,JO Holder,LS Livingstone,1,0,1,120,147,3,4,5,5,16,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
95,LS Livingstone,JO Holder,SM Curran,0,0,0,120,147,28,27,5,6,16,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
96,SM Curran,G Motie,LS Livingstone,1,0,1,121,146,4,5,5,1,17,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
97,LS Livingstone,G Motie,SM Curran,0,0,0,121,146,28,28,5,2,17,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
98,LS Livingstone,G Motie,SM Curran,0,0,0,121,146,28,29,6,3,17,caught and bowled,LS Livingstone,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
99,CR Woakes,G Motie,SM Curran,0,0,0,121,146,0,1,6,4,17,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
100,CR Woakes,G Motie,SM Curran,0,0,0,121,146,0,2,6,5,17,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
101,CR Woakes,G Motie,SM Curran,0,0,0,121,146,0,3,6,6,17,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
102,SM Curran,O Thomas,CR Woakes,0,0,0,121,146,4,6,6,1,18,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
103,SM Curran,O Thomas,CR Woakes,1,0,1,122,145,5,7,6,2,18,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
104,CR Woakes,O Thomas,SM Curran,1,0,1,123,144,1,4,6,3,18,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
105,SM Curran,O Thomas,CR Woakes,0,0,0,123,144,5,8,6,4,18,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
106,SM Curran,O Thomas,CR Woakes,1,0,1,124,143,6,9,6,5,18,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
107,CR Woakes,O Thomas,SM Curran,1,0,1,125,142,2,5,6,6,18,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
108,CR Woakes,AD Russell,SM Curran,0,0,0,125,142,2,6,7,1,19,bowled,CR Woakes,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
109,Rehan Ahmed,AD Russell,SM Curran,0,0,0,125,142,0,1,8,2,19,caught and bowled,Rehan Ahmed,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
110,AU Rashid,AD Russell,SM Curran,1,0,1,126,141,1,1,8,3,19,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
111,SM Curran,AD Russell,AU Rashid,2,0,2,128,139,8,10,8,4,19,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
112,SM Curran,AD Russell,AU Rashid,0,0,0,128,139,8,11,8,5,19,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
113,SM Curran,AD Russell,AU Rashid,1,0,1,129,138,9,12,8,6,19,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
114,SM Curran,JO Holder,AU Rashid,2,0,2,131,136,11,13,8,1,20,0,,,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
115,SM Curran,JO Holder,AU Rashid,1,0,1,132,135,12,14,9,2,20,run out,AU Rashid,R Powell;JO Holder,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
116,SM Curran,JO Holder,RJW Topley,0,0,0,132,135,12,15,10,3,20,caught,SM Curran,SE Rutherford,-,field,West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",2023,12,England_West Indies_2023-12-21,West Indies,England,West Indies,132
