,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,DA Warner,AJ Hosein,AJ Finch,0,0,0,0,157,0,1,0,-,1.0,0,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Left hand Bat,Right hand Bat,Left arm Orthodox
1,DA Warner,AJ Hosein,AJ Finch,1,0,1,1,156,1,2,0,-,2.0,0,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Left hand Bat,Right hand Bat,Left arm Orthodox
2,AJ Finch,AJ Hosein,DA Warner,0,0,0,1,156,0,1,0,-,3.0,0,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Right hand Bat,Left hand Bat,Left arm Orthodox
3,AJ Finch,AJ Hosein,DA Warner,1,0,1,2,155,1,2,0,-,4.0,0,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Right hand Bat,Left hand Bat,Left arm Orthodox
4,DA Warner,AJ Hosein,AJ Finch,2,0,2,4,153,3,3,0,-,5.0,0,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Left hand Bat,Right hand Bat,Left arm Orthodox
5,DA Warner,AJ Hosein,AJ Finch,1,0,1,5,152,4,4,0,-,6.0,0,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Left hand Bat,Right hand Bat,Left arm Orthodox
6,DA Warner,RL Chase,AJ Finch,0,0,0,5,152,4,5,0,-,1.0,1,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Left hand Bat,Right hand Bat,Right arm Offbreak
7,DA Warner,RL Chase,AJ Finch,0,0,0,5,152,4,6,0,-,2.0,1,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Left hand Bat,Right hand Bat,Right arm Offbreak
8,DA Warner,RL Chase,AJ Finch,4,0,4,9,148,8,7,0,-,3.0,1,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Left hand Bat,Right hand Bat,Right arm Offbreak
9,DA Warner,RL Chase,AJ Finch,1,0,1,10,147,9,8,0,-,4.0,1,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Left hand Bat,Right hand Bat,Right arm Offbreak
10,AJ Finch,RL Chase,DA Warner,4,0,4,14,143,5,3,0,-,5.0,1,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Right hand Bat,Left hand Bat,Right arm Offbreak
11,AJ Finch,RL Chase,DA Warner,2,1,3,17,140,7,4,0,noballs,5.0,1,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Right hand Bat,Left hand Bat,Right arm Offbreak
12,AJ Finch,RL Chase,DA Warner,1,0,1,18,139,8,5,0,-,6.0,1,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Right hand Bat,Left hand Bat,Right arm Offbreak
13,AJ Finch,JO Holder,DA Warner,0,0,0,18,139,8,6,0,-,1.0,2,0,,,,field,Australia,2,"Zayed Cricket Stadium, Abu Dhabi",2021,11,West Indies_Australia_2021-11-06,Australia,Australia,West Indies,True,161,Right hand Bat,Left hand Bat,Right arm Medium
