,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,H Davids,SL Malinga,Q de Kock,0,1,1,1,,0,1,0,legbyes,1.0,0,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Fast
1,Q de Kock,SL Malinga,H Davids,0,0,0,1,,0,1,0,-,2.0,0,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Fast
2,Q de Kock,SL Malinga,H Davids,0,0,0,1,,0,2,0,-,3.0,0,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Fast
3,Q de Kock,SL Malinga,H Davids,0,0,0,1,,0,3,0,-,4.0,0,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Fast
4,Q de Kock,SL Malinga,H Davids,4,0,4,5,,4,4,0,-,5.0,0,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Fast
5,Q de Kock,SL Malinga,H Davids,1,0,1,6,,5,5,0,-,6.0,0,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Fast
6,Q de Kock,SMSM Senanayake,H Davids,0,0,0,6,,5,6,0,-,1.0,1,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Offbreak
7,Q de Kock,SMSM Senanayake,H Davids,0,0,0,6,,5,7,1,-,2.0,1,lbw,Q de Kock,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Offbreak
8,F du Plessis,SMSM Senanayake,H Davids,1,0,1,7,,1,1,1,-,3.0,1,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
9,H Davids,SMSM Senanayake,F du Plessis,0,0,0,7,,0,2,1,-,4.0,1,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
10,H Davids,SMSM Senanayake,F du Plessis,0,0,0,7,,0,3,1,-,5.0,1,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
11,H Davids,SMSM Senanayake,F du Plessis,0,0,0,7,,0,4,1,-,6.0,1,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
12,F du Plessis,AD Mathews,H Davids,0,0,0,7,,1,2,1,-,1.0,2,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Medium
13,F du Plessis,AD Mathews,H Davids,1,0,1,8,,2,3,1,-,2.0,2,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Medium
14,H Davids,AD Mathews,F du Plessis,1,0,1,9,,1,5,1,-,3.0,2,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Medium
15,F du Plessis,AD Mathews,H Davids,0,0,0,9,,2,4,1,-,4.0,2,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Medium
16,F du Plessis,AD Mathews,H Davids,1,0,1,10,,3,5,1,-,5.0,2,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Medium
17,H Davids,AD Mathews,F du Plessis,0,0,0,10,,1,6,1,-,6.0,2,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Medium
18,F du Plessis,SMSM Senanayake,H Davids,0,0,0,10,,3,6,1,-,1.0,3,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
19,F du Plessis,SMSM Senanayake,H Davids,0,1,1,11,,3,6,1,wides,1.0,3,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
20,F du Plessis,SMSM Senanayake,H Davids,1,0,1,12,,4,7,1,-,2.0,3,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
21,H Davids,SMSM Senanayake,F du Plessis,0,0,0,12,,1,7,1,-,3.0,3,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
22,H Davids,SMSM Senanayake,F du Plessis,0,0,0,12,,1,8,2,-,4.0,3,lbw,H Davids,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Right hand Bat,Right arm Offbreak
23,JP Duminy,SMSM Senanayake,F du Plessis,1,0,1,13,,1,1,2,-,5.0,3,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Offbreak
24,F du Plessis,SMSM Senanayake,JP Duminy,0,0,0,13,,4,8,2,-,6.0,3,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Offbreak
25,JP Duminy,AD Mathews,F du Plessis,0,0,0,13,,1,2,2,-,1.0,4,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Medium
26,JP Duminy,AD Mathews,F du Plessis,0,0,0,13,,1,3,2,-,2.0,4,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Medium
27,JP Duminy,AD Mathews,F du Plessis,0,0,0,13,,1,4,2,-,3.0,4,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Medium
28,JP Duminy,AD Mathews,F du Plessis,4,0,4,17,,5,5,2,-,4.0,4,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Medium
29,JP Duminy,AD Mathews,F du Plessis,2,0,2,19,,7,6,2,-,5.0,4,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Medium
30,JP Duminy,AD Mathews,F du Plessis,0,0,0,19,,7,7,2,-,6.0,4,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Medium
31,F du Plessis,SMSM Senanayake,JP Duminy,4,0,4,23,,8,9,2,-,1.0,5,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Offbreak
32,F du Plessis,SMSM Senanayake,JP Duminy,0,0,0,23,,8,10,2,-,2.0,5,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Offbreak
33,F du Plessis,SMSM Senanayake,JP Duminy,0,0,0,23,,8,11,3,-,3.0,5,bowled,F du Plessis,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Offbreak
34,AB de Villiers,SMSM Senanayake,JP Duminy,0,0,0,23,,0,1,3,-,4.0,5,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Offbreak
35,AB de Villiers,SMSM Senanayake,JP Duminy,0,0,0,23,,0,2,3,-,5.0,5,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Offbreak
36,AB de Villiers,SMSM Senanayake,JP Duminy,0,0,0,23,,0,3,3,-,6.0,5,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Offbreak
37,JP Duminy,TM Dilshan,AB de Villiers,0,0,0,23,,7,8,3,-,1.0,6,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Offbreak
38,JP Duminy,TM Dilshan,AB de Villiers,1,0,1,24,,8,9,3,-,2.0,6,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Left hand Bat,Right hand Bat,Right arm Offbreak
39,AB de Villiers,TM Dilshan,JP Duminy,1,0,1,25,,1,4,3,-,3.0,6,0,,,bat,South Africa,1,R Premadasa Stadium,2013,08,Sri Lanka_South Africa_2013-08-02,South Africa,South Africa,Sri Lanka,True,115,Right hand Bat,Left hand Bat,Right arm Offbreak
