,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,CH Gayle,RE van der Merwe,ADS Fletcher,0,0,0,0,136,0,1,0,-,1.0,0,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Left arm Orthodox
1,CH Gayle,RE van der Merwe,ADS Fletcher,2,0,2,2,134,2,2,0,-,2.0,0,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Left arm Orthodox
2,CH Gayle,RE van der Merwe,ADS Fletcher,0,1,1,3,133,2,2,0,wides,2.0,0,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Left arm Orthodox
3,CH Gayle,RE van der Merwe,ADS Fletcher,0,0,0,3,133,2,3,0,-,3.0,0,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Left arm Orthodox
4,CH Gayle,RE van der Merwe,ADS Fletcher,4,0,4,7,129,6,4,0,-,4.0,0,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Left arm Orthodox
5,CH Gayle,RE van der Merwe,ADS Fletcher,4,0,4,11,125,10,5,0,-,5.0,0,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Left arm Orthodox
6,CH Gayle,RE van der Merwe,ADS Fletcher,1,0,1,12,124,11,6,0,-,6.0,0,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Left arm Orthodox
7,CH Gayle,DW Steyn,ADS Fletcher,0,0,0,12,124,11,7,0,-,1.0,1,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Right arm Fast
8,CH Gayle,DW Steyn,ADS Fletcher,0,0,0,12,124,11,8,0,-,2.0,1,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Right arm Fast
9,CH Gayle,DW Steyn,ADS Fletcher,0,0,0,12,124,11,9,0,-,3.0,1,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Right arm Fast
10,CH Gayle,DW Steyn,ADS Fletcher,2,0,2,14,122,13,10,0,-,4.0,1,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Right arm Fast
11,CH Gayle,DW Steyn,ADS Fletcher,0,0,0,14,122,13,11,0,-,5.0,1,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Right arm Fast
12,CH Gayle,DW Steyn,ADS Fletcher,0,0,0,14,122,13,12,0,-,6.0,1,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Right arm Fast
13,ADS Fletcher,R McLaren,CH Gayle,0,0,0,14,122,0,1,0,-,1.0,2,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Right hand Bat,Left hand Bat,Right arm Medium
14,ADS Fletcher,R McLaren,CH Gayle,0,0,0,14,122,0,2,0,-,2.0,2,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Right hand Bat,Left hand Bat,Right arm Medium
15,ADS Fletcher,R McLaren,CH Gayle,0,0,0,14,122,0,3,1,-,3.0,2,caught,ADS Fletcher,AB de Villiers,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Right hand Bat,Left hand Bat,Right arm Medium
16,DJ Bravo,R McLaren,CH Gayle,0,0,0,14,122,0,1,1,-,4.0,2,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Right hand Bat,Left hand Bat,Right arm Medium
17,DJ Bravo,R McLaren,CH Gayle,1,0,1,15,121,1,2,1,-,5.0,2,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Right hand Bat,Left hand Bat,Right arm Medium
18,CH Gayle,R McLaren,DJ Bravo,0,0,0,15,121,13,13,1,-,6.0,2,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Left hand Bat,Right hand Bat,Right arm Medium
19,DJ Bravo,CK Langeveldt,CH Gayle,0,0,0,15,121,1,3,1,-,1.0,3,0,,,field,West Indies,2,"Sir Vivian Richards Stadium, North Sound",2010,05,West Indies_South Africa_2010-05-19,South Africa,West Indies,South Africa,False,123,Right hand Bat,Left hand Bat,Right arm Fast
