,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
14,C Munro,Mashrafe Mortaza,KS Williamson,0,0,0,20,121,18,11,1,3,0,,,3,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
15,C Munro,Mashrafe Mortaza,KS Williamson,6,0,6,26,115,24,12,1,4,0,,,3,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
16,C Munro,Mashrafe Mortaza,KS Williamson,0,0,0,26,115,24,13,1,5,0,,,3,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
17,C Munro,Mashrafe Mortaza,KS Williamson,4,0,4,30,111,28,14,1,6,0,,,3,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
18,KS Williamson,Mustafizur Rahman,C Munro,0,1,1,31,110,2,4,1,1,0,,,4,noballs,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
19,KS Williamson,Mustafizur Rahman,C Munro,4,0,4,35,106,6,5,1,2,0,,,4,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
20,KS Williamson,Mustafizur Rahman,C Munro,0,0,0,35,106,6,6,1,3,0,,,4,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
21,KS Williamson,Mustafizur Rahman,C Munro,0,0,0,35,106,6,7,1,4,0,,,4,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
22,KS Williamson,Mustafizur Rahman,C Munro,4,0,4,39,102,10,8,1,5,0,,,4,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
23,KS Williamson,Mustafizur Rahman,C Munro,1,0,1,40,101,11,9,1,6,0,,,4,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
24,C Munro,Mustafizur Rahman,KS Williamson,0,0,0,40,101,28,15,1,7,0,,,4,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
25,KS Williamson,Shakib Al Hasan,C Munro,1,0,1,41,100,12,10,1,1,0,,,5,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
26,C Munro,Shakib Al Hasan,KS Williamson,0,0,0,41,100,28,16,1,2,0,,,5,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
27,C Munro,Shakib Al Hasan,KS Williamson,1,0,1,42,99,29,17,1,3,0,,,5,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
28,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,42,99,12,11,1,4,0,,,5,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
29,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,42,99,12,12,1,5,0,,,5,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
30,KS Williamson,Shakib Al Hasan,C Munro,0,0,0,42,99,12,13,2,6,caught,KS Williamson,Tamim Iqbal,5,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
31,CJ Anderson,Mosaddek Hossain,C Munro,4,0,4,46,95,4,1,2,1,0,,,6,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
32,CJ Anderson,Mosaddek Hossain,C Munro,0,0,0,46,95,4,2,2,2,0,,,6,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
33,CJ Anderson,Mosaddek Hossain,C Munro,0,0,0,46,95,4,3,3,3,bowled,CJ Anderson,,6,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
34,TC Bruce,Mosaddek Hossain,C Munro,1,0,1,47,94,1,1,3,4,0,,,6,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
35,C Munro,Mosaddek Hossain,TC Bruce,1,0,1,48,93,30,18,3,5,0,,,6,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
36,TC Bruce,Mosaddek Hossain,C Munro,1,0,1,49,92,2,2,3,6,0,,,6,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
37,TC Bruce,Shakib Al Hasan,C Munro,1,0,1,50,91,3,3,3,1,0,,,7,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
38,C Munro,Shakib Al Hasan,TC Bruce,0,0,0,50,91,30,19,3,2,0,,,7,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
39,C Munro,Shakib Al Hasan,TC Bruce,2,0,2,52,89,32,20,3,3,0,,,7,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
40,C Munro,Shakib Al Hasan,TC Bruce,1,0,1,53,88,33,21,3,4,0,,,7,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
41,TC Bruce,Shakib Al Hasan,C Munro,0,1,1,54,87,3,4,3,5,0,,,7,wides,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
42,TC Bruce,Shakib Al Hasan,C Munro,0,0,0,54,87,3,5,3,6,0,,,7,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
43,TC Bruce,Shakib Al Hasan,C Munro,1,0,1,55,86,4,6,3,7,0,,,7,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
44,TC Bruce,Mosaddek Hossain,C Munro,1,0,1,56,85,5,7,3,1,0,,,8,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
45,C Munro,Mosaddek Hossain,TC Bruce,6,0,6,62,79,39,22,3,2,0,,,8,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
46,C Munro,Mosaddek Hossain,TC Bruce,1,0,1,63,78,40,23,3,3,0,,,8,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
47,TC Bruce,Mosaddek Hossain,C Munro,1,0,1,64,77,6,8,3,4,0,,,8,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
48,C Munro,Mosaddek Hossain,TC Bruce,6,0,6,70,71,46,24,3,5,0,,,8,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
49,C Munro,Mosaddek Hossain,TC Bruce,0,0,0,70,71,46,25,3,6,0,,,8,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
50,TC Bruce,Mahmudullah,C Munro,1,0,1,71,70,7,9,3,1,0,,,9,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
51,C Munro,Mahmudullah,TC Bruce,0,0,0,71,70,46,26,3,2,0,,,9,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
52,C Munro,Mahmudullah,TC Bruce,1,0,1,72,69,47,27,3,3,0,,,9,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
53,TC Bruce,Mahmudullah,C Munro,0,1,1,73,68,7,10,3,4,0,,,9,legbyes,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
54,C Munro,Mahmudullah,TC Bruce,1,0,1,74,67,48,28,3,5,0,,,9,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
55,TC Bruce,Mahmudullah,C Munro,1,0,1,75,66,8,11,3,6,0,,,9,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
56,TC Bruce,Rubel Hossain,C Munro,1,0,1,76,65,9,12,3,1,0,,,10,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
57,C Munro,Rubel Hossain,TC Bruce,0,0,0,76,65,48,29,3,2,0,,,10,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
58,C Munro,Rubel Hossain,TC Bruce,1,0,1,77,64,49,30,3,3,0,,,10,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
59,TC Bruce,Rubel Hossain,C Munro,6,0,6,83,58,15,13,3,4,0,,,10,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
60,TC Bruce,Rubel Hossain,C Munro,2,0,2,85,56,17,14,3,5,0,,,10,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
61,TC Bruce,Rubel Hossain,C Munro,2,0,2,87,54,19,15,3,6,0,,,10,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
62,C Munro,Mustafizur Rahman,TC Bruce,1,0,1,88,53,50,31,3,1,0,,,11,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
63,TC Bruce,Mustafizur Rahman,C Munro,1,0,1,89,52,20,16,3,2,0,,,11,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
64,C Munro,Mustafizur Rahman,TC Bruce,0,0,0,89,52,50,32,3,3,0,,,11,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
65,C Munro,Mustafizur Rahman,TC Bruce,0,1,1,90,51,50,33,3,4,0,,,11,legbyes,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
66,TC Bruce,Mustafizur Rahman,C Munro,1,0,1,91,50,21,17,3,5,0,,,11,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
67,C Munro,Mustafizur Rahman,TC Bruce,1,0,1,92,49,51,34,3,6,0,,,11,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
68,C Munro,Shakib Al Hasan,TC Bruce,0,0,0,92,49,51,35,3,1,0,,,12,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
69,C Munro,Shakib Al Hasan,TC Bruce,2,0,2,94,47,53,36,3,2,0,,,12,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
70,C Munro,Shakib Al Hasan,TC Bruce,6,0,6,100,41,59,37,3,3,0,,,12,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
71,C Munro,Shakib Al Hasan,TC Bruce,4,0,4,104,37,63,38,3,4,0,,,12,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
72,C Munro,Shakib Al Hasan,TC Bruce,1,0,1,105,36,64,39,3,5,0,,,12,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
73,TC Bruce,Shakib Al Hasan,C Munro,2,0,2,107,34,23,18,3,6,0,,,12,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
74,C Munro,Mahmudullah,TC Bruce,6,0,6,113,28,70,40,3,1,0,,,13,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
75,C Munro,Mahmudullah,TC Bruce,2,0,2,115,26,72,41,3,2,0,,,13,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
76,C Munro,Mahmudullah,TC Bruce,6,0,6,121,20,78,42,3,3,0,,,13,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
77,C Munro,Mahmudullah,TC Bruce,4,0,4,125,16,82,43,3,4,0,,,13,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
78,C Munro,Mahmudullah,TC Bruce,4,0,4,129,12,86,44,3,5,0,,,13,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
79,C Munro,Mahmudullah,TC Bruce,6,0,6,135,6,92,45,3,6,0,,,13,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
80,TC Bruce,Mashrafe Mortaza,C Munro,4,0,4,139,2,27,19,3,1,0,,,14,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
81,TC Bruce,Mashrafe Mortaza,C Munro,2,0,2,141,0,29,20,3,2,0,,,14,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
82,TC Bruce,Mashrafe Mortaza,C Munro,1,0,1,142,-1,30,21,3,3,0,,,14,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
83,C Munro,Mashrafe Mortaza,TC Bruce,1,0,1,143,-2,93,46,3,4,0,,,14,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
84,TC Bruce,Mashrafe Mortaza,C Munro,1,0,1,144,-3,31,22,3,5,0,,,14,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
85,C Munro,Mashrafe Mortaza,TC Bruce,1,0,1,145,-4,94,47,3,6,0,,,14,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
86,C Munro,Mustafizur Rahman,TC Bruce,1,0,1,146,-5,95,48,3,1,0,,,15,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
87,TC Bruce,Mustafizur Rahman,C Munro,4,0,4,150,-9,35,23,3,2,0,,,15,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
88,TC Bruce,Mustafizur Rahman,C Munro,0,0,0,150,-9,35,24,3,3,0,,,15,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
89,TC Bruce,Mustafizur Rahman,C Munro,1,0,1,151,-10,36,25,3,4,0,,,15,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
90,C Munro,Mustafizur Rahman,TC Bruce,1,0,1,152,-11,96,49,3,5,0,,,15,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
91,TC Bruce,Mustafizur Rahman,C Munro,1,0,1,153,-12,37,26,3,6,0,,,15,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
92,TC Bruce,Mashrafe Mortaza,C Munro,1,0,1,154,-13,38,27,3,1,0,,,16,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
93,C Munro,Mashrafe Mortaza,TC Bruce,1,0,1,155,-14,97,50,3,2,0,,,16,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
94,TC Bruce,Mashrafe Mortaza,C Munro,4,0,4,159,-18,42,28,3,3,0,,,16,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
95,TC Bruce,Mashrafe Mortaza,C Munro,1,0,1,160,-19,43,29,3,4,0,,,16,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
96,C Munro,Mashrafe Mortaza,TC Bruce,2,0,2,162,-21,99,51,3,5,0,,,16,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
97,C Munro,Mashrafe Mortaza,TC Bruce,1,0,1,163,-22,100,52,3,6,0,,,16,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
98,C Munro,Rubel Hossain,TC Bruce,1,0,1,164,-23,101,53,3,1,0,,,17,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
99,TC Bruce,Rubel Hossain,C Munro,4,0,4,168,-27,47,30,3,2,0,,,17,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
100,TC Bruce,Rubel Hossain,C Munro,1,0,1,169,-28,48,31,3,3,0,,,17,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
101,C Munro,Rubel Hossain,TC Bruce,0,0,0,169,-28,101,54,4,4,caught,C Munro,Nurul Hasan,17,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
102,C de Grandhomme,Rubel Hossain,TC Bruce,2,0,2,171,-30,2,1,4,5,0,,,17,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
103,C de Grandhomme,Rubel Hossain,TC Bruce,0,0,0,171,-30,2,2,5,6,bowled,C de Grandhomme,,17,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
104,TC Bruce,Mustafizur Rahman,JDS Neesham,1,0,1,172,-31,49,32,5,1,0,,,18,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
105,JDS Neesham,Mustafizur Rahman,TC Bruce,0,1,1,173,-32,0,1,5,2,0,,,18,wides,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
106,JDS Neesham,Mustafizur Rahman,TC Bruce,1,0,1,174,-33,1,2,5,3,0,,,18,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
107,TC Bruce,Mustafizur Rahman,JDS Neesham,1,0,1,175,-34,50,33,5,4,0,,,18,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
108,JDS Neesham,Mustafizur Rahman,TC Bruce,2,0,2,177,-36,3,3,5,5,0,,,18,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
109,JDS Neesham,Mustafizur Rahman,TC Bruce,1,0,1,178,-37,4,4,5,6,0,,,18,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
110,TC Bruce,Mustafizur Rahman,JDS Neesham,1,0,1,179,-38,51,34,5,7,0,,,18,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
111,TC Bruce,Shakib Al Hasan,JDS Neesham,1,0,1,180,-39,52,35,5,1,0,,,19,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
112,JDS Neesham,Shakib Al Hasan,TC Bruce,1,0,1,181,-40,5,5,5,2,0,,,19,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
113,TC Bruce,Shakib Al Hasan,JDS Neesham,0,1,1,182,-41,52,36,5,3,0,,,19,wides,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
114,TC Bruce,Shakib Al Hasan,JDS Neesham,0,0,0,182,-41,52,37,5,4,0,,,19,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
115,TC Bruce,Shakib Al Hasan,JDS Neesham,4,0,4,186,-45,56,38,5,5,0,,,19,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
116,TC Bruce,Shakib Al Hasan,JDS Neesham,2,0,2,188,-47,58,39,5,6,0,,,19,-,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
117,TC Bruce,Shakib Al Hasan,JDS Neesham,0,2,2,190,-49,58,40,5,7,0,,,19,legbyes,field,Bangladesh,1,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,New Zealand,Bangladesh,195
