,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
31,KJ O'Brien,I Sharma,GC Wilson,0,0,0,24,104,0,1,3,6,-,5,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
32,GC Wilson,Yuvraj Singh,KJ O'Brien,1,0,1,25,103,10,10,3,1,-,6,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
33,KJ O'Brien,Yuvraj Singh,GC Wilson,1,0,1,26,102,1,2,3,2,-,6,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
34,GC Wilson,Yuvraj Singh,KJ O'Brien,1,0,1,27,101,11,11,3,3,-,6,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
35,KJ O'Brien,Yuvraj Singh,GC Wilson,1,0,1,28,100,2,3,3,4,-,6,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
36,GC Wilson,Yuvraj Singh,KJ O'Brien,0,0,0,28,100,11,12,3,5,-,6,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
37,GC Wilson,Yuvraj Singh,KJ O'Brien,0,0,0,28,100,11,13,3,6,-,6,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
38,KJ O'Brien,PP Ojha,GC Wilson,0,0,0,28,100,2,4,4,1,-,7,bowled,KJ O'Brien,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
39,JF Mooney,PP Ojha,GC Wilson,1,0,1,29,99,1,1,4,2,-,7,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
40,GC Wilson,PP Ojha,JF Mooney,0,0,0,29,99,11,14,4,3,-,7,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
41,GC Wilson,PP Ojha,JF Mooney,0,0,0,29,99,11,15,4,4,-,7,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
42,GC Wilson,PP Ojha,JF Mooney,1,0,1,30,98,12,16,4,5,-,7,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
43,JF Mooney,PP Ojha,GC Wilson,0,0,0,30,98,1,2,4,6,-,7,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
44,GC Wilson,Harbhajan Singh,JF Mooney,0,0,0,30,98,12,17,4,1,-,8,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
45,GC Wilson,Harbhajan Singh,JF Mooney,1,0,1,31,97,13,18,4,2,-,8,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
46,JF Mooney,Harbhajan Singh,GC Wilson,0,0,0,31,97,1,3,4,3,-,8,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
47,JF Mooney,Harbhajan Singh,GC Wilson,1,0,1,32,96,2,4,4,4,-,8,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
48,GC Wilson,Harbhajan Singh,JF Mooney,1,0,1,33,95,14,19,4,5,-,8,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
49,JF Mooney,Harbhajan Singh,GC Wilson,1,0,1,34,94,3,5,4,6,-,8,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
50,JF Mooney,PP Ojha,GC Wilson,4,0,4,38,90,7,6,4,1,-,9,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
51,JF Mooney,PP Ojha,GC Wilson,1,0,1,39,89,8,7,4,2,-,9,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
52,GC Wilson,PP Ojha,JF Mooney,1,0,1,40,88,15,20,4,3,-,9,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
53,JF Mooney,PP Ojha,GC Wilson,1,0,1,41,87,9,8,4,4,-,9,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
54,GC Wilson,PP Ojha,JF Mooney,2,0,2,43,85,17,21,4,5,-,9,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
55,GC Wilson,PP Ojha,JF Mooney,2,0,2,45,83,19,22,4,6,-,9,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
56,JF Mooney,Harbhajan Singh,GC Wilson,2,0,2,47,81,11,9,4,1,-,10,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
57,JF Mooney,Harbhajan Singh,GC Wilson,0,0,0,47,81,11,10,4,2,-,10,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
58,JF Mooney,Harbhajan Singh,GC Wilson,1,0,1,48,80,12,11,4,3,-,10,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
59,GC Wilson,Harbhajan Singh,JF Mooney,0,0,0,48,80,19,23,5,4,-,10,bowled,GC Wilson,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
60,AR White,Harbhajan Singh,JF Mooney,0,0,0,48,80,0,1,5,5,-,10,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
61,AR White,Harbhajan Singh,JF Mooney,0,0,0,48,80,0,2,5,6,-,10,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
62,JF Mooney,I Sharma,AR White,1,0,1,49,79,13,12,5,1,-,11,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
63,AR White,I Sharma,JF Mooney,4,0,4,53,75,4,3,5,2,-,11,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
64,AR White,I Sharma,JF Mooney,0,0,0,53,75,4,4,5,3,-,11,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
65,AR White,I Sharma,JF Mooney,0,0,0,53,75,4,5,5,4,-,11,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
66,AR White,I Sharma,JF Mooney,0,0,0,53,75,4,6,5,5,-,11,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
67,AR White,I Sharma,JF Mooney,1,0,1,54,74,5,7,5,6,-,11,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
68,AR White,Harbhajan Singh,JF Mooney,0,0,0,54,74,5,8,5,1,-,12,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
69,AR White,Harbhajan Singh,JF Mooney,4,0,4,58,70,9,9,5,2,-,12,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
70,AR White,Harbhajan Singh,JF Mooney,1,0,1,59,69,10,10,5,3,-,12,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
71,JF Mooney,Harbhajan Singh,AR White,0,0,0,59,69,13,13,5,4,-,12,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
72,JF Mooney,Harbhajan Singh,AR White,1,0,1,60,68,14,14,5,5,-,12,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
73,AR White,Harbhajan Singh,JF Mooney,1,0,1,61,67,11,11,5,6,-,12,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
74,AR White,PP Ojha,JF Mooney,0,0,0,61,67,11,12,5,1,-,13,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
75,AR White,PP Ojha,JF Mooney,1,0,1,62,66,12,13,5,2,-,13,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
76,JF Mooney,PP Ojha,AR White,0,0,0,62,66,14,15,5,3,-,13,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
77,JF Mooney,PP Ojha,AR White,1,0,1,63,65,15,16,5,4,-,13,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
78,AR White,PP Ojha,JF Mooney,0,0,0,63,65,12,14,5,5,-,13,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
79,AR White,PP Ojha,JF Mooney,1,0,1,64,64,13,15,5,6,-,13,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
80,AR White,I Sharma,JF Mooney,1,0,1,65,63,14,16,5,1,-,14,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
81,JF Mooney,I Sharma,AR White,2,0,2,67,61,17,17,5,2,-,14,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
82,JF Mooney,I Sharma,AR White,0,0,0,67,61,17,18,5,3,-,14,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
83,JF Mooney,I Sharma,AR White,1,0,1,68,60,18,19,5,4,-,14,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
84,AR White,I Sharma,JF Mooney,1,0,1,69,59,15,17,5,5,-,14,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
85,JF Mooney,I Sharma,AR White,0,0,0,69,59,18,20,5,6,-,14,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
86,AR White,PP Ojha,JF Mooney,0,1,1,70,58,15,18,5,1,legbyes,15,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
87,JF Mooney,PP Ojha,AR White,1,0,1,71,57,19,21,5,2,-,15,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
88,AR White,PP Ojha,JF Mooney,0,1,1,72,56,15,19,5,3,legbyes,15,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
89,JF Mooney,PP Ojha,AR White,0,0,0,72,56,19,22,6,4,-,15,caught,JF Mooney,Yuvraj Singh,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
90,RM West,PP Ojha,AR White,1,0,1,73,55,1,1,7,5,-,15,run out,RM West,SK Raina;MS Dhoni,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
91,AR Cusack,PP Ojha,AR White,0,0,0,73,55,0,1,7,6,-,15,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
92,AR White,IK Pathan,AR Cusack,6,0,6,79,49,21,20,7,1,-,16,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
93,AR White,IK Pathan,AR Cusack,1,0,1,80,48,22,21,7,2,-,16,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
94,AR Cusack,IK Pathan,AR White,1,0,1,81,47,1,2,7,3,-,16,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
95,AR White,IK Pathan,AR Cusack,2,0,2,83,45,24,22,7,4,-,16,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
96,AR White,IK Pathan,AR Cusack,1,0,1,84,44,25,23,7,5,-,16,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
97,AR Cusack,IK Pathan,AR White,4,0,4,88,40,5,3,7,6,-,16,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
98,AR White,Z Khan,AR Cusack,4,0,4,92,36,29,24,7,1,-,17,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
99,AR White,Z Khan,AR Cusack,0,0,0,92,36,29,25,8,2,-,17,caught,AR White,MS Dhoni,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
100,WK McCallan,Z Khan,AR Cusack,0,0,0,92,36,0,1,8,3,-,17,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
101,WK McCallan,Z Khan,AR Cusack,1,0,1,93,35,1,2,8,4,-,17,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
102,AR Cusack,Z Khan,WK McCallan,4,0,4,97,31,9,4,8,5,-,17,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
103,AR Cusack,Z Khan,WK McCallan,0,0,0,97,31,9,5,8,6,-,17,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
104,WK McCallan,Harbhajan Singh,AR Cusack,1,0,1,98,30,2,3,8,1,-,18,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
105,AR Cusack,Harbhajan Singh,WK McCallan,3,0,3,101,27,12,6,8,2,-,18,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
106,WK McCallan,Harbhajan Singh,AR Cusack,2,0,2,103,25,4,4,8,3,-,18,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
107,WK McCallan,Harbhajan Singh,AR Cusack,4,0,4,107,21,8,5,8,4,-,18,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
108,WK McCallan,Harbhajan Singh,AR Cusack,0,4,4,111,17,8,6,8,5,legbyes,18,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
109,WK McCallan,Harbhajan Singh,AR Cusack,1,0,1,112,16,9,7,8,6,-,18,0,,,field,India,1,Trent Bridge,2009,06,India_Ireland_2009-06-10,India,Ireland,India,112
