,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
22,DA Warner,M Theekshana,MR Marsh,4,0,4,43,81,17,7,1,4,3,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
23,DA Warner,M Theekshana,MR Marsh,0,0,0,43,81,17,8,1,5,3,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
24,DA Warner,M Theekshana,MR Marsh,0,0,0,43,81,17,9,1,6,3,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
25,MR Marsh,PWH de Silva,DA Warner,4,0,4,47,77,5,4,1,1,4,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
26,MR Marsh,PWH de Silva,DA Warner,4,0,4,51,73,9,5,1,2,4,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
27,MR Marsh,PWH de Silva,DA Warner,2,0,2,53,71,11,6,1,3,4,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
28,MR Marsh,PWH de Silva,DA Warner,0,0,0,53,71,11,7,2,4,4,-,lbw,MR Marsh,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
29,SPD Smith,PWH de Silva,DA Warner,0,0,0,53,71,0,1,2,5,4,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
30,SPD Smith,PWH de Silva,DA Warner,1,0,1,54,70,1,2,2,6,4,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
31,SPD Smith,N Thushara,DA Warner,4,0,4,58,66,5,3,2,1,5,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
32,SPD Smith,N Thushara,DA Warner,0,0,0,58,66,5,4,3,2,5,-,lbw,SPD Smith,,"{'by': 'Australia', 'umpire': 'HDPK Dharmasena', 'batter': 'SPD Smith', 'decision': 'struck down'}",field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
33,GJ Maxwell,N Thushara,DA Warner,0,0,0,58,66,0,1,3,3,5,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
34,GJ Maxwell,N Thushara,DA Warner,1,0,1,59,65,1,2,3,4,5,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
35,DA Warner,N Thushara,GJ Maxwell,0,0,0,59,65,17,10,3,5,5,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
36,DA Warner,N Thushara,GJ Maxwell,4,0,4,63,61,21,11,3,6,5,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
37,GJ Maxwell,PVD Chameera,DA Warner,0,0,0,63,61,1,3,3,1,6,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
38,GJ Maxwell,PVD Chameera,DA Warner,1,0,1,64,60,2,4,4,2,6,-,run out,DA Warner,P Nissanka;BKG Mendis,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
39,MP Stoinis,PVD Chameera,GJ Maxwell,0,0,0,64,60,0,1,4,3,6,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
40,MP Stoinis,PVD Chameera,GJ Maxwell,1,0,1,65,59,1,2,4,4,6,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
41,GJ Maxwell,PVD Chameera,MP Stoinis,0,0,0,65,59,2,5,4,5,6,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
42,GJ Maxwell,PVD Chameera,MP Stoinis,2,0,2,67,57,4,6,4,6,6,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
43,MP Stoinis,PWH de Silva,GJ Maxwell,1,0,1,68,56,2,3,4,1,7,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
44,GJ Maxwell,PWH de Silva,MP Stoinis,1,0,1,69,55,5,7,4,2,7,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
45,MP Stoinis,PWH de Silva,GJ Maxwell,6,0,6,75,49,8,4,4,3,7,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
46,MP Stoinis,PWH de Silva,GJ Maxwell,0,0,0,75,49,8,5,4,4,7,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
47,MP Stoinis,PWH de Silva,GJ Maxwell,1,0,1,76,48,9,6,4,5,7,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
48,GJ Maxwell,PWH de Silva,MP Stoinis,1,0,1,77,47,6,8,4,6,7,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
49,GJ Maxwell,PVD Chameera,MP Stoinis,0,0,0,77,47,6,9,4,1,8,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
50,GJ Maxwell,PVD Chameera,MP Stoinis,2,0,2,79,45,8,10,4,2,8,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
51,GJ Maxwell,PVD Chameera,MP Stoinis,1,0,1,80,44,9,11,4,3,8,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
52,MP Stoinis,PVD Chameera,GJ Maxwell,0,0,0,80,44,9,7,5,4,8,-,caught,MP Stoinis,KIC Asalanka,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
53,MS Wade,PVD Chameera,GJ Maxwell,0,0,0,80,44,0,1,5,5,8,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
54,MS Wade,PVD Chameera,GJ Maxwell,1,0,1,81,43,1,2,5,6,8,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
55,MS Wade,M Theekshana,GJ Maxwell,2,0,2,83,41,3,3,5,1,9,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
56,MS Wade,M Theekshana,GJ Maxwell,1,0,1,84,40,4,4,5,2,9,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
57,GJ Maxwell,M Theekshana,MS Wade,2,0,2,86,38,11,12,5,3,9,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
58,GJ Maxwell,M Theekshana,MS Wade,2,0,2,88,36,13,13,5,4,9,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
59,GJ Maxwell,M Theekshana,MS Wade,0,1,1,89,35,13,14,5,5,9,wides,0,,,"{'by': 'Sri Lanka', 'umpire': 'HDPK Dharmasena', 'batter': 'GJ Maxwell', 'decision': 'struck down'}",field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
60,GJ Maxwell,M Theekshana,MS Wade,1,0,1,90,34,14,15,5,6,9,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
61,MS Wade,M Theekshana,GJ Maxwell,0,0,0,90,34,4,5,5,7,9,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
62,GJ Maxwell,PVD Chameera,MS Wade,1,0,1,91,33,15,16,5,1,10,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
63,MS Wade,PVD Chameera,GJ Maxwell,2,0,2,93,31,6,6,5,2,10,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
64,MS Wade,PVD Chameera,GJ Maxwell,1,0,1,94,30,7,7,5,3,10,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
65,GJ Maxwell,PVD Chameera,MS Wade,1,0,1,95,29,16,17,5,4,10,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
66,MS Wade,PVD Chameera,GJ Maxwell,0,0,0,95,29,7,8,5,5,10,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
67,MS Wade,PVD Chameera,GJ Maxwell,0,0,0,95,29,7,9,5,6,10,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
68,GJ Maxwell,PWH de Silva,MS Wade,2,0,2,97,27,18,18,5,1,11,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
69,GJ Maxwell,PWH de Silva,MS Wade,1,0,1,98,26,19,19,5,2,11,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
70,MS Wade,PWH de Silva,GJ Maxwell,1,0,1,99,25,8,10,5,3,11,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
71,GJ Maxwell,PWH de Silva,MS Wade,0,0,0,99,25,19,20,6,4,11,-,caught,GJ Maxwell,MD Gunathilaka,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
72,AC Agar,PWH de Silva,MS Wade,0,0,0,99,25,0,1,7,5,11,-,bowled,AC Agar,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
73,JA Richardson,PWH de Silva,MS Wade,0,0,0,99,25,0,1,7,6,11,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
74,MS Wade,KIC Asalanka,JA Richardson,0,0,0,99,25,8,11,7,1,12,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
75,MS Wade,KIC Asalanka,JA Richardson,0,0,0,99,25,8,12,7,2,12,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
76,MS Wade,KIC Asalanka,JA Richardson,1,0,1,100,24,9,13,7,3,12,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
77,JA Richardson,KIC Asalanka,MS Wade,0,0,0,100,24,0,2,7,4,12,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
78,JA Richardson,KIC Asalanka,MS Wade,0,0,0,100,24,0,3,7,5,12,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
79,JA Richardson,KIC Asalanka,MS Wade,1,0,1,101,23,1,4,7,6,12,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
80,JA Richardson,M Theekshana,MS Wade,0,0,0,101,23,1,5,7,1,13,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
81,JA Richardson,M Theekshana,MS Wade,0,0,0,101,23,1,6,7,2,13,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
82,JA Richardson,M Theekshana,MS Wade,1,0,1,102,22,2,7,7,3,13,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
83,MS Wade,M Theekshana,JA Richardson,0,0,0,102,22,9,14,7,4,13,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
84,MS Wade,M Theekshana,JA Richardson,1,0,1,103,21,10,15,7,5,13,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
85,JA Richardson,M Theekshana,MS Wade,1,0,1,104,20,3,8,7,6,13,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
86,JA Richardson,KIC Asalanka,MS Wade,1,0,1,105,19,4,9,7,1,14,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
87,MS Wade,KIC Asalanka,JA Richardson,0,0,0,105,19,10,16,7,2,14,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
88,MS Wade,KIC Asalanka,JA Richardson,1,0,1,106,18,11,17,7,3,14,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
89,JA Richardson,KIC Asalanka,MS Wade,1,0,1,107,17,5,10,7,4,14,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
90,MS Wade,KIC Asalanka,JA Richardson,0,0,0,107,17,11,18,7,5,14,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
91,MS Wade,KIC Asalanka,JA Richardson,0,0,0,107,17,11,19,7,6,14,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
92,JA Richardson,N Thushara,MS Wade,0,0,0,107,17,5,11,7,1,15,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
93,JA Richardson,N Thushara,MS Wade,1,0,1,108,16,6,12,7,2,15,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
94,MS Wade,N Thushara,JA Richardson,4,0,4,112,12,15,20,7,3,15,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
95,MS Wade,N Thushara,JA Richardson,2,0,2,114,10,17,21,7,4,15,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
96,MS Wade,N Thushara,JA Richardson,1,0,1,115,9,18,22,7,5,15,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
97,JA Richardson,N Thushara,MS Wade,1,0,1,116,8,7,13,7,6,15,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
98,JA Richardson,KIC Asalanka,MS Wade,1,0,1,117,7,8,14,7,1,16,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
99,MS Wade,KIC Asalanka,JA Richardson,1,0,1,118,6,19,23,7,2,16,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
100,JA Richardson,KIC Asalanka,MS Wade,0,0,0,118,6,8,15,7,3,16,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
101,JA Richardson,KIC Asalanka,MS Wade,0,0,0,118,6,8,16,7,4,16,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
102,JA Richardson,KIC Asalanka,MS Wade,0,0,0,118,6,8,17,7,5,16,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
103,JA Richardson,KIC Asalanka,MS Wade,0,0,0,118,6,8,18,7,6,16,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
104,MS Wade,MD Gunathilaka,JA Richardson,2,0,2,120,4,21,24,7,1,17,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
105,MS Wade,MD Gunathilaka,JA Richardson,1,0,1,121,3,22,25,7,2,17,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
106,JA Richardson,MD Gunathilaka,MS Wade,0,0,0,121,3,8,19,7,3,17,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
107,JA Richardson,MD Gunathilaka,MS Wade,1,0,1,122,2,9,20,7,4,17,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
108,MS Wade,MD Gunathilaka,JA Richardson,4,0,4,126,-2,26,26,7,5,17,-,0,,,,field,Australia,2,"R Premadasa Stadium, Colombo",2022,06,Sri Lanka_Australia_2022-06-08,Australia,Australia,Sri Lanka,True,126
