,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,MJ Guptill,KMDN Kulasekara,KS Williamson,0,0,0,0,119,0,1,0,-,1.0,0,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
1,MJ Guptill,KMDN Kulasekara,KS Williamson,1,0,1,1,118,1,2,0,-,2.0,0,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
2,KS Williamson,KMDN Kulasekara,MJ Guptill,0,0,0,1,118,0,1,0,-,3.0,0,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
3,KS Williamson,KMDN Kulasekara,MJ Guptill,1,0,1,2,117,1,2,0,-,4.0,0,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
4,MJ Guptill,KMDN Kulasekara,KS Williamson,2,0,2,4,115,3,3,0,-,5.0,0,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
5,MJ Guptill,KMDN Kulasekara,KS Williamson,0,0,0,4,115,3,4,0,-,6.0,0,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
6,KS Williamson,AD Mathews,MJ Guptill,0,0,0,4,115,1,3,0,-,1.0,1,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
7,KS Williamson,AD Mathews,MJ Guptill,1,0,1,5,114,2,4,0,-,2.0,1,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
8,MJ Guptill,AD Mathews,KS Williamson,0,0,0,5,114,3,5,0,-,3.0,1,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
9,MJ Guptill,AD Mathews,KS Williamson,1,0,1,6,113,4,6,0,-,4.0,1,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
10,KS Williamson,AD Mathews,MJ Guptill,2,0,2,8,111,4,5,0,-,5.0,1,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
11,KS Williamson,AD Mathews,MJ Guptill,4,0,4,12,107,8,6,0,-,6.0,1,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
12,MJ Guptill,KMDN Kulasekara,KS Williamson,0,0,0,12,107,4,7,0,-,1.0,2,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
13,MJ Guptill,KMDN Kulasekara,KS Williamson,1,0,1,13,106,5,8,0,-,2.0,2,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
14,KS Williamson,KMDN Kulasekara,MJ Guptill,0,1,1,14,105,8,7,0,wides,2.0,2,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
15,KS Williamson,KMDN Kulasekara,MJ Guptill,0,0,0,14,105,8,8,0,-,3.0,2,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
16,KS Williamson,KMDN Kulasekara,MJ Guptill,4,0,4,18,101,12,9,0,-,4.0,2,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
17,KS Williamson,KMDN Kulasekara,MJ Guptill,0,0,0,18,101,12,10,0,-,5.0,2,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
18,KS Williamson,KMDN Kulasekara,MJ Guptill,0,0,0,18,101,12,11,0,-,6.0,2,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
19,MJ Guptill,HMRKB Herath,KS Williamson,0,0,0,18,101,5,9,1,-,1.0,3,run out,MJ Guptill,HMRKB Herath;KC Sangakkara,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
20,BB McCullum,HMRKB Herath,KS Williamson,0,0,0,18,101,0,1,1,-,2.0,3,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
21,BB McCullum,HMRKB Herath,KS Williamson,0,0,0,18,101,0,2,1,-,3.0,3,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
22,BB McCullum,HMRKB Herath,KS Williamson,0,0,0,18,101,0,3,1,-,4.0,3,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
23,BB McCullum,HMRKB Herath,KS Williamson,0,0,0,18,101,0,4,1,-,5.0,3,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
24,BB McCullum,HMRKB Herath,KS Williamson,0,0,0,18,101,0,5,2,-,6.0,3,stumped,BB McCullum,KC Sangakkara,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
25,KS Williamson,KMDN Kulasekara,LRPL Taylor,0,0,0,18,101,12,12,2,-,1.0,4,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
26,KS Williamson,KMDN Kulasekara,LRPL Taylor,0,1,1,19,100,12,13,2,wides,1.0,4,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
27,KS Williamson,KMDN Kulasekara,LRPL Taylor,0,0,0,19,100,12,14,2,-,2.0,4,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
28,KS Williamson,KMDN Kulasekara,LRPL Taylor,0,0,0,19,100,12,15,2,-,3.0,4,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
29,KS Williamson,KMDN Kulasekara,LRPL Taylor,0,0,0,19,100,12,16,2,-,4.0,4,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
30,KS Williamson,KMDN Kulasekara,LRPL Taylor,0,0,0,19,100,12,17,2,-,5.0,4,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
31,KS Williamson,KMDN Kulasekara,LRPL Taylor,4,0,4,23,96,16,18,2,-,6.0,4,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
32,LRPL Taylor,HMRKB Herath,KS Williamson,0,0,0,23,96,0,1,2,-,1.0,5,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
33,LRPL Taylor,HMRKB Herath,KS Williamson,0,0,0,23,96,0,2,2,-,2.0,5,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
34,LRPL Taylor,HMRKB Herath,KS Williamson,0,0,0,23,96,0,3,2,-,3.0,5,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
35,LRPL Taylor,HMRKB Herath,KS Williamson,0,0,0,23,96,0,4,2,-,4.0,5,0,,,field,New Zealand,2,Zahur Ahmed Chowdhury Stadium,2014,03,New Zealand_Sri Lanka_2014-03-31,Sri Lanka,New Zealand,Sri Lanka,False,60
