,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
10,Babar Azam,BJ Dwarshuis,Mohammad Rizwan,0,0,0,16,191,7,7,0,5,2,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
11,Babar Azam,BJ Dwarshuis,Mohammad Rizwan,2,0,2,18,189,9,8,0,6,2,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
12,Mohammad Rizwan,SA Abbott,Babar Azam,0,1,1,19,188,9,5,0,1,3,legbyes,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
13,Babar Azam,SA Abbott,Mohammad Rizwan,0,0,0,19,188,9,9,0,2,3,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
14,Babar Azam,SA Abbott,Mohammad Rizwan,2,0,2,21,186,11,10,0,3,3,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
15,Babar Azam,SA Abbott,Mohammad Rizwan,0,0,0,21,186,11,11,0,4,3,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
16,Babar Azam,SA Abbott,Mohammad Rizwan,1,0,1,22,185,12,12,0,5,3,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
17,Mohammad Rizwan,SA Abbott,Babar Azam,0,0,0,22,185,9,6,0,6,3,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
18,Babar Azam,NT Ellis,Mohammad Rizwan,0,0,0,22,185,12,13,0,1,4,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
19,Babar Azam,NT Ellis,Mohammad Rizwan,4,0,4,26,181,16,14,0,2,4,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
20,Babar Azam,NT Ellis,Mohammad Rizwan,4,0,4,30,177,20,15,0,3,4,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
21,Babar Azam,NT Ellis,Mohammad Rizwan,4,0,4,34,173,24,16,0,4,4,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
22,Babar Azam,NT Ellis,Mohammad Rizwan,1,0,1,35,172,25,17,0,5,4,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
23,Mohammad Rizwan,NT Ellis,Babar Azam,1,0,1,36,171,10,7,0,6,4,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
24,Mohammad Rizwan,SA Abbott,Babar Azam,1,0,1,37,170,11,8,0,1,5,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
25,Babar Azam,SA Abbott,Mohammad Rizwan,0,0,0,37,170,25,18,0,2,5,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
26,Babar Azam,SA Abbott,Mohammad Rizwan,0,0,0,37,170,25,19,0,3,5,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
27,Babar Azam,SA Abbott,Mohammad Rizwan,1,0,1,38,169,26,20,0,4,5,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
28,Mohammad Rizwan,SA Abbott,Babar Azam,1,0,1,39,168,12,9,0,5,5,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
29,Babar Azam,SA Abbott,Mohammad Rizwan,1,0,1,40,167,27,21,0,6,5,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
30,Babar Azam,BJ Dwarshuis,Mohammad Rizwan,2,0,2,42,165,29,22,0,1,6,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
31,Babar Azam,BJ Dwarshuis,Mohammad Rizwan,1,0,1,43,164,30,23,0,2,6,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
32,Mohammad Rizwan,BJ Dwarshuis,Babar Azam,4,0,4,47,160,16,10,0,3,6,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
33,Mohammad Rizwan,BJ Dwarshuis,Babar Azam,1,0,1,48,159,17,11,0,4,6,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
34,Babar Azam,BJ Dwarshuis,Mohammad Rizwan,6,0,6,54,153,36,24,0,5,6,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
35,Babar Azam,BJ Dwarshuis,Mohammad Rizwan,2,0,2,56,151,38,25,0,6,6,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
36,Mohammad Rizwan,A Zampa,Babar Azam,1,0,1,57,150,18,12,0,1,7,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
37,Babar Azam,A Zampa,Mohammad Rizwan,4,0,4,61,146,42,26,0,2,7,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
38,Babar Azam,A Zampa,Mohammad Rizwan,1,0,1,62,145,43,27,0,3,7,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
39,Mohammad Rizwan,A Zampa,Babar Azam,0,0,0,62,145,18,13,0,4,7,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
40,Mohammad Rizwan,A Zampa,Babar Azam,0,0,0,62,145,18,14,0,5,7,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
41,Mohammad Rizwan,A Zampa,Babar Azam,1,0,1,63,144,19,15,0,6,7,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
42,Mohammad Rizwan,C Green,Babar Azam,0,0,0,63,144,19,16,0,1,8,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
43,Mohammad Rizwan,C Green,Babar Azam,2,0,2,65,142,21,17,0,2,8,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
44,Mohammad Rizwan,C Green,Babar Azam,2,0,2,67,140,23,18,0,3,8,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
45,Mohammad Rizwan,C Green,Babar Azam,0,0,0,67,140,23,19,1,4,8,-,bowled,Mohammad Rizwan,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
46,Fakhar Zaman,C Green,Babar Azam,0,0,0,67,140,0,1,2,5,8,-,caught,Fakhar Zaman,AJ Finch,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
47,Iftikhar Ahmed,C Green,Babar Azam,1,0,1,68,139,1,1,2,6,8,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
48,Iftikhar Ahmed,A Zampa,Babar Azam,1,0,1,69,138,2,2,2,1,9,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
49,Babar Azam,A Zampa,Iftikhar Ahmed,1,0,1,70,137,44,28,2,2,9,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
50,Iftikhar Ahmed,A Zampa,Babar Azam,0,0,0,70,137,2,3,2,3,9,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
51,Iftikhar Ahmed,A Zampa,Babar Azam,1,0,1,71,136,3,4,2,4,9,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
52,Babar Azam,A Zampa,Iftikhar Ahmed,0,0,0,71,136,44,29,2,5,9,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
53,Babar Azam,A Zampa,Iftikhar Ahmed,1,0,1,72,135,45,30,2,6,9,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
54,Babar Azam,C Green,Iftikhar Ahmed,0,0,0,72,135,45,31,2,1,10,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
55,Babar Azam,C Green,Iftikhar Ahmed,1,0,1,73,134,46,32,2,2,10,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
56,Iftikhar Ahmed,C Green,Babar Azam,0,1,1,74,133,3,5,2,3,10,legbyes,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
57,Babar Azam,C Green,Iftikhar Ahmed,4,0,4,78,129,50,33,2,4,10,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
58,Babar Azam,C Green,Iftikhar Ahmed,1,0,1,79,128,51,34,2,5,10,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
59,Iftikhar Ahmed,C Green,Babar Azam,1,0,1,80,127,4,6,2,6,10,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
60,Iftikhar Ahmed,A Zampa,Babar Azam,1,0,1,81,126,5,7,2,1,11,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
61,Babar Azam,A Zampa,Iftikhar Ahmed,1,0,1,82,125,52,35,2,2,11,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
62,Iftikhar Ahmed,A Zampa,Babar Azam,4,0,4,86,121,9,8,2,3,11,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
63,Iftikhar Ahmed,A Zampa,Babar Azam,1,0,1,87,120,10,9,2,4,11,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
64,Babar Azam,A Zampa,Iftikhar Ahmed,1,0,1,88,119,53,36,2,5,11,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
65,Iftikhar Ahmed,A Zampa,Babar Azam,1,0,1,89,118,11,10,2,6,11,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
66,Iftikhar Ahmed,NT Ellis,Babar Azam,1,0,1,90,117,12,11,2,1,12,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
67,Babar Azam,NT Ellis,Iftikhar Ahmed,1,0,1,91,116,54,37,2,2,12,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
68,Iftikhar Ahmed,NT Ellis,Babar Azam,1,0,1,92,115,13,12,2,3,12,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
69,Babar Azam,NT Ellis,Iftikhar Ahmed,1,0,1,93,114,55,38,2,4,12,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
70,Iftikhar Ahmed,NT Ellis,Babar Azam,0,0,0,93,114,13,13,3,5,12,-,caught,Iftikhar Ahmed,JP Inglis,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
71,Khushdil Shah,NT Ellis,Babar Azam,1,0,1,94,113,1,1,3,6,12,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
72,Khushdil Shah,TM Head,Babar Azam,0,0,0,94,113,1,2,3,1,13,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
73,Khushdil Shah,TM Head,Babar Azam,0,0,0,94,113,1,3,3,2,13,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
74,Khushdil Shah,TM Head,Babar Azam,4,0,4,98,109,5,4,3,3,13,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
75,Khushdil Shah,TM Head,Babar Azam,1,0,1,99,108,6,5,3,4,13,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
76,Babar Azam,TM Head,Khushdil Shah,1,0,1,100,107,56,39,3,5,13,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
77,Khushdil Shah,TM Head,Babar Azam,1,0,1,101,106,7,6,3,6,13,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
78,Khushdil Shah,C Green,Babar Azam,1,0,1,102,105,8,7,3,1,14,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
79,Babar Azam,C Green,Khushdil Shah,1,0,1,103,104,57,40,3,2,14,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
80,Khushdil Shah,C Green,Babar Azam,1,0,1,104,103,9,8,3,3,14,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
81,Babar Azam,C Green,Khushdil Shah,0,0,0,104,103,57,41,3,4,14,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
82,Babar Azam,C Green,Khushdil Shah,1,0,1,105,102,58,42,3,5,14,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
83,Khushdil Shah,C Green,Babar Azam,0,0,0,105,102,9,9,3,6,14,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
84,Babar Azam,SA Abbott,Khushdil Shah,1,0,1,106,101,59,43,3,1,15,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
85,Khushdil Shah,SA Abbott,Babar Azam,0,0,0,106,101,9,10,3,2,15,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
86,Khushdil Shah,SA Abbott,Babar Azam,4,0,4,110,97,13,11,3,3,15,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
87,Khushdil Shah,SA Abbott,Babar Azam,1,0,1,111,96,14,12,3,4,15,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
88,Babar Azam,SA Abbott,Khushdil Shah,1,0,1,112,95,60,44,3,5,15,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
89,Khushdil Shah,SA Abbott,Babar Azam,0,0,0,112,95,14,13,3,6,15,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
90,Babar Azam,A Zampa,Khushdil Shah,6,0,6,118,89,66,45,3,1,16,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
91,Babar Azam,A Zampa,Khushdil Shah,0,0,0,118,89,66,46,4,2,16,-,caught,Babar Azam,NT Ellis,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
92,Asif Ali,A Zampa,Khushdil Shah,1,0,1,119,88,1,1,4,3,16,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
93,Khushdil Shah,A Zampa,Asif Ali,1,0,1,120,87,15,14,4,4,16,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
94,Asif Ali,A Zampa,Khushdil Shah,0,0,0,120,87,1,2,4,5,16,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
95,Asif Ali,A Zampa,Khushdil Shah,1,0,1,121,86,2,3,4,6,16,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
96,Asif Ali,NT Ellis,Khushdil Shah,1,0,1,122,85,3,4,4,1,17,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
97,Khushdil Shah,NT Ellis,Asif Ali,4,0,4,126,81,19,15,4,2,17,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
98,Khushdil Shah,NT Ellis,Asif Ali,1,0,1,127,80,20,16,4,3,17,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
99,Asif Ali,NT Ellis,Khushdil Shah,0,0,0,127,80,3,5,5,4,17,-,caught,Asif Ali,M Labuschagne,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
100,Khushdil Shah,NT Ellis,Hasan Ali,0,0,0,127,80,20,17,5,5,17,-,0,,,"{'by': 'Pakistan', 'umpire': 'Aleem Dar', 'batter': 'Khushdil Shah', 'decision': 'upheld'}",field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
101,Khushdil Shah,NT Ellis,Hasan Ali,1,0,1,128,79,21,18,5,6,17,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
102,Khushdil Shah,SA Abbott,Hasan Ali,2,1,3,131,76,23,19,5,1,18,noballs,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
103,Khushdil Shah,SA Abbott,Hasan Ali,1,0,1,132,75,24,20,5,2,18,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
104,Hasan Ali,SA Abbott,Khushdil Shah,0,0,0,132,75,0,1,5,3,18,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
105,Hasan Ali,SA Abbott,Khushdil Shah,6,0,6,138,69,6,2,5,4,18,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
106,Hasan Ali,SA Abbott,Khushdil Shah,4,0,4,142,65,10,3,5,5,18,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
107,Hasan Ali,SA Abbott,Khushdil Shah,0,0,0,142,65,10,4,6,6,18,-,bowled,Hasan Ali,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
108,Shaheen Shah Afridi,SA Abbott,Khushdil Shah,0,0,0,142,65,0,1,6,7,18,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
109,Khushdil Shah,NT Ellis,Shaheen Shah Afridi,0,0,0,142,65,24,21,7,1,19,-,caught,Khushdil Shah,BR McDermott,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
110,Shaheen Shah Afridi,NT Ellis,Mohammad Wasim,0,0,0,142,65,0,2,8,2,19,-,caught,Shaheen Shah Afridi,MP Stoinis,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
111,Mohammad Wasim,NT Ellis,Usman Qadir,0,0,0,142,65,0,1,8,3,19,-,0,,,"{'by': 'Australia', 'umpire': 'Aleem Dar', 'batter': 'Mohammad Wasim', 'decision': 'struck down'}",field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
112,Mohammad Wasim,NT Ellis,Usman Qadir,0,0,0,142,65,0,2,8,4,19,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
113,Mohammad Wasim,NT Ellis,Usman Qadir,1,0,1,143,64,1,3,8,5,19,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
114,Usman Qadir,NT Ellis,Mohammad Wasim,1,0,1,144,63,1,1,8,6,19,-,0,,,,field,Australia,1,"Gaddafi Stadium, Lahore",2022,04,Pakistan_Australia_2022-04-05,Australia,Pakistan,Australia,162
