,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
27,AK Markram,Mukesh Kumar,H Klaasen,0,0,0,32,169,19,11,2,4,5,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
28,AK Markram,Mukesh Kumar,H Klaasen,0,0,0,32,169,19,12,2,5,5,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
29,AK Markram,Mukesh Kumar,H Klaasen,6,0,6,38,163,25,13,2,6,5,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
30,H Klaasen,Arshdeep Singh,AK Markram,0,0,0,38,163,1,2,2,1,6,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
31,H Klaasen,Arshdeep Singh,AK Markram,4,0,4,42,159,5,3,2,2,6,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
32,H Klaasen,Arshdeep Singh,AK Markram,0,0,0,42,159,5,4,2,3,6,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
33,H Klaasen,Arshdeep Singh,AK Markram,0,0,0,42,159,5,5,3,4,6,caught,H Klaasen,RK Singh,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
34,DA Miller,Arshdeep Singh,AK Markram,0,0,0,42,159,0,1,3,5,6,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
35,DA Miller,Arshdeep Singh,AK Markram,0,0,0,42,159,0,2,3,6,6,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
36,AK Markram,RA Jadeja,DA Miller,0,0,0,42,159,25,14,4,1,7,caught,AK Markram,YBK Jaiswal,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
37,D Ferreira,RA Jadeja,DA Miller,1,0,1,43,158,1,1,4,2,7,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
38,DA Miller,RA Jadeja,D Ferreira,0,0,0,43,158,0,3,4,3,7,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
39,DA Miller,RA Jadeja,D Ferreira,1,0,1,44,157,1,4,4,4,7,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
40,D Ferreira,RA Jadeja,DA Miller,1,0,1,45,156,2,2,4,5,7,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
41,DA Miller,RA Jadeja,D Ferreira,2,0,2,47,154,3,5,4,6,7,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
42,D Ferreira,Tilak Varma,DA Miller,0,0,0,47,154,2,3,4,1,8,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
43,D Ferreira,Tilak Varma,DA Miller,0,0,0,47,154,2,4,4,2,8,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
44,D Ferreira,Tilak Varma,DA Miller,0,0,0,47,154,2,5,4,3,8,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
45,D Ferreira,Tilak Varma,DA Miller,1,0,1,48,153,3,6,4,4,8,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
46,DA Miller,Tilak Varma,D Ferreira,2,0,2,50,151,5,6,4,5,8,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
47,DA Miller,Tilak Varma,D Ferreira,1,0,1,51,150,6,7,4,6,8,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
48,DA Miller,RA Jadeja,D Ferreira,6,0,6,57,144,12,8,4,1,9,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
49,DA Miller,RA Jadeja,D Ferreira,0,0,0,57,144,12,9,4,2,9,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
50,DA Miller,RA Jadeja,D Ferreira,6,0,6,63,138,18,10,4,3,9,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
51,DA Miller,RA Jadeja,D Ferreira,0,0,0,63,138,18,11,4,4,9,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
52,DA Miller,RA Jadeja,D Ferreira,1,0,1,64,137,19,12,4,5,9,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
53,D Ferreira,RA Jadeja,DA Miller,2,0,2,66,135,5,7,4,6,9,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
54,DA Miller,Kuldeep Yadav,D Ferreira,1,0,1,67,134,20,13,4,1,10,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
55,D Ferreira,Kuldeep Yadav,DA Miller,0,0,0,67,134,5,8,4,2,10,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
56,D Ferreira,Kuldeep Yadav,DA Miller,1,0,1,68,133,6,9,4,3,10,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
57,DA Miller,Kuldeep Yadav,D Ferreira,1,0,1,69,132,21,14,4,4,10,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
58,D Ferreira,Kuldeep Yadav,DA Miller,6,0,6,75,126,12,10,4,5,10,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
59,D Ferreira,Kuldeep Yadav,DA Miller,0,0,0,75,126,12,11,5,6,10,bowled,D Ferreira,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
60,DA Miller,RA Jadeja,AL Phehlukwayo,0,1,1,76,125,21,15,5,1,11,0,,,legbyes,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
61,AL Phehlukwayo,RA Jadeja,DA Miller,0,1,1,77,124,0,1,5,2,11,0,,,legbyes,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
62,DA Miller,RA Jadeja,AL Phehlukwayo,4,0,4,81,120,25,16,5,3,11,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
63,DA Miller,RA Jadeja,AL Phehlukwayo,1,0,1,82,119,26,17,5,4,11,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
64,AL Phehlukwayo,RA Jadeja,DA Miller,0,0,0,82,119,0,2,5,5,11,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
65,AL Phehlukwayo,RA Jadeja,DA Miller,0,0,0,82,119,0,3,6,6,11,caught and bowled,AL Phehlukwayo,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
66,DA Miller,Kuldeep Yadav,KA Maharaj,1,0,1,83,118,27,18,6,1,12,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
67,KA Maharaj,Kuldeep Yadav,DA Miller,1,0,1,84,117,1,1,6,2,12,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
68,DA Miller,Kuldeep Yadav,KA Maharaj,4,0,4,88,113,31,19,6,3,12,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
69,DA Miller,Kuldeep Yadav,KA Maharaj,1,0,1,89,112,32,20,6,4,12,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
70,KA Maharaj,Kuldeep Yadav,DA Miller,0,0,0,89,112,1,2,6,5,12,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
71,KA Maharaj,Kuldeep Yadav,DA Miller,0,0,0,89,112,1,3,7,6,12,bowled,KA Maharaj,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
72,DA Miller,Mohammed Siraj,N Burger,1,0,1,90,111,33,21,7,1,13,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
73,N Burger,Mohammed Siraj,DA Miller,0,0,0,90,111,0,1,7,2,13,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
74,N Burger,Mohammed Siraj,DA Miller,1,0,1,91,110,1,2,7,3,13,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
75,DA Miller,Mohammed Siraj,N Burger,0,1,1,92,109,33,22,7,4,13,0,,,wides,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
76,DA Miller,Mohammed Siraj,N Burger,2,0,2,94,107,35,23,7,5,13,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
77,DA Miller,Mohammed Siraj,N Burger,0,0,0,94,107,35,24,7,6,13,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
78,DA Miller,Mohammed Siraj,N Burger,0,0,0,94,107,35,25,7,7,13,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
79,N Burger,Kuldeep Yadav,DA Miller,0,0,0,94,107,1,3,8,1,14,lbw,N Burger,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
80,LB Williams,Kuldeep Yadav,DA Miller,0,0,0,94,107,0,1,8,2,14,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
81,LB Williams,Kuldeep Yadav,DA Miller,0,0,0,94,107,0,2,9,3,14,lbw,LB Williams,,-,"{'by': 'India', 'umpire': 'A Paleker', 'batter': 'LB Williams', 'decision': 'upheld', 'type': 'wicket'}",field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
82,T Shamsi,Kuldeep Yadav,DA Miller,1,0,1,95,106,1,1,9,4,14,0,,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
83,DA Miller,Kuldeep Yadav,T Shamsi,0,0,0,95,106,35,26,10,5,14,bowled,DA Miller,,-,,field,South Africa,2,"The Wanderers Stadium, Johannesburg",2023,12,India_South Africa_2023-12-14,India,South Africa,India,95
