,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,T Bavuma,MA Starc,Q de Kock,2,0,2,2,,2,1,0,-,1.0,0,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
1,T Bavuma,MA Starc,Q de Kock,0,0,0,2,,2,2,0,-,2.0,0,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
2,T Bavuma,MA Starc,Q de Kock,4,0,4,6,,6,3,0,-,3.0,0,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
3,T Bavuma,MA Starc,Q de Kock,4,0,4,10,,10,4,0,-,4.0,0,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
4,T Bavuma,MA Starc,Q de Kock,1,0,1,11,,11,5,0,-,5.0,0,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
5,Q de Kock,MA Starc,T Bavuma,0,0,0,11,,0,1,0,-,6.0,0,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Left hand Bat,Right hand Bat,Left arm Fast
6,T Bavuma,GJ Maxwell,Q de Kock,1,0,1,12,,12,6,0,-,1.0,1,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Offbreak
7,Q de Kock,GJ Maxwell,T Bavuma,1,0,1,13,,1,2,0,-,2.0,1,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Left hand Bat,Right hand Bat,Right arm Offbreak
8,T Bavuma,GJ Maxwell,Q de Kock,0,0,0,13,,12,7,1,-,3.0,1,bowled,T Bavuma,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Offbreak
9,HE van der Dussen,GJ Maxwell,Q de Kock,1,0,1,14,,1,1,1,-,4.0,1,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Offbreak
10,Q de Kock,GJ Maxwell,HE van der Dussen,1,0,1,15,,2,3,1,-,5.0,1,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Left hand Bat,Right hand Bat,Right arm Offbreak
11,HE van der Dussen,GJ Maxwell,Q de Kock,1,0,1,16,,2,2,1,-,6.0,1,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Offbreak
12,HE van der Dussen,JR Hazlewood,Q de Kock,0,0,0,16,,2,3,2,-,1.0,2,caught,HE van der Dussen,MS Wade,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Fast
13,AK Markram,JR Hazlewood,Q de Kock,1,0,1,17,,1,1,2,-,2.0,2,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Fast
14,Q de Kock,JR Hazlewood,AK Markram,0,0,0,17,,2,4,2,-,3.0,2,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Left hand Bat,Right hand Bat,Right arm Fast
15,Q de Kock,JR Hazlewood,AK Markram,0,0,0,17,,2,5,2,-,4.0,2,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Left hand Bat,Right hand Bat,Right arm Fast
16,Q de Kock,JR Hazlewood,AK Markram,0,0,0,17,,2,6,2,-,5.0,2,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Left hand Bat,Right hand Bat,Right arm Fast
17,Q de Kock,JR Hazlewood,AK Markram,0,0,0,17,,2,7,2,-,6.0,2,0,,,,field,Australia,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,South Africa_Australia_2021-10-23,Australia,South Africa,Australia,False,118,Left hand Bat,Right hand Bat,Right arm Fast
