,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
34,MP Stoinis,G Coetzee,MR Marsh,0,0,0,70,112,0,1,3,3,-,0,,,5,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
35,MP Stoinis,G Coetzee,MR Marsh,0,0,0,70,112,0,2,3,4,-,0,,,5,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
36,MP Stoinis,G Coetzee,MR Marsh,0,0,0,70,112,0,3,3,5,-,0,,,5,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
37,MP Stoinis,G Coetzee,MR Marsh,0,0,0,70,112,0,4,3,6,-,0,,,5,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
38,MR Marsh,LB Williams,MP Stoinis,1,0,1,71,111,42,18,3,1,-,0,,,6,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
39,MP Stoinis,LB Williams,MR Marsh,0,0,0,71,111,0,5,3,2,-,0,,,6,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
40,MP Stoinis,LB Williams,MR Marsh,0,0,0,71,111,0,6,3,3,-,0,,,6,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
41,MP Stoinis,LB Williams,MR Marsh,6,0,6,77,105,6,7,3,4,-,0,,,6,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
42,MP Stoinis,LB Williams,MR Marsh,0,0,0,77,105,6,8,3,5,-,0,,,6,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
43,MP Stoinis,LB Williams,MR Marsh,0,0,0,77,105,6,9,4,6,-,caught,MP Stoinis,M Jansen,6,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
44,MR Marsh,T Shamsi,TH David,1,0,1,78,104,43,19,4,1,-,0,,,7,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
45,TH David,T Shamsi,MR Marsh,0,1,1,79,103,0,1,4,2,legbyes,0,,,7,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
46,MR Marsh,T Shamsi,TH David,4,0,4,83,99,47,20,4,3,-,0,,,7,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
47,MR Marsh,T Shamsi,TH David,0,0,0,83,99,47,21,4,4,-,0,,,7,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
48,MR Marsh,T Shamsi,TH David,1,0,1,84,98,48,22,4,5,-,0,,,7,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
49,TH David,T Shamsi,MR Marsh,0,0,0,84,98,0,2,4,6,-,0,,,7,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
50,MR Marsh,L Ngidi,TH David,1,0,1,85,97,49,23,4,1,-,0,,,8,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
51,TH David,L Ngidi,MR Marsh,1,0,1,86,96,1,3,4,2,-,0,,,8,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
52,MR Marsh,L Ngidi,TH David,1,0,1,87,95,50,24,4,3,-,0,,,8,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
53,TH David,L Ngidi,MR Marsh,1,0,1,88,94,2,4,4,4,-,0,,,8,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
54,MR Marsh,L Ngidi,TH David,4,0,4,92,90,54,25,4,5,-,0,,,8,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
55,MR Marsh,L Ngidi,TH David,0,0,0,92,90,54,26,4,6,-,0,,,8,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
56,TH David,T Shamsi,MR Marsh,0,0,0,92,90,2,5,4,1,-,0,,,9,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
57,TH David,T Shamsi,MR Marsh,2,0,2,94,88,4,6,4,2,-,0,,,9,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
58,TH David,T Shamsi,MR Marsh,1,0,1,95,87,5,7,4,3,-,0,,,9,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
59,MR Marsh,T Shamsi,TH David,1,0,1,96,86,55,27,4,4,-,0,,,9,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
60,TH David,T Shamsi,MR Marsh,4,0,4,100,82,9,8,4,5,-,0,,,9,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
61,TH David,T Shamsi,MR Marsh,0,0,0,100,82,9,9,4,6,-,0,,,9,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
62,MR Marsh,M Jansen,TH David,0,4,4,104,78,55,28,4,1,legbyes,0,,,10,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
63,MR Marsh,M Jansen,TH David,1,0,1,105,77,56,29,4,2,-,0,,,10,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
64,TH David,M Jansen,MR Marsh,4,0,4,109,73,13,10,4,3,-,0,,,10,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
65,TH David,M Jansen,MR Marsh,1,0,1,110,72,14,11,4,4,-,0,,,10,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
66,MR Marsh,M Jansen,TH David,0,0,0,110,72,56,30,4,5,-,0,,,10,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
67,MR Marsh,M Jansen,TH David,1,0,1,111,71,57,31,4,6,-,0,,,10,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
68,MR Marsh,T Shamsi,TH David,1,0,1,112,70,58,32,4,1,-,0,,,11,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
69,TH David,T Shamsi,MR Marsh,6,0,6,118,64,20,12,4,2,-,0,,,11,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
70,TH David,T Shamsi,MR Marsh,1,0,1,119,63,21,13,4,3,-,0,,,11,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
71,MR Marsh,T Shamsi,TH David,1,0,1,120,62,59,33,4,4,-,0,,,11,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
72,TH David,T Shamsi,MR Marsh,6,0,6,126,56,27,14,4,5,-,0,,,11,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
73,TH David,T Shamsi,MR Marsh,1,0,1,127,55,28,15,4,6,-,0,,,11,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
74,TH David,G Coetzee,MR Marsh,4,0,4,131,51,32,16,4,1,-,0,,,12,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
75,TH David,G Coetzee,MR Marsh,0,0,0,131,51,32,17,4,2,-,0,,,12,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
76,TH David,G Coetzee,MR Marsh,6,0,6,137,45,38,18,4,3,-,0,,,12,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
77,TH David,G Coetzee,MR Marsh,4,0,4,141,41,42,19,4,4,-,0,,,12,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
78,TH David,G Coetzee,MR Marsh,0,1,1,142,40,42,20,4,5,wides,0,,,12,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
79,TH David,G Coetzee,MR Marsh,1,0,1,143,39,43,21,4,6,-,0,,,12,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
80,MR Marsh,G Coetzee,TH David,1,0,1,144,38,60,34,4,7,-,0,,,12,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
81,MR Marsh,L Ngidi,TH David,1,0,1,145,37,61,35,4,1,-,0,,,13,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
82,TH David,L Ngidi,MR Marsh,4,0,4,149,33,47,22,4,2,-,0,,,13,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
83,TH David,L Ngidi,MR Marsh,1,0,1,150,32,48,23,4,3,-,0,,,13,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
84,MR Marsh,L Ngidi,TH David,4,0,4,154,28,65,36,4,4,-,0,,,13,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
85,MR Marsh,L Ngidi,TH David,0,0,0,154,28,65,37,4,5,-,0,,,13,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
86,MR Marsh,L Ngidi,TH David,0,0,0,154,28,65,38,4,6,-,0,,,13,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
87,TH David,M Jansen,MR Marsh,1,0,1,155,27,49,24,4,1,-,0,,,14,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
88,MR Marsh,M Jansen,TH David,1,0,1,156,26,66,39,4,2,-,0,,,14,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
89,TH David,M Jansen,MR Marsh,4,0,4,160,22,53,25,4,3,-,0,,,14,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
90,TH David,M Jansen,MR Marsh,4,0,4,164,18,57,26,4,4,-,0,,,14,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
91,TH David,M Jansen,MR Marsh,1,0,1,165,17,58,27,4,5,-,0,,,14,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
92,MR Marsh,M Jansen,TH David,2,0,2,167,15,68,40,4,6,-,0,,,14,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
93,TH David,T Shamsi,MR Marsh,6,0,6,173,9,64,28,4,1,-,0,,,15,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
94,TH David,T Shamsi,MR Marsh,0,1,1,174,8,64,29,4,2,wides,0,,,15,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
95,TH David,T Shamsi,MR Marsh,0,0,0,174,8,64,30,5,3,-,caught,TH David,T Bavuma,15,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
96,AM Hardie,T Shamsi,MR Marsh,0,0,0,174,8,0,1,5,4,-,0,,,15,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
97,AM Hardie,T Shamsi,MR Marsh,4,0,4,178,4,4,2,5,5,-,0,,,15,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
98,AM Hardie,T Shamsi,MR Marsh,0,0,0,178,4,4,3,5,6,-,0,,,15,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
99,AM Hardie,T Shamsi,MR Marsh,1,0,1,179,3,5,4,5,7,-,0,,,15,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
100,AM Hardie,LB Williams,MR Marsh,0,0,0,179,3,5,5,5,1,-,0,,,16,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
101,AM Hardie,LB Williams,MR Marsh,0,1,1,180,2,5,6,5,2,wides,0,,,16,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
102,AM Hardie,LB Williams,MR Marsh,6,0,6,186,-4,11,7,5,3,-,0,,,16,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
103,AM Hardie,LB Williams,MR Marsh,0,0,0,186,-4,11,8,5,4,-,0,,,16,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
104,AM Hardie,LB Williams,MR Marsh,4,0,4,190,-8,15,9,5,5,-,0,,,16,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
105,AM Hardie,LB Williams,MR Marsh,1,0,1,191,-9,16,10,5,6,-,0,,,16,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
106,MR Marsh,LB Williams,AM Hardie,1,0,1,192,-10,69,41,5,7,-,0,,,16,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
107,MR Marsh,G Coetzee,AM Hardie,0,1,1,193,-11,69,42,5,1,legbyes,0,,,17,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
108,AM Hardie,G Coetzee,MR Marsh,1,0,1,194,-12,17,11,5,2,-,0,,,17,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
109,MR Marsh,G Coetzee,AM Hardie,1,0,1,195,-13,70,43,5,3,-,0,,,17,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
110,AM Hardie,G Coetzee,MR Marsh,1,0,1,196,-14,18,12,5,4,-,0,,,17,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
111,MR Marsh,G Coetzee,AM Hardie,4,0,4,200,-18,74,44,5,5,-,0,,,17,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
112,MR Marsh,G Coetzee,AM Hardie,4,0,4,204,-22,78,45,5,6,-,0,,,17,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
113,AM Hardie,LB Williams,MR Marsh,1,0,1,205,-23,19,13,5,1,-,0,,,18,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
114,MR Marsh,LB Williams,AM Hardie,1,0,1,206,-24,79,46,5,2,-,0,,,18,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
115,AM Hardie,LB Williams,MR Marsh,4,0,4,210,-28,23,14,5,3,-,0,,,18,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
116,AM Hardie,LB Williams,MR Marsh,0,0,0,210,-28,23,15,6,4,-,caught,AM Hardie,D Brevis,18,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
117,SA Abbott,LB Williams,MR Marsh,1,0,1,211,-29,1,1,6,5,-,0,,,18,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
118,MR Marsh,LB Williams,SA Abbott,4,0,4,215,-33,83,47,6,6,-,0,,,18,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
119,SA Abbott,L Ngidi,MR Marsh,1,0,1,216,-34,2,2,6,1,-,0,,,19,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
120,MR Marsh,L Ngidi,SA Abbott,1,0,1,217,-35,84,48,6,2,-,0,,,19,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
121,SA Abbott,L Ngidi,MR Marsh,1,0,1,218,-36,3,3,6,3,-,0,,,19,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
122,MR Marsh,L Ngidi,SA Abbott,2,0,2,220,-38,86,49,6,4,-,0,,,19,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
123,MR Marsh,L Ngidi,SA Abbott,4,0,4,224,-42,90,50,6,5,-,0,,,19,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
124,MR Marsh,L Ngidi,SA Abbott,2,0,2,226,-44,92,51,6,6,-,0,,,19,field,South Africa,1,"Kingsmead, Durban",2023,08,Australia_South Africa_2023-08-30,Australia,Australia,South Africa,226
