,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
112,HT Tector,Fazalhaq Farooqi,GH Dockrell,6,0,6,153,15,16,10,3,2,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
113,HT Tector,Fazalhaq Farooqi,GH Dockrell,1,0,1,154,14,17,11,3,3,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
114,GH Dockrell,Fazalhaq Farooqi,HT Tector,0,0,0,154,14,1,2,3,4,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
115,GH Dockrell,Fazalhaq Farooqi,HT Tector,1,0,1,155,13,2,3,3,5,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
116,HT Tector,Fazalhaq Farooqi,GH Dockrell,1,0,1,156,12,18,12,3,6,-,19,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
117,HT Tector,Naveen-ul-Haq,GH Dockrell,2,0,2,158,10,20,13,3,1,-,20,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
118,HT Tector,Naveen-ul-Haq,GH Dockrell,4,0,4,162,6,24,14,3,2,-,20,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
119,HT Tector,Naveen-ul-Haq,GH Dockrell,1,0,1,163,5,25,15,3,3,-,20,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
120,GH Dockrell,Naveen-ul-Haq,HT Tector,4,0,4,167,1,6,4,3,4,-,20,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
121,GH Dockrell,Naveen-ul-Haq,HT Tector,4,0,4,171,-3,10,5,3,5,-,20,0,,,bat,Afghanistan,2,"Civil Service Cricket Club, Stormont, Belfast",2022,08,Afghanistan_Ireland_2022-08-09,Ireland,Ireland,Afghanistan,171
