,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,WTS Porterfield,Mohammad Amir,NJ O'Brien,2,0,2,2,157,2,1,0,-,1.0,0,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Left arm Fast
1,WTS Porterfield,Mohammad Amir,NJ O'Brien,1,0,1,3,156,3,2,0,-,2.0,0,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Left arm Fast
2,NJ O'Brien,Mohammad Amir,WTS Porterfield,0,0,0,3,156,0,1,0,-,3.0,0,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Left arm Fast
3,NJ O'Brien,Mohammad Amir,WTS Porterfield,0,1,1,4,155,0,2,0,legbyes,4.0,0,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Left arm Fast
4,WTS Porterfield,Mohammad Amir,NJ O'Brien,1,0,1,5,154,4,3,0,-,5.0,0,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Left arm Fast
5,NJ O'Brien,Mohammad Amir,WTS Porterfield,1,0,1,6,153,1,3,0,-,6.0,0,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Left arm Fast
6,NJ O'Brien,Abdul Razzaq,WTS Porterfield,1,0,1,7,152,2,4,0,-,1.0,1,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Right arm Fast
7,WTS Porterfield,Abdul Razzaq,NJ O'Brien,1,0,1,8,151,5,4,0,-,2.0,1,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Right arm Fast
8,NJ O'Brien,Abdul Razzaq,WTS Porterfield,4,0,4,12,147,6,5,0,-,3.0,1,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Right arm Fast
9,NJ O'Brien,Abdul Razzaq,WTS Porterfield,0,0,0,12,147,6,6,0,-,4.0,1,0,,,bat,Pakistan,2,Kennington Oval,2009,06,Ireland_Pakistan_2009-06-15,Pakistan,Ireland,Pakistan,False,120,Left hand Bat,Left hand Bat,Right arm Fast
