,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
29,DR Martyn,D Gough,RT Ponting,0,0,0,24,155,0,1,5,5,4,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
30,DR Martyn,D Gough,RT Ponting,4,0,4,28,151,4,2,5,6,4,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
31,RT Ponting,J Lewis,DR Martyn,0,0,0,28,151,0,3,6,1,5,-,caught,RT Ponting,VS Solanki,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
32,B Lee,J Lewis,DR Martyn,0,0,0,28,151,0,1,6,2,5,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
33,B Lee,J Lewis,DR Martyn,3,0,3,31,148,3,2,6,3,5,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
34,DR Martyn,J Lewis,B Lee,0,0,0,31,148,4,3,6,4,5,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
35,DR Martyn,J Lewis,B Lee,0,0,0,31,148,4,4,7,5,5,-,caught,DR Martyn,ME Trescothick,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
36,JN Gillespie,J Lewis,B Lee,0,0,0,31,148,0,1,7,6,5,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
37,B Lee,SJ Harmison,JN Gillespie,0,0,0,31,148,3,3,7,1,6,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
38,B Lee,SJ Harmison,JN Gillespie,1,0,1,32,147,4,4,7,2,6,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
39,JN Gillespie,SJ Harmison,B Lee,0,1,1,33,146,0,2,7,3,6,noballs,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
40,JN Gillespie,SJ Harmison,B Lee,1,0,1,34,145,1,3,7,4,6,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
41,B Lee,SJ Harmison,JN Gillespie,4,0,4,38,141,8,5,7,5,6,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
42,B Lee,SJ Harmison,JN Gillespie,1,0,1,39,140,9,6,7,6,6,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
43,JN Gillespie,SJ Harmison,B Lee,0,0,0,39,140,1,4,7,7,6,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
44,B Lee,J Lewis,JN Gillespie,2,0,2,41,138,11,7,7,1,7,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
45,B Lee,J Lewis,JN Gillespie,1,0,1,42,137,12,8,7,2,7,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
46,JN Gillespie,J Lewis,B Lee,0,0,0,42,137,1,5,7,3,7,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
47,JN Gillespie,J Lewis,B Lee,4,0,4,46,133,5,6,7,4,7,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
48,JN Gillespie,J Lewis,B Lee,0,0,0,46,133,5,7,7,5,7,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
49,JN Gillespie,J Lewis,B Lee,3,0,3,49,130,8,8,7,6,7,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
50,JN Gillespie,SJ Harmison,B Lee,4,0,4,53,126,12,9,7,1,8,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
51,JN Gillespie,SJ Harmison,B Lee,0,0,0,53,126,12,10,7,2,8,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
52,JN Gillespie,SJ Harmison,B Lee,0,0,0,53,126,12,11,7,3,8,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
53,JN Gillespie,SJ Harmison,B Lee,1,0,1,54,125,13,12,7,4,8,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
54,B Lee,SJ Harmison,JN Gillespie,0,0,0,54,125,12,9,7,5,8,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
55,B Lee,SJ Harmison,JN Gillespie,0,0,0,54,125,12,10,7,6,8,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
56,JN Gillespie,A Flintoff,B Lee,4,0,4,58,121,17,13,7,1,9,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
57,JN Gillespie,A Flintoff,B Lee,4,0,4,62,117,21,14,7,2,9,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
58,JN Gillespie,A Flintoff,B Lee,1,0,1,63,116,22,15,7,3,9,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
59,B Lee,A Flintoff,JN Gillespie,1,0,1,64,115,13,11,7,4,9,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
60,JN Gillespie,A Flintoff,B Lee,1,0,1,65,114,23,16,7,5,9,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
61,B Lee,A Flintoff,JN Gillespie,0,0,0,65,114,13,12,7,6,9,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
62,JN Gillespie,PD Collingwood,B Lee,1,0,1,66,113,24,17,7,1,10,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
63,B Lee,PD Collingwood,JN Gillespie,0,1,1,67,112,13,13,7,2,10,byes,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
64,JN Gillespie,PD Collingwood,B Lee,0,0,0,67,112,24,18,8,3,10,-,caught,JN Gillespie,ME Trescothick,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
65,B Lee,PD Collingwood,MS Kasprowicz,1,0,1,68,111,14,14,8,4,10,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
66,MS Kasprowicz,PD Collingwood,B Lee,0,0,0,68,111,0,1,8,5,10,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
67,MS Kasprowicz,PD Collingwood,B Lee,0,0,0,68,111,0,2,8,6,10,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
68,B Lee,A Flintoff,MS Kasprowicz,0,0,0,68,111,14,15,8,1,11,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
69,B Lee,A Flintoff,MS Kasprowicz,0,0,0,68,111,14,16,8,2,11,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
70,B Lee,A Flintoff,MS Kasprowicz,0,0,0,68,111,14,17,8,3,11,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
71,B Lee,A Flintoff,MS Kasprowicz,0,1,1,69,110,14,18,8,4,11,legbyes,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
72,MS Kasprowicz,A Flintoff,B Lee,0,1,1,70,109,0,3,8,5,11,wides,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
73,MS Kasprowicz,A Flintoff,B Lee,1,0,1,71,108,1,4,8,6,11,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
74,B Lee,A Flintoff,MS Kasprowicz,1,0,1,72,107,15,19,8,7,11,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
75,B Lee,PD Collingwood,MS Kasprowicz,0,0,0,72,107,15,20,9,1,12,-,caught,B Lee,SJ Harmison,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
76,MS Kasprowicz,PD Collingwood,GD McGrath,1,0,1,73,106,2,5,9,2,12,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
77,GD McGrath,PD Collingwood,MS Kasprowicz,0,0,0,73,106,0,1,9,3,12,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
78,GD McGrath,PD Collingwood,MS Kasprowicz,3,0,3,76,103,3,2,9,4,12,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
79,MS Kasprowicz,PD Collingwood,GD McGrath,1,0,1,77,102,3,6,9,5,12,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
80,GD McGrath,PD Collingwood,MS Kasprowicz,1,0,1,78,101,4,3,9,6,12,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
81,GD McGrath,A Flintoff,MS Kasprowicz,0,0,0,78,101,4,4,9,1,13,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
82,GD McGrath,A Flintoff,MS Kasprowicz,0,0,0,78,101,4,5,9,2,13,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
83,GD McGrath,A Flintoff,MS Kasprowicz,0,0,0,78,101,4,6,9,3,13,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
84,GD McGrath,A Flintoff,MS Kasprowicz,0,0,0,78,101,4,7,9,4,13,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
85,GD McGrath,A Flintoff,MS Kasprowicz,0,0,0,78,101,4,8,9,5,13,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
86,GD McGrath,A Flintoff,MS Kasprowicz,1,0,1,79,100,5,9,9,6,13,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
87,GD McGrath,SJ Harmison,MS Kasprowicz,0,0,0,79,100,5,10,9,1,14,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
88,GD McGrath,SJ Harmison,MS Kasprowicz,0,0,0,79,100,5,11,9,2,14,-,0,,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
89,GD McGrath,SJ Harmison,MS Kasprowicz,0,0,0,79,100,5,12,10,3,14,-,bowled,GD McGrath,,bat,England,2,The Rose Bowl,2005,06,England_Australia_2005-06-13,England,Australia,England,False,79
