,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
28,SA Yadav,M Theekshana,Ishan Kishan,1,0,1,36,,6,8,1,-,3.0,4,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
29,Ishan Kishan,M Theekshana,SA Yadav,1,0,1,37,,22,15,1,-,4.0,4,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Offbreak
30,SA Yadav,M Theekshana,Ishan Kishan,1,0,1,38,,7,9,1,-,5.0,4,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
31,Ishan Kishan,M Theekshana,SA Yadav,0,0,0,38,,22,16,1,-,6.0,4,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Offbreak
32,SA Yadav,C Karunaratne,Ishan Kishan,0,0,0,38,,7,10,2,-,1.0,5,,caught,SA Yadav,PBB Rajapaksa,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
33,SV Samson,C Karunaratne,Ishan Kishan,0,1,1,39,,0,0,2,wides,1.0,5,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
34,SV Samson,C Karunaratne,Ishan Kishan,0,0,0,39,,0,1,2,-,2.0,5,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
35,SV Samson,C Karunaratne,Ishan Kishan,0,0,0,39,,0,2,2,-,3.0,5,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
36,SV Samson,C Karunaratne,Ishan Kishan,1,0,1,40,,1,3,2,-,4.0,5,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
37,Ishan Kishan,C Karunaratne,SV Samson,0,0,0,40,,22,17,2,-,5.0,5,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
38,Ishan Kishan,C Karunaratne,SV Samson,1,0,1,41,,23,18,2,-,6.0,5,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
39,Ishan Kishan,DM de Silva,SV Samson,0,0,0,41,,23,19,2,-,1.0,6,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Offbreak
40,Ishan Kishan,DM de Silva,SV Samson,1,0,1,42,,24,20,2,-,2.0,6,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Offbreak
41,SV Samson,DM de Silva,Ishan Kishan,2,0,2,44,,3,4,2,-,3.0,6,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
42,SV Samson,DM de Silva,Ishan Kishan,2,0,2,46,,5,5,2,-,4.0,6,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
43,SV Samson,DM de Silva,Ishan Kishan,0,0,0,46,,5,6,3,-,5.0,6,,caught,SV Samson,D Madushanka,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
44,HH Pandya,DM de Silva,Ishan Kishan,1,0,1,47,,1,1,3,-,6.0,6,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
45,HH Pandya,C Karunaratne,Ishan Kishan,4,0,4,51,,5,2,3,-,1.0,7,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
46,HH Pandya,C Karunaratne,Ishan Kishan,4,0,4,55,,9,3,3,-,2.0,7,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
47,HH Pandya,C Karunaratne,Ishan Kishan,0,0,0,55,,9,4,3,-,3.0,7,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
48,HH Pandya,C Karunaratne,Ishan Kishan,2,0,2,57,,11,5,3,-,4.0,7,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
49,HH Pandya,C Karunaratne,Ishan Kishan,1,0,1,58,,12,6,3,-,5.0,7,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
50,Ishan Kishan,C Karunaratne,HH Pandya,0,0,0,58,,24,21,3,-,6.0,7,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
51,HH Pandya,PWH de Silva,Ishan Kishan,4,0,4,62,,16,7,3,-,1.0,8,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
52,HH Pandya,PWH de Silva,Ishan Kishan,0,0,0,62,,16,8,3,-,2.0,8,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
53,HH Pandya,PWH de Silva,Ishan Kishan,1,0,1,63,,17,9,3,-,3.0,8,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
54,Ishan Kishan,PWH de Silva,HH Pandya,1,0,1,64,,25,22,3,-,4.0,8,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Legbreak
55,HH Pandya,PWH de Silva,Ishan Kishan,0,0,0,64,,17,10,3,-,5.0,8,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
56,HH Pandya,PWH de Silva,Ishan Kishan,0,0,0,64,,17,11,3,-,6.0,8,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
57,Ishan Kishan,CAK Rajitha,HH Pandya,6,0,6,70,,31,23,3,-,1.0,9,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
58,Ishan Kishan,CAK Rajitha,HH Pandya,4,0,4,74,,35,24,3,-,2.0,9,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
59,Ishan Kishan,CAK Rajitha,HH Pandya,0,0,0,74,,35,25,3,-,3.0,9,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
60,Ishan Kishan,CAK Rajitha,HH Pandya,0,0,0,74,,35,26,3,-,4.0,9,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
61,Ishan Kishan,CAK Rajitha,HH Pandya,1,0,1,75,,36,27,3,-,5.0,9,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
62,HH Pandya,CAK Rajitha,Ishan Kishan,0,0,0,75,,17,12,3,-,6.0,9,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
63,Ishan Kishan,PWH de Silva,HH Pandya,1,0,1,76,,37,28,3,-,1.0,10,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Legbreak
64,HH Pandya,PWH de Silva,Ishan Kishan,1,0,1,77,,18,13,3,-,2.0,10,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
65,Ishan Kishan,PWH de Silva,HH Pandya,0,0,0,77,,37,29,4,-,3.0,10,,caught,Ishan Kishan,DM de Silva,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Legbreak
66,DJ Hooda,PWH de Silva,HH Pandya,0,0,0,77,,0,1,4,-,4.0,10,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
67,DJ Hooda,PWH de Silva,HH Pandya,1,0,1,78,,1,2,4,-,5.0,10,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
68,HH Pandya,PWH de Silva,DJ Hooda,0,0,0,78,,18,14,4,-,6.0,10,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
69,DJ Hooda,C Karunaratne,HH Pandya,1,0,1,79,,2,3,4,-,1.0,11,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Medium
70,HH Pandya,C Karunaratne,DJ Hooda,4,0,4,83,,22,15,4,-,2.0,11,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Medium
71,HH Pandya,C Karunaratne,DJ Hooda,0,0,0,83,,22,16,4,-,3.0,11,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Medium
72,HH Pandya,C Karunaratne,DJ Hooda,1,0,1,84,,23,17,4,-,4.0,11,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Medium
73,DJ Hooda,C Karunaratne,HH Pandya,1,0,1,85,,3,4,4,-,5.0,11,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Medium
74,HH Pandya,C Karunaratne,DJ Hooda,1,0,1,86,,24,18,4,-,6.0,11,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Medium
75,HH Pandya,M Theekshana,DJ Hooda,1,0,1,87,,25,19,4,-,1.0,12,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Offbreak
76,DJ Hooda,M Theekshana,HH Pandya,1,0,1,88,,4,5,4,-,2.0,12,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Offbreak
77,HH Pandya,M Theekshana,DJ Hooda,1,0,1,89,,26,20,4,-,3.0,12,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Offbreak
78,DJ Hooda,M Theekshana,HH Pandya,1,0,1,90,,5,6,4,-,4.0,12,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Offbreak
79,HH Pandya,M Theekshana,DJ Hooda,0,0,0,90,,26,21,4,-,5.0,12,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Offbreak
80,HH Pandya,M Theekshana,DJ Hooda,1,0,1,91,,27,22,4,-,6.0,12,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Offbreak
81,HH Pandya,PWH de Silva,DJ Hooda,0,0,0,91,,27,23,4,-,1.0,13,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
82,HH Pandya,PWH de Silva,DJ Hooda,1,0,1,92,,28,24,4,-,2.0,13,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
83,DJ Hooda,PWH de Silva,HH Pandya,1,0,1,93,,6,7,4,-,3.0,13,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
84,HH Pandya,PWH de Silva,DJ Hooda,0,0,0,93,,28,25,4,-,4.0,13,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
85,HH Pandya,PWH de Silva,DJ Hooda,1,0,1,94,,29,26,4,-,5.0,13,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
86,DJ Hooda,PWH de Silva,HH Pandya,0,0,0,94,,6,8,4,-,6.0,13,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Right arm Legbreak
87,HH Pandya,D Madushanka,DJ Hooda,0,0,0,94,,29,27,5,-,1.0,14,,caught,HH Pandya,BKG Mendis,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Right hand Bat,Left arm Fast
88,AR Patel,D Madushanka,DJ Hooda,4,0,4,98,,4,1,5,-,2.0,14,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
89,AR Patel,D Madushanka,DJ Hooda,0,0,0,98,,4,2,5,-,3.0,14,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
90,AR Patel,D Madushanka,DJ Hooda,0,0,0,98,,4,3,5,-,4.0,14,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
91,AR Patel,D Madushanka,DJ Hooda,0,1,1,99,,4,3,5,wides,4.0,14,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
92,AR Patel,D Madushanka,DJ Hooda,0,0,0,99,,4,4,5,-,5.0,14,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
