,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
57,HT Tector,I Kaia,C Campher,1,0,1,64,,30,23,3,-,1.0,0,,,9,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
58,C Campher,I Kaia,HT Tector,0,0,0,64,,18,18,3,-,2.0,0,,,9,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
59,C Campher,I Kaia,HT Tector,0,0,0,64,,18,19,3,-,3.0,0,,,9,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
60,C Campher,I Kaia,HT Tector,1,0,1,65,,19,20,3,-,4.0,0,,,9,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
61,HT Tector,I Kaia,C Campher,2,0,2,67,,32,24,3,-,5.0,0,,,9,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
62,HT Tector,I Kaia,C Campher,0,0,0,67,,32,25,3,-,6.0,0,,,9,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
63,C Campher,RP Burl,HT Tector,0,0,0,67,,19,21,3,-,1.0,0,,,10,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
64,C Campher,RP Burl,HT Tector,0,0,0,67,,19,22,3,-,2.0,0,,,10,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
65,C Campher,RP Burl,HT Tector,1,0,1,68,,20,23,3,-,3.0,0,,,10,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
66,HT Tector,RP Burl,C Campher,1,0,1,69,,33,26,3,-,4.0,0,,,10,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
67,C Campher,RP Burl,HT Tector,2,0,2,71,,22,24,3,-,5.0,0,,,10,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
68,C Campher,RP Burl,HT Tector,1,0,1,72,,23,25,3,-,6.0,0,,,10,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
69,C Campher,WP Masakadza,HT Tector,0,1,1,73,,23,26,3,wides,0.0,0,,,11,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
70,C Campher,WP Masakadza,HT Tector,1,0,1,74,,24,27,3,-,1.0,0,,,11,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
71,HT Tector,WP Masakadza,C Campher,0,0,0,74,,33,27,3,-,2.0,0,,,11,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
72,HT Tector,WP Masakadza,C Campher,2,0,2,76,,35,28,3,-,3.0,0,,,11,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
73,HT Tector,WP Masakadza,C Campher,1,0,1,77,,36,29,3,-,4.0,0,,,11,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
74,C Campher,WP Masakadza,HT Tector,1,0,1,78,,25,28,3,-,5.0,0,,,11,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
75,HT Tector,WP Masakadza,C Campher,0,1,1,79,,36,30,3,legbyes,6.0,0,,,11,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
76,HT Tector,TL Chatara,C Campher,4,0,4,83,,40,31,3,-,1.0,0,,,12,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
77,HT Tector,TL Chatara,C Campher,1,0,1,84,,41,32,3,-,2.0,0,,,12,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
78,C Campher,TL Chatara,HT Tector,1,0,1,85,,26,29,3,-,3.0,0,,,12,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
79,HT Tector,TL Chatara,C Campher,1,0,1,86,,42,33,3,-,4.0,0,,,12,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
80,C Campher,TL Chatara,HT Tector,1,0,1,87,,27,30,3,-,5.0,0,,,12,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
81,HT Tector,TL Chatara,C Campher,1,0,1,88,,43,34,3,-,6.0,0,,,12,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
82,HT Tector,RP Burl,C Campher,1,0,1,89,,44,35,3,-,1.0,0,,,13,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
83,C Campher,RP Burl,HT Tector,0,0,0,89,,27,31,4,-,2.0,caught,C Campher,C Madande,13,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
84,GH Dockrell,RP Burl,HT Tector,1,0,1,90,,1,1,4,-,3.0,0,,,13,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
85,HT Tector,RP Burl,GH Dockrell,1,0,1,91,,45,36,4,-,4.0,0,,,13,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
86,GH Dockrell,RP Burl,HT Tector,1,0,1,92,,2,2,4,-,5.0,0,,,13,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
87,HT Tector,RP Burl,GH Dockrell,1,0,1,93,,46,37,4,-,6.0,0,,,13,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
88,HT Tector,W Madhevere,GH Dockrell,1,0,1,94,,47,38,4,-,1.0,0,,,14,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
89,GH Dockrell,W Madhevere,HT Tector,1,0,1,95,,3,3,4,-,2.0,0,,,14,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
90,HT Tector,W Madhevere,GH Dockrell,0,0,0,95,,47,39,5,-,3.0,bowled,HT Tector,,14,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
91,NA Rock,W Madhevere,GH Dockrell,1,0,1,96,,1,1,5,-,4.0,0,,,14,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
92,GH Dockrell,W Madhevere,NA Rock,1,0,1,97,,4,4,5,-,5.0,0,,,14,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
93,NA Rock,W Madhevere,GH Dockrell,0,0,0,97,,1,2,5,-,6.0,0,,,14,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
94,GH Dockrell,RP Burl,NA Rock,1,0,1,98,,5,5,5,-,1.0,0,,,15,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
95,NA Rock,RP Burl,GH Dockrell,1,0,1,99,,2,3,5,-,2.0,0,,,15,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
96,GH Dockrell,RP Burl,NA Rock,1,0,1,100,,6,6,5,-,3.0,0,,,15,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
97,NA Rock,RP Burl,GH Dockrell,0,0,0,100,,2,4,6,-,4.0,caught,NA Rock,CR Ervine,15,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
98,MR Adair,RP Burl,GH Dockrell,2,0,2,102,,2,1,6,-,5.0,0,,,15,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
99,MR Adair,RP Burl,GH Dockrell,4,0,4,106,,6,2,6,-,6.0,0,,,15,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
100,GH Dockrell,WP Masakadza,MR Adair,2,0,2,108,,8,7,6,-,1.0,0,,,16,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
101,GH Dockrell,WP Masakadza,MR Adair,4,0,4,112,,12,8,6,-,2.0,0,,,16,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
102,GH Dockrell,WP Masakadza,MR Adair,1,0,1,113,,13,9,6,-,3.0,0,,,16,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
103,MR Adair,WP Masakadza,GH Dockrell,1,0,1,114,,7,3,6,-,4.0,0,,,16,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
104,GH Dockrell,WP Masakadza,MR Adair,1,0,1,115,,14,10,6,-,5.0,0,,,16,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
105,MR Adair,WP Masakadza,GH Dockrell,2,0,2,117,,9,4,6,-,6.0,0,,,16,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
106,GH Dockrell,LM Jongwe,MR Adair,1,0,1,118,,15,11,6,-,1.0,0,,,17,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
107,MR Adair,LM Jongwe,GH Dockrell,2,0,2,120,,11,5,6,-,2.0,0,,,17,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
108,MR Adair,LM Jongwe,GH Dockrell,1,0,1,121,,12,6,6,-,3.0,0,,,17,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
109,GH Dockrell,LM Jongwe,MR Adair,1,0,1,122,,16,12,6,-,4.0,0,,,17,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
110,MR Adair,LM Jongwe,GH Dockrell,1,0,1,123,,13,7,6,-,5.0,0,,,17,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
111,GH Dockrell,LM Jongwe,MR Adair,2,0,2,125,,18,13,6,-,6.0,0,,,17,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
112,MR Adair,TL Chatara,GH Dockrell,0,0,0,125,,13,8,6,-,1.0,0,,,18,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
113,MR Adair,TL Chatara,GH Dockrell,1,0,1,126,,14,9,6,-,2.0,0,,,18,field,Zimbabwe,1,Harare Sports Club,2023,01,Ireland_Zimbabwe_2023-01-15,Zimbabwe,Ireland,Zimbabwe,False,141
