,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
111,Mohammad Hafeez,DJ Bravo,Fakhar Zaman,0,0,0,145,,6,6,4,5,17,-,caught,Mohammad Hafeez,HR Walsh,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
112,Fakhar Zaman,DJ Bravo,Hasan Ali,0,0,0,145,,15,12,5,6,17,-,caught,Fakhar Zaman,HR Walsh,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
113,Sohaib Maqsood,JO Holder,Hasan Ali,4,0,4,149,,4,1,5,1,18,-,0,,,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
114,Sohaib Maqsood,JO Holder,Hasan Ali,0,0,0,149,,4,2,5,2,18,-,0,,,"{'by': 'West Indies', 'umpire': 'PA Gustard', 'batter': 'Sohaib Maqsood', 'decision': 'struck down', 'umpires_call': True}",field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
115,Sohaib Maqsood,JO Holder,Hasan Ali,1,0,1,150,,5,3,5,3,18,-,0,,,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
116,Hasan Ali,JO Holder,Sohaib Maqsood,0,0,0,150,,0,1,6,4,18,-,caught,Hasan Ali,DJ Bravo,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
117,Sohaib Maqsood,JO Holder,Shadab Khan,0,0,0,150,,5,4,7,5,18,-,caught,Sohaib Maqsood,R Shepherd,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
118,Mohammad Wasim,JO Holder,Shadab Khan,0,0,0,150,,0,1,7,6,18,-,0,,,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
119,Shadab Khan,DJ Bravo,Mohammad Wasim,1,0,1,151,,1,1,7,1,19,-,0,,,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
120,Mohammad Wasim,DJ Bravo,Shadab Khan,0,1,1,152,,0,2,7,2,19,byes,0,,,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
121,Shadab Khan,DJ Bravo,Mohammad Wasim,2,0,2,154,,3,2,7,3,19,-,0,,,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
122,Shadab Khan,DJ Bravo,Mohammad Wasim,1,0,1,155,,4,3,7,4,19,-,0,,,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
123,Mohammad Wasim,DJ Bravo,Shadab Khan,1,0,1,156,,1,3,7,5,19,-,0,,,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
124,Shadab Khan,DJ Bravo,Mohammad Wasim,1,0,1,157,,5,4,8,6,19,-,run out,Shadab Khan,ADS Fletcher;JO Holder,,field,West Indies,1,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,Pakistan,West Indies,True,157
