,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,BR Dunk,KJ Abbott,AJ Finch,3,0,3,3,142,3,1,0,-,1.0,0,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
1,AJ Finch,KJ Abbott,BR Dunk,0,0,0,3,142,0,1,0,-,2.0,0,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
2,AJ Finch,KJ Abbott,BR Dunk,0,0,0,3,142,0,2,0,-,3.0,0,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
3,AJ Finch,KJ Abbott,BR Dunk,0,0,0,3,142,0,3,0,-,4.0,0,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
4,AJ Finch,KJ Abbott,BR Dunk,0,0,0,3,142,0,4,0,-,5.0,0,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
5,AJ Finch,KJ Abbott,BR Dunk,1,0,1,4,141,1,5,0,-,6.0,0,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
6,AJ Finch,M de Lange,BR Dunk,4,0,4,8,137,5,6,0,-,1.0,1,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
7,AJ Finch,M de Lange,BR Dunk,0,0,0,8,137,5,7,0,-,2.0,1,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
8,AJ Finch,M de Lange,BR Dunk,0,0,0,8,137,5,8,0,-,3.0,1,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
9,AJ Finch,M de Lange,BR Dunk,2,0,2,10,135,7,9,0,-,4.0,1,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
10,AJ Finch,M de Lange,BR Dunk,0,3,3,13,132,7,10,0,wides,4.0,1,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
11,AJ Finch,M de Lange,BR Dunk,0,0,0,13,132,7,11,0,-,5.0,1,0,,,field,Australia,2,Stadium Australia,2014,11,Australia_South Africa_2014-11-09,Australia,Australia,South Africa,True,146
